LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2223,2022-09-10 Marseille-Lille,19712,2022-09-10 19:00:00,1,1,Marseille,Lille,2,1,16,10,3,6,1,4,11,5,1,0,0,0,1,4,0,0,0,0,0,1,0,0,5,2,0,1,0,0,1,0,0,0,-2,-34,5,3,0,1,1,1,3,0,1,1,50.64,70.45,Gerson | Pau López | Leonardo Balerdi | Jonathan Clauss | Valentin Rongier | Alexis Sánchez | Jordan Veretout | Samuel Gigot | Matteo Guendouzi | Nuno Tavares | Chancel Mbemba,Tiago Djaló | Jonathan Bamba | Benjamin André | Rémy Cabella | José Fonte | Jonathan Christian David | Bafode Diakite | Ismaily | Léo Jardim | Alexsandro Ribeiro | Angel Gomes,7,8,3,2,1,1,1,2,18,12,1,0,1.57,1.29,0.43,1.71,0.42,0.44,2,0,0,3,1.11,1.28,0.48,0.88,0.15,0.28,0.07,0.12,6,-3,6,1,0,2,-1,-19.810000000000002,0.28,-0.16999999999999993,-0.4
FRA-Ligue 1,2223,2022-09-11 Strasbourg-Clermont Foot,19715,2022-09-11 11:00:00,1,X,Strasbourg,Clermont Foot,0,0,4,9,18,8,5,4,-1,4,0,0,0,0,1,4,1,0,1,0,1,0,0,0,3,5,1,0,0,0,2,4,0,1,7,39,2,3,0,0,1,0,2,2,0,1,73.27,68.18,Sanjin Prcic | Habib Diallo | Maxime Le Marchand | Matz Sels | Dmitri Lienard | Alexander Djiku | Adrien Thomasson | Jean-Ricner Bellegarde | Kevin Gameiro | Ludovic Ajorque | Thomas Delaine,Muhammed-Cham Saracevic | Mateusz Wieteska | Komnen Andric | Yohann Magnin | Neto Borges | Jim Allevinah | Florent Ogier | Alidu Seidu | Maxime Gonalons | Johan Gastien | Mory Diaw,7,8,1,2,3,1,3,2,16,18,1,1,2.65,1.51,-1.65,0.49,0.96,0.85,0,1,-2,2,0.98,0.53,0.88,0.15,-0.28,-0.42,0.39,0.17,-5,10,-5,0,0,-1,-1,5.089999999999989,1.14,0.44999999999999996,0.73
FRA-Ligue 1,2223,2022-09-11 Ajaccio-Nice,19708,2022-09-11 13:00:00,1,2,Ajaccio,Nice,0,1,1,5,20,17,5,5,-4,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,5,5,0,1,0,0,1,2,1,1,25,-55,6,3,0,0,1,1,3,2,2,1,47.0,68.82,Ismael Diallo | Mickaël Alphonse | Fernand Mayembo | Thomas Mangani | Kevin Spadanuda | Benjamin Leroy | Riad Nouri | Mounaim El Idrissy | Oumar Gonzalez | Vincent Marchetti | Cyrille Bayala,Kephren Thuram | Jean-Clair Todibo | Andy Delort | Mattia Viti | Kasper Schmeichel | Jordan Lotomba | Aaron Ramsey | Nicolas Pepe | Pablo Rosario | Dante | Melvin Bard,5,8,4,1,2,2,4,2,16,16,1,1,0.52,1.13,-0.52,-1.13,0.69,0.38,0,0,0,-3,0.23,1.64,0.19,0.39,0.61,0.06,0.63,-0.34,-4,3,-4,-1,0,3,-3,-21.819999999999993,-0.6099999999999999,-1.41,-0.2
FRA-Ligue 1,2223,2022-09-11 Angers-Montpellier,19710,2022-09-11 13:00:00,1,1,Angers,Montpellier,2,1,2,9,19,8,5,4,-3,4,0,0,0,0,1,0,0,1,0,2,1,0,0,0,5,5,0,0,0,0,3,3,1,0,22,40,3,4,1,1,3,1,1,1,2,2,62.64,55.27,Adrien Hunou | Souleyman Doumbia | Azz-Eddine Ounahi | Lois Diony | Abdoulaye Bamba | Miha Blazic | Cédric Hountondji | Nabil Bentaleb | Batista Mendy | Paul Bernardoni | Sada Thioub,Mamadou Sakho | Wahbi Khazri | Nicolas Cozza | Sepe Elye Wahi | Jonas Omlin | Faitout Maouassa | Joris Chotard | Jordan Ferri | Arnaud Nordin | Theo Sainte Luce | Falaye Sacko,7,8,4,1,0,2,5,3,18,16,0,0,0.69,0.46,-0.69,0.54,0.6,1.0,0,0,0,-1,0.95,0.96,0.45,0.9,0.2,0.15,-0.19,0.2,-7,11,-7,0,0,-1,-1,7.369999999999997,0.22999999999999993,-0.010000000000000009,-0.45
FRA-Ligue 1,2223,2022-09-11 Lorient-Nantes,19711,2022-09-11 13:00:00,1,1,Lorient,Nantes,3,2,13,6,5,14,3,4,8,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,2,5,0,1,0,0,0,3,0,0,1,-41,0,4,0,0,0,1,0,2,0,2,87.91,55.45,Gédéon Kalulu | Vincent Le Goff | Laurent Abergel | Dango Ouattara | Terem Igobor Moffi | Enzo Le Fée | Théo Le Bris | Montassar Talbi | Yvon Mvogo | Armand Lauriente | Julien Laporte,Ludovic Blas | Alban Lafont | Nicolas Pallois | Moses Simon | Pedro Chirivella | Samuel Moutoussamy | Mostafa Mohamed | Jean-Charles Castelletto | Evann Guessand | Quentin Merlin | Andrei Girotto,9,8,1,2,1,1,1,2,13,16,1,1,1.49,0.42,1.51,-0.42,0.71,0.59,0,0,2,0,1.27,1.05,0.76,0.96,0.02,-0.02,0.67,0.49,7,-9,7,-1,0,-4,1,32.459999999999994,1.07,0.21999999999999997,-0.19999999999999996
FRA-Ligue 1,2223,2022-09-11 Toulouse-Reims,19717,2022-09-11 13:00:00,1,1,Toulouse,Reims,1,0,5,6,17,15,5,4,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,4,2,1,0,0,0,1,1,1,0,-6,9,2,2,0,0,1,0,2,2,0,0,72.55,73.27,Anthony Rouault | Thijs Dallinga | Rafael Ratão | Issiaga Sylla | Brecht Dejaegere | Zakaria Aboukhlal | Stijn Spierings | Rasmus Nicolaisen | Branco van den Boomen | Mikkel Desler | Maxime Dupé,Bradley Locko | Wout Faes | Emmanuel Agbadou | Marshall Munetsi | Andrew Gravillon | Junya Ito | Kamory Doumbia | Patrick Pentz | Folarin Balogun | Maxime Busi | Yunis Abdelhamid,9,9,1,1,1,1,4,6,14,15,1,1,1.45,1.76,-1.45,-0.76,0.79,0.76,0,1,-3,0,1.02,1.58,0.69,1.09,0.48,-0.28,0.47,-0.16,-1,2,-1,0,0,0,0,-0.7199999999999989,-0.31000000000000005,-0.56,-0.40000000000000013
FRA-Ligue 1,2223,2022-09-11 Rennes-Auxerre,19716,2022-09-11 15:05:00,1,1,Rennes,Auxerre,5,0,8,7,9,13,4,4,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,1,0,-11,-4,2,2,0,0,0,0,3,1,0,1,77.82,73.64,Hamari Traore | Joe Rodon | Arthur Theate | Baptiste Santamaria | Flavien Tait | Benjamin Bourigeaud | Martin Terrier | Steve Mandanda | Adrien Truffert | Gaetan Laborde | Lovro Majer,Mathias Autret | Hamza Sakhi | Birama Touré | Benoit Costil | Gauthier Hein | Joia Nuno Da Costa | Quentin Bernard | Jubal | Alexandre Coeff | Paul Joly | Lassine Sinayoko,8,8,2,2,1,1,0,4,17,17,1,1,2.61,0.62,-1.61,-0.62,0.62,0.79,0,0,0,0,1.11,0.58,1.15,0.36,-0.09,0.16,0.06,-0.05,1,-4,1,0,0,0,0,4.179999999999993,1.9899999999999998,0.5300000000000001,0.7899999999999999
FRA-Ligue 1,2223,2022-09-11 Monaco-Lyon,19709,2022-09-11 18:45:00,1,1,Monaco,Lyon,2,1,8,13,11,5,4,3,3,8,1,0,0,0,1,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,25,-18,2,1,0,0,2,0,0,1,2,0,75.64,75.36,Guillermo Maripán | Aleksandr Golovin | Krépin Diatta | Axel Disasi | Caio Henrique | Alexander Nübel | Youssouf Fofana | Benoit Badiashile Mukinayi | Breel Embolo | Mohamed Camara | Ruben Aguilar,Alexandre Lacazette | Nicolás Tagliafico | Malo Gusto | Tetê | Maxence Caqueret | Castello Lukeba | Rémy Riou | Corentin Tolisso | Johann Lepenant | Thiago Mendes | Karl Toko Ekambi,10,10,1,1,0,0,4,1,17,13,1,1,1.17,2.3,-0.17,-1.3,0.79,0.48,0,0,3,0,1.35,2.02,1.22,1.33,-0.09,0.02,-0.04,0.0,-5,6,-5,1,0,1,0,0.28000000000000114,-1.13,-0.6699999999999999,-0.1100000000000001
FRA-Ligue 1,2223,2022-09-16 Auxerre-Lorient,19718,2022-09-16 19:00:00,1,2,Auxerre,Lorient,1,3,7,16,14,4,4,2,2,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,8,-9,2,1,0,0,0,0,2,1,0,0,73.09,78.82,Mathias Autret | Hamza Sakhi | Birama Touré | Benoit Costil | Gauthier Hein | Joia Nuno Da Costa | Quentin Bernard | Jubal | Alexandre Coeff | Paul Joly | Lassine Sinayoko,Gédéon Kalulu | Vincent Le Goff | Laurent Abergel | Dango Ouattara | Terem Igobor Moffi | Enzo Le Fée | Théo Le Bris | Montassar Talbi | Yvon Mvogo | Armand Lauriente | Julien Laporte,8,9,3,1,0,1,4,1,16,13,1,1,0.44,1.31,-0.44,1.69,0.87,0.73,0,2,0,2,0.44,1.26,0.38,1.08,0.14,0.01,0.06,0.62,-9,10,-9,0,0,1,-1,-5.72999999999999,-0.8700000000000001,-0.8200000000000001,-0.7000000000000001
FRA-Ligue 1,2223,2022-09-17 Montpellier-Strasbourg,19722,2022-09-17 15:00:00,1,1,Montpellier,Strasbourg,2,1,9,5,10,17,4,5,4,0,0,0,0,0,4,2,0,1,0,2,1,0,0,0,5,5,1,0,0,0,3,1,0,1,-21,20,4,4,1,0,2,3,0,0,1,1,65.0,60.18,Mamadou Sakho | Wahbi Khazri | Nicolas Cozza | Sepe Elye Wahi | Jonas Omlin | Arnaud Nordin | Joris Chotard | Jordan Ferri | Faitout Maouassa | Theo Sainte Luce | Falaye Sacko,Habib Diallo | Maxime Le Marchand | Sanjin Prcic | Matz Sels | Dmitri Lienard | Alexander Djiku | Adrien Thomasson | Jean-Ricner Bellegarde | Kevin Gameiro | Thomas Delaine | Jean Eudes Aholou,7,7,1,0,3,4,3,1,17,16,0,1,1.03,2.66,-0.03,-2.66,0.93,0.9,0,0,-1,0,1.03,1.01,0.8,0.67,-0.07,-0.03,0.11,0.37,4,-7,4,0,0,0,0,4.82,-1.6300000000000001,0.020000000000000018,0.13
FRA-Ligue 1,2223,2022-09-17 Lille-Toulouse,19721,2022-09-17 19:00:00,1,1,Lille,Toulouse,2,1,10,8,9,11,4,4,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,2,1,1,33,21,2,0,0,0,1,0,1,0,0,0,72.0,82.09,Tiago Djaló | Jonathan Bamba | Benjamin André | Rémy Cabella | José Fonte | Jonathan Christian David | Bafode Diakite | Ismaily | Léo Jardim | Alexsandro Ribeiro | Angel Gomes,Anthony Rouault | Thijs Dallinga | Rafael Ratão | Issiaga Sylla | Brecht Dejaegere | Zakaria Aboukhlal | Stijn Spierings | Rasmus Nicolaisen | Branco van den Boomen | Mikkel Desler | Maxime Dupé,7,9,2,1,2,1,2,4,15,14,1,1,0.83,2.11,0.17,-1.11,0.56,0.43,0,0,0,0,1.17,1.12,0.74,0.82,0.11,-0.1,0.14,0.33,2,-2,2,0,0,2,-2,-10.090000000000003,-1.2799999999999998,0.04999999999999982,-0.07999999999999996
FRA-Ligue 1,2223,2022-09-18 Reims-Monaco,19727,2022-09-18 11:00:00,1,2,Reims,Monaco,0,3,6,11,16,9,4,4,1,6,0,1,0,0,2,1,1,0,1,0,0,1,0,0,5,5,0,0,0,0,1,3,1,1,-27,2,4,4,1,0,0,1,3,3,0,1,62.18,58.55,Dion Lopy | Bradley Locko | Emmanuel Agbadou | Marshall Munetsi | Andrew Gravillon | Junya Ito | Kamory Doumbia | Patrick Pentz | Folarin Balogun | Maxime Busi | Yunis Abdelhamid,Guillermo Maripán | Aleksandr Golovin | Krépin Diatta | Axel Disasi | Caio Henrique | Alexander Nübel | Youssouf Fofana | Benoit Badiashile Mukinayi | Breel Embolo | Mohamed Camara | Vanderson,9,7,2,3,0,1,4,2,14,16,0,1,0.46,1.65,-0.46,0.35,0.58,0.83,0,0,0,0,1.24,1.06,0.67,1.05,0.34,0.29,0.04,0.35,-5,7,-5,-1,0,0,2,3.6300000000000026,-1.19,0.17999999999999994,-0.38
FRA-Ligue 1,2223,2022-09-18 Brest-Ajaccio,19726,2022-09-18 13:00:00,1,2,Brest,Ajaccio,0,1,5,1,18,20,5,5,0,-4,0,0,0,0,2,1,0,0,0,0,0,1,0,1,5,5,0,1,0,0,0,4,0,0,16,-32,2,3,0,0,2,2,1,1,0,0,72.09,62.55,Haris Belkebla | Pierre Lees-Melou | Franck Honorat | Hugo Magnetti | Lilian Brassier | Brendan Chardonnet | Pereira Lage | Jean-Kevin Duverne | Marco Bizot | Mohamed Youcef Belaïli | Achraf Dari,Ismael Diallo | Mickaël Alphonse | Romain Hamouma | Thomas Mangani | Kevin Spadanuda | Benjamin Leroy | Mounaim El Idrissy | Oumar Gonzalez | Vincent Marchetti | Mohamed Youssouf | Cyrille Bayala,8,7,2,3,1,1,3,2,15,18,1,1,1.34,0.43,-1.34,-0.43,0.94,0.66,0,0,0,-1,0.64,0.24,0.57,0.18,-0.35,-0.01,-0.24,0.53,4,-2,4,0,0,-1,1,9.540000000000006,0.9100000000000001,0.4,0.38999999999999996
FRA-Ligue 1,2223,2022-09-18 Clermont Foot-Troyes,19719,2022-09-18 13:00:00,1,2,Clermont Foot,Troyes,1,3,10,7,10,13,4,4,5,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,2,0,1,-4,22,2,5,0,0,0,3,2,2,0,0,71.45,51.55,Muhammed-Cham Saracevic | Mateusz Wieteska | Komnen Andric | Yohann Magnin | Mory Diaw | Jim Allevinah | Alidu Seidu | Florent Ogier | Maxime Gonalons | Johan Gastien | Neto Borges,Gauthier Gallon | Erik Palmer-Brown | Mama Baldé | Florian Tardieu | Jackson Porozo | Yoann Salmier | Rominigue Kouame | Yasser Larouci | Thierno Baldé | Adil Rami | Renaud Ripart,8,6,2,3,1,2,2,3,17,15,1,1,0.96,0.68,-0.96,-0.68,0.77,0.9,0,0,-2,0,0.66,0.87,0.16,0.84,-0.13,0.21,0.06,0.34,3,-3,3,0,0,-3,2,19.900000000000006,0.2799999999999999,-0.20999999999999996,-0.6799999999999999
FRA-Ligue 1,2223,2022-09-18 Marseille-Rennes,19725,2022-09-18 13:00:00,1,X,Marseille,Rennes,1,1,19,11,2,9,1,4,14,6,1,0,0,0,5,1,0,0,0,0,1,1,0,0,5,5,1,1,0,0,1,3,1,0,-20,-37,3,2,0,0,1,0,2,2,0,1,61.64,81.73,Pau López | Leonardo Balerdi | Jonathan Clauss | Valentin Rongier | Alexis Sánchez | Cengiz Ünder | Jordan Veretout | Samuel Gigot | Matteo Guendouzi | Nuno Tavares | Chancel Mbemba,Hamari Traore | Joe Rodon | Arthur Theate | Baptiste Santamaria | Flavien Tait | Désiré Doué | Benjamin Bourigeaud | Martin Terrier | Steve Mandanda | Adrien Truffert | Gaetan Laborde,9,9,2,0,0,2,0,1,19,15,1,1,2.26,3.78,-0.26,1.22,0.72,0.65,0,2,2,0,0.97,1.44,0.85,1.22,0.14,-0.33,0.34,-0.11,8,-7,8,1,0,1,0,-20.090000000000003,-1.52,-0.47,-0.37
FRA-Ligue 1,2223,2022-09-18 Nice-Angers,19723,2022-09-18 13:00:00,1,2,Nice,Angers,0,1,8,5,12,18,4,5,3,0,1,0,0,0,5,2,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,41,-30,3,0,1,0,0,0,1,0,0,0,64.0,83.27,Kephren Thuram | Jean-Clair Todibo | Andy Delort | Mattia Viti | Kasper Schmeichel | Jordan Lotomba | Aaron Ramsey | Nicolas Pepe | Pablo Rosario | Dante | Melvin Bard,Adrien Hunou | Souleyman Doumbia | Azz-Eddine Ounahi | Lois Diony | Abdoulaye Bamba | Miha Blazic | Cédric Hountondji | Nabil Bentaleb | Batista Mendy | Paul Bernardoni | Sada Thioub,6,7,3,4,2,0,3,5,15,18,0,1,1.05,3.07,-0.05,-1.07,0.74,0.87,0,0,0,2,1.47,1.17,0.46,0.53,0.17,-0.22,-0.22,-0.18,3,-6,3,1,0,3,-1,-19.269999999999996,-2.0199999999999996,0.30000000000000004,-0.07
FRA-Ligue 1,2223,2022-09-18 Nantes-Lens,19720,2022-09-18 15:05:00,1,X,Nantes,Lens,0,0,6,17,16,4,4,2,0,11,1,0,0,0,3,2,0,0,1,1,0,2,0,0,5,4,0,1,0,0,0,0,1,1,39,-50,3,2,0,0,1,1,1,1,2,2,65.45,81.27,Ludovic Blas | Alban Lafont | Nicolas Pallois | Moses Simon | Pedro Chirivella | Samuel Moutoussamy | Mostafa Mohamed | Jean-Charles Castelletto | Evann Guessand | Quentin Merlin | Andrei Girotto,Kevin Danso | Brice Samba | David Pereira Da Costa | Jonathan Gradit | Loïs Openda | Salis Abdul Samed | Florian Sotoca | Facundo Medina | Przemyslaw Frankowski | Deiver Machado | Seko Fofana,10,9,1,0,0,2,4,3,17,14,1,1,0.59,1.45,1.41,-0.45,0.76,0.67,0,1,0,2,1.15,1.98,0.98,1.43,-0.1,-0.25,0.17,-0.01,-11,12,-11,1,0,1,1,-15.819999999999993,-0.86,-0.8300000000000001,-0.44999999999999996
FRA-Ligue 1,2223,2022-09-18 Lyon-Paris Saint Germain,19724,2022-09-18 18:45:00,1,2,Lyon,Paris Saint Germain,0,1,13,19,6,2,4,1,7,13,0,1,0,0,2,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,4,1,1,17,32,1,3,0,0,0,3,2,2,1,0,80.18,64.55,Alexandre Lacazette | Nicolás Tagliafico | Malo Gusto | Tetê | Maxence Caqueret | Castello Lukeba | Corentin Tolisso | Rémy Riou | Johann Lepenant | Thiago Mendes | Karl Toko Ekambi,Marquinhos | Presnel Kimpembe | Gianluigi Donnarumma | Nuno Mendes | Vitinha | Neymar | Marco Verratti | Achraf Hakimi | Sergio Ramos | Kylian Mbappe-Lottin | Lionel Messi,9,9,2,1,0,1,3,2,12,15,1,1,2.3,2.01,-1.3,-1.01,0.48,0.66,1,0,0,0,2.18,3.23,1.31,2.1,-0.16,0.27,-0.19,0.05,-6,4,-6,-1,0,-2,0,15.63000000000001,0.29000000000000004,-1.0499999999999998,-0.79
FRA-Ligue 1,2223,2022-09-30 Angers-Marseille,19731,2022-09-30 19:00:00,1,2,Angers,Marseille,0,3,8,20,14,2,4,1,2,14,0,1,0,0,2,3,1,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,1,1,24,47,0,5,0,0,0,2,2,2,1,1,84.27,49.09,Adrien Hunou | Souleyman Doumbia | Azz-Eddine Ounahi | Lois Diony | Miha Blazic | Cédric Hountondji | Nabil Bentaleb | Batista Mendy | Paul Bernardoni | Sada Thioub | Sofiane Boufal,Pau López | Leonardo Balerdi | Jonathan Clauss | Valentin Rongier | Alexis Sánchez | Sead Kolasinac | Jordan Veretout | Samuel Gigot | Matteo Guendouzi | Nuno Tavares | Chancel Mbemba,8,7,2,2,1,2,2,2,14,17,1,1,2.14,1.06,-1.14,-0.06,0.66,0.6,0,0,0,-2,1.3,1.26,0.75,0.57,-0.13,-0.29,0.15,-0.17,-12,12,-12,-1,0,-5,1,35.17999999999999,1.08,0.040000000000000036,0.18000000000000005
FRA-Ligue 1,2223,2022-10-01 Strasbourg-Rennes,19735,2022-10-01 15:00:00,1,2,Strasbourg,Rennes,1,3,5,12,18,8,5,4,-1,6,0,0,0,0,4,4,0,0,0,0,0,1,0,0,3,5,0,0,0,0,1,3,1,1,24,50,5,1,0,0,3,0,2,2,0,1,50.55,77.64,Habib Diallo | Maxime Le Marchand | Sanjin Prcic | Matz Sels | Dmitri Lienard | Alexander Djiku | Adrien Thomasson | Jean-Ricner Bellegarde | Kevin Gameiro | Habib Diarra | Jean Eudes Aholou,Hamari Traore | Joe Rodon | Arthur Theate | Baptiste Santamaria | Flavien Tait | Désiré Doué | Martin Terrier | Benjamin Bourigeaud | Steve Mandanda | Adrien Truffert | Lovro Majer,8,8,2,1,1,2,2,1,16,14,1,1,0.62,0.86,0.38,0.14,0.61,0.74,0,0,0,1,1.03,1.31,0.51,1.07,-0.02,0.13,0.32,-0.29,-7,10,-7,0,0,4,0,-27.090000000000003,-0.24,-0.28,-0.56
FRA-Ligue 1,2223,2022-10-01 Paris Saint Germain-Nice,19733,2022-10-01 19:00:00,1,1,Paris Saint Germain,Nice,2,1,22,8,2,13,1,4,16,2,1,1,0,0,2,0,0,0,0,0,1,0,0,1,3,5,0,0,0,0,1,1,0,0,-7,-27,4,6,0,1,2,3,1,2,1,0,59.27,39.27,Marquinhos | Presnel Kimpembe | Gianluigi Donnarumma | Nuno Mendes | Vitinha | Neymar | Marco Verratti | Achraf Hakimi | Sergio Ramos | Kylian Mbappe-Lottin | Lionel Messi,Kephren Thuram | Jean-Clair Todibo | Andy Delort | Mattia Viti | Jordan Lotomba | Kasper Schmeichel | Mario Lemina | Nicolas Pepe | Pablo Rosario | Dante | Melvin Bard,7,6,2,4,2,1,2,4,15,16,1,0,1.54,0.97,-0.54,-0.97,0.71,0.67,0,0,3,0,2.18,1.05,1.42,0.55,1.05,0.42,0.85,-0.07,14,-11,14,0,0,-2,1,20.0,0.5700000000000001,1.1300000000000001,0.8699999999999999
FRA-Ligue 1,2223,2022-10-02 Lorient-Lille,19732,2022-10-02 11:00:00,1,1,Lorient,Lille,2,1,19,13,3,8,1,4,13,7,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,2,0,1,16,-5,0,2,0,0,0,1,0,1,0,0,85.91,72.73,Gédéon Kalulu | Vincent Le Goff | Laurent Abergel | Dango Ouattara | Terem Igobor Moffi | Stéphane Diarra | Enzo Le Fée | Théo Le Bris | Montassar Talbi | Yvon Mvogo | Julien Laporte,Tiago Djaló | Jonathan Bamba | Benjamin André | Rémy Cabella | José Fonte | Jonathan Christian David | Bafode Diakite | Ismaily | Léo Jardim | Alexsandro Ribeiro | Angel Gomes,10,8,1,3,0,0,2,2,12,16,1,1,3.49,1.17,-0.49,0.83,0.75,0.7,0,0,0,3,1.53,1.25,1.28,0.79,-0.27,-0.08,0.04,0.02,6,-5,6,0,0,-2,2,13.179999999999993,2.3200000000000003,0.28,0.49
FRA-Ligue 1,2223,2022-10-02 Ajaccio-Clermont Foot,19728,2022-10-02 13:00:00,1,2,Ajaccio,Clermont Foot,1,3,4,10,20,11,5,4,-2,4,0,0,0,0,2,0,0,0,0,0,1,2,1,0,5,5,1,1,0,0,1,0,0,0,-21,-41,4,2,1,0,1,0,1,2,1,1,59.64,70.73,Ismael Diallo | Mickaël Alphonse | Romain Hamouma | Clement Vidal | Thomas Mangani | Kevin Spadanuda | Benjamin Leroy | Mounaim El Idrissy | Oumar Gonzalez | Vincent Marchetti | Cyrille Bayala,Muhammed-Cham Saracevic | Mateusz Wieteska | Komnen Andric | Yohann Magnin | Mory Diaw | Jim Allevinah | Alidu Seidu | Florent Ogier | Maxime Gonalons | Johan Gastien | Neto Borges,6,9,3,1,2,1,2,4,19,15,0,1,0.51,1.26,0.49,-0.26,0.85,0.7,1,0,2,-1,0.37,0.68,0.14,0.28,-0.13,-0.02,0.38,0.01,-6,9,-6,0,0,2,-3,-11.090000000000003,-0.75,-0.31000000000000005,-0.14
FRA-Ligue 1,2223,2022-10-02 Auxerre-Brest,19729,2022-10-02 13:00:00,1,X,Auxerre,Brest,1,1,7,5,16,19,4,5,1,-1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,5,5,0,1,0,0,3,3,1,0,-4,-32,5,3,0,0,2,2,3,2,0,1,53.18,67.55,Mathias Autret | Hamza Sakhi | Birama Touré | Benoit Costil | Gauthier Hein | Joia Nuno Da Costa | Jubal | Gideon Mensah | Alexandre Coeff | Paul Joly | Lassine Sinayoko,Haris Belkebla | Pierre Lees-Melou | Franck Honorat | Hugo Magnetti | Lilian Brassier | Brendan Chardonnet | Pereira Lage | Jean-Kevin Duverne | Marco Bizot | Achraf Dari | Islam Slimani,7,9,1,1,3,1,3,1,14,14,1,1,2.31,0.73,-1.31,-0.73,0.7,0.82,0,0,0,-1,0.69,1.29,0.65,0.55,-0.25,-0.65,0.03,-0.62,2,-3,2,0,0,2,-2,-14.369999999999997,1.58,-0.6000000000000001,0.09999999999999998
