LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,1920,2019-09-28 Nice-Lille,12779,2019-09-28 18:00:00,0,X,Nice,Lille,1,1,12,13,7,4,4,2,6,7,0,1,0,0,3,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,1,2,0,0,1,7,3,7,0,0,1,3,2,2,0,2,64.18,35.45,Youcef Atal | Racine Coly | Arnaud Lusamba | Andy Pelmard | Wylan Cyprien | Ignatius Ganago | Dante | Pierre Lees-Melou | Walter Benítez | Adrien Tameze | Patrick Burner,Gabriel | Mehmet Zeki Çelik | Benjamin André | Yusuf Yazici | Jonathan Bamba | Mike Maignan | Domagoj Bradaric | Victor Osimhen | Jonathan Ikone | Tiago Djaló | José Fonte,8,7,1,2,2,2,4,3,15,18,1,0,0.61,3.02,0.39,-1.02,0.71,0.85,0,0,-3,0,1.14,1.38,0.8,0.71,-0.07,-0.26,0.13,0.18,-1,3,-1,-1,0,-4,1,28.730000000000004,-2.41,-0.24,0.09000000000000008
FRA-Ligue 1,1920,2019-09-28 Monaco-Brest,12782,2019-09-28 18:00:00,0,1,Monaco,Brest,4,1,6,8,18,13,5,4,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,-25,2,3,1,0,0,2,0,0,0,1,1,71.55,81.36,Fode Toure | Islam Slimani | Guillermo Maripán | Jemerson | Wissam Ben Yedder | Ruben Aguilar | Gelson Martins | Kamil Glik | Benjamin Lecomte | Aleksandr Golovin | Benoit Badiashile Mukinayi,Julien Faussurier | Romain Perraud | Mathias Autret | Yoann Court | Ibrahima Diallo | Samuel Grandsir | Haris Belkebla | Gaëtan Charbonnier | Jean-Charles Castelletto | Gautier Larsonneur | Denys Bain,9,10,2,1,0,0,3,1,17,11,1,1,2.4,0.51,0.6,1.49,0.66,0.7,1,0,2,-2,2.14,0.72,1.52,0.65,-0.71,0.14,-0.09,0.07,-2,5,-2,0,0,2,-1,-9.810000000000002,1.89,1.4200000000000002,0.87
FRA-Ligue 1,1920,2019-09-28 Metz-Toulouse,12783,2019-09-28 18:00:00,0,X,Metz,Toulouse,2,2,7,8,17,14,4,4,1,2,0,0,0,0,2,1,0,0,0,1,1,1,0,0,3,3,0,0,0,0,1,1,0,0,-13,-17,1,4,0,0,0,1,1,1,0,2,79.27,64.09,Digbo Maiga | Stoppila Sunzu | Renaud Cohade | Victorien Angban | Fabien Centonze | Opa Nguette | Thomas Delaine | Kevin N'Doram | Habib Diallo | Alexandre Oukidja | John Boye,Jean-Victor Makengo | Ibrahim Sangare | Efthymios Koulouris | Kelvin Adou | Steven Moreira | Issiaga Sylla | William Vainqueur | Max Gradel | Baptiste Reynet | Bafode Diakite | Mathieu Dossevi,8,9,2,1,1,1,2,1,15,16,1,1,0.53,0.23,0.47,-0.23,0.64,0.91,0,0,0,-1,0.69,0.59,0.58,0.64,0.02,0.09,0.06,0.32,-1,3,-1,0,0,-3,-1,15.179999999999993,0.30000000000000004,0.09999999999999998,-0.06000000000000005
FRA-Ligue 1,1920,2019-09-28 Angers-Amiens,12781,2019-09-28 18:00:00,0,X,Angers,Amiens,1,1,15,7,3,17,1,4,9,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,1,0,1,17,29,7,4,0,0,3,0,3,3,1,2,36.82,62.09,Baptiste Santamaria | Ludovic Butelle | Pereira Lage | Mateo Pavlovic | Romain Thomas | Vincent Manceau | Ismael Traoré | Rachid Alioui | Rayan Ait Nouri | Pierrick Capelle | Thomas Mangani,Christophe Jallet | Serhou Guirassy | Thomas Monconduit | Haitam Aleesami | Gaël Kakuta | Bakaye Dibassy | Régis Gurtner | Juan Ferney Otero | Eddy Gnahore | Alexis Blin | Jordan Lefort,9,7,2,2,0,2,1,4,17,17,0,1,1.36,1.33,0.64,-0.33,0.65,0.83,2,0,2,0,0.66,1.08,0.95,0.57,0.31,-0.48,-0.02,-0.42,8,-14,8,0,0,3,2,-25.270000000000003,0.030000000000000027,-0.42000000000000004,0.38
FRA-Ligue 1,1920,2019-09-29 Strasbourg-Montpellier,12785,2019-09-29 13:00:00,0,1,Strasbourg,Montpellier,1,0,6,11,18,10,5,4,0,5,0,0,0,0,1,3,0,0,0,1,0,0,0,1,3,1,0,0,0,0,2,1,0,0,19,5,4,5,0,0,2,1,0,3,2,1,56.91,50.0,Matz Sels | Alexander Djiku | Kenny Lala | Stefan Mitrovic | Jean-Ricner Bellegarde | Mohamed Simakan | Ibrahima Sissoko | Ludovic Ajorque | Lamine Koné | Adrien Thomasson | Lionel Carole,Gerónimo Rulli | Jordan Ferri | Daniel Congré | Damien Le Tallec | Hilton | Arnaud Souquet | Ambroise Oyongo | Florent Mollet | Gaetan Laborde | Andy Delort | Pedro Mendes,8,6,3,4,0,1,1,0,15,13,1,1,0.23,0.58,-0.23,0.42,0.89,0.54,0,0,0,3,0.78,1.04,0.55,0.37,-0.05,0.33,0.09,0.24,-5,8,-5,0,0,-1,2,6.909999999999997,-0.35,-0.26,0.18000000000000005
FRA-Ligue 1,1920,2019-09-29 Nimes-Saint-Etienne,12787,2019-09-29 15:00:00,0,2,Nimes,Saint-Etienne,0,1,8,5,15,20,4,5,0,-3,0,1,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,1,13,-6,3,3,0,1,1,1,1,1,1,2,66.09,65.82,Paul Bernardoni | Pablo Martinez | Theo Valls | Lamine Fomba | Romain Philippoteaux | Florian Miguel | Renaud Ripart | Anthony Briancon | Sofiane Alakouch | Lucas Deaux | Zinedine Ferhat,Miguel Trauco | Harold Moukoudi | Timothée Kolodziejczak | Yann M'Vila | Loic Perrin | Mathieu Debuchy | Romain Hamouma | Ryad Boudebouz | Denis Bouanga | Wahbi Khazri | Stéphane Ruffier,11,8,0,2,0,1,0,3,14,16,1,0,0.72,0.81,-0.72,-0.81,0.61,0.53,0,0,-3,0,1.08,0.95,0.77,0.5,-0.17,-0.21,0.0,-0.1,3,-5,3,-1,0,0,3,0.27000000000001023,-0.09000000000000008,0.13000000000000012,0.27
FRA-Ligue 1,1920,2019-09-29 Marseille-Rennes,12786,2019-09-29 19:00:00,0,X,Marseille,Rennes,1,1,12,11,7,9,4,4,4,3,0,0,0,0,3,4,0,0,2,0,0,0,0,0,3,3,0,0,0,0,2,1,1,1,60,-1,1,5,0,0,0,2,1,2,0,1,80.73,52.82,Valère Germain | Boubacar Kamara | Darío Benedetto | Maxime Lopez | Morgan Sanson | Steve Mandanda | Hiroki Sakai | Kevin Strootman | Jordan Amavi | Dimitri Payet | Bouna Sarr,Faitout Maouassa | M'Baye Niang | Hamari Traore | Damien Da Silva | Benjamin Bourigeaud | Eduardo Camavinga | Jeremy Gelin | Jérémy Morel | Edouard Mendy | Clément Grenier | Romain Del Castillo,8,9,1,1,2,1,1,0,14,17,1,1,1.32,1.06,-1.32,-1.06,0.8,0.9,0,0,1,-3,1.36,0.8,0.72,0.54,-0.44,-0.03,-0.23,-0.08,1,-2,1,0,0,-4,-1,27.910000000000004,0.26,0.56,0.17999999999999994
FRA-Ligue 1,1920,2019-10-04 Amiens-Marseille,12791,2019-10-04 19:45:00,0,1,Amiens,Marseille,3,1,8,13,16,5,4,3,0,5,0,0,0,0,0,4,0,0,0,2,0,0,0,0,3,3,0,0,0,0,2,2,0,0,14,-21,1,2,0,0,0,1,0,1,1,1,80.64,76.09,Christophe Jallet | Aurélien Chedjou | Serhou Guirassy | Haitam Aleesami | Gaël Kakuta | Bakaye Dibassy | Régis Gurtner | Juan Ferney Otero | Eddy Gnahore | Alexis Blin | Jordan Lefort,Valère Germain | Boubacar Kamara | Darío Benedetto | Maxime Lopez | Morgan Sanson | Steve Mandanda | Hiroki Sakai | Kevin Strootman | Jordan Amavi | Dimitri Payet | Bouna Sarr,9,7,1,1,1,3,2,1,16,15,1,1,1.04,0.68,-0.04,0.32,0.96,0.43,0,0,0,1,1.35,1.08,0.55,0.65,-0.27,0.28,-0.68,0.01,-5,11,-5,0,0,-1,2,4.549999999999997,0.36,0.27,-0.09999999999999998
FRA-Ligue 1,1920,2019-10-05 Paris Saint Germain-Angers,12794,2019-10-05 16:30:00,0,1,Paris Saint Germain,Angers,4,0,18,16,1,2,1,1,10,8,1,0,0,0,3,1,0,0,0,0,0,1,1,0,2,3,0,0,0,0,1,1,0,0,19,-15,5,3,0,0,3,1,1,2,1,0,46.55,64.18,Juan Bernat | Eric Maxim Choupo-Moting | Abdou Diallo | Idrissa Gueye | Marco Verratti | Pablo Sarabia | Thiago Silva | Neymar | Marquinhos | Ángel Di María | Keylor Navas,Baptiste Santamaria | Ludovic Butelle | Pereira Lage | Mateo Pavlovic | Romain Thomas | Vincent Manceau | Ismael Traoré | Rachid Alioui | Rayan Ait Nouri | Pierrick Capelle | Thomas Mangani,7,9,3,2,1,0,4,1,17,18,0,1,2.83,0.91,-1.83,0.09,0.57,0.4,1,0,0,0,1.16,0.96,0.71,0.81,0.02,-0.3,0.73,-0.32,2,-1,2,1,0,2,-2,-17.63000000000001,1.92,0.19999999999999996,-0.10000000000000009
FRA-Ligue 1,1920,2019-10-05 Dijon-Strasbourg,12790,2019-10-05 19:00:00,0,1,Dijon,Strasbourg,1,0,5,9,20,13,5,4,-3,1,0,0,0,0,2,4,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,2,1,1,-3,9,3,3,0,0,1,1,2,2,0,0,70.27,65.45,Naif Aguerd | Bruno Ecuele Manga | Rúnar Alex Rúnarsson | Didier Ndong | Wesley Lautoa | Mama Baldé | Alfred Gomis | Júlio Tavares | Hamza Mendyl | Romain Amalfitano | Mickaël Alphonse,Matz Sels | Alexander Djiku | Kenny Lala | Stefan Mitrovic | Jean-Ricner Bellegarde | Mohamed Simakan | Ibrahima Sissoko | Ludovic Ajorque | Lamine Koné | Adrien Thomasson | Lionel Carole,8,8,2,3,1,0,2,1,15,16,1,1,1.42,0.39,0.58,0.61,0.66,0.65,0,0,2,0,1.27,0.81,0.87,0.42,0.06,-0.03,-0.02,-0.04,-4,7,-4,0,0,0,0,4.819999999999993,1.0299999999999998,0.45999999999999996,0.45
FRA-Ligue 1,1920,2019-10-05 Montpellier-Monaco,12792,2019-10-05 19:00:00,0,1,Montpellier,Monaco,3,1,11,9,10,13,4,4,3,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,-16,31,5,1,0,0,1,1,3,0,1,0,53.82,80.73,Gerónimo Rulli | Jordan Ferri | Daniel Congré | Damien Le Tallec | Hilton | Arnaud Souquet | Ambroise Oyongo | Florent Mollet | Gaetan Laborde | Andy Delort | Pedro Mendes,Fode Toure | Islam Slimani | Guillermo Maripán | Jemerson | Wissam Ben Yedder | Gelson Martins | Tiemoué Bakayoko | Kamil Glik | Benjamin Lecomte | Aleksandr Golovin | Benoit Badiashile Mukinayi,8,10,1,1,2,0,0,2,17,17,1,1,1.28,3.78,-1.28,0.22,0.63,0.7,0,1,0,0,0.98,2.4,0.7,1.74,0.06,-0.26,0.18,-0.04,2,-3,2,0,0,4,-2,-26.910000000000004,-2.5,-1.42,-1.04
FRA-Ligue 1,1920,2019-10-05 Brest-Metz,12796,2019-10-05 19:00:00,0,1,Brest,Metz,2,0,8,8,18,17,5,4,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,3,3,1,1,0,0,0,1,1,1,-43,-38,2,1,1,0,0,0,0,1,1,1,70.27,71.36,Julien Faussurier | Romain Perraud | Mathias Autret | Yoann Court | Ibrahima Diallo | Samuel Grandsir | Haris Belkebla | Gaëtan Charbonnier | Jean-Charles Castelletto | Gautier Larsonneur | Denys Bain,Digbo Maiga | Stoppila Sunzu | Renaud Cohade | Victorien Angban | Fabien Centonze | Opa Nguette | Thomas Delaine | Kevin N'Doram | Habib Diallo | Alexandre Oukidja | John Boye,10,9,0,0,1,2,1,2,12,15,0,1,0.4,1.53,0.6,0.47,1.0,0.5,1,1,0,-2,0.73,0.69,0.65,0.49,-0.01,0.0,0.0,0.01,0,1,0,0,0,1,1,-1.0900000000000034,-1.13,0.040000000000000036,0.16000000000000003
FRA-Ligue 1,1920,2019-10-05 Toulouse-Bordeaux,12795,2019-10-05 19:00:00,0,2,Toulouse,Bordeaux,1,3,9,12,15,7,4,4,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,22,-14,2,3,0,0,0,2,0,1,2,0,75.18,66.55,Jean-Victor Makengo | Ibrahim Sangare | Efthymios Koulouris | Kelvin Adou | Steven Moreira | Issiaga Sylla | William Vainqueur | Max Gradel | Baptiste Reynet | Bafode Diakite | Mathieu Dossevi,Samuel Kalu | Nicolas de Preville | Pablo | Benoit Costil | Laurent Koscielny | Jimmy Briand | Otávio | Hwang Ui-Jo | Enock Kwateng | Aurelien Tchouameni | Mexer,9,9,1,1,1,1,1,3,16,14,1,1,0.82,0.11,1.18,-0.11,0.51,1.0,3,0,0,0,0.84,0.67,0.57,0.37,-0.25,0.14,0.02,0.17,-3,8,-3,0,0,-1,0,8.63000000000001,0.71,0.16999999999999993,0.19999999999999996
FRA-Ligue 1,1920,2019-10-05 Nantes-Nice,12798,2019-10-05 19:00:00,0,1,Nantes,Nice,1,0,16,13,2,6,1,4,8,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,1,0,7,-6,1,2,0,0,0,2,0,0,2,0,79.36,70.82,Fabio | Moses Simon | Alban Lafont | Abdoulaye Touré | Abdoul Kader Bamba | Nicolas Pallois | Mehdi Abeid | Charles Traore | Kalifa Coulibaly | Imran Louza | Andrei Girotto,Youcef Atal | Racine Coly | Arnaud Lusamba | Andy Pelmard | Wylan Cyprien | Ignatius Ganago | Kasper Dolberg | Pierre Lees-Melou | Walter Benítez | Patrick Burner | Adrien Tameze,8,8,2,3,1,0,0,4,16,14,1,1,0.52,1.07,0.48,-0.07,0.81,0.93,0,0,3,1,0.8,1.07,0.4,0.62,0.04,0.07,-0.06,0.26,3,-4,3,0,0,-1,0,8.540000000000006,-0.55,-0.27,-0.21999999999999997
FRA-Ligue 1,1920,2019-10-06 Lille-Nimes,12793,2019-10-06 14:00:00,0,X,Lille,Nimes,2,2,14,8,5,17,3,4,6,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,-22,-5,6,2,0,0,3,1,3,2,1,1,45.45,73.64,Gabriel | Mehmet Zeki Çelik | Benjamin André | Boubakary Soumare | Yusuf Yazici | Jonathan Bamba | Mike Maignan | Domagoj Bradaric | Victor Osimhen | Jonathan Ikone | José Fonte,Paul Bernardoni | Pablo Martinez | Theo Valls | Lamine Fomba | Romain Philippoteaux | Florian Miguel | Renaud Ripart | Anthony Briancon | Sofiane Alakouch | Lucas Deaux | Zinedine Ferhat,8,9,3,2,0,0,1,2,18,14,0,1,1.36,1.71,-0.36,-1.71,0.71,0.74,0,0,0,-1,1.51,1.04,0.61,0.85,-0.13,0.04,0.02,0.11,6,-12,6,1,0,4,-1,-28.189999999999998,-0.34999999999999987,0.47,-0.24
FRA-Ligue 1,1920,2019-10-06 Rennes-Reims,12789,2019-10-06 16:00:00,0,2,Rennes,Reims,0,1,12,11,9,10,4,4,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,1,0,0,8,-2,3,1,1,0,1,0,1,0,0,1,63.0,81.91,Faitout Maouassa | M'Baye Niang | Hamari Traore | Damien Da Silva | Benjamin Bourigeaud | Raphinha | Eduardo Camavinga | Jeremy Gelin | Jérémy Morel | Edouard Mendy | Clément Grenier,Thomas Foket | Yunis Abdelhamid | Predrag Rajkovic | Remi Oudin | Boulaye Dia | Moussa Doumbia | Ghislain Konan | Axel Disasi | Hassane Kamara | Xavier Chavalerin | Jacques-Alaixys Romao,9,10,0,1,2,0,2,2,17,15,0,1,0.69,0.79,0.31,0.21,0.56,0.39,0,0,1,-1,0.65,0.92,0.43,0.72,0.15,0.05,0.01,0.07,1,-1,1,0,0,2,-1,-18.909999999999997,-0.10000000000000009,-0.27,-0.29
FRA-Ligue 1,1920,2019-10-06 Saint-Etienne-Lyon,12797,2019-10-06 20:00:00,0,1,Saint-Etienne,Lyon,1,0,8,9,20,13,5,4,0,1,1,1,0,0,2,2,1,0,1,0,0,0,0,0,3,3,0,0,0,0,2,1,1,1,-14,-16,6,4,0,0,1,1,4,3,2,1,45.73,59.64,Miguel Trauco | Harold Moukoudi | Timothée Kolodziejczak | Yann M'Vila | Loic Perrin | Mathieu Debuchy | Romain Hamouma | Ryad Boudebouz | Denis Bouanga | Wahbi Khazri | Stéphane Ruffier,Thiago Mendes | Moussa Dembele | Lucas Tousart | Youssouf Kone | Jason Denayer | Memphis Depay | Houssem Aouar | Bertrand Traoré | Joachim Andersen | Anthony Lopes | Léo Dubois,6,7,1,2,4,2,5,4,17,17,1,1,0.86,0.97,0.14,-0.97,1.0,0.56,0,0,2,-3,0.46,0.72,0.64,0.66,0.49,0.29,0.31,0.26,-1,7,-1,0,0,2,-1,-13.910000000000004,-0.10999999999999999,-0.25999999999999995,-0.020000000000000018
FRA-Ligue 1,1920,2019-10-18 Nice-Paris Saint Germain,12803,2019-10-18 19:45:00,0,2,Nice,Paris Saint Germain,1,4,13,21,9,1,4,1,4,12,0,1,0,0,1,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,0,1,5,14,3,4,0,0,1,2,1,3,1,0,66.18,58.18,Youcef Atal | Racine Coly | Arnaud Lusamba | Andy Pelmard | Wylan Cyprien | Ignatius Ganago | Kasper Dolberg | Pierre Lees-Melou | Walter Benítez | Patrick Burner | Adrien Tameze,Juan Bernat | Eric Maxim Choupo-Moting | Abdou Diallo | Idrissa Gueye | Marco Verratti | Pablo Sarabia | Thiago Silva | Neymar | Marquinhos | Ángel Di María | Keylor Navas,6,6,4,1,1,4,4,2,15,18,1,1,0.27,3.48,-0.27,0.52,0.65,0.73,0,1,-3,0,1.26,1.58,0.42,0.82,-0.19,-0.42,-0.06,0.47,-8,8,-8,-1,0,-1,0,8.000000000000007,-3.21,-0.32000000000000006,-0.39999999999999997
FRA-Ligue 1,1920,2019-10-19 Lyon-Dijon,12807,2019-10-19 16:30:00,0,X,Lyon,Dijon,0,0,9,8,14,19,4,5,0,-1,1,0,0,0,2,3,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,2,0,0,11,-13,4,2,0,0,2,1,0,0,2,1,58.09,68.36,Thiago Mendes | Moussa Dembele | Lucas Tousart | Youssouf Kone | Jason Denayer | Memphis Depay | Houssem Aouar | Bertrand Traoré | Joachim Andersen | Anthony Lopes | Léo Dubois,Naif Aguerd | Stephy Mavididi | Bruno Ecuele Manga | Wesley Lautoa | Alfred Gomis | Didier Ndong | Júlio Tavares | Mama Baldé | Hamza Mendyl | Romain Amalfitano | Mickaël Alphonse,6,8,3,1,2,2,0,0,18,15,1,1,0.36,1.36,-0.36,-0.36,0.94,0.8,0,0,0,0,0.69,1.18,0.47,0.74,0.03,0.09,0.22,0.11,1,-5,1,1,0,2,-2,-10.269999999999996,-1.0,-0.49,-0.27
FRA-Ligue 1,1920,2019-10-19 Toulouse-Lille,12802,2019-10-19 19:00:00,0,1,Toulouse,Lille,2,1,9,15,20,6,5,4,0,6,0,1,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,1,1,-23,14,2,4,0,0,1,2,2,1,0,2,73.55,55.09,Jean-Victor Makengo | Ibrahim Sangare | Efthymios Koulouris | Kelvin Adou | Steven Moreira | Issiaga Sylla | William Vainqueur | Max Gradel | Baptiste Reynet | Bafode Diakite | Mathieu Dossevi,Gabriel | Mehmet Zeki Çelik | Benjamin André | Boubakary Soumare | Yusuf Yazici | Jonathan Bamba | Mike Maignan | Domagoj Bradaric | Victor Osimhen | Jonathan Ikone | José Fonte,9,8,2,1,0,2,3,1,15,18,1,1,0.85,3.34,0.15,-1.34,0.61,0.57,0,0,0,-2,0.95,1.52,0.63,0.96,-0.11,-0.01,-0.11,0.03,-6,14,-6,-1,0,-2,1,18.459999999999994,-2.4899999999999998,-0.5700000000000001,-0.32999999999999996
FRA-Ligue 1,1920,2019-10-19 Reims-Montpellier,12799,2019-10-19 19:00:00,0,1,Reims,Montpellier,1,0,14,14,6,7,4,4,5,5,0,0,0,0,3,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,2,1,0,-2,-5,1,2,0,0,0,2,0,1,1,0,79.09,72.82,Thomas Foket | Yunis Abdelhamid | Predrag Rajkovic | Remi Oudin | Boulaye Dia | Moussa Doumbia | Ghislain Konan | Axel Disasi | Hassane Kamara | Xavier Chavalerin | Jacques-Alaixys Romao,Gerónimo Rulli | Jordan Ferri | Daniel Congré | Damien Le Tallec | Hilton | Arnaud Souquet | Ambroise Oyongo | Florent Mollet | Gaetan Laborde | Andy Delort | Pedro Mendes,10,9,1,1,0,1,2,4,15,17,1,1,1.89,2.8,-0.89,0.2,0.71,0.75,0,0,0,0,0.98,0.63,0.91,0.87,-0.06,0.35,0.02,0.74,0,-1,0,0,0,-1,1,6.27000000000001,-0.9099999999999999,0.35,0.040000000000000036
FRA-Ligue 1,1920,2019-10-19 Nimes-Amiens,12805,2019-10-19 19:00:00,0,X,Nimes,Amiens,1,1,9,11,16,12,4,4,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,1,0,0,0,1,2,0,1,-31,6,4,0,1,0,1,0,2,0,1,0,61.55,87.82,Paul Bernardoni | Pablo Martinez | Theo Valls | Lamine Fomba | Romain Philippoteaux | Florian Miguel | Renaud Ripart | Anthony Briancon | Sofiane Alakouch | Lucas Deaux | Zinedine Ferhat,Christophe Jallet | Aurélien Chedjou | Serhou Guirassy | Haitam Aleesami | Gaël Kakuta | Bakaye Dibassy | Régis Gurtner | Juan Ferney Otero | Eddy Gnahore | Alexis Blin | Jordan Lefort,7,9,1,1,3,1,0,2,15,15,0,1,1.76,2.91,0.24,0.09,0.84,0.48,0,1,1,0,1.21,1.51,0.69,0.78,-0.17,-0.16,-0.07,-0.61,-2,4,-2,0,0,4,-2,-26.269999999999996,-1.1500000000000001,-0.30000000000000004,-0.09000000000000008
FRA-Ligue 1,1920,2019-10-19 Angers-Brest,12800,2019-10-19 19:00:00,0,2,Angers,Brest,0,1,16,11,3,12,1,4,7,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,0,-1,23,3,4,0,1,1,1,2,1,0,1,67.55,56.82,Baptiste Santamaria | Ludovic Butelle | Pereira Lage | Mateo Pavlovic | Romain Thomas | Vincent Manceau | Ismael Traoré | Rachid Alioui | Rayan Ait Nouri | Pierrick Capelle | Thomas Mangani,Julien Faussurier | Romain Perraud | Mathias Autret | Yoann Court | Ibrahima Diallo | Samuel Grandsir | Haris Belkebla | Gaëtan Charbonnier | Jean-Charles Castelletto | Gautier Larsonneur | Denys Bain,9,8,1,0,1,3,1,1,18,13,1,0,0.49,1.09,-0.49,0.91,0.67,0.88,0,0,0,0,1.02,0.71,0.76,0.5,-0.06,0.02,-0.41,0.01,5,-9,5,0,0,-1,1,10.729999999999997,-0.6000000000000001,0.31000000000000005,0.26
FRA-Ligue 1,1920,2019-10-19 Metz-Nantes,12801,2019-10-19 19:00:00,0,1,Metz,Nantes,1,0,8,19,20,2,5,1,-1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,57,-5,3,2,0,0,1,2,1,0,2,0,65.45,70.0,Digbo Maiga | Stoppila Sunzu | Mamadou Fofana | Renaud Cohade | Fabien Centonze | Opa Nguette | Thomas Delaine | Kevin N'Doram | Habib Diallo | Alexandre Oukidja | John Boye,Fabio | Moses Simon | Alban Lafont | Abdoulaye Touré | Abdoul Kader Bamba | Nicolas Pallois | Mehdi Abeid | Charles Traore | Kalifa Coulibaly | Imran Louza | Andrei Girotto,7,6,3,1,1,4,3,0,13,14,1,1,0.54,1.34,-0.54,-0.34,0.51,0.63,0,1,0,3,0.67,1.03,0.44,0.44,0.02,-0.23,0.0,-0.22,-11,18,-11,0,0,1,1,-4.549999999999997,-0.8,-0.36,0.0
