LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2324,2023-10-28 Reims-Lorient,23456,2023-10-28 15:00:00,1,1,Reims,Lorient,1,0,14,10,6,12,3,4,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,4,1,0,0,1,2,1,1,0,0,0,0,1,1,0,0,77.82,81.45,Azor Matusiwa | Junya Ito | Joseph Okumu | Thibault De Smet | Yunis Abdelhamid | Teddy Teuma | Thomas Foket | Marshall Munetsi | Yehvann Diouf | Mohamed Daramy | Keito Nakamura,Souleymane Isaak Touré | Théo Le Bris | Laurent Abergel | Montassar Talbi | Romain Faivre | Vincent Le Goff | Julien Laporte | Gédéon Kalulu | Eli Junior Kroupi | Julien Ponceau | Yvon Mvogo,9,7,0,4,2,0,4,3,15,16,1,1,1.0,0.59,0.0,1.41,0.55,1.0,0,0,1,3,1.33,0.92,1.01,0.48,-0.12,-0.13,0.08,-0.08,4,-6,4,0,0,0,2,-3.6300000000000097,0.41000000000000003,0.41000000000000003,0.53
FRA-Ligue 1,2324,2023-10-28 Lens-Nantes,23457,2023-10-28 19:00:00,1,1,Lens,Nantes,4,0,9,14,15,7,4,4,1,6,1,0,0,0,3,2,0,0,0,0,0,0,1,0,5,4,0,0,0,0,2,1,0,1,-19,15,4,1,0,0,2,1,1,2,1,0,56.64,78.36,Brice Samba | Jonathan Gradit | Angelo Fulgini | Adrien Thomasson | Facundo Medina | Andy Diouf | Deiver Machado | Salis Abdul Samed | Kevin Danso | Przemyslaw Frankowski | Florian Sotoca,Pedro Chirivella | Moses Simon | Mostafa Mohamed | Remy Descamps | Florent Mollet | Douglas Augusto | Marcus Coco | Jean-Charles Castelletto | Ronael Pierre Gabriel | Quentin Merlin | Eray Cömert,9,7,2,3,0,1,3,4,17,14,1,1,1.96,1.75,-1.96,0.25,0.72,0.67,0,1,-2,2,0.98,1.04,0.98,0.78,0.15,0.07,-0.04,0.08,-5,8,-5,1,0,3,2,-21.72,0.20999999999999996,-0.06000000000000005,0.19999999999999996
FRA-Ligue 1,2324,2023-10-29 Brest-Paris Saint Germain,23460,2023-10-29 12:00:00,1,2,Brest,Paris Saint Germain,2,3,15,18,6,3,3,1,7,10,0,1,0,0,3,2,0,0,0,0,0,0,1,0,5,5,0,0,0,0,3,2,0,1,15,9,3,3,0,0,1,2,1,1,1,0,63.36,60.09,Pierre Lees-Melou | Lilian Brassier | Hugo Magnetti | Martín Satriano | Jeremy Le Douaron | Bradley Locko | Brendan Chardonnet | Marco Bizot | Kenny Lala | Romain Del Castillo | Mahdi Camara,Kylian Mbappe-Lottin | Marquinhos | Manuel Ugarte | Warren Zaïre-Emery | Lucas Hernández | Milan Skriniar | Vitinha | Achraf Hakimi | Gianluigi Donnarumma | Ousmane Dembélé | Gonçalo Ramos,10,7,1,2,0,2,0,2,14,17,1,1,0.63,2.52,-0.63,0.48,0.75,0.76,0,0,0,0,1.31,1.95,0.97,1.16,-0.14,-0.14,-0.1,0.06,-3,3,-3,-1,0,0,3,3.269999999999996,-1.8900000000000001,-0.6399999999999999,-0.18999999999999995
FRA-Ligue 1,2324,2023-10-29 Lille-Monaco,23454,2023-10-29 14:00:00,1,1,Lille,Monaco,2,0,15,20,5,3,2,1,7,12,1,0,0,0,2,1,0,0,0,0,1,0,0,0,5,4,0,0,0,0,2,1,1,0,-4,1,1,1,0,0,0,0,1,1,1,0,76.45,81.09,Edon Zhegrova | Bafode Diakite | Jonathan Christian David | Leny Yoro | Rémy Cabella | Lucas Chevalier | Ivan Cavaleiro | Alexsandro Ribeiro | Angel Gomes | Ismaily | Benjamin André,Caio Henrique | Youssouf Fofana | Takumi Minamino | Vanderson | Wilfried Stephane Singo | Philipp Köhn | Wissam Ben Yedder | Aleksandr Golovin | Soungoutou Magassa | Denis Zakaria | Guillermo Maripán,9,7,2,0,0,4,2,1,13,16,1,1,2.19,1.97,-1.19,0.03,0.69,0.41,0,0,0,0,1.43,1.94,1.0,0.96,0.19,0.11,0.22,-0.33,-5,2,-5,1,0,0,2,-4.640000000000001,0.21999999999999997,-0.51,0.040000000000000036
FRA-Ligue 1,2324,2023-10-29 Metz-Le Havre,23458,2023-10-29 14:00:00,1,X,Metz,Le Havre,0,0,8,10,16,12,5,4,0,2,0,0,0,0,3,2,0,0,0,0,1,1,0,0,4,5,1,1,0,0,0,3,1,0,-34,-17,4,1,0,0,1,1,1,0,2,0,63.55,85.73,Alexandre Oukidja | Matthieu Udol | Kevin N'Doram | Koffi Kouao | Christophe Herelle | Danley Jean Jacques | Cheick Tidiane Sabaly | Fali Candé | Joel Asoro | Lamine Camara | Ismael Traoré,Yoann Salmier | Arouna Sangante | Daler Kuzyaev | Yassine Kechta | Loïc Négo | Abdoulaye Touré | Arthur Desmas | Josué Casimir | Christopher Operi | Nabil Alioui | Gautier Lloris,7,9,3,1,1,1,2,1,18,17,1,1,0.76,1.86,0.24,-1.86,0.81,0.78,0,0,0,1,0.31,1.11,0.34,0.79,0.13,-0.3,0.1,-0.41,-2,4,-2,0,0,3,-2,-22.180000000000007,-1.1,-0.8,-0.45
FRA-Ligue 1,2324,2023-10-29 Montpellier-Toulouse,23459,2023-10-29 14:00:00,1,1,Montpellier,Toulouse,3,0,9,11,15,11,4,4,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,0,1,-5,3,2,3,0,0,1,0,0,1,1,3,71.18,65.45,Kiki Kouyate | Téji Savanier | Joris Chotard | Jordan Ferri | Mousa Al Tamari | Akor Adams | Benjamin Lecomte | Issiaga Sylla | Falaye Sacko | Wahbi Khazri | Becir Omeragic,Denis Genreau | Logan Costa | Niklas Schmidt | Gabriel Suazo | Rasmus Nicolaisen | Guillaume Restes | Cristian Cásseres Jr. | Vincent Sierro | Moussa Diarra | Mikkel Desler | Thijs Dallinga,9,7,1,3,1,1,0,3,13,17,1,1,0.5,0.9,-0.5,0.1,0.6,0.66,0,0,-1,-2,0.91,0.52,0.84,0.46,0.3,0.15,0.19,0.07,-2,4,-2,-1,0,-1,2,5.730000000000004,-0.4,0.39,0.37999999999999995
FRA-Ligue 1,2324,2023-10-29 Rennes-Strasbourg,23452,2023-10-29 16:05:00,1,X,Rennes,Strasbourg,1,1,11,10,11,15,4,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,2,1,0,-19,4,2,3,0,0,0,0,2,1,0,3,66.73,68.91,Adrien Truffert | Warmed Omari | Amine Gouiri | Arthur Theate | Steve Mandanda | Nemanja Matic | Benjamin Bourigeaud | Lorenz Assignon | Arnaud Kalimuendo Muinga | Enzo Le Fée | Ludovic Blas,Habib Diarra | Gerzino Nyamsi | Emanuel Emegha | Lucas Perrin | Marvin Senaya | Thomas Delaine | Matz Sels | Jessy Deminguet | Ismaël Doukouré | Frederic Guilbert | Ângelo,9,8,0,2,2,1,0,4,15,15,1,1,0.94,0.22,0.06,-0.22,0.57,0.54,0,0,-3,0,1.39,0.67,0.87,0.54,0.22,0.13,-0.04,-0.26,1,-4,1,0,0,-1,1,-2.1799999999999926,0.72,0.7199999999999999,0.32999999999999996
FRA-Ligue 1,2324,2023-11-03 Paris Saint Germain-Montpellier,23461,2023-11-03 20:00:00,1,1,Paris Saint Germain,Montpellier,3,0,21,12,2,8,1,4,12,3,1,0,0,0,4,2,0,0,0,0,0,1,0,0,4,4,0,0,0,0,1,4,0,0,-3,17,5,0,0,0,2,0,2,0,1,0,52.45,88.27,Kylian Mbappe-Lottin | Marquinhos | Manuel Ugarte | Warren Zaïre-Emery | Lucas Hernández | Milan Skriniar | Vitinha | Achraf Hakimi | Gianluigi Donnarumma | Ousmane Dembélé | Gonçalo Ramos,Kiki Kouyate | Téji Savanier | Joris Chotard | Jordan Ferri | Mousa Al Tamari | Akor Adams | Benjamin Lecomte | Issiaga Sylla | Falaye Sacko | Wahbi Khazri | Becir Omeragic,8,9,3,1,0,1,2,0,16,13,1,1,2.53,3.31,0.47,-0.31,0.61,0.71,0,0,0,0,2.06,1.17,1.48,1.01,-0.11,-0.26,-0.1,0.0,9,-6,9,1,0,5,-1,-35.81999999999999,-0.7800000000000002,0.8900000000000001,0.47
FRA-Ligue 1,2324,2023-11-04 Lorient-Lens,23465,2023-11-04 16:00:00,1,X,Lorient,Lens,0,0,10,12,15,11,4,4,1,3,0,1,0,0,3,1,0,0,0,0,1,0,0,1,2,5,0,0,0,0,1,3,1,0,11,23,3,5,0,0,1,2,1,2,1,1,65.45,52.27,Souleymane Isaak Touré | Théo Le Bris | Laurent Abergel | Montassar Talbi | Romain Faivre | Vincent Le Goff | Julien Laporte | Gédéon Kalulu | Eli Junior Kroupi | Julien Ponceau | Yvon Mvogo,Brice Samba | Jonathan Gradit | Adrien Thomasson | Angelo Fulgini | Facundo Medina | Ruben Aguilar | Andy Diouf | Deiver Machado | Salis Abdul Samed | Kevin Danso | Florian Sotoca,6,7,5,4,0,0,3,3,14,17,1,1,0.41,4.33,-0.41,-0.33,0.81,0.5,0,2,-1,0,0.61,0.78,0.37,0.79,0.31,0.2,0.17,0.31,-2,4,-2,-1,0,-2,-1,13.18,-3.92,-0.17000000000000004,-0.42000000000000004
FRA-Ligue 1,2324,2023-11-04 Marseille-Lille,23464,2023-11-04 20:00:00,1,X,Marseille,Lille,0,0,12,18,11,4,4,1,3,9,1,1,0,0,1,1,1,0,1,0,1,0,0,0,5,5,0,0,0,0,3,3,1,1,-27,2,3,1,0,0,1,1,2,0,1,0,61.55,78.45,Jordan Veretout | Chancel Mbemba | Jonathan Clauss | Renan Lodi | Valentin Rongier | Samuel Gigot | Iliman Ndiaye | Pau López | Pierre-Emerick Aubameyang | Ismaila Sarr | Leonardo Balerdi,Edon Zhegrova | Bafode Diakite | Jonathan Christian David | Leny Yoro | Rémy Cabella | Lucas Chevalier | Ivan Cavaleiro | Alexsandro Ribeiro | Angel Gomes | Ismaily | Benjamin André,9,8,1,2,1,1,2,2,15,13,1,1,1.0,0.67,-1.0,1.33,0.83,0.91,0,0,-1,0,1.42,1.17,1.21,0.92,0.14,0.26,0.09,0.36,-6,7,-6,0,0,2,1,-16.900000000000006,0.32999999999999996,0.25,0.2899999999999999
FRA-Ligue 1,2324,2023-11-05 Lyon-Metz,23467,2023-11-05 12:00:00,1,X,Lyon,Metz,1,1,3,9,18,16,5,5,-6,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,5,4,0,0,0,0,1,2,1,1,-10,36,6,3,0,0,3,0,2,2,1,2,46.45,67.64,Sinaly Diomande | Mathis Cherki | Nicolás Tagliafico | Clinton Mata | Anthony Lopes | Corentin Tolisso | Duje Caleta-Car | Sael Kumbedi | Alexandre Lacazette | Ernest Nuamah | Maxence Caqueret,Alexandre Oukidja | Matthieu Udol | Kevin N'Doram | Koffi Kouao | Christophe Herelle | Danley Jean Jacques | Cheick Tidiane Sabaly | Fali Candé | Joel Asoro | Lamine Camara | Ismael Traoré,7,7,2,3,2,1,2,2,19,17,1,1,1.74,0.47,-0.74,-0.47,0.54,0.51,0,0,0,0,0.88,0.41,0.45,0.41,-0.17,-0.1,0.34,-0.03,-6,2,-6,0,0,3,0,-21.189999999999998,1.27,0.47000000000000003,0.040000000000000036
FRA-Ligue 1,2324,2023-11-05 Nantes-Reims,23469,2023-11-05 14:00:00,1,2,Nantes,Reims,0,1,14,17,7,5,4,2,4,7,0,0,0,0,2,1,0,0,0,0,0,1,0,0,5,5,0,0,0,0,2,3,1,0,2,4,3,3,0,0,1,0,1,2,1,1,64.18,68.36,Pedro Chirivella | Moses Simon | Mostafa Mohamed | Florent Mollet | Douglas Augusto | Marcus Coco | Jean-Charles Castelletto | Ronael Pierre Gabriel | Quentin Merlin | Jean-Kevin Duverne | Eray Cömert,Azor Matusiwa | Junya Ito | Joseph Okumu | Emmanuel Agbadou | Thibault De Smet | Yunis Abdelhamid | Teddy Teuma | Thomas Foket | Marshall Munetsi | Yehvann Diouf | Mohamed Daramy,7,8,1,2,3,1,3,4,13,15,1,1,1.22,0.98,-1.22,0.02,0.85,0.61,0,1,0,2,0.89,0.8,0.48,0.7,0.15,0.53,0.26,0.35,-3,2,-3,0,0,0,-1,-4.179999999999993,0.24,0.08999999999999997,-0.21999999999999997
FRA-Ligue 1,2324,2023-11-05 Strasbourg-Clermont Foot,23462,2023-11-05 14:00:00,1,X,Strasbourg,Clermont Foot,0,0,11,5,15,17,4,5,1,-5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,3,5,0,0,-5,4,1,3,0,0,1,2,0,1,0,0,75.0,63.45,Habib Diarra | Gerzino Nyamsi | Emanuel Emegha | Lucas Perrin | Marvin Senaya | Thomas Delaine | Matz Sels | Jessy Deminguet | Ismaël Doukouré | Frederic Guilbert | Ângelo,Johan Gastien | Maximiliano Caufriez | Andy Pelmard | Mehdi Zeffane | Muhammed-Cham Saracevic | Mory Diaw | Neto Borges | Alidu Seidu | Jim Allevinah | Maxime Gonalons | Yohann Magnin,8,7,2,3,1,1,4,2,16,12,1,1,1.03,0.3,-0.03,-0.3,0.8,0.79,1,0,0,-3,0.57,0.86,0.41,0.53,0.1,0.17,-0.16,-0.13,6,-2,6,0,0,-2,1,11.549999999999997,0.73,-0.29000000000000004,-0.12000000000000005
FRA-Ligue 1,2324,2023-11-05 Toulouse-Le Havre,23463,2023-11-05 14:00:00,1,2,Toulouse,Le Havre,1,2,11,11,13,14,4,4,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,2,1,1,-9,39,2,2,0,0,0,1,0,1,2,0,73.0,71.91,Logan Costa | Niklas Schmidt | Gabriel Suazo | Rasmus Nicolaisen | Frank Magri | Guillaume Restes | Cristian Cásseres Jr. | Vincent Sierro | Moussa Diarra | Mikkel Desler | Thijs Dallinga,Yoann Salmier | Arouna Sangante | Daler Kuzyaev | Loïc Négo | Yassine Kechta | Abdoulaye Touré | Arthur Desmas | Josué Casimir | Christopher Operi | Nabil Alioui | Gautier Lloris,9,8,2,1,0,2,3,1,17,15,1,1,0.88,0.89,-0.88,-0.89,0.46,0.71,0,0,-1,0,0.68,1.1,0.68,0.78,-0.16,0.01,0.02,-0.45,0,-1,0,1,0,0,1,1.0900000000000034,-0.010000000000000009,-0.42000000000000004,-0.09999999999999998
FRA-Ligue 1,2324,2023-11-05 Monaco-Brest,23466,2023-11-05 16:05:00,1,1,Monaco,Brest,2,0,20,15,3,6,1,3,10,5,0,0,0,0,2,3,0,0,0,0,0,2,1,2,3,5,0,0,0,0,0,2,0,0,-2,0,3,0,0,0,2,0,1,0,0,0,65.45,84.0,Caio Henrique | Youssouf Fofana | Takumi Minamino | Vanderson | Wilfried Stephane Singo | Philipp Köhn | Wissam Ben Yedder | Aleksandr Golovin | Soungoutou Magassa | Denis Zakaria | Guillermo Maripán,Pierre Lees-Melou | Lilian Brassier | Hugo Magnetti | Martín Satriano | Jeremy Le Douaron | Bradley Locko | Brendan Chardonnet | Marco Bizot | Kenny Lala | Romain Del Castillo | Mahdi Camara,7,10,2,1,2,0,1,0,14,14,1,1,0.9,1.69,-0.9,0.31,0.54,0.59,0,0,0,0,1.39,1.33,0.6,1.01,0.55,-0.02,0.11,-0.15,5,-3,5,0,0,3,-3,-18.549999999999997,-0.7899999999999999,0.05999999999999983,-0.41000000000000003
FRA-Ligue 1,2324,2023-11-05 Nice-Rennes,23468,2023-11-05 19:45:00,1,1,Nice,Rennes,2,0,22,12,3,11,1,4,12,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1,3,1,1,5,22,2,2,0,0,0,0,1,2,1,0,71.27,71.18,Jeremie Boga | Morgan Sanson | Melvin Bard | Kephren Thuram | Jean-Clair Todibo | Gaetan Laborde | Marcin Bulka | Youssouf Ndayishimiye | Terem Igobor Moffi | Hichem Boudaoui | Dante,Adrien Truffert | Warmed Omari | Amine Gouiri | Arthur Theate | Steve Mandanda | Nemanja Matic | Benjamin Bourigeaud | Lorenz Assignon | Arnaud Kalimuendo Muinga | Enzo Le Fée | Ludovic Blas,10,9,1,1,0,1,2,2,14,15,1,1,2.16,1.12,-1.16,-0.12,0.73,0.69,0,0,0,0,1.17,0.87,0.79,0.84,-0.17,0.52,0.12,0.43,10,-8,10,0,0,0,1,0.0899999999999892,1.04,0.29999999999999993,-0.04999999999999993
FRA-Ligue 1,2324,2023-11-10 Montpellier-Nice,23477,2023-11-10 20:00:00,1,X,Montpellier,Nice,0,0,12,25,11,1,4,1,2,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,4,1,0,0,0,2,4,0,0,-58,18,2,2,0,0,2,0,0,1,0,1,76.18,72.18,Kiki Kouyate | Téji Savanier | Joris Chotard | Jordan Ferri | Mousa Al Tamari | Akor Adams | Benjamin Lecomte | Issiaga Sylla | Falaye Sacko | Wahbi Khazri | Becir Omeragic,Jeremie Boga | Morgan Sanson | Melvin Bard | Kephren Thuram | Gaetan Laborde | Jean-Clair Todibo | Marcin Bulka | Youssouf Ndayishimiye | Terem Igobor Moffi | Hichem Boudaoui | Dante,8,9,1,1,2,1,0,2,13,14,1,1,0.58,2.29,-0.58,-0.29,0.97,0.74,0,0,0,0,1.06,1.0,0.79,1.01,0.11,0.17,0.04,0.36,-13,10,-13,0,0,0,-1,4.0,-1.71,0.06000000000000005,-0.21999999999999997
FRA-Ligue 1,2324,2023-11-11 Reims-Paris Saint Germain,23473,2023-11-11 16:00:00,1,2,Reims,Paris Saint Germain,0,3,20,24,4,2,1,1,10,14,0,1,0,0,2,1,0,0,0,0,0,0,1,0,5,5,0,0,0,0,1,2,1,0,-2,0,3,3,0,0,2,1,2,2,1,2,64.64,64.82,Azor Matusiwa | Junya Ito | Joseph Okumu | Emmanuel Agbadou | Thibault De Smet | Yunis Abdelhamid | Teddy Teuma | Thomas Foket | Marshall Munetsi | Yehvann Diouf | Mohamed Daramy,Kylian Mbappe-Lottin | Marquinhos | Manuel Ugarte | Warren Zaïre-Emery | Lucas Hernández | Milan Skriniar | Vitinha | Achraf Hakimi | Gianluigi Donnarumma | Ousmane Dembélé | Gonçalo Ramos,10,7,0,2,1,2,2,2,15,18,1,1,1.74,1.23,-0.74,1.77,0.55,0.44,1,1,2,0,1.14,1.88,0.92,1.03,-0.34,0.18,0.06,-0.02,-4,2,-4,-1,0,0,3,-0.1799999999999926,0.51,-0.74,-0.10999999999999999
FRA-Ligue 1,2324,2023-11-11 Le Havre-Monaco,23475,2023-11-11 20:00:00,1,X,Le Havre,Monaco,0,0,14,23,7,3,4,1,4,13,0,0,0,0,2,2,0,0,0,0,0,0,0,2,5,5,0,0,0,0,1,2,0,1,10,22,2,1,0,0,1,0,1,0,0,1,71.18,81.36,Yoann Salmier | Daler Kuzyaev | Arouna Sangante | Loïc Négo | Abdoulaye Touré | Arthur Desmas | Josué Casimir | Mohamed Bayo | Christopher Operi | Nabil Alioui | Gautier Lloris,Youssouf Fofana | Takumi Minamino | Vanderson | Folarin Balogun | Wilfried Stephane Singo | Philipp Köhn | Aleksandr Golovin | Wissam Ben Yedder | Soungoutou Magassa | Denis Zakaria | Guillermo Maripán,9,8,1,3,1,0,3,3,14,15,1,1,1.21,1.12,0.79,0.88,0.54,0.75,1,0,3,0,0.94,1.28,0.65,0.57,0.16,0.11,0.05,0.45,-9,4,-9,0,0,1,1,-10.179999999999993,0.08999999999999986,-0.3400000000000001,0.08000000000000007
FRA-Ligue 1,2324,2023-11-12 Metz-Nantes,23476,2023-11-12 14:00:00,1,1,Metz,Nantes,3,1,10,14,16,8,5,4,0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,5,1,0,0,0,2,4,0,0,-50,4,1,2,0,0,0,1,0,1,1,0,73.82,69.73,Alexandre Oukidja | Matthieu Udol | Kevin N'Doram | Koffi Kouao | Christophe Herelle | Danley Jean Jacques | Cheick Tidiane Sabaly | Fali Candé | Joel Asoro | Lamine Camara | Ismael Traoré,Pedro Chirivella | Moses Simon | Mostafa Mohamed | Remy Descamps | Florent Mollet | Douglas Augusto | Marcus Coco | Jean-Charles Castelletto | Quentin Merlin | Jean-Kevin Duverne | Eray Cömert,6,8,4,2,1,1,2,4,16,15,1,1,0.67,1.55,0.33,-1.55,0.77,0.81,0,0,0,-1,0.37,1.21,0.38,0.56,0.04,-0.32,-0.01,-0.07,-4,8,-4,0,0,-1,-2,4.089999999999989,-0.88,-0.84,-0.18000000000000005
FRA-Ligue 1,2324,2023-11-12 Clermont Foot-Lorient,23472,2023-11-12 14:00:00,1,1,Clermont Foot,Lorient,1,0,6,11,17,15,5,4,-4,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,4,0,0,0,0,4,1,0,0,4,-3,4,2,0,0,2,0,3,1,0,1,56.82,75.55,Johan Gastien | Cheick Konate | Maximiliano Caufriez | Andy Pelmard | Muhammed-Cham Saracevic | Mory Diaw | Shamar Nicholson | Neto Borges | Alidu Seidu | Jim Allevinah | Maxime Gonalons,Souleymane Isaak Touré | Théo Le Bris | Laurent Abergel | Montassar Talbi | Romain Faivre | Aiyegun Tosin | Julien Laporte | Gédéon Kalulu | Eli Junior Kroupi | Julien Ponceau | Yvon Mvogo,9,7,0,3,2,1,2,2,14,15,1,1,1.05,0.52,-1.05,-0.52,0.79,0.73,0,0,1,1,0.85,0.69,0.61,0.46,0.01,-0.08,-0.13,0.18,-5,2,-5,0,0,2,2,-18.729999999999997,0.53,0.16000000000000003,0.14999999999999997
FRA-Ligue 1,2324,2023-11-12 Lille-Toulouse,23471,2023-11-12 14:00:00,1,X,Lille,Toulouse,1,1,19,11,5,14,2,4,9,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,4,1,0,-1,5,1,3,0,0,0,1,0,1,1,1,79.36,65.18,Edon Zhegrova | Bafode Diakite | Jonathan Christian David | Leny Yoro | Rémy Cabella | Lucas Chevalier | Ivan Cavaleiro | Alexsandro Ribeiro | Angel Gomes | Ismaily | Benjamin André,Logan Costa | Niklas Schmidt | Gabriel Suazo | Rasmus Nicolaisen | Frank Magri | Guillaume Restes | Cristian Cásseres Jr. | Vincent Sierro | Moussa Diarra | Mikkel Desler | Thijs Dallinga,9,8,1,0,1,3,2,3,13,14,1,1,0.33,2.32,-0.33,-1.32,0.55,0.88,0,0,1,-3,1.1,0.71,0.84,0.66,0.07,-0.03,0.32,0.13,8,-9,8,0,0,-2,1,14.179999999999993,-1.9899999999999998,0.3900000000000001,0.17999999999999994
FRA-Ligue 1,2324,2023-11-12 Rennes-Lyon,23470,2023-11-12 16:05:00,1,2,Rennes,Lyon,0,1,12,4,13,18,4,5,1,-7,0,0,0,0,2,1,1,0,1,0,1,0,1,1,5,3,0,0,0,0,2,1,0,0,-10,13,4,3,0,0,3,0,1,2,2,1,51.18,67.91,Adrien Truffert | Warmed Omari | Amine Gouiri | Arthur Theate | Steve Mandanda | Nemanja Matic | Benjamin Bourigeaud | Lorenz Assignon | Arnaud Kalimuendo Muinga | Enzo Le Fée | Ludovic Blas,Sinaly Diomande | Mathis Cherki | Nicolás Tagliafico | Clinton Mata | Anthony Lopes | Corentin Tolisso | Duje Caleta-Car | Sael Kumbedi | Alexandre Lacazette | Ernest Nuamah | Maxence Caqueret,7,8,2,1,2,2,2,2,14,18,0,1,0.48,1.92,-0.48,-0.92,0.67,0.73,0,1,0,1,1.18,0.88,0.5,0.76,-0.31,0.0,-0.04,0.37,8,-5,8,0,0,1,-1,-16.729999999999997,-1.44,0.29999999999999993,-0.26
FRA-Ligue 1,2324,2023-11-12 Lens-Marseille,23474,2023-11-12 20:45:00,1,1,Lens,Marseille,1,0,13,13,11,10,4,4,2,2,1,1,0,0,3,2,0,0,0,0,0,0,2,0,5,4,0,0,0,0,2,2,0,0,-5,20,5,3,0,0,1,1,3,1,1,2,54.45,62.73,Brice Samba | Jonathan Gradit | Adrien Thomasson | Angelo Fulgini | Facundo Medina | Ruben Aguilar | Andy Diouf | Salis Abdul Samed | Kevin Danso | Przemyslaw Frankowski | Florian Sotoca,Jordan Veretout | Chancel Mbemba | Jonathan Clauss | Renan Lodi | Amine Harit | Valentin Rongier | Samuel Gigot | Iliman Ndiaye | Pau López | Pierre-Emerick Aubameyang | Ismaila Sarr,8,7,3,3,0,1,3,0,17,15,1,1,0.71,0.75,-0.71,-0.75,0.68,0.92,0,0,-2,-2,1.37,0.87,0.93,1.08,-0.59,0.55,-0.36,0.62,0,1,0,0,0,2,1,-8.279999999999994,-0.040000000000000036,0.5000000000000001,-0.15000000000000002
