LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2021,2021-01-16 Marseille-Nimes,15951,2021-01-16 16:00:00,1,2,Marseille,Nimes,1,2,32,12,6,20,4,5,18,-2,0,0,0,0,2,0,0,0,0,0,1,0,3,1,5,4,0,0,0,0,1,3,1,0,-5,25,4,1,1,0,1,0,1,2,1,1,53.82,79.09,Dimitri Payet | Florian Thauvin | Boubacar Kamara | Darío Benedetto | Hiroki Sakai | Álvaro González | Michaël Cuisance | Steve Mandanda | Yuto Nagatomo | Duje Caleta-Car | Valentin Rongier,Matteo Ahlinvi | Zinedine Ferhat | Florian Miguel | Renaud Ripart | Gaetan Paquiez | Baptiste Reynet | Patrick Burner | Sofiane Alakouch | Adrián Cubas | Loïck Landre | Niclas Eliasson,8,6,2,4,1,1,1,4,14,19,0,1,1.8,0.35,-1.8,-0.35,0.76,0.87,0,0,-2,0,1.24,0.59,1.25,0.51,-0.24,-0.1,-0.04,-0.04,20,-14,20,0,0,3,2,-25.270000000000003,1.4500000000000002,0.65,0.74
FRA-Ligue 1,2021,2021-01-16 Angers-Paris Saint Germain,15946,2021-01-16 20:00:00,1,2,Angers,Paris Saint Germain,0,1,30,39,7,2,4,1,15,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,0,0,0,2,2,0,1,-17,-7,2,4,0,0,0,2,3,2,1,0,69.45,57.27,Ismael Traoré | Vincent Manceau | Thomas Mangani | Stéphane Bahoken | Souleyman Doumbia | Romain Thomas | Angelo Fulgini | Pereira Lage | Paul Bernardoni | Lassana Coulibaly | Pierrick Capelle,Keylor Navas | Kylian Mbappe-Lottin | Layvin Kurzawa | Ángel Di María | Mitchel Bakker | Ander Herrera | Rafinha | Thilo Kehrer | Marco Verratti | Moise Kean | Marquinhos,9,7,1,1,1,3,2,0,14,14,1,1,0.69,2.95,-0.69,0.05,0.84,0.54,0,3,0,0,0.84,2.65,0.48,1.15,-0.03,-0.95,-0.06,-0.87,-9,5,-9,0,0,-2,2,12.18,-2.2600000000000002,-1.81,-0.6699999999999999
FRA-Ligue 1,2021,2021-01-17 Brest-Rennes,15947,2021-01-17 12:00:00,1,2,Brest,Rennes,1,2,26,33,11,5,4,3,11,18,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,2,0,0,0,0,3,2,1,0,-12,15,2,0,0,0,1,0,1,0,1,1,71.45,87.64,Ronael Pierre Gabriel | Gautier Larsonneur | Brendan Chardonnet | Franck Honorat | Haris Belkebla | Romain Faivre | Steve Mounie | Jean-Kevin Duverne | Paul Lasne | Irvin Cardona | Romain Perraud,Jéremy Doku | Benjamin Bourigeaud | Naif Aguerd | Damien Da Silva | Hamari Traore | Martin Terrier | Adrien Truffert | Romain Salin | Eduardo Camavinga | Clément Grenier | Steven N'Zonzi,10,10,1,0,0,1,0,2,14,14,1,1,0.55,1.15,-0.55,0.85,0.56,0.64,0,0,0,-2,1.19,0.66,0.8,0.8,-0.29,-0.08,0.04,0.05,-7,6,-7,0,0,2,0,-16.189999999999998,-0.5999999999999999,0.5299999999999999,0.0
FRA-Ligue 1,2021,2021-01-17 Nantes-Lens,15953,2021-01-17 14:00:00,1,X,Nantes,Lens,1,1,17,27,17,9,4,4,2,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,5,1,0,0,0,1,5,0,0,-36,4,0,4,0,0,0,1,0,2,0,1,85.27,57.82,Abdoulaye Touré | Mehdi Abeid | Sébastien Corchia | Fabio | Andrei Girotto | Alban Lafont | Randal Kolo Muani | Nicolas Pallois | Ludovic Blas | Imran Louza | Jean-Charles Castelletto,Loic Bade | Gaël Kakuta | Massadio Haidara | Florian Sotoca | Jonathan Clauss | Cheick Oumar Doucoure | Jean-Louis Leca | Yannick Cahuzac | Jonathan Gradit | Issiaga Sylla | Seko Fofana,9,8,2,2,0,1,2,3,17,17,1,1,1.31,0.58,-0.31,-0.58,0.7,0.62,0,0,1,-1,0.66,0.88,0.66,0.7,-0.11,0.13,0.39,-0.01,-10,8,-10,0,0,-4,1,27.449999999999996,0.7300000000000001,-0.21999999999999997,-0.039999999999999925
FRA-Ligue 1,2021,2021-01-17 Nice-Bordeaux,15954,2021-01-17 14:00:00,1,2,Nice,Bordeaux,0,3,23,26,13,10,4,4,8,11,0,0,0,0,2,2,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,3,1,0,9,6,1,1,0,0,0,0,0,3,1,0,81.82,81.45,Morgan Schneiderlin | Jeff Reine-Adelaide | Stanley N'Soki | Flavius Daniliuc | Kephren Thuram | Amine Gouiri | Hichem Boudaoui | Hassane Kamara | Jordan Lotomba | Walter Benítez | Rony Lopes,Paul Baysse | Hatem Ben Arfa | Loris Benito | Pablo | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Toma Basic | Otávio | Mehdi Zerkane | Benoit Costil,8,8,0,0,3,3,2,3,15,16,1,1,1.48,1.75,-0.48,0.25,0.81,0.51,0,0,-2,0,1.18,0.69,0.59,0.39,-0.09,-0.1,-0.12,0.22,-3,3,-3,0,0,0,0,0.36999999999999034,-0.27,0.49,0.19999999999999996
FRA-Ligue 1,2021,2021-01-17 Strasbourg-Saint-Etienne,15955,2021-01-17 14:00:00,1,1,Strasbourg,Saint-Etienne,1,0,20,19,15,16,4,4,5,4,0,0,0,0,1,4,0,0,0,0,0,1,1,0,4,5,0,0,0,0,2,1,0,1,-17,-16,1,6,0,0,1,3,1,4,0,2,83.55,46.82,Jean-Ricner Bellegarde | Habib Diallo | Kenny Lala | Anthony Caci | Alexander Djiku | Adrien Thomasson | Jean Eudes Aholou | Ibrahima Sissoko | Mohamed Simakan | Eiji Kawashima | Ludovic Ajorque,Yvan Neyou | Jessy Moulin | Timothée Kolodziejczak | Romain Hamouma | Miguel Trauco | Mathieu Debuchy | Mahdi Camara | Ryad Boudebouz | Harold Moukoudi | Denis Bouanga | Zaydou Youssef,10,4,0,0,1,7,0,2,14,17,1,0,1.58,1.3,-0.58,-0.3,0.82,0.77,0,1,0,0,1.63,0.45,0.57,0.45,-0.02,0.66,0.06,0.71,1,-1,1,0,0,-5,6,36.73,0.28,1.18,0.11999999999999994
FRA-Ligue 1,2021,2021-01-17 Lille-Reims,15948,2021-01-17 16:00:00,1,1,Lille,Reims,2,1,39,21,3,15,1,4,24,6,0,0,0,0,3,2,0,0,0,0,1,0,3,1,5,5,0,0,0,0,3,2,0,0,4,-8,2,0,0,0,0,0,0,0,2,0,70.36,81.27,Tiago Djaló | Jonathan Christian David | Reinildo | Benjamin André | Boubakary Soumare | Jonathan Ikone | Jonathan Bamba | Burak Yilmaz | Sven Botman | Mike Maignan | José Fonte,Mathieu Cafaro | Ghislain Konan | Predrag Rajkovic | Moreto Cassamã | Arbër Zeneli | Yunis Abdelhamid | Boulaye Dia | Thomas Foket | Wout Faes | Nathanael Mbuku | Valon Berisha,9,10,1,0,1,1,1,1,15,12,1,1,1.01,1.71,-0.01,1.29,0.49,0.91,0,0,0,0,0.8,0.8,0.68,0.58,0.02,-0.11,0.15,0.04,18,-12,18,0,0,2,-1,-10.909999999999997,-0.7,0.0,0.10000000000000009
FRA-Ligue 1,2021,2021-01-17 Lyon-Metz,15950,2021-01-17 20:00:00,1,2,Lyon,Metz,0,1,40,25,3,12,1,4,25,10,0,0,0,0,2,2,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,0,0,0,1,10,2,2,0,0,1,0,1,3,0,2,71.45,72.0,Thiago Mendes | Marcelo | Tinotenda Kadewere | Léo Dubois | Anthony Lopes | Lucas Paquetá | Jason Denayer | Houssem Aouar | Maxwel Cornet | Memphis Depay | Karl Toko Ekambi,Alexandre Oukidja | Mamadou Fofana | Fabien Centonze | John Boye | Thomas Delaine | Farid Boulaya | Victorien Angban | Digbo Maiga | Kiki Kouyate | Lamine Gueye | Dylan Bronn,9,10,2,1,0,0,0,4,13,15,1,1,1.12,1.3,0.88,-0.3,0.84,0.53,0,0,1,1,1.85,0.94,1.31,0.68,0.51,-0.03,0.36,0.03,15,-9,15,0,0,0,-1,-0.5499999999999972,-0.17999999999999994,0.9100000000000001,0.63
FRA-Ligue 1,2021,2021-01-20 Marseille-Lens,15845,2021-01-20 22:00:00,1,2,Marseille,Lens,0,1,32,28,6,10,4,4,17,13,0,0,0,0,2,3,0,0,0,0,1,0,1,1,5,3,1,0,0,0,0,1,1,1,-43,-2,5,3,1,0,2,1,1,2,1,1,51.64,64.64,Dimitri Payet | Florian Thauvin | Boubacar Kamara | Darío Benedetto | Hiroki Sakai | Álvaro González | Michaël Cuisance | Steve Mandanda | Yuto Nagatomo | Duje Caleta-Car | Valentin Rongier,Loic Bade | Massadio Haidara | Gaël Kakuta | Florian Sotoca | Jonathan Clauss | Jean-Louis Leca | Ignatius Ganago | Yannick Cahuzac | Jonathan Gradit | Issiaga Sylla | Seko Fofana,7,7,2,2,2,2,1,1,16,16,0,1,2.17,1.36,-1.17,-0.36,0.8,0.98,0,1,-3,1,1.55,0.9,0.95,0.73,-0.31,-0.02,-0.22,0.05,4,-4,4,0,0,2,0,-13.0,0.8099999999999998,0.65,0.21999999999999997
FRA-Ligue 1,2021,2021-01-22 Paris Saint Germain-Montpellier,15962,2021-01-22 20:00:00,1,1,Paris Saint Germain,Montpellier,4,0,42,28,1,11,1,4,27,13,0,0,0,0,2,2,0,0,0,0,1,0,0,1,4,4,0,0,0,0,3,2,0,1,12,-2,1,3,0,0,0,2,1,3,2,0,81.55,61.64,Keylor Navas | Kylian Mbappe-Lottin | Layvin Kurzawa | Ángel Di María | Mitchel Bakker | Ander Herrera | Rafinha | Marco Verratti | Moise Kean | Alessandro Florenzi | Marquinhos,Stephy Mavididi | Gaetan Laborde | Téji Savanier | Junior Sambia | Jordan Ferri | Jonas Omlin | Andy Delort | Pedro Mendes | Mihailo Ristic | Florent Mollet | Daniel Congré,7,8,1,1,3,2,0,4,16,16,1,1,1.49,0.55,-0.49,1.45,0.79,0.76,0,1,3,0,2.44,0.88,1.23,0.67,0.21,0.08,-0.65,0.46,14,-10,14,0,0,-2,-1,19.909999999999997,0.94,1.56,0.5599999999999999
FRA-Ligue 1,2021,2021-01-23 Lens-Nice,15958,2021-01-23 16:00:00,1,2,Lens,Nice,0,1,31,23,7,14,4,4,16,8,0,0,0,0,3,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,2,1,0,0,2,-8,4,2,0,0,0,1,3,1,1,0,56.0,68.18,Loic Bade | Gaël Kakuta | Massadio Haidara | Florian Sotoca | Jonathan Clauss | Cheick Oumar Doucoure | Jean-Louis Leca | Steven Fortes | Yannick Cahuzac | Jonathan Gradit | Seko Fofana,Morgan Schneiderlin | Jeff Reine-Adelaide | Stanley N'Soki | Flavius Daniliuc | Kephren Thuram | Amine Gouiri | Hichem Boudaoui | Hassane Kamara | Jordan Lotomba | Walter Benítez | Rony Lopes,7,6,3,3,1,2,3,2,18,14,1,1,1.74,0.47,-0.74,-0.47,0.88,0.61,0,0,0,0,0.83,1.42,0.47,0.59,0.07,-0.24,-0.05,-0.34,8,-7,8,0,0,2,1,-12.180000000000007,1.27,-0.59,-0.12
FRA-Ligue 1,2021,2021-01-23 Monaco-Marseille,15960,2021-01-23 20:00:00,1,1,Monaco,Marseille,3,1,36,32,4,6,2,4,21,17,0,0,0,0,3,5,0,0,0,0,0,0,1,1,5,5,0,1,0,0,2,0,0,1,3,26,0,4,0,0,0,2,2,2,1,1,86.64,57.18,Caio Henrique | Aurelien Tchouameni | Vito Mannone | Sofiane Diop | Ruben Aguilar | Kevin Volland | Benoit Badiashile Mukinayi | Wissam Ben Yedder | Youssouf Fofana | Gelson Martins | Guillermo Maripán,Dimitri Payet | Florian Thauvin | Boubacar Kamara | Darío Benedetto | Hiroki Sakai | Álvaro González | Michaël Cuisance | Steve Mandanda | Yuto Nagatomo | Duje Caleta-Car | Valentin Rongier,9,7,1,2,1,2,1,1,15,17,1,1,2.95,0.12,0.05,-0.12,0.53,0.68,0,0,0,-1,1.44,1.42,1.14,0.69,-0.07,0.13,0.12,-0.12,4,-2,4,0,0,-4,2,29.46,2.83,0.020000000000000018,0.44999999999999996
FRA-Ligue 1,2021,2021-01-24 Bordeaux-Angers,15956,2021-01-24 12:00:00,1,1,Bordeaux,Angers,2,1,29,30,9,8,4,4,14,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,2,3,0,0,1,4,1,2,0,0,0,0,1,1,2,3,78.73,75.91,Paul Baysse | Hatem Ben Arfa | Loris Benito | Pablo | Yacine Adli | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Toma Basic | Otávio | Benoit Costil,Ismael Traoré | Vincent Manceau | Thomas Mangani | Stéphane Bahoken | Souleyman Doumbia | Angelo Fulgini | Romain Thomas | Pereira Lage | Paul Bernardoni | Lassana Coulibaly | Pierrick Capelle,9,9,0,2,2,0,2,2,14,14,1,1,3.61,0.94,-0.61,-0.94,0.65,0.71,1,0,0,-3,1.12,0.81,0.92,0.43,-0.43,0.03,0.04,-0.03,-1,1,-1,0,0,-1,0,2.8200000000000074,2.67,0.31000000000000005,0.49000000000000005
FRA-Ligue 1,2021,2021-01-24 Reims-Brest,15963,2021-01-24 14:00:00,1,1,Reims,Brest,1,0,21,26,15,13,4,4,6,11,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,4,0,0,0,0,1,2,0,1,2,9,2,1,0,0,0,0,2,1,0,1,72.09,81.82,Mathieu Cafaro | Ghislain Konan | Predrag Rajkovic | Moreto Cassamã | Arbër Zeneli | Yunis Abdelhamid | Boulaye Dia | Thomas Foket | Wout Faes | Nathanael Mbuku | Valon Berisha,Ronael Pierre Gabriel | Gautier Larsonneur | Brendan Chardonnet | Franck Honorat | Haris Belkebla | Romain Faivre | Steve Mounie | Jean-Kevin Duverne | Paul Lasne | Irvin Cardona | Romain Perraud,8,9,0,2,3,0,1,0,12,13,1,1,0.27,2.02,0.73,-1.02,0.68,0.62,0,0,0,0,0.62,1.05,0.37,0.77,0.18,0.14,0.09,0.22,-5,2,-5,0,0,1,-1,-9.72999999999999,-1.75,-0.43000000000000005,-0.4
FRA-Ligue 1,2021,2021-01-24 Metz-Nantes,15959,2021-01-24 14:00:00,1,1,Metz,Nantes,2,0,28,18,10,17,4,4,13,3,0,0,0,0,3,3,0,0,0,0,1,0,2,1,4,2,0,0,0,0,1,1,0,0,-15,37,3,2,0,0,0,1,2,1,1,0,68.55,73.64,Alexandre Oukidja | Fabien Centonze | John Boye | Thomas Delaine | Farid Boulaya | Victorien Angban | Opa Nguette | Digbo Maiga | Kiki Kouyate | Lamine Gueye | Dylan Bronn,Abdoulaye Touré | Mehdi Abeid | Sébastien Corchia | Fabio | Andrei Girotto | Alban Lafont | Randal Kolo Muani | Nicolas Pallois | Ludovic Blas | Moses Simon | Imran Louza,7,8,1,2,3,1,3,0,13,13,1,1,1.43,1.16,-0.43,-0.16,0.7,0.62,1,0,0,-2,0.93,0.9,0.64,0.59,0.01,-0.24,0.27,0.27,10,-7,10,0,0,1,-1,-5.090000000000003,0.27,0.030000000000000027,0.050000000000000044
FRA-Ligue 1,2021,2021-01-24 Dijon-Strasbourg,15957,2021-01-24 14:00:00,1,X,Dijon,Strasbourg,1,1,14,23,19,15,5,4,-1,8,0,0,0,0,3,2,0,0,0,0,1,0,0,1,4,4,0,0,0,0,1,3,0,0,0,18,2,1,0,0,0,0,1,0,3,1,77.27,80.18,Senou Coulibaly | Sacha Boey | Anthony Racioppi | Bruno Ecuele Manga | Ngonda Muzinga | Eric Junior Dina Ebimbe | Mounir Chouiar | Mama Baldé | Didier Ndong | Bersant Celina | Pape Cheikh,Jean-Ricner Bellegarde | Habib Diallo | Kenny Lala | Alexander Djiku | Anthony Caci | Adrien Thomasson | Jean Eudes Aholou | Ibrahima Sissoko | Mohamed Simakan | Eiji Kawashima | Ludovic Ajorque,9,9,2,1,0,1,1,2,13,12,1,1,0.49,2.61,-0.49,-1.61,0.9,0.73,0,0,1,0,0.67,1.75,0.55,0.67,0.21,-0.12,0.1,0.04,-9,4,-9,0,0,1,0,-2.910000000000011,-2.12,-1.08,-0.12
FRA-Ligue 1,2021,2021-01-24 Rennes-Lille,15964,2021-01-24 16:00:00,1,2,Rennes,Lille,0,1,36,42,5,2,3,1,21,27,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,2,0,1,12,-7,1,3,0,0,1,2,2,1,0,0,81.91,67.0,Jéremy Doku | Benjamin Bourigeaud | Naif Aguerd | Damien Da Silva | Hamari Traore | Martin Terrier | Adrien Truffert | Romain Salin | Eduardo Camavinga | Clément Grenier | Steven N'Zonzi,Tiago Djaló | Jonathan Christian David | Reinildo | Benjamin André | Boubakary Soumare | Jonathan Ikone | Jonathan Bamba | Burak Yilmaz | Sven Botman | Mike Maignan | José Fonte,9,8,0,2,2,1,0,1,13,15,1,1,1.5,1.39,0.5,0.61,0.96,0.65,0,0,0,0,0.65,0.99,0.75,0.83,0.01,-0.19,0.16,0.05,-6,3,-6,0,0,-2,1,14.909999999999997,0.1100000000000001,-0.33999999999999997,-0.07999999999999996
FRA-Ligue 1,2021,2021-01-24 Saint-Etienne-Lyon,15965,2021-01-24 20:00:00,1,2,Saint-Etienne,Lyon,0,5,19,40,16,3,4,1,4,25,0,0,0,0,2,1,0,0,0,0,0,0,1,0,4,5,0,0,0,0,2,2,0,0,16,3,4,1,0,0,1,0,1,1,2,0,54.82,78.0,Yvan Neyou | Jessy Moulin | Timothée Kolodziejczak | Arnaud Nordin | Romain Hamouma | Mathieu Debuchy | Miguel Trauco | Mahdi Camara | Ryad Boudebouz | Harold Moukoudi | Denis Bouanga,Thiago Mendes | Marcelo | Tinotenda Kadewere | Léo Dubois | Anthony Lopes | Lucas Paquetá | Jason Denayer | Houssem Aouar | Maxwel Cornet | Memphis Depay | Karl Toko Ekambi,6,8,3,0,2,3,2,0,20,14,1,1,1.25,1.67,-1.25,-1.67,0.79,0.6,0,0,0,0,0.49,1.55,0.44,0.99,-0.04,0.3,0.97,0.5,-21,13,-21,0,0,3,-2,-23.18,-0.41999999999999993,-1.06,-0.55
FRA-Ligue 1,2021,2021-01-27 Lorient-Dijon,15949,2021-01-27 20:00:00,1,1,Lorient,Dijon,3,2,12,15,20,18,5,5,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,1,10,-5,3,2,0,0,2,0,1,3,1,1,61.91,73.64,Yoane Wissa | Trevoh Chalobah | Armand Lauriente | Andrew Gravillon | Julien Laporte | Paul Nardi | Jérémy Morel | Terem Igobor Moffi | Fabien Lemoine | Laurent Abergel | Vincent Le Goff,Senou Coulibaly | Sacha Boey | Anthony Racioppi | Ngonda Muzinga | Didier Ndong | Eric Junior Dina Ebimbe | Jonathan Panzo | Mama Baldé | Bruno Ecuele Manga | Bersant Celina | Pape Cheikh,6,9,2,2,3,0,3,2,17,14,1,1,1.18,0.8,-0.18,0.2,0.78,0.88,0,0,0,1,0.79,0.76,0.41,0.33,-0.27,-0.09,-0.03,-0.13,-3,2,-3,0,0,1,-3,-11.730000000000004,0.3799999999999999,0.030000000000000027,0.07999999999999996
FRA-Ligue 1,2021,2021-01-29 Lyon-Bordeaux,15970,2021-01-29 20:00:00,1,1,Lyon,Bordeaux,2,1,43,32,3,7,1,4,28,17,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,4,0,0,0,0,4,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,88.73,84.18,Thiago Mendes | Marcelo | Tinotenda Kadewere | Léo Dubois | Anthony Lopes | Lucas Paquetá | Jason Denayer | Houssem Aouar | Maxwel Cornet | Memphis Depay | Karl Toko Ekambi,Paul Baysse | Hatem Ben Arfa | Loris Benito | Pablo | Yacine Adli | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Toma Basic | Otávio | Benoit Costil,8,9,3,0,0,2,0,2,14,13,1,1,2.2,1.11,2.8,0.89,0.66,0.83,0,0,0,3,1.65,1.18,1.04,0.94,-0.1,-0.06,0.48,0.06,11,-4,11,0,0,0,-1,4.549999999999997,1.09,0.47,0.10000000000000009
FRA-Ligue 1,2021,2021-01-30 Montpellier-Lens,15972,2021-01-30 16:00:00,1,2,Montpellier,Lens,1,2,28,31,11,9,4,4,13,16,0,0,0,0,1,2,1,0,1,0,1,0,1,1,5,5,3,0,0,0,0,1,0,1,-37,-16,5,4,1,0,2,1,3,3,1,1,52.64,55.73,Gaetan Laborde | Téji Savanier | Junior Sambia | Jordan Ferri | Jonas Omlin | Andy Delort | Joris Chotard | Pedro Mendes | Mihailo Ristic | Florent Mollet | Daniel Congré,Loic Bade | Gaël Kakuta | Massadio Haidara | Florian Sotoca | Jonathan Clauss | Jean-Louis Leca | Steven Fortes | Ignatius Ganago | Yannick Cahuzac | Jonathan Gradit | Seko Fofana,7,7,0,2,4,2,1,1,16,15,0,1,0.16,1.19,-0.16,-1.19,1.0,0.79,0,0,-1,0,0.64,0.92,0.27,0.72,0.24,-0.09,0.31,-0.04,-3,2,-3,0,0,1,0,-3.0899999999999963,-1.03,-0.28,-0.44999999999999996
FRA-Ligue 1,2021,2021-01-31 Nice-Saint-Etienne,15974,2021-01-31 12:00:00,1,2,Nice,Saint-Etienne,0,1,26,19,12,16,4,4,11,4,0,0,0,0,1,3,0,0,0,0,2,0,1,1,3,5,0,0,0,0,2,1,0,1,-8,-18,1,6,0,0,0,3,1,2,0,2,83.82,49.55,Morgan Schneiderlin | Jeff Reine-Adelaide | Stanley N'Soki | Flavius Daniliuc | Kephren Thuram | Amine Gouiri | Hichem Boudaoui | Hassane Kamara | Jordan Lotomba | Walter Benítez | Rony Lopes,Yvan Neyou | Jessy Moulin | Timothée Kolodziejczak | Romain Hamouma | Arnaud Nordin | Mathieu Debuchy | Miguel Trauco | Mahdi Camara | Ryad Boudebouz | Harold Moukoudi | Denis Bouanga,7,9,2,1,2,1,2,2,14,21,1,0,0.55,0.22,0.45,-0.22,0.79,1.0,0,0,0,0,1.18,1.12,0.56,0.75,0.24,-0.63,-0.23,0.2,7,-4,7,0,0,-5,-2,34.269999999999996,0.33000000000000007,0.05999999999999983,-0.18999999999999995
FRA-Ligue 1,2021,2021-01-31 Strasbourg-Reims,15975,2021-01-31 14:00:00,1,2,Strasbourg,Reims,0,1,24,24,15,14,4,4,6,6,0,0,0,0,0,3,0,0,0,0,0,0,1,1,5,2,0,0,0,0,1,1,0,1,1,8,2,1,0,0,1,0,1,1,0,0,70.73,79.0,Jean-Ricner Bellegarde | Habib Diallo | Kenny Lala | Alexander Djiku | Anthony Caci | Adrien Thomasson | Jean Eudes Aholou | Ibrahima Sissoko | Mohamed Simakan | Eiji Kawashima | Ludovic Ajorque,Mathieu Cafaro | Ghislain Konan | Predrag Rajkovic | Moreto Cassamã | Xavier Chavalerin | Arbër Zeneli | Yunis Abdelhamid | Boulaye Dia | Thomas Foket | Wout Faes | Nathanael Mbuku,7,10,1,0,3,1,2,1,13,13,1,1,2.8,1.19,-1.8,-0.19,0.57,0.74,0,0,0,0,1.54,0.72,0.75,0.47,0.21,-0.1,0.2,0.04,0,1,0,0,0,1,-3,-8.269999999999996,1.6099999999999999,0.8200000000000001,0.28
FRA-Ligue 1,2021,2021-01-31 Lorient-Paris Saint Germain,15969,2021-01-31 14:00:00,1,1,Lorient,Paris Saint Germain,3,2,15,45,19,2,5,1,0,30,0,0,0,0,2,2,0,0,0,0,1,0,2,2,3,5,0,0,0,0,2,3,1,1,10,-18,7,4,0,1,3,2,3,3,1,1,33.64,62.73,Yoane Wissa | Trevoh Chalobah | Andrew Gravillon | Armand Lauriente | Paul Nardi | Jérémy Morel | Terem Igobor Moffi | Quentin Boisgard | Fabien Lemoine | Laurent Abergel | Vincent Le Goff,Keylor Navas | Kylian Mbappe-Lottin | Layvin Kurzawa | Ángel Di María | Mitchel Bakker | Ander Herrera | Thilo Kehrer | Marco Verratti | Moise Kean | Alessandro Florenzi | Marquinhos,4,5,4,0,3,6,3,4,16,16,1,0,0.9,4.96,2.1,-0.96,0.83,0.53,0,0,0,0,0.38,2.59,0.5,1.4,0.41,-0.15,0.42,-0.9,-30,17,-30,0,0,3,-1,-29.089999999999996,-4.06,-2.21,-0.8999999999999999
