LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2122,2021-12-22 Bordeaux-Lille,18002,2021-12-22 19:45:00,1,2,Bordeaux,Lille,2,3,17,25,16,11,4,4,2,10,0,0,1,1,3,2,0,0,0,1,1,0,0,0,6,3,0,0,0,0,4,1,1,0,2,23,4,2,0,0,2,1,1,1,1,0,57.36,74.73,Otávio | Mexer | Alberth Elis | Enock Kwateng | Javairo Dilrosun | Benoit Costil | Yacine Adli | Ricardo Mangas | Remi Oudin | Stian Rode Gregersen | Jean Onana,Renato Sanches | Tiago Djaló | Reinildo | Benjamin André | Jonathan Ikone | José Fonte | Ivo Grbic | Mehmet Zeki Çelik | Jonathan Christian David | Burak Yilmaz | Jonathan Bamba,6,9,1,1,4,1,3,0,14,14,1,1,1.14,2.27,0.86,-2.27,0.89,0.7,0,0,3,0,1.16,1.27,0.7,0.84,0.11,0.52,-0.22,0.14,-8,5,-8,0,0,2,-3,-17.370000000000005,-1.1300000000000001,-0.1100000000000001,-0.14
FRA-Ligue 1,2122,2021-12-22 Troyes-Brest,18011,2021-12-22 19:45:00,1,X,Troyes,Brest,1,1,16,24,17,13,4,4,1,9,0,0,1,1,3,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,3,0,1,7,-3,3,2,0,0,3,1,0,1,1,0,66.36,67.73,Renaud Ripart | Gauthier Gallon | Rominigue Kouame | Adil Rami | Mama Baldé | Xavier Chavalerin | Giulian Biancone | Issa Kabore | Yoann Touzghar | Yoann Salmier | Jimmy Giraudon,Christophe Herelle | Ronael Pierre Gabriel | Jean-Kevin Duverne | Marco Bizot | Brendan Chardonnet | Steve Mounie | Haris Belkebla | Franck Honorat | Jeremy Le Douaron | Lucien Agoume | Romain Faivre,9,10,1,1,1,0,2,1,12,14,1,1,1.27,0.69,-0.27,-0.69,0.43,0.59,0,0,-1,0,0.56,0.94,0.59,0.76,0.3,0.4,0.31,0.38,-8,4,-8,0,0,1,-1,-1.3700000000000045,0.5800000000000001,-0.3799999999999999,-0.17000000000000004
FRA-Ligue 1,2122,2021-12-22 Lyon-Metz,18005,2021-12-22 19:45:00,1,X,Lyon,Metz,1,1,24,15,13,19,4,5,8,-1,0,0,1,1,6,2,0,0,0,1,1,0,0,1,5,4,1,0,0,0,4,3,1,0,-9,26,3,2,0,0,2,1,2,3,0,0,70.18,70.18,Lucas Paquetá | Houssem Aouar | Jérôme Boateng | Maxence Caqueret | Jason Denayer | Malo Gusto | Karl Toko Ekambi | Léo Dubois | Anthony Lopes | Emerson | Bruno Guimarães,Jemerson | Dylan Bronn | Farid Boulaya | Pape Sarr | Nicolas de Preville | Thomas Delaine | Vincent Pajot | Kiki Kouyate | Alexandre Oukidja | Fabien Centonze | Kevin N'Doram,7,7,3,1,1,3,0,0,17,16,1,1,0.42,1.14,-0.42,2.86,0.52,1.0,0,1,0,3,1.1,0.68,0.86,0.55,-0.14,0.01,0.24,-0.02,9,-6,9,0,0,1,0,0.0,-0.72,0.42000000000000004,0.30999999999999994
FRA-Ligue 1,2122,2022-01-07 Bordeaux-Marseille,18016,2022-01-07 20:00:00,1,2,Bordeaux,Marseille,0,1,17,33,17,3,4,1,1,17,0,0,1,1,1,4,0,1,0,1,0,0,2,1,5,3,1,0,0,0,2,1,0,0,-36,1,6,3,0,0,3,1,4,1,0,1,40.0,65.55,Otávio | Alberth Elis | Enock Kwateng | Laurent Koscielny | Javairo Dilrosun | Benoit Costil | Yacine Adli | Ricardo Mangas | Remi Oudin | Stian Rode Gregersen | Jean Onana,Dimitri Payet | William Saliba | Boubacar Kamara | Pau López | Duje Caleta-Car | Arkadiusz Milik | Luan Peres | Matteo Guendouzi | Gerson | Pol Lirola | Valentin Rongier,6,8,2,0,3,3,1,3,16,18,0,1,1.01,1.71,0.99,-0.71,0.81,0.74,0,0,-1,-2,1.34,0.75,0.78,1.01,-0.18,0.35,-0.38,0.3,-16,14,-16,0,0,3,-2,-25.549999999999997,-0.7,0.5900000000000001,-0.22999999999999998
FRA-Ligue 1,2122,2022-01-08 Lens-Rennes,18019,2022-01-08 20:00:00,1,1,Lens,Rennes,1,0,27,31,9,4,4,2,11,15,0,0,1,0,2,1,0,0,0,0,0,0,1,2,2,3,0,0,0,0,2,2,0,0,35,33,3,3,0,1,2,1,2,1,0,0,65.36,63.27,Cheick Oumar Doucoure | Jonathan Gradit | Seko Fofana | Facundo Medina | Florian Sotoca | Przemyslaw Frankowski | David Pereira Da Costa | Kevin Danso | Jonathan Clauss | Jean-Louis Leca | Arnaud Kalimuendo Muinga,Warmed Omari | Martin Terrier | Flavien Tait | Adrien Truffert | Gaetan Laborde | Jonas Martin | Lovro Majer | Hamari Traore | Benjamin Bourigeaud | Naif Aguerd | Alfred Gomis,10,7,1,1,0,3,3,0,15,14,1,0,1.98,1.3,-0.98,-0.3,0.57,0.7,0,0,0,0,1.16,1.75,1.08,1.19,-0.2,0.07,0.17,0.19,-4,5,-4,0,1,0,3,2.0899999999999963,0.6799999999999999,-0.5900000000000001,-0.10999999999999988
FRA-Ligue 1,2122,2022-01-09 Brest-Nice,18017,2022-01-09 12:00:00,1,2,Brest,Nice,0,3,25,34,13,3,4,1,9,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,1,0,-3,-14,1,3,0,0,0,2,1,1,0,0,78.91,66.36,Christophe Herelle | Ronael Pierre Gabriel | Jean-Kevin Duverne | Marco Bizot | Brendan Chardonnet | Steve Mounie | Haris Belkebla | Franck Honorat | Jeremy Le Douaron | Lucien Agoume | Romain Faivre,Amine Gouiri | Andy Delort | Justin Kluivert | Youcef Atal | Walter Benítez | Jean-Clair Todibo | Mario Lemina | Melvin Bard | Kasper Dolberg | Pablo Rosario | Dante,10,7,0,1,1,3,1,2,15,15,1,1,0.66,0.87,0.34,1.13,0.67,0.71,0,0,-2,2,1.36,0.77,0.86,0.6,-0.42,0.08,0.0,0.51,-9,10,-9,0,0,-2,3,12.549999999999997,-0.20999999999999996,0.5900000000000001,0.26
FRA-Ligue 1,2122,2022-01-09 Clermont Foot-Reims,18018,2022-01-09 14:00:00,1,X,Clermont Foot,Reims,0,0,17,23,16,14,4,4,1,7,0,0,0,0,2,2,0,1,0,1,0,0,1,1,4,4,1,0,0,0,2,1,0,1,-47,-20,4,5,0,0,1,2,2,3,3,1,55.18,53.09,Mohamed Bayo | Jason Berthomier | Jim Allevinah | Florent Ogier | Jodel Dossou | Arthur Desmas | Salis Abdul Samed | Johan Gastien | Vital N'Simba | Akim Zedadka | Ouparine Djoco,Andrew Gravillon | Azor Matusiwa | Ilan Kebbal | Hugo Ekitike | Moreto Cassamã | Yunis Abdelhamid | Dion Lopy | Predrag Rajkovic | Ghislain Konan | El Bilal Touré | Wout Faes,7,5,1,1,3,5,2,3,15,16,1,1,1.71,1.06,-0.71,-0.06,0.74,0.85,0,1,2,1,0.64,0.42,0.47,0.37,0.09,0.15,0.07,0.7,-6,2,-6,0,0,-1,2,2.0899999999999963,0.6499999999999999,0.22000000000000003,0.09999999999999998
FRA-Ligue 1,2122,2022-01-09 Metz-Strasbourg,18012,2022-01-09 14:00:00,1,2,Metz,Strasbourg,0,2,16,26,18,10,5,4,0,10,0,0,0,0,3,2,0,0,1,0,0,1,0,1,3,3,0,0,0,0,1,2,0,1,-1,6,6,4,0,1,3,2,2,1,2,1,42.73,57.27,Jemerson | Dylan Bronn | Farid Boulaya | Nicolas de Preville | Thomas Delaine | Vincent Pajot | Kiki Kouyate | Alexandre Oukidja | Fabien Centonze | Kevin N'Doram | Opa Nguette,Matz Sels | Adrien Thomasson | Jean-Ricner Bellegarde | Anthony Caci | Alexander Djiku | Lucas Perrin | Frederic Guilbert | Ibrahima Sissoko | Ludovic Ajorque | Gerzino Nyamsi | Habib Diallo,4,7,1,1,6,3,1,1,15,14,1,0,0.35,1.82,0.65,-1.82,0.76,0.6,0,0,1,-3,0.36,1.37,0.21,1.06,0.32,0.2,0.39,0.21,-10,8,-10,0,0,2,-3,-14.540000000000006,-1.4700000000000002,-1.0100000000000002,-0.8500000000000001
FRA-Ligue 1,2122,2022-01-09 Nantes-Monaco,18014,2022-01-09 16:05:00,1,X,Nantes,Monaco,0,0,28,29,9,8,4,4,12,13,0,0,0,0,1,2,0,0,1,0,0,0,2,4,4,4,0,0,0,0,3,1,1,1,-2,24,4,2,0,0,2,1,2,1,1,2,58.27,73.73,Randal Kolo Muani | Andrei Girotto | Nicolas Pallois | Dennis Appiah | Quentin Merlin | Fabio | Moses Simon | Ludovic Blas | Alban Lafont | Jean-Charles Castelletto | Pedro Chirivella,Sofiane Diop | Aurelien Tchouameni | Caio Henrique | Ruben Aguilar | Youssouf Fofana | Gelson Martins | Kevin Volland | Wissam Ben Yedder | Alexander Nübel | Axel Disasi | Guillermo Maripán,9,7,0,1,2,3,2,2,16,16,1,1,0.79,1.64,0.21,0.36,0.76,0.6,0,0,3,0,0.84,0.89,0.41,0.82,-0.06,0.21,0.04,0.42,-1,1,-1,0,0,2,2,-15.46,-0.8499999999999999,-0.050000000000000044,-0.41
FRA-Ligue 1,2122,2022-01-09 Lyon-Paris Saint Germain,18021,2022-01-09 19:45:00,1,X,Lyon,Paris Saint Germain,1,1,25,46,11,1,4,1,9,30,0,0,0,1,2,1,0,1,0,1,0,0,0,1,4,2,0,0,0,0,1,1,1,0,13,-7,2,4,0,0,1,1,1,2,0,2,64.73,51.91,Lucas Paquetá | Houssem Aouar | Jérôme Boateng | Maxence Caqueret | Jason Denayer | Malo Gusto | Karl Toko Ekambi | Léo Dubois | Anthony Lopes | Emerson | Bruno Guimarães,Idrissa Gueye | Ángel Di María | Kylian Mbappe-Lottin | Gianluigi Donnarumma | Neymar | Presnel Kimpembe | Lionel Messi | Danilo Pereira | Achraf Hakimi | Marquinhos | Juan Bernat,8,3,1,0,2,8,0,2,16,18,1,1,2.79,2.2,-1.79,-1.2,0.53,0.73,1,0,0,1,1.29,1.42,0.85,0.68,-0.19,-0.04,0.03,0.77,-21,10,-21,0,-1,-2,5,12.820000000000007,0.5899999999999999,-0.1299999999999999,0.16999999999999993
FRA-Ligue 1,2122,2022-01-14 Nice-Nantes,18025,2022-01-14 20:00:00,1,1,Nice,Nantes,2,1,37,29,2,9,1,4,21,13,0,0,0,0,3,1,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0,-45,-21,2,3,0,0,1,2,1,2,0,0,69.36,65.45,Amine Gouiri | Andy Delort | Justin Kluivert | Walter Benítez | Jean-Clair Todibo | Mario Lemina | Melvin Bard | Kasper Dolberg | Pablo Rosario | Dante | Jordan Lotomba,Randal Kolo Muani | Andrei Girotto | Nicolas Pallois | Dennis Appiah | Quentin Merlin | Fabio | Moses Simon | Ludovic Blas | Alban Lafont | Jean-Charles Castelletto | Pedro Chirivella,8,7,1,0,2,4,2,4,14,16,1,1,1.45,0.36,1.55,-0.36,0.79,0.81,2,0,3,1,0.82,0.84,0.71,0.49,-0.05,0.0,0.42,0.01,8,-7,8,0,0,-1,1,3.9099999999999966,1.0899999999999999,-0.020000000000000018,0.21999999999999997
FRA-Ligue 1,2122,2022-01-15 Saint-Etienne-Lens,18029,2022-01-15 16:00:00,1,2,Saint-Etienne,Lens,1,2,12,30,20,7,5,4,-4,14,0,0,0,0,1,1,0,0,1,0,0,0,1,1,5,4,0,0,0,0,3,1,0,0,1,-12,5,1,1,0,1,0,3,0,0,2,56.36,79.55,Saidou Sow | Arnaud Nordin | Mickael Nade | Ryad Boudebouz | Mahdi Camara | Miguel Trauco | Wahbi Khazri | Timothée Kolodziejczak | Etienne Green | Yvann Maçon | Zaydou Youssef,Cheick Oumar Doucoure | Jonathan Gradit | Gaël Kakuta | Seko Fofana | Facundo Medina | Florian Sotoca | Przemyslaw Frankowski | Kevin Danso | Jonathan Clauss | Jean-Louis Leca | Arnaud Kalimuendo Muinga,6,10,0,1,5,0,3,4,17,15,0,1,1.02,0.58,-1.02,0.42,0.6,0.68,0,1,-3,0,0.29,1.35,0.33,1.08,0.35,-0.19,0.33,-0.21,-18,13,-18,0,0,4,-4,-23.189999999999998,0.44000000000000006,-1.06,-0.75
FRA-Ligue 1,2122,2022-01-15 Paris Saint Germain-Brest,18026,2022-01-15 20:00:00,1,1,Paris Saint Germain,Brest,2,0,47,25,1,13,1,4,31,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,2,1,0,23,18,3,2,1,0,1,0,1,1,1,1,64.82,73.64,Idrissa Gueye | Ángel Di María | Kylian Mbappe-Lottin | Presnel Kimpembe | Lionel Messi | Georginio Wijnaldum | Danilo Pereira | Achraf Hakimi | Marquinhos | Keylor Navas | Juan Bernat,Christophe Herelle | Ronael Pierre Gabriel | Jean-Kevin Duverne | Marco Bizot | Brendan Chardonnet | Steve Mounie | Haris Belkebla | Franck Honorat | Jeremy Le Douaron | Lucien Agoume | Romain Faivre,5,9,1,1,5,1,0,1,18,13,0,1,1.13,1.62,-0.13,-1.62,0.74,0.68,2,0,1,-3,1.63,0.99,1.03,1.03,-0.21,0.37,0.25,0.48,22,-12,22,0,0,1,-4,-8.820000000000007,-0.4900000000000002,0.6399999999999999,0.0
FRA-Ligue 1,2122,2022-01-16 Rennes-Bordeaux,18028,2022-01-16 12:00:00,1,1,Rennes,Bordeaux,6,0,31,17,5,17,3,4,15,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,4,5,0,0,0,0,1,3,0,0,-8,33,2,3,0,0,1,1,2,1,0,2,72.36,62.36,Warmed Omari | Martin Terrier | Adrien Truffert | Gaetan Laborde | Jonas Martin | Lovro Majer | Hamari Traore | Benjamin Bourigeaud | Naif Aguerd | Baptiste Santamaria | Alfred Gomis,Timothee Pembele | Mexer | Alberth Elis | Enock Kwateng | Javairo Dilrosun | Benoit Costil | Yacine Adli | Ricardo Mangas | Remi Oudin | Stian Rode Gregersen | Jean Onana,6,7,2,3,3,1,2,3,15,17,1,1,0.33,0.41,-0.33,-0.41,0.62,0.71,0,0,0,0,1.37,0.81,0.79,0.75,0.38,0.53,0.25,0.16,14,-12,14,0,0,-1,-1,10.0,-0.07999999999999996,0.56,0.040000000000000036
FRA-Ligue 1,2122,2022-01-16 Lorient-Angers,18022,2022-01-16 14:00:00,1,X,Lorient,Angers,0,0,16,25,19,12,5,4,-1,8,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,3,0,0,0,0,1,3,0,0,20,9,1,7,0,1,1,2,0,2,0,2,80.73,33.45,Paul Nardi | Julien Laporte | Houboulang Mendes | Enzo Le Fée | Moritz Jenz | Leo Petrot | Igor Silva | Terem Igobor Moffi | Laurent Abergel | Vincent Le Goff | Thomas Monconduit,Romain Thomas | Vincent Manceau | Sofiane Boufal | Azz-Eddine Ounahi | Angelo Fulgini | Souleyman Doumbia | Danijel Petkovic | Thomas Mangani | Mohamed Ali-Cho | Ismael Traoré | Jimmy Cabot,10,7,1,1,0,3,1,3,14,17,1,0,1.48,0.75,-0.48,0.25,0.75,0.83,0,0,-2,0,0.87,0.74,0.64,0.48,-0.04,0.42,-0.14,0.69,-9,7,-9,0,0,-6,3,47.28,0.73,0.13,0.16000000000000003
FRA-Ligue 1,2122,2022-01-16 Monaco-Clermont Foot,18024,2022-01-16 14:00:00,1,1,Monaco,Clermont Foot,4,0,30,18,8,16,4,4,13,1,0,0,0,0,2,1,0,1,0,1,2,0,2,0,4,2,2,1,0,0,0,1,0,0,-43,-6,3,2,0,0,2,1,2,1,1,0,67.36,73.27,Sofiane Diop | Ismail Jakobs | Aurelien Tchouameni | Caio Henrique | Ruben Aguilar | Gelson Martins | Kevin Volland | Wissam Ben Yedder | Alexander Nübel | Axel Disasi | Guillermo Maripán,Mohamed Bayo | Jason Berthomier | Jim Allevinah | Florent Ogier | Jodel Dossou | Salis Abdul Samed | Johan Gastien | Elbasan Rashani | Vital N'Simba | Akim Zedadka | Ouparine Djoco,10,8,1,0,0,3,3,1,15,15,0,1,0.69,0.76,-0.69,-0.76,0.84,0.69,0,0,-2,-2,0.94,0.57,0.76,0.49,-0.05,0.07,0.34,0.21,12,-8,12,0,0,1,2,-5.909999999999997,-0.07000000000000006,0.37,0.27
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,18030,2022-01-16 14:00:00,1,1,Strasbourg,Montpellier,3,1,29,31,8,6,4,4,13,15,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,3,0,0,0,0,2,3,0,0,4,27,3,2,1,0,2,0,1,0,1,2,63.18,74.64,Adrien Thomasson | Sanjin Prcic | Anthony Caci | Lucas Perrin | Alexander Djiku | Frederic Guilbert | Ibrahima Sissoko | Ludovic Ajorque | Gerzino Nyamsi | Matz Sels | Habib Diallo,Valère Germain | Mamadou Sakho | Florent Mollet | Téji Savanier | Joris Chotard | Jordan Ferri | Mihailo Ristic | Junior Sambia | Stephy Mavididi | Jonas Omlin | Nicolas Cozza,7,10,2,1,2,0,1,1,15,12,0,1,3.73,1.04,-1.73,2.96,0.73,0.81,1,0,0,0,1.01,0.81,1.11,0.76,0.36,-0.05,0.74,0.11,-2,2,-2,0,0,1,-3,-11.46,2.69,0.19999999999999996,0.3500000000000001
FRA-Ligue 1,2122,2022-01-16 Reims-Metz,18027,2022-01-16 14:00:00,1,2,Reims,Metz,0,1,24,16,14,19,4,5,8,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,5,5,0,1,0,0,2,0,1,0,2,-31,2,4,0,0,0,2,2,1,0,1,71.73,66.27,Andrew Gravillon | Azor Matusiwa | Hugo Ekitike | Ilan Kebbal | Moreto Cassamã | Yunis Abdelhamid | Dion Lopy | Predrag Rajkovic | Ghislain Konan | El Bilal Touré | Wout Faes,Jemerson | Dylan Bronn | Farid Boulaya | Ibrahima Niane | Nicolas de Preville | Thomas Delaine | Vincent Pajot | Kiki Kouyate | Alexandre Oukidja | Fabien Centonze | Opa Nguette,6,4,0,0,5,7,3,1,18,18,1,1,0.81,0.27,-0.81,-0.27,0.63,0.75,0,0,1,-1,0.43,0.39,0.44,0.27,-0.01,-0.03,0.7,0.43,8,-5,8,0,0,-2,2,5.460000000000008,0.54,0.03999999999999998,0.16999999999999998
FRA-Ligue 1,2122,2022-01-16 Troyes-Lyon,18031,2022-01-16 16:05:00,1,2,Troyes,Lyon,0,1,17,26,17,11,4,4,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,-23,24,5,1,0,0,3,1,2,0,1,0,50.73,80.09,Renaud Ripart | Gauthier Gallon | Rominigue Kouame | Adil Rami | Tristan Dingome | Mama Baldé | Xavier Chavalerin | Giulian Biancone | Issa Kabore | Yoann Salmier | Jimmy Giraudon,Lucas Paquetá | Houssem Aouar | Jérôme Boateng | Maxence Caqueret | Jason Denayer | Malo Gusto | Karl Toko Ekambi | Léo Dubois | Anthony Lopes | Emerson | Bruno Guimarães,6,7,1,1,4,3,1,0,14,15,1,1,1.06,1.04,-0.06,-0.04,0.56,0.69,0,0,1,-2,0.54,1.22,0.55,0.69,0.02,0.07,0.2,0.06,-9,6,-9,0,0,4,-1,-29.360000000000007,0.020000000000000018,-0.6799999999999999,-0.1399999999999999
FRA-Ligue 1,2122,2022-01-16 Marseille-Lille,18023,2022-01-16 19:45:00,1,X,Marseille,Lille,1,1,36,28,3,11,1,4,19,11,0,0,0,0,1,3,0,0,1,0,0,0,1,0,3,5,0,0,0,0,2,1,0,0,8,-24,2,2,0,0,0,1,1,1,1,0,73.64,73.27,Dimitri Payet | William Saliba | Boubacar Kamara | Pau López | Duje Caleta-Car | Luan Peres | Cengiz Ünder | Matteo Guendouzi | Gerson | Pol Lirola | Valentin Rongier,Renato Sanches | Tiago Djaló | Reinildo | Benjamin André | Jonathan Ikone | José Fonte | Ivo Grbic | Mehmet Zeki Çelik | Jonathan Christian David | Burak Yilmaz | Jonathan Bamba,10,9,1,1,0,1,3,0,16,14,1,1,2.2,1.23,-1.2,1.77,0.82,0.54,0,1,0,3,1.25,1.08,0.97,0.72,-0.5,0.19,-0.23,0.23,8,-8,8,0,0,0,1,0.37000000000000455,0.9700000000000002,0.16999999999999993,0.25
FRA-Ligue 1,2122,2022-01-19 Clermont Foot-Strasbourg,18003,2022-01-19 20:00:00,1,2,Clermont Foot,Strasbourg,0,2,18,32,16,7,4,4,1,15,0,0,0,0,1,2,0,0,0,0,0,0,2,1,5,4,0,0,0,0,3,0,0,1,54,-11,4,2,0,0,0,1,1,2,3,1,59.45,72.45,Mohamed Bayo | Jason Berthomier | Jim Allevinah | Yohann Magnin | Florent Ogier | Jodel Dossou | Salis Abdul Samed | Johan Gastien | Vital N'Simba | Akim Zedadka | Ouparine Djoco,Adrien Thomasson | Sanjin Prcic | Anthony Caci | Lucas Perrin | Alexander Djiku | Frederic Guilbert | Ibrahima Sissoko | Ludovic Ajorque | Gerzino Nyamsi | Matz Sels | Habib Diallo,7,8,2,2,2,1,3,1,16,16,1,1,0.25,1.46,-0.25,1.54,0.73,0.59,0,1,0,0,0.34,1.69,0.46,1.08,0.23,-0.68,0.48,0.1,-14,9,-14,0,0,2,-1,-13.0,-1.21,-1.3499999999999999,-0.6200000000000001
FRA-Ligue 1,2122,2022-01-19 Lille-Lorient,18020,2022-01-19 20:00:00,1,1,Lille,Lorient,3,1,29,17,11,18,4,5,12,0,0,0,0,0,3,3,1,0,1,1,0,0,0,0,3,3,1,0,0,0,1,1,1,1,-17,-31,1,1,0,0,0,0,1,1,0,0,80.18,77.27,Renato Sanches | Tiago Djaló | Reinildo | Benjamin André | Jonathan Ikone | José Fonte | Ivo Grbic | Mehmet Zeki Çelik | Jonathan Christian David | Burak Yilmaz | Jonathan Bamba,Paul Nardi | Julien Laporte | Houboulang Mendes | Enzo Le Fée | Moritz Jenz | Leo Petrot | Igor Silva | Terem Igobor Moffi | Laurent Abergel | Vincent Le Goff | Thomas Monconduit,8,9,1,1,2,1,0,3,14,14,1,1,0.97,0.48,0.03,-0.48,1.0,0.5,0,0,0,-2,1.09,0.74,0.74,0.64,-0.01,0.13,0.22,-0.11,12,-7,12,0,0,0,-1,2.910000000000011,0.49,0.3500000000000001,0.09999999999999998
FRA-Ligue 1,2122,2022-01-19 Montpellier-Troyes,18013,2022-01-19 20:00:00,1,2,Montpellier,Troyes,0,1,31,17,9,17,4,4,14,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,1,1,-13,21,1,2,0,0,0,1,0,1,1,1,77.36,71.55,Mamadou Sakho | Florent Mollet | Téji Savanier | Joris Chotard | Jordan Ferri | Mihailo Ristic | Junior Sambia | Stephy Mavididi | Jonas Omlin | Arnaud Souquet | Nicolas Cozza,Renaud Ripart | Gauthier Gallon | Rominigue Kouame | Adil Rami | Tristan Dingome | Mama Baldé | Xavier Chavalerin | Giulian Biancone | Florian Tardieu | Yoann Salmier | Jimmy Giraudon,10,7,1,1,0,3,1,3,13,18,1,1,1.03,0.5,-0.03,-0.5,0.81,0.57,0,0,0,0,0.88,0.51,0.76,0.48,-0.07,0.03,-0.06,0.26,14,-8,14,0,0,-1,3,5.810000000000002,0.53,0.37,0.28
FRA-Ligue 1,2122,2022-01-21 Lyon-Saint-Etienne,18037,2022-01-21 20:00:00,1,1,Lyon,Saint-Etienne,1,0,29,12,10,20,4,5,12,-5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,4,0,0,0,0,1,2,0,0,-2,9,1,2,0,0,1,0,0,1,0,1,79.36,75.0,Lucas Paquetá | Houssem Aouar | Jérôme Boateng | Maxence Caqueret | Jason Denayer | Malo Gusto | Castello Lukeba | Karl Toko Ekambi | Anthony Lopes | Emerson | Bruno Guimarães,Saidou Sow | Arnaud Nordin | Mickael Nade | Ryad Boudebouz | Mahdi Camara | Miguel Trauco | Wahbi Khazri | Timothée Kolodziejczak | Etienne Green | Yvann Maçon | Zaydou Youssef,6,6,1,1,4,4,0,3,14,18,1,1,3.13,0.95,-2.13,0.05,0.67,0.85,0,0,0,-3,1.4,0.49,0.67,0.3,-0.18,-0.2,-0.04,0.15,17,-10,17,0,0,-1,0,4.359999999999999,2.1799999999999997,0.9099999999999999,0.37000000000000005
