LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2122,2021-12-20 Levante-Valencia,17314,2021-12-20 20:00:00,1,2,Levante,Valencia,3,4,8,25,20,8,5,4,-7,10,0,0,0,1,4,3,1,0,2,2,0,1,3,0,5,5,0,1,0,0,4,3,1,0,12,-33,4,4,0,0,2,2,2,2,1,1,53.18,63.09,Morales | Rúben Vezo | Jorge De Frutos | José Campaña | Son | Enis Bardhi | Shkodran Mustafi | Aitor Fernández | Daniel Cárdenas | Mickaël Malsa | Carlos Clerc,Mouctar Diakhaby | Hugo Guillamón | Dimitri Foulquier | José Gayá | Hugo Duro | Hélder Costa | Jasper Cillessen | Omar Alderete | Daniel Wass | Carlos Soler | Gonçalo Guedes,6,8,2,0,3,3,4,0,13,15,1,1,3.39,1.69,-0.39,0.31,0.93,0.58,0,1,-1,2,1.07,1.0,0.64,0.74,-0.03,-0.02,-0.05,0.0,-17,12,-17,0,-1,0,-2,-9.910000000000004,1.7000000000000002,0.07000000000000006,-0.09999999999999998
ESP-La Liga,2122,2021-12-21 Villarreal-Alaves,17175,2021-12-21 20:00:00,1,1,Villarreal,Alaves,5,2,22,15,11,18,4,5,7,0,0,0,0,0,3,2,0,0,0,0,1,0,2,1,5,5,0,0,0,0,2,2,1,0,-4,5,2,4,0,0,0,2,2,1,0,2,73.64,55.09,Daniel Parejo | Pau Torres | Raúl Albiol | Etienne Capoue | Gerónimo Rulli | Juan Foyth | Arnaut Danjuma Groeneveld | Estupiñán | Alfonso | Manu Trigueros | Yeremi Pino,Edgar Méndez | Luis Rioja | Florian Lejeune | Rubén Duarte | Víctor Laguardia | Antonio Moya | Pere Pons | Mamadou Loum | Martín Aguirregabiria | Fernando Pacheco | Joselu,8,8,2,3,1,0,2,2,18,16,1,1,3.02,0.2,-0.02,-0.2,0.65,0.86,1,0,3,0,1.34,0.94,1.17,0.45,-0.33,0.17,-0.31,0.07,7,-7,7,0,0,-2,0,18.549999999999997,2.82,0.40000000000000013,0.72
ESP-La Liga,2122,2021-12-21 Sevilla-Barcelona,17174,2021-12-21 22:30:00,1,X,Sevilla,Barcelona,1,1,37,27,2,8,1,4,22,12,0,0,0,0,3,1,0,0,0,0,1,0,0,2,5,3,1,0,0,0,1,2,0,1,-40,-1,2,1,0,0,1,2,0,0,1,0,73.45,78.82,Diego Carlos | Ivan Rakitic | Lucas Ocampos | Fernando | Rafa Mir | Joan Jordán | Bono | Gonzalo Montiel | Marcos Acuña | Jules Koundé | Thomas Delaney,Marc-André ter Stegen | Eric Garcia | Nico González | Ronald Araújo | Gavi | Gerard Piqué | Sergiño Dest | Memphis Depay | Frenkie de Jong | Jordi Alba | Sergio Busquets,9,8,0,1,2,2,2,3,17,18,1,1,0.38,2.97,1.62,0.03,0.6,0.67,0,1,0,0,1.15,1.35,0.55,0.97,0.21,-0.7,-0.06,0.15,10,-6,10,0,0,1,1,-5.36999999999999,-2.5900000000000003,-0.20000000000000018,-0.41999999999999993
ESP-La Liga,2122,2021-12-22 Granada-Atletico Madrid,17219,2021-12-22 20:00:00,1,1,Granada,Atletico Madrid,2,1,19,29,15,5,4,2,4,14,0,0,0,0,3,1,0,0,1,0,0,1,0,1,3,3,0,1,0,0,1,0,0,0,20,-9,2,2,0,0,1,0,1,1,0,1,71.73,79.27,Rubén Rochina | Germán Sánchez | Quini | Carlos Neva | Luis Suárez | Luís Maximiano | Víctor Díaz | Jorge Molina | Luis Milla | Maxime Gonalons | Montoro,Mario Hermoso | Stefan Savic | Yannick Carrasco | Jan Oblak | Felipe | Luis Suárez | Marcos Llorente | Rodrigo de Paul | Koke | Ángel Correa | Antoine Griezmann,6,7,1,1,4,3,1,2,14,16,1,1,2.79,1.24,1.21,-0.24,0.85,0.59,0,0,0,-1,1.02,0.9,0.41,0.95,-0.2,-0.14,-0.16,0.02,-10,10,-10,0,0,0,-1,-7.539999999999992,1.55,0.12,-0.54
ESP-La Liga,2122,2021-12-22 Athletic Club-Real Madrid,17336,2021-12-22 20:30:00,1,2,Athletic Club,Real Madrid,1,2,24,43,10,1,4,1,9,28,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,1,0,0,-2,23,4,2,0,0,1,1,2,1,1,0,63.27,71.91,Yeray Álvarez | Iñigo Martínez | Iñaki Williams | Dani García | Nico Williams | Raúl García | Unai Vencedor | Unai Simón | Balenziaga | Muniain | Íñigo Lekue,Ferland Mendy | Toni Kroos | Vinícius Júnior | Casemiro | Luka Modric | Thibaut Courtois | Daniel Carvajal | Marco Asensio | Eder Militão | Karim Benzema | David Alaba,6,6,4,1,1,4,1,0,16,15,1,1,1.19,2.8,1.81,-2.8,0.93,0.5,3,0,3,-2,1.06,1.57,0.96,0.96,0.32,-0.19,0.23,0.01,-19,9,-19,0,0,2,0,-8.639999999999993,-1.6099999999999999,-0.51,0.0
ESP-La Liga,2122,2021-12-31 Valencia-Espanyol,17317,2021-12-31 15:15:00,1,2,Valencia,Espanyol,1,2,28,23,8,11,4,4,13,8,0,0,1,1,3,1,1,0,1,0,0,0,1,2,3,5,0,0,0,0,0,1,1,0,42,-7,5,4,0,0,3,1,2,2,1,2,49.09,61.36,Mouctar Diakhaby | Hugo Guillamón | Dimitri Foulquier | José Gayá | Hugo Duro | Hélder Costa | Jasper Cillessen | Omar Alderete | Daniel Wass | Carlos Soler | Gonçalo Guedes,Adrià Pedrosa | Raúl de Tomás | Manuel Morlanes | Sergi Darder | Diego López | Leandro Cabrera | Javi Puado | Yangel Herrera | Aleix Vidal | Sergi Gómez | Adrián Embarba,8,8,1,2,2,1,0,1,17,14,0,1,2.11,0.38,1.89,0.62,0.73,0.89,1,1,3,0,1.22,0.93,0.69,0.68,-0.22,0.06,-0.06,0.12,5,-3,5,0,0,1,0,-12.269999999999996,1.73,0.2899999999999999,0.009999999999999898
ESP-La Liga,2122,2022-01-02 Getafe-Real Madrid,17323,2022-01-02 13:00:00,1,1,Getafe,Real Madrid,1,0,15,46,16,1,4,1,0,31,0,0,0,1,3,2,0,0,1,0,0,0,5,0,2,3,0,0,0,0,1,2,0,0,22,15,1,5,0,0,1,1,0,2,0,2,79.64,49.09,Djené Dakonam | David Soria | Nemanja Maksimovic | Enes Ünal | Sandro Ramírez | Mauro Arambarri | Stefan Mitrovic | Damián Suárez | Mathías Olivera | Carles Aleñá | Jorge Cuenca,Ferland Mendy | Toni Kroos | Vinícius Júnior | Casemiro | Daniel Carvajal | Thibaut Courtois | Luka Modric | Marco Asensio | Eder Militão | Karim Benzema | David Alaba,10,9,0,0,1,2,0,0,11,16,1,1,1.09,1.59,-0.09,0.41,0.55,0.61,1,0,3,0,0.75,1.28,0.59,1.26,-0.04,0.29,0.01,0.25,-31,15,-31,0,-1,-4,1,30.549999999999997,-0.5,-0.53,-0.67
ESP-La Liga,2122,2022-01-02 Atletico Madrid-Rayo Vallecano,17320,2022-01-02 15:15:00,1,1,Atletico Madrid,Rayo Vallecano,2,0,29,30,5,4,2,1,14,15,0,0,1,1,1,1,0,0,0,0,0,1,1,2,4,5,0,1,0,0,1,4,0,0,32,-20,3,4,0,1,3,1,1,1,1,1,62.0,57.09,Mario Hermoso | Thomas Lemar | Yannick Carrasco | Kieran Trippier | Jan Oblak | Felipe | Luis Suárez | Rodrigo de Paul | Koke | Ángel Correa | Antoine Griezmann,Fran García | Isi Palazón | Óscar Trejo | Álvaro García | Iván Balliu | Santiago Comesaña | Alejandro Catena | Esteban Saveljich | Óscar Valentín | Sergi Guardiola | Stole Dimitrievski,8,7,1,3,2,1,2,0,15,12,0,0,1.78,1.87,-0.78,0.13,0.69,0.71,0,0,0,0,0.82,0.62,1.1,0.51,0.08,0.26,0.31,0.41,-1,1,-1,0,0,-1,1,4.909999999999997,-0.09000000000000008,0.19999999999999996,0.5900000000000001
ESP-La Liga,2122,2022-01-02 Elche-Granada,17316,2022-01-02 15:15:00,1,X,Elche,Granada,0,0,15,22,17,12,4,4,0,7,0,0,1,0,3,4,0,0,1,0,1,1,2,1,5,5,0,0,0,0,1,2,1,1,-1,-20,5,2,0,0,1,1,3,1,1,0,51.0,71.0,Johan Mojica | Omar Mascarell | Lucas Boyé | Lucas Pérez | Edgar Badía | Pedro Bigas | Enzo Roco | Fidel | Tete Morente | Helibelton Palacios | Gerard Gumbau,Germán Sánchez | Rubén Rochina | Raúl Torrente | Quini | Carlos Neva | Luis Suárez | Luís Maximiano | Víctor Díaz | Jorge Molina | Luis Milla | Antonio Puertas,8,9,0,1,3,1,2,3,13,14,1,1,1.27,0.91,0.73,1.09,0.95,0.86,3,0,0,2,0.42,1.06,0.55,0.51,0.21,-0.04,0.32,0.01,-7,5,-7,0,1,3,-1,-20.0,0.36,-0.6400000000000001,0.040000000000000036
ESP-La Liga,2122,2022-01-02 Alaves-Real Sociedad,17319,2022-01-02 17:30:00,1,X,Alaves,Real Sociedad,1,1,15,29,18,6,5,3,0,14,0,0,0,1,2,2,0,1,0,1,0,0,1,1,5,5,0,0,0,0,4,2,1,1,3,-12,5,6,1,1,1,2,3,2,1,2,51.27,44.27,Edgar Méndez | Luis Rioja | Florian Lejeune | Rubén Duarte | Víctor Laguardia | Antonio Moya | Pere Pons | Mamadou Loum | Martín Aguirregabiria | Fernando Pacheco | Joselu,David Silva | Andoni Gorosabel | Aritz Elustondo | Remiro | Alexander Isak | Robin Le Normand | Igor Zubeldia | Martín Zubimendi | Mikel Merino | Zaldúa | Adnan Januzaj,8,7,1,2,2,2,2,3,17,19,0,0,0.31,1.37,1.69,-0.37,0.88,0.81,0,0,0,-3,1.02,0.76,0.58,0.52,-0.08,0.37,-0.02,-0.03,-14,12,-14,0,-1,-1,1,7.0,-1.06,0.26,0.05999999999999994
ESP-La Liga,2122,2022-01-02 Real Betis-Celta Vigo,17321,2022-01-02 17:30:00,1,2,Real Betis,Celta Vigo,0,2,33,20,3,14,1,4,17,4,0,0,1,1,2,2,0,0,1,0,2,0,0,0,5,4,0,0,0,0,4,3,0,1,3,27,2,3,0,0,0,2,2,1,1,0,71.36,64.73,Víctor Ruiz | Rui Silva | Héctor Bellerín | Álex Moreno | Willian José | Andrés Guardado | Sergio Canales | Nabil Fekir | Juanmi | Marc Bartra | Guido Rodríguez,Joseph Aidoo | Denis Suárez | Kevin | Jeison Murillo | Matías Dituro | Brais Méndez | Iago Aspas | Santi Mina | Néstor Araújo | Fran Beltrán | Javi Galán,9,8,1,0,1,3,0,2,13,13,1,1,2.18,1.66,-0.18,1.34,0.68,0.76,0,2,-3,0,1.01,1.06,0.55,0.57,0.04,-0.02,0.17,0.0,13,-11,13,0,0,-1,1,6.6299999999999955,0.5200000000000002,-0.050000000000000044,-0.019999999999999907
ESP-La Liga,2122,2022-01-02 Mallorca-Barcelona,17322,2022-01-02 20:00:00,1,2,Mallorca,Barcelona,0,1,20,28,15,7,4,4,4,12,0,0,1,1,2,3,0,0,0,2,0,1,1,0,5,3,0,0,0,0,2,1,1,1,-3,1,3,5,0,0,1,1,1,2,1,2,62.0,47.55,Brian Oliván | Pablo Maffeo | Dani Rodríguez | Franco Russo | Iddrisu Baba | Martin Valjent | Inigo Ruiz de Galarreta | Lee Kang-In | Antonio Sánchez | Manolo Reina | Ángel,Marc-André ter Stegen | Eric Garcia | Nico González | Ronald Araújo | Gavi | Gerard Piqué | Abdessamad Ezzalzouli | Memphis Depay | Frenkie de Jong | Jordi Alba | Sergio Busquets,9,6,2,0,0,5,3,1,15,15,1,1,1.09,1.94,-0.09,-0.94,0.85,0.59,0,0,0,-2,0.88,1.22,0.55,0.39,-0.09,0.13,0.03,0.31,-8,8,-8,0,0,-2,3,14.450000000000003,-0.8499999999999999,-0.33999999999999997,0.16000000000000003
ESP-La Liga,2122,2022-01-03 Villarreal-Levante,17318,2022-01-03 18:00:00,1,1,Villarreal,Levante,5,0,25,8,10,20,4,5,9,-8,0,0,1,0,0,3,0,0,0,2,0,0,1,2,5,4,0,0,0,0,1,3,0,0,11,-15,3,4,0,1,1,0,2,3,0,0,61.0,61.09,Daniel Parejo | Pau Torres | Raúl Albiol | Etienne Capoue | Gerónimo Rulli | Juan Foyth | Estupiñán | Alfonso | Manu Trigueros | Boulaye Dia | Yeremi Pino,Rúben Vezo | Morales | Roger | Jorge De Frutos | José Campaña | Son | Enis Bardhi | Daniel Cárdenas | Shkodran Mustafi | Mickaël Malsa | Carlos Clerc,6,6,2,2,3,3,3,4,17,16,1,0,4.01,3.13,0.99,-0.13,0.53,0.71,2,2,0,-3,1.64,1.29,1.04,0.65,-0.3,-0.22,-0.72,0.19,17,-10,17,0,1,-1,0,-0.09000000000000341,0.8799999999999999,0.34999999999999987,0.39
ESP-La Liga,2122,2022-01-03 Osasuna-Athletic Club,17325,2022-01-03 20:00:00,1,2,Osasuna,Athletic Club,1,3,22,24,14,11,4,4,6,8,0,0,1,1,1,2,0,0,0,0,0,0,1,0,4,4,0,0,0,0,4,1,0,1,15,1,4,3,0,1,2,1,1,1,2,0,57.18,60.27,Juan Cruz | Jon Moncayola | Manuel Sánchez | Nacho Vidal | David García | Lucas Torró | Darko Brasanac | Sergio Herrera | Rubén García | Kike García | Unai García,Yeray Álvarez | Iñigo Martínez | Iñaki Williams | Dani García | Nico Williams | Raúl García | Unai Vencedor | Unai Simón | Balenziaga | Muniain | Íñigo Lekue,9,8,1,1,1,2,2,1,14,17,1,0,0.73,1.1,-0.73,-0.1,0.96,0.68,0,0,-3,0,0.51,1.2,0.25,1.03,0.01,-0.14,-0.06,0.05,-2,3,-2,0,0,1,1,-3.0900000000000034,-0.3700000000000001,-0.69,-0.78
ESP-La Liga,2122,2022-01-03 Cadiz-Sevilla,17324,2022-01-03 20:15:00,1,2,Cadiz,Sevilla,0,1,14,38,19,2,5,1,-2,22,0,0,1,1,1,2,0,1,2,1,1,0,0,0,4,5,0,0,0,0,1,2,1,1,-2,37,6,4,0,0,2,2,1,3,3,1,46.09,57.27,Jeremías Ledesma | Fali | Isaac Carcelén | Alberto Perea | Rubén Sobrino | Anthony Lozano | Álex Fernández | Alfonso Espino | Varazdat Haroyan | Jens Jonsson | Cala,Diego Carlos | Alejandro Gomez | Ivan Rakitic | Lucas Ocampos | Fernando | Rafa Mir | Joan Jordán | Bono | Gonzalo Montiel | Jules Koundé | Thomas Delaney,4,7,3,0,4,4,3,2,16,16,1,0,0.24,0.3,-0.24,0.7,0.79,0.84,0,0,0,1,0.45,0.97,0.28,0.42,0.3,0.18,0.37,0.07,-24,17,-24,0,0,2,-3,-11.18,-0.06,-0.52,-0.13999999999999996
ESP-La Liga,2122,2022-01-08 Levante-Mallorca,17329,2022-01-08 13:00:00,1,1,Levante,Mallorca,2,0,8,20,20,15,5,4,-8,4,0,0,0,1,2,5,0,0,1,1,0,0,2,0,5,5,0,0,0,0,2,1,0,1,3,0,5,6,0,1,3,1,1,2,1,2,51.82,45.55,Rúben Vezo | Morales | Roger | Jorge De Frutos | José Campaña | Óscar Duarte | Son | Enis Bardhi | Daniel Cárdenas | Mickaël Malsa | Carlos Clerc,Pablo Maffeo | Dani Rodríguez | Franco Russo | Jaume Costa | Iddrisu Baba | Martin Valjent | Inigo Ruiz de Galarreta | Lee Kang-In | Antonio Sánchez | Manolo Reina | Ángel,5,5,4,2,2,4,2,3,18,15,1,0,0.43,0.99,-0.43,-0.99,1.0,0.89,0,0,0,-3,0.94,0.47,0.48,0.35,0.35,0.41,0.47,0.38,-12,5,-12,0,-1,-1,0,6.270000000000003,-0.56,0.47,0.13
ESP-La Liga,2122,2022-01-08 Real Sociedad-Celta Vigo,17332,2022-01-08 15:15:00,1,1,Real Sociedad,Celta Vigo,1,0,30,23,7,12,4,4,14,7,0,0,1,1,3,2,0,0,0,0,1,1,2,0,5,3,1,0,0,0,4,1,1,0,-45,42,5,2,0,0,2,2,1,0,2,0,56.36,73.45,Diego Rico | Andoni Gorosabel | Aritz Elustondo | Remiro | Alexander Isak | Robin Le Normand | Igor Zubeldia | Martín Zubimendi | Mikel Merino | David Silva | Adnan Januzaj,Joseph Aidoo | Denis Suárez | Kevin | Matías Dituro | Renato Tapia | Brais Méndez | Iago Aspas | Santi Mina | Néstor Araújo | Fran Beltrán | Javi Galán,7,9,3,1,1,1,3,1,17,15,1,1,1.42,1.87,-0.42,0.13,0.86,0.71,1,0,0,2,1.11,1.24,0.44,0.76,-0.35,-0.18,-0.33,0.04,7,-5,7,0,0,3,-2,-17.090000000000003,-0.4500000000000002,-0.1299999999999999,-0.32
ESP-La Liga,2122,2022-01-08 Granada-Barcelona,17327,2022-01-08 17:30:00,1,X,Granada,Barcelona,1,1,23,31,13,6,4,3,7,15,0,0,0,1,3,2,0,0,0,0,0,2,2,0,3,3,0,0,0,0,2,2,0,1,22,-2,1,5,0,0,1,2,0,2,0,1,81.45,47.36,Germán Sánchez | Raúl Torrente | Quini | Carlos Neva | Luis Suárez | Luís Maximiano | Jorge Molina | Luis Milla | Darwin Machís | Maxime Gonalons | Antonio Puertas,Marc-André ter Stegen | Eric Garcia | Nico González | Ronald Araújo | Gavi | Gerard Piqué | Abdessamad Ezzalzouli | Memphis Depay | Frenkie de Jong | Jordi Alba | Sergio Busquets,10,7,1,2,0,2,1,1,13,17,1,1,0.97,1.62,-0.97,-0.62,0.68,0.71,0,0,-2,3,0.96,1.22,0.6,0.85,0.1,0.0,0.06,0.33,-8,7,-8,0,-1,-4,3,34.09,-0.6500000000000001,-0.26,-0.25
ESP-La Liga,2122,2022-01-08 Real Madrid-Valencia,17331,2022-01-08 20:00:00,1,1,Real Madrid,Valencia,4,1,46,28,1,9,1,4,30,12,0,0,1,1,2,5,0,1,0,1,0,1,1,1,5,4,0,0,0,0,2,4,1,1,-38,6,1,4,0,0,0,3,0,2,1,1,73.64,58.27,Ferland Mendy | Toni Kroos | Vinícius Júnior | Casemiro | Luka Modric | Thibaut Courtois | Daniel Carvajal | Marco Asensio | Eder Militão | Karim Benzema | David Alaba,Mouctar Diakhaby | Hugo Guillamón | Dimitri Foulquier | José Gayá | Hugo Duro | Hélder Costa | Jasper Cillessen | Omar Alderete | Daniel Wass | Carlos Soler | Gonçalo Guedes,10,8,0,0,1,3,0,0,16,18,1,0,0.91,0.87,-0.91,0.13,0.58,0.7,0,0,0,-3,1.6,0.72,1.34,0.62,-0.32,0.5,-0.07,0.44,18,-8,18,0,0,-3,2,15.369999999999997,0.040000000000000036,0.8800000000000001,0.7200000000000001
ESP-La Liga,2122,2022-01-09 Rayo Vallecano-Real Betis,17334,2022-01-09 13:00:00,1,X,Rayo Vallecano,Real Betis,1,1,30,33,7,3,4,1,14,17,0,0,1,1,0,1,0,0,0,0,1,0,2,0,5,4,0,0,0,0,2,1,0,1,4,-21,4,5,0,0,1,1,1,2,2,3,56.09,54.55,Fran García | Isi Palazón | Óscar Trejo | Álvaro García | Iván Balliu | Santiago Comesaña | Alejandro Catena | Esteban Saveljich | Óscar Valentín | Sergi Guardiola | Stole Dimitrievski,Víctor Ruiz | Rui Silva | Héctor Bellerín | Álex Moreno | Willian José | Andrés Guardado | Sergio Canales | Nabil Fekir | Juanmi | Marc Bartra | Guido Rodríguez,8,7,2,2,1,2,0,0,15,13,1,1,0.1,0.89,-0.1,-0.89,1.0,0.44,0,0,0,0,0.93,0.92,0.57,0.68,-0.31,0.09,0.09,0.25,-3,4,-3,0,0,-1,1,1.5400000000000063,-0.79,0.010000000000000009,-0.1100000000000001
ESP-La Liga,2122,2022-01-09 Sevilla-Getafe,17333,2022-01-09 15:15:00,1,1,Sevilla,Getafe,1,0,41,18,2,16,1,4,25,2,0,0,1,0,1,3,0,0,0,2,0,0,0,2,4,4,0,0,0,0,2,3,1,1,-10,-6,5,4,1,0,2,2,1,1,2,1,45.91,58.91,Diego Carlos | Alejandro Gomez | Ivan Rakitic | Lucas Ocampos | Rafa Mir | Joan Jordán | Fernando | Bono | Gonzalo Montiel | Marcos Acuña | Jules Koundé,Djené Dakonam | David Soria | Nemanja Maksimovic | Enes Ünal | Sandro Ramírez | Mauro Arambarri | Damián Suárez | Mathías Olivera | Carles Aleñá | Jorge Cuenca | Stefan Mitrovic,9,8,1,0,1,3,0,0,16,12,0,1,1.28,0.9,-0.28,0.1,0.75,0.83,0,0,2,0,1.02,0.57,0.55,0.37,-0.05,0.18,0.03,0.24,23,-14,23,0,1,1,1,-13.0,0.38,0.45000000000000007,0.18000000000000005
ESP-La Liga,2122,2022-01-09 Alaves-Athletic Club,17326,2022-01-09 17:30:00,1,X,Alaves,Athletic Club,0,0,16,27,18,10,5,4,0,11,0,0,0,1,3,2,0,0,0,0,0,1,1,2,2,5,0,0,0,0,1,3,0,1,-9,18,4,0,1,0,1,0,2,0,0,0,56.0,87.0,Edgar Méndez | Luis Rioja | Florian Lejeune | Rubén Duarte | Víctor Laguardia | Antonio Moya | Pere Pons | Mamadou Loum | Martín Aguirregabiria | Fernando Pacheco | Joselu,Yeray Álvarez | Iñigo Martínez | Dani García | Iñaki Williams | Nico Williams | Raúl García | Unai Vencedor | Unai Simón | Balenziaga | Muniain | Íñigo Lekue,7,8,2,3,2,0,2,1,17,18,0,1,1.54,2.49,-0.54,0.51,0.56,0.58,0,0,1,2,0.82,1.18,0.57,0.95,0.2,0.02,0.15,-0.11,-11,8,-11,0,-1,4,-1,-31.0,-0.9500000000000002,-0.36,-0.38
ESP-La Liga,2122,2022-01-09 Osasuna-Cadiz,17330,2022-01-09 17:30:00,1,1,Osasuna,Cadiz,2,0,22,14,14,19,4,5,6,-2,0,0,1,1,3,0,1,0,1,1,0,1,0,0,5,5,0,0,0,0,3,1,1,0,-18,8,1,5,0,0,0,2,1,2,0,2,77.64,47.18,Juan Cruz | Jon Moncayola | Manuel Sánchez | Nacho Vidal | David García | Lucas Torró | Darko Brasanac | Sergio Herrera | Rubén García | Kike García | Unai García,Jeremías Ledesma | Fali | Isaac Carcelén | Alberto Perea | Rubén Sobrino | Anthony Lozano | Álex Fernández | Alfonso Espino | Varazdat Haroyan | Jens Jonsson | Cala,8,7,3,1,0,3,2,3,15,18,1,1,0.52,0.24,0.48,-0.24,0.43,0.61,0,0,-3,-1,0.59,0.49,0.34,0.46,-0.08,-0.04,-0.14,0.34,8,-5,8,0,0,-4,1,30.46,0.28,0.09999999999999998,-0.12
ESP-La Liga,2122,2022-01-09 Villarreal-Atletico Madrid,17335,2022-01-09 20:00:00,1,X,Villarreal,Atletico Madrid,2,2,28,32,8,5,4,2,12,16,0,0,1,1,3,3,0,0,0,1,0,0,2,2,5,2,0,0,0,0,3,0,1,1,1,1,4,3,0,0,1,2,3,0,1,1,56.0,67.18,Daniel Parejo | Pau Torres | Raúl Albiol | Etienne Capoue | Gerónimo Rulli | Juan Foyth | Estupiñán | Alfonso | Manu Trigueros | Boulaye Dia | Yeremi Pino,Mario Hermoso | Thomas Lemar | Yannick Carrasco | Kieran Trippier | Jan Oblak | Felipe | Luis Suárez | Rodrigo de Paul | Koke | Ángel Correa | Antoine Griezmann,8,7,2,1,1,3,3,2,16,15,1,1,4.19,1.99,0.81,0.01,0.39,0.66,1,0,0,0,1.4,1.05,1.38,1.19,0.24,-0.23,-0.32,0.22,-4,3,-4,0,0,1,1,-11.180000000000007,2.2,0.34999999999999987,0.18999999999999995
ESP-La Liga,2122,2022-01-10 Espanyol-Elche,17328,2022-01-10 20:00:00,1,2,Espanyol,Elche,1,2,26,16,11,18,4,5,10,0,0,0,1,1,3,3,0,1,0,2,0,0,3,1,5,4,0,0,0,0,2,3,1,1,3,8,3,4,1,0,0,2,3,1,0,1,62.91,59.64,Adrián Embarba | Adrià Pedrosa | Raúl de Tomás | Sergi Darder | Diego López | Leandro Cabrera | Javi Puado | Yangel Herrera | Nicolás Melamed | Sergi Gómez | Aleix Vidal,Johan Mojica | Lucas Boyé | Omar Mascarell | Lucas Pérez | Edgar Badía | Pedro Bigas | Enzo Roco | Diego González | Fidel | Tete Morente | Helibelton Palacios,7,7,1,0,3,4,1,2,16,17,0,1,2.15,1.45,-0.15,-1.45,0.64,0.76,2,0,3,0,1.1,0.63,0.58,0.56,-0.17,-0.21,0.07,0.15,10,-7,10,0,0,-1,0,3.269999999999996,0.7,0.4700000000000001,0.019999999999999907
