LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,1920,2019-10-05 Valencia-Alaves,12101,2019-10-05 17:30:00,0,1,Valencia,Alaves,2,1,9,8,11,15,4,4,4,3,1,0,0,0,5,2,0,0,0,1,1,0,0,0,3,3,0,0,0,0,1,1,1,1,38,12,1,3,0,0,1,0,0,2,0,1,79.55,68.64,Gonçalo Guedes | Geoffrey Kondogbia | Daniel Wass | Jasper Cillessen | Kevin Gameiro | Ezequiel Garay | Daniel Parejo | Francis Coquelin | Rodrigo | Gabriel | José Gayá,Rodrigo Ely | Rubén Duarte | Fernando Pacheco | Martín Aguirregabiria | Luis Rioja | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Tomás Pina,7,7,1,2,3,2,0,2,19,20,1,1,2.11,1.84,-1.11,0.16,0.7,0.81,0,2,0,2,1.49,0.89,0.98,0.48,-0.21,-0.18,-0.26,-0.1,1,-4,1,1,0,-2,0,10.909999999999997,0.2699999999999998,0.6,0.5
ESP-La Liga,1920,2019-10-05 Osasuna-Villarreal,12098,2019-10-05 20:00:00,0,1,Osasuna,Villarreal,2,1,8,11,14,9,4,4,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,0,0,-17,0,1,1,0,0,1,0,0,1,0,0,77.36,83.45,David García | Jon Moncayola | Rubén Martínez | Nacho Vidal | Oier | Roberto Torres | Ezequiel Ávila | Fran Mérida | Aridane Hernández | Estupiñán | Rubén García,Santiago Cazorla | Pau Torres | Vicente Iborra | Moi Gómez | Rubén Peña | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Raúl Albiol | Sergio Asenjo,9,10,1,1,1,0,1,1,18,14,1,1,0.76,2.96,0.24,2.04,0.49,0.65,0,2,0,2,1.09,1.62,1.02,1.4,0.13,-0.13,-0.16,-0.26,-3,5,-3,0,0,0,-1,-6.090000000000003,-2.2,-0.53,-0.3799999999999999
ESP-La Liga,1920,2019-10-06 Mallorca-Espanyol,12097,2019-10-06 11:00:00,0,1,Mallorca,Espanyol,2,0,4,5,19,18,5,5,-1,0,0,1,0,0,3,2,0,1,0,1,0,0,0,0,3,3,0,0,0,0,2,1,1,0,5,1,2,6,0,0,1,4,0,1,1,3,71.64,43.45,Iddrisu Baba | Aleix Febas | Lago Junior | Raíllo | Dani Rodríguez | Lumor Agbenyenu | Martin Valjent | Salva Sevilla | Ante Budimir | Joan Sastre | Manolo Reina,Fernando Calero | Víctor Sánchez | Marc Roca | Sergi Darder | Matías Vargas | Diego López | Dídac Vilá | Naldo | Jonathan Calleri | Wu Lei | Javi López,10,5,1,2,0,4,4,3,14,14,1,0,0.17,0.95,-0.17,-0.95,1.0,0.75,0,0,0,0,0.95,1.06,0.59,0.59,-0.22,-0.53,-0.02,-0.5,-1,1,-1,-1,0,-4,5,28.189999999999998,-0.7799999999999999,-0.1100000000000001,0.0
ESP-La Liga,1920,2019-10-06 Celta Vigo-Athletic Club,12095,2019-10-06 13:00:00,0,1,Celta Vigo,Athletic Club,1,0,6,12,18,7,5,4,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,1,2,16,1,3,0,0,0,1,1,1,0,1,79.82,64.91,Brais Méndez | Néstor Araújo | Joseph Aidoo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Denis Suárez | Santi Mina | Hugo Mallo | Rubén Blanco,Unai López | Iñigo Martínez | Beñat | Yuri | Dani García | Unai Simón | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Raúl García,9,8,2,1,0,2,1,1,13,16,1,1,0.83,1.09,-0.83,-1.09,1.0,0.5,0,0,0,-3,0.91,0.79,0.66,0.45,0.01,0.11,0.0,0.04,-6,11,-6,0,0,-2,1,14.909999999999997,-0.2600000000000001,0.12,0.21000000000000002
ESP-La Liga,1920,2019-10-06 Real Valladolid-Atletico Madrid,12102,2019-10-06 15:00:00,0,X,Real Valladolid,Atletico Madrid,0,0,9,14,13,3,4,1,2,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,0,0,0,-5,-11,1,1,0,0,0,0,1,1,0,1,78.27,77.55,Pedro Porro | Nacho | Mohammed Salisu | Míchel | Sergi Guardiola | Fede San Emeterio | Javi Moyano | Jordi Masip | Kiko Olivas | Óscar Plano | Enes Ünal,Koke | Renan Lodi | Giménez | Thomas Partey | Thomas Lemar | Saúl Ñíguez | Jan Oblak | Stefan Savic | Diego Costa | Kieran Trippier | João Félix,8,10,1,1,2,0,1,1,15,15,1,1,2.13,0.82,-0.13,-0.82,0.86,0.83,1,0,0,0,1.09,1.35,0.87,1.47,-0.32,-0.1,-0.25,-0.47,-5,10,-5,-1,0,0,-2,0.7199999999999989,1.31,-0.26,-0.6
ESP-La Liga,1920,2019-10-06 Real Sociedad-Getafe,12100,2019-10-06 17:30:00,0,2,Real Sociedad,Getafe,1,2,13,7,5,17,2,4,6,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,-1,-8,3,3,0,0,0,1,2,1,1,1,68.55,60.18,Willian José | Martin Odegaard | Diego Llorente | Nacho Monreal | Igor Zubeldia | Zaldúa | Moyá | Portu | Mikel Merino | Mikel Oyarzabal | Aritz Elustondo,Jason | Nemanja Maksimovic | Jorge Molina | Marc Cucurella | Mauro Arambarri | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata,10,10,1,0,0,1,0,0,16,13,1,1,0.77,1.08,1.23,-1.08,0.99,0.68,1,0,0,-1,1.69,1.34,0.91,0.88,0.05,-0.11,-0.02,-0.06,6,-12,6,-1,0,0,0,8.369999999999997,-0.31000000000000005,0.34999999999999987,0.030000000000000027
ESP-La Liga,1920,2019-10-06 Barcelona-Sevilla,12093,2019-10-06 20:00:00,0,1,Barcelona,Sevilla,4,0,13,13,4,6,1,3,6,6,1,1,0,0,2,1,1,0,1,0,0,0,1,0,3,3,0,0,0,0,4,1,1,1,31,1,5,1,0,0,2,1,1,0,2,0,50.45,76.82,Carles Pérez | Antoine Griezmann | Nélson Semedo | Frenkie de Jong | Luis Suárez | Clement Lenglet | Sergio Busquets | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,Sergio Reguilón | Joan Jordán | Diego Carlos | Daniel Carriço | Tomás Vaclik | Luuk de Jong | Nolito | Éver Banega | Fernando | Lucas Ocampos | Jesús Navas,6,10,3,1,2,0,2,1,14,16,1,1,1.33,1.6,0.67,1.4,0.7,0.52,0,1,0,0,0.86,1.37,0.62,0.72,0.17,-0.04,0.22,-0.08,0,-2,0,0,0,4,-4,-26.36999999999999,-0.27,-0.5100000000000001,-0.09999999999999998
ESP-La Liga,1920,2019-10-18 Granada-Osasuna,12109,2019-10-18 20:00:00,0,1,Granada,Osasuna,1,0,14,11,4,11,1,4,7,4,0,0,0,0,5,2,0,0,1,0,1,0,1,0,3,3,1,0,0,0,0,2,1,1,-60,25,4,3,0,0,1,0,2,2,2,2,68.36,65.91,Carlos Neva | Roberto Soldado | Germán Sánchez | Darwin Machís | Quini | Antonio Puertas | Domingos Duarte | Rui Silva | Yangel Herrera | Víctor Díaz | Montoro,David García | Jon Moncayola | Rubén Martínez | Nacho Vidal | Oier | Roberto Torres | Ezequiel Ávila | Fran Mérida | Aridane Hernández | Estupiñán | Rubén García,7,8,1,1,3,2,2,3,16,18,1,1,1.63,1.15,0.37,0.85,0.86,0.55,0,0,0,3,0.74,1.05,0.45,0.71,0.16,0.04,0.02,-0.09,3,-7,3,0,0,1,-1,2.450000000000003,0.48,-0.31000000000000005,-0.25999999999999995
ESP-La Liga,1920,2019-10-19 Eibar-Barcelona,12106,2019-10-19 12:00:00,0,2,Eibar,Barcelona,0,3,9,16,14,3,4,1,2,9,0,1,0,0,4,5,1,2,1,3,0,1,1,0,3,3,0,0,0,0,1,1,1,1,2,-12,5,5,0,0,1,3,3,1,2,1,49.18,49.09,Paulo Oliveira | Takashi Inui | Gonzalo Escalante | Kike García | Fabián Orellana | Iván Ramis | Papakouly Diop | Anaitz Arbilla | Tejero | Edu Expósito | Marko Dmitrovic,Carles Pérez | Antoine Griezmann | Nélson Semedo | Frenkie de Jong | Luis Suárez | Clement Lenglet | Sergio Busquets | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,5,8,4,2,2,1,1,2,16,16,1,0,1.18,2.4,-0.18,1.6,0.83,0.75,0,0,0,0,0.84,1.04,0.51,1.23,-0.05,-0.18,0.0,0.03,-7,11,-7,-1,0,0,-3,0.0899999999999963,-1.22,-0.20000000000000007,-0.72
ESP-La Liga,1920,2019-10-19 Atletico Madrid-Valencia,12105,2019-10-19 15:00:00,0,X,Atletico Madrid,Valencia,1,1,15,12,4,8,1,4,8,5,1,1,0,0,4,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,18,16,3,1,0,0,3,0,0,1,0,0,60.0,80.36,Koke | Renan Lodi | Giménez | Thomas Partey | Thomas Lemar | Saúl Ñíguez | Jan Oblak | Stefan Savic | Diego Costa | Kieran Trippier | João Félix,Gonçalo Guedes | Daniel Wass | Jasper Cillessen | Maxi Gómez | Kevin Gameiro | Ezequiel Garay | Daniel Parejo | Jaume Costa | Francis Coquelin | Rodrigo | Gabriel,7,8,3,1,1,2,1,5,14,17,0,1,0.79,1.71,-0.79,0.29,0.86,0.88,0,0,0,2,1.58,1.32,1.08,0.59,-0.23,0.17,-0.8,0.25,3,-4,3,0,0,2,-1,-20.36,-0.9199999999999999,0.26,0.4900000000000001
ESP-La Liga,1920,2019-10-19 Getafe-Leganes,12108,2019-10-19 17:30:00,0,1,Getafe,Leganes,2,0,10,2,12,20,4,5,3,-5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,1,-1,24,2,5,0,1,1,1,1,3,0,1,66.73,48.55,Jason | Nemanja Maksimovic | Jorge Molina | Marc Cucurella | Mauro Arambarri | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata,Chidozie Awaziem | Juan Soriano | Rubén Pérez | Roque Mesa | Kenneth Omeruo | Youssef En-Nesyri | Unai Bustinza | Óscar Rodríguez | Dimitrios Siovas | Martin Braithwaite | Jonathan Silva,10,5,0,5,1,1,0,5,14,16,1,0,0.87,3.66,1.13,-2.66,0.6,0.53,1,1,0,-1,1.41,0.62,0.76,0.73,-0.07,0.06,-0.24,0.42,8,-8,8,0,0,-3,5,18.180000000000007,-2.79,0.7899999999999999,0.030000000000000027
ESP-La Liga,1920,2019-10-19 Mallorca-Real Madrid,12110,2019-10-19 20:00:00,0,1,Mallorca,Real Madrid,1,0,7,18,18,2,5,1,0,11,0,1,0,0,1,4,0,0,0,0,2,1,1,1,3,3,0,1,0,0,1,1,1,1,-10,-36,0,7,0,1,0,2,0,3,0,1,84.18,34.91,Iddrisu Baba | Aleix Febas | Lago Junior | Raíllo | Dani Rodríguez | Lumor Agbenyenu | Martin Valjent | Salva Sevilla | Ante Budimir | Joan Sastre | Manolo Reina,Casemiro | Raphael Varane | Lucas Vázquez | Toni Kroos | Karim Benzema | Sergio Ramos | Gareth Bale | Thibaut Courtois | Vinícius Júnior | Daniel Carvajal | Álvaro Odriozola,10,6,1,1,0,4,4,2,14,17,1,0,1.03,2.78,0.97,1.22,0.87,0.55,0,2,0,0,0.97,1.47,0.64,1.4,-0.02,-0.08,-0.04,0.22,-11,16,-11,-1,0,-7,4,49.27000000000001,-1.7499999999999998,-0.5,-0.7599999999999999
ESP-La Liga,1920,2019-10-20 Alaves-Celta Vigo,12103,2019-10-20 11:00:00,0,1,Alaves,Celta Vigo,2,0,8,9,18,16,5,4,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,2,2,1,0,-40,8,5,2,1,0,2,2,2,0,0,0,50.27,71.27,Rodrigo Ely | Rubén Duarte | Fernando Pacheco | Martín Aguirregabiria | Luis Rioja | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Tomás Pina,Brais Méndez | Néstor Araújo | Joseph Aidoo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Denis Suárez | Santi Mina | Hugo Mallo | Rubén Blanco,9,7,0,2,2,2,2,1,20,13,0,1,1.47,1.92,-0.47,-0.92,0.91,0.85,0,0,-1,2,1.01,0.99,0.48,0.7,-0.12,-0.08,-0.2,0.04,-1,2,-1,0,0,3,2,-20.999999999999993,-0.44999999999999996,0.020000000000000018,-0.21999999999999997
ESP-La Liga,1920,2019-10-20 Real Sociedad-Real Betis,12111,2019-10-20 13:00:00,0,1,Real Sociedad,Real Betis,3,1,13,9,5,17,2,4,4,0,0,0,0,0,0,3,1,0,1,0,1,0,0,1,3,3,0,0,0,0,1,1,1,1,7,-16,3,3,1,0,2,2,0,2,0,0,63.09,67.91,Willian José | Martin Odegaard | Diego Llorente | Nacho Monreal | Igor Zubeldia | Zaldúa | Moyá | Portu | Mikel Merino | Mikel Oyarzabal | Aritz Elustondo,William Carvalho | Marc Bartra | Loren Morón | Emerson | Borja Iglesias | Nabil Fekir | Alfonso | Joaquín | Joel Robles | Sergio Canales | Aissa Mandi,8,8,1,1,2,2,0,0,16,14,0,1,0.77,1.74,0.23,-0.74,0.79,0.63,0,0,0,1,1.45,1.43,0.77,0.91,0.24,-0.21,0.08,-0.04,4,-12,4,0,0,0,0,-4.819999999999993,-0.97,0.020000000000000018,-0.14
ESP-La Liga,1920,2019-10-20 Espanyol-Villarreal,12107,2019-10-20 15:00:00,0,2,Espanyol,Villarreal,0,1,5,11,19,10,5,4,-4,2,1,0,0,0,3,2,0,0,0,0,2,0,1,1,3,3,0,0,0,0,2,2,1,1,-4,11,5,2,0,0,3,1,2,0,1,1,46.82,70.55,Fernando Calero | Víctor Sánchez | Marc Roca | Sergi Darder | Matías Vargas | Diego López | Dídac Vilá | Naldo | Jonathan Calleri | Wu Lei | Javi López,Santiago Cazorla | Pau Torres | Vicente Iborra | Moi Gómez | Rubén Peña | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Raúl Albiol | Sergio Asenjo,7,9,3,1,1,1,3,1,17,13,1,1,0.75,2.6,-0.75,-1.6,0.68,0.7,0,0,0,-3,0.53,1.81,0.55,0.99,0.53,-0.19,0.02,-0.32,-6,9,-6,1,0,3,-2,-23.729999999999997,-1.85,-1.28,-0.43999999999999995
ESP-La Liga,1920,2019-10-20 Athletic Club-Real Valladolid,12104,2019-10-20 17:30:00,0,X,Athletic Club,Real Valladolid,1,1,12,10,10,14,4,4,3,1,0,0,0,0,5,6,0,0,0,0,0,1,0,0,3,3,0,0,0,0,2,1,1,0,5,6,2,1,0,0,0,0,1,0,1,1,72.91,81.27,Unai López | Iñigo Martínez | Beñat | Yuri | Dani García | Unai Simón | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Raúl García,Pedro Porro | Nacho | Mohammed Salisu | Míchel | Sergi Guardiola | Fede San Emeterio | Javi Moyano | Jordi Masip | Kiko Olivas | Óscar Plano | Enes Ünal,9,9,1,1,1,1,1,1,19,13,1,1,0.13,0.97,-0.13,-0.97,1.0,0.83,0,0,-1,0,0.79,0.86,0.46,0.73,0.0,0.23,-0.06,-0.11,2,-4,2,0,0,1,0,-8.36,-0.84,-0.06999999999999995,-0.26999999999999996
ESP-La Liga,1920,2019-10-20 Sevilla-Levante,12112,2019-10-20 20:00:00,0,1,Sevilla,Levante,1,0,13,11,10,11,4,4,4,2,1,0,0,0,3,5,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,1,-17,-13,3,3,0,0,1,1,1,1,1,1,67.73,65.82,Sergio Reguilón | Joan Jordán | Diego Carlos | Daniel Carriço | Tomás Vaclik | Luuk de Jong | Nolito | Éver Banega | Fernando | Lucas Ocampos | Jesús Navas,Rubén Rochina | Carlos Clerc | Nikola Vukcevic | Rúben Vezo | Morales | Roger | Aitor Fernández | Borja Mayoral | Sergio Postigo | José Campaña | Jorge Miramón,9,6,1,3,1,2,1,2,15,17,1,1,3.04,1.09,-3.04,0.91,0.86,0.68,0,0,0,2,0.96,1.17,0.86,0.88,0.41,0.01,0.48,0.25,2,-1,2,1,0,0,3,1.9100000000000108,1.95,-0.20999999999999996,-0.020000000000000018
ESP-La Liga,1920,2019-10-25 Villarreal-Alaves,12121,2019-10-25 20:00:00,0,1,Villarreal,Alaves,4,1,14,11,7,14,4,4,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,2,0,0,6,55,1,0,0,0,1,0,2,0,0,0,79.82,88.0,Santiago Cazorla | Pau Torres | Vicente Iborra | Moi Gómez | Rubén Peña | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Raúl Albiol | Sergio Asenjo,Rodrigo Ely | Rubén Duarte | Fernando Pacheco | Martín Aguirregabiria | Luis Rioja | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Tomás Pina,8,9,2,0,1,2,3,2,13,17,1,1,1.65,2.08,-0.65,-0.08,0.97,0.82,0,0,2,0,1.67,1.2,0.98,0.69,0.14,-0.19,-0.33,-0.25,3,-7,3,0,0,1,-1,-8.180000000000007,-0.43000000000000016,0.47,0.29000000000000004
ESP-La Liga,1920,2019-10-26 Leganes-Mallorca,12117,2019-10-26 15:00:00,0,1,Leganes,Mallorca,1,0,2,10,20,15,5,4,-7,1,0,0,0,0,4,2,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,5,-12,3,0,0,0,2,0,1,0,2,0,65.45,82.36,Juan Soriano | Guido Carrillo | Rubén Pérez | Roque Mesa | Kenneth Omeruo | Youssef En-Nesyri | Unai Bustinza | Óscar Rodríguez | Dimitrios Siovas | Martin Braithwaite | Jonathan Silva,Iddrisu Baba | Aleix Febas | Lago Junior | Raíllo | Dani Rodríguez | Lumor Agbenyenu | Martin Valjent | Salva Sevilla | Ante Budimir | Joan Sastre | Manolo Reina,7,10,1,1,3,0,1,4,19,13,1,1,0.37,0.25,-0.37,0.75,0.68,1.0,0,0,0,2,0.92,0.89,0.78,0.57,-0.3,0.08,0.31,-0.05,-8,5,-8,0,0,3,-3,-16.909999999999997,0.12,0.030000000000000027,0.21000000000000008
ESP-La Liga,1920,2019-10-26 Real Valladolid-Eibar,12122,2019-10-26 17:30:00,0,1,Real Valladolid,Eibar,2,0,11,9,13,16,4,4,2,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,1,1,0,-1,15,0,4,0,0,0,1,0,2,0,3,85.55,57.27,Pedro Porro | Nacho | Mohammed Salisu | Míchel | Sergi Guardiola | Fede San Emeterio | Javi Moyano | Jordi Masip | Kiko Olivas | Óscar Plano | Enes Ünal,Paulo Oliveira | Pablo De Blasis | Takashi Inui | Fabián Orellana | Pedro León | Papakouly Diop | Anaitz Arbilla | Tejero | Edu Expósito | Sergio Álvarez | Marko Dmitrovic,9,8,0,3,2,0,1,6,13,16,1,1,0.67,0.21,0.33,-0.21,0.72,1.0,0,0,0,0,0.84,0.74,0.65,0.51,0.02,0.1,-0.1,-0.08,2,-3,2,0,0,-4,1,28.279999999999994,0.4600000000000001,0.09999999999999998,0.14
ESP-La Liga,1920,2019-10-26 Atletico Madrid-Athletic Club,12115,2019-10-26 20:00:00,0,1,Atletico Madrid,Athletic Club,2,0,16,13,6,9,3,4,7,4,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,1,-10,-1,4,2,0,0,2,2,1,0,1,0,55.36,69.91,Koke | Renan Lodi | Giménez | Thomas Partey | Thomas Lemar | Saúl Ñíguez | Jan Oblak | Diego Costa | Stefan Savic | Kieran Trippier | João Félix,Unai López | Iñigo Martínez | Beñat | Yuri | Dani García | Unai Simón | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Raúl García,7,9,1,1,3,1,1,1,15,15,1,1,1.54,1.51,-0.54,-0.51,0.49,0.65,0,0,-2,0,0.89,0.93,1.03,0.52,0.69,-0.14,-0.02,-0.13,3,-3,3,1,0,2,-2,-14.549999999999997,0.030000000000000027,-0.040000000000000036,0.51
ESP-La Liga,1920,2019-10-27 Celta Vigo-Real Sociedad,12114,2019-10-27 11:00:00,0,2,Celta Vigo,Real Sociedad,0,1,9,16,17,6,4,3,0,7,0,0,0,0,1,4,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,2,0,1,-26,16,4,1,0,0,2,1,2,1,0,0,55.64,80.09,Brais Méndez | Joseph Aidoo | Néstor Araújo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Denis Suárez | Santi Mina | Hugo Mallo | Rubén Blanco,Willian José | Martin Odegaard | Diego Llorente | Moyá | Nacho Monreal | Igor Zubeldia | Zaldúa | Mikel Merino | Portu | Mikel Oyarzabal | Aritz Elustondo,10,9,1,1,0,1,1,0,14,16,1,1,1.13,1.33,-1.13,1.67,0.75,0.75,0,0,-1,3,1.04,1.55,0.81,0.81,-0.05,-0.1,0.01,-0.03,-7,11,-7,0,0,3,1,-24.450000000000003,-0.20000000000000018,-0.51,0.0
ESP-La Liga,1920,2019-10-27 Granada-Real Betis,12116,2019-10-27 13:00:00,0,1,Granada,Real Betis,1,0,17,9,6,18,3,5,8,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,3,3,0,0,0,0,1,0,1,1,55,-5,3,5,0,0,1,3,1,2,2,0,67.82,54.45,Carlos Neva | Roberto Soldado | Germán Sánchez | Álvaro Vadillo | Darwin Machís | Antonio Puertas | Domingos Duarte | Rui Silva | Yangel Herrera | Víctor Díaz | Montoro,William Carvalho | Marc Bartra | Loren Morón | Emerson | Borja Iglesias | Nabil Fekir | Alfonso | Joaquín | Joel Robles | Sergio Canales | Aissa Mandi,8,7,2,3,1,1,2,2,15,16,1,0,0.36,0.64,0.64,0.36,0.67,0.48,0,0,2,-3,0.79,1.05,0.37,0.59,-0.05,0.38,0.01,0.22,8,-12,8,0,0,-2,1,13.36999999999999,-0.28,-0.26,-0.21999999999999997
ESP-La Liga,1920,2019-10-27 Levante-Espanyol,12118,2019-10-27 15:00:00,0,2,Levante,Espanyol,0,1,11,5,12,20,4,5,2,-4,0,1,0,0,2,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,1,0,0,3,-3,3,1,0,0,2,0,1,0,2,1,62.82,78.18,Carlos Clerc | Nikola Vukcevic | Rúben Vezo | Morales | Roger | Aitor Fernández | Borja Mayoral | Sergio Postigo | José Campaña | Jorge Miramón | Nemanja Radoja,Fernando Calero | Víctor Sánchez | Marc Roca | Sergi Darder | Matías Vargas | Adrià Pedrosa | Diego López | Dídac Vilá | Naldo | Jonathan Calleri | Wu Lei,7,7,3,2,1,2,0,4,16,19,1,1,0.46,0.75,-0.46,-0.75,0.53,0.44,0,0,0,-1,1.03,0.49,0.94,0.48,0.14,0.04,0.16,0.19,6,-8,6,-1,0,2,0,-15.360000000000007,-0.29,0.54,0.45999999999999996
ESP-La Liga,1920,2019-10-27 Sevilla-Getafe,12120,2019-10-27 17:30:00,0,1,Sevilla,Getafe,2,0,16,13,7,9,4,4,7,4,1,1,0,0,2,1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,1,0,27,-1,0,1,0,0,0,1,0,0,0,0,86.09,74.55,Sergio Reguilón | Joan Jordán | Diego Carlos | Daniel Carriço | Tomás Vaclik | Luuk de Jong | Nolito | Éver Banega | Fernando | Lucas Ocampos | Jesús Navas,Jason | Nemanja Maksimovic | Jorge Molina | Marc Cucurella | Mauro Arambarri | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata,9,9,1,0,1,2,1,0,14,15,1,1,2.6,1.04,-1.6,0.96,0.77,0.93,1,3,0,2,1.07,1.26,0.91,0.74,-0.11,0.15,0.43,-0.23,3,-2,3,0,0,-1,0,11.540000000000006,1.56,-0.18999999999999995,0.17000000000000004
ESP-La Liga,1920,2019-10-27 Osasuna-Valencia,12119,2019-10-27 20:00:00,0,1,Osasuna,Valencia,3,1,11,13,12,10,4,4,2,4,0,1,0,0,6,1,1,1,1,1,0,0,1,1,3,3,0,0,0,0,1,1,1,0,-11,3,3,6,0,1,1,2,3,1,0,2,64.0,41.45,David García | Jon Moncayola | Rubén Martínez | Nacho Vidal | Oier | Roberto Torres | Ezequiel Ávila | Fran Mérida | Aridane Hernández | Estupiñán | Rubén García,Gonçalo Guedes | Geoffrey Kondogbia | Daniel Wass | Jasper Cillessen | Maxi Gómez | Ezequiel Garay | Daniel Parejo | Jaume Costa | Francis Coquelin | Rodrigo | Gabriel,8,5,1,4,2,2,1,1,15,13,1,0,0.66,0.76,-0.66,0.24,0.74,0.87,0,0,-3,1,1.04,1.36,0.8,0.93,0.01,-0.04,-0.16,-0.25,-2,2,-2,-1,0,-3,3,22.549999999999997,-0.09999999999999998,-0.32000000000000006,-0.13
