LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2021,2020-10-31 Athletic Club-Sevilla,14846,2020-10-31 15:00:00,1,1,Athletic Club,Sevilla,2,1,6,7,16,13,4,4,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,0,0,10,30,3,6,0,1,1,1,1,2,1,2,65.18,43.09,Iñaki Williams | Unai Núñez | Ander Capa | Iñigo Martínez | Balenziaga | Unai Simón | Muniain | Unai López | Raúl García | Yeray Álvarez | Dani García,Luuk de Jong | Diego Carlos | Joan Jordán | Fernando | Marcos Acuña | Lucas Ocampos | Munir | Suso | Bono | Jesús Navas | Ivan Rakitic,7,9,4,1,0,1,2,2,15,20,1,0,0.58,2.07,-0.58,-2.07,0.56,0.56,0,0,0,-1,0.57,1.3,0.48,0.96,0.19,-0.64,0.04,-0.08,-1,3,-1,-1,0,-3,-2,22.090000000000003,-1.4899999999999998,-0.7300000000000001,-0.48
ESP-La Liga,2021,2020-10-31 Osasuna-Atletico Madrid,14851,2020-10-31 17:30:00,1,2,Osasuna,Atletico Madrid,1,3,10,11,7,6,4,3,5,6,0,1,0,0,3,2,0,0,0,0,1,1,0,0,4,5,1,0,0,0,2,1,0,1,-3,-5,3,4,0,0,2,1,2,3,1,2,70.0,60.73,Jon Moncayola | David García | Nacho Vidal | Rubén García | Juan Cruz | Facundo Roncaglia | Enric Gallego | Oier | Sergio Herrera | Iñigo Pérez | Aridane Hernández,João Félix | Jan Oblak | Luis Suárez | Mario Hermoso | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Renan Lodi | Felipe | Stefan Savic,8,7,2,2,1,2,3,2,16,17,1,1,0.99,1.24,0.01,0.76,0.88,0.62,0,1,2,2,0.71,0.54,0.49,0.68,-0.21,0.36,-0.19,0.81,-1,1,-1,-1,0,-1,1,9.270000000000003,-0.25,0.16999999999999993,-0.19000000000000006
ESP-La Liga,2021,2020-10-31 Alaves-Barcelona,14845,2020-10-31 20:00:00,1,X,Alaves,Barcelona,1,1,7,7,16,13,4,4,2,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,4,0,0,26,21,2,3,0,0,0,1,1,1,1,2,74.55,65.36,Rubén Duarte | Lucas Pérez | Ximo Navarro | Deyverson | Víctor Laguardia | Edgar Méndez | Rodrigo Battaglia | Pere Pons | Florian Lejeune | Fernando Pacheco | Joselu,Gerard Piqué | Sergio Busquets | Anssumane Fati | Neto | Philippe Coutinho | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Antoine Griezmann | Sergi Roberto,8,10,2,0,1,1,4,1,15,15,1,1,2.31,1.57,-0.31,-0.57,0.68,0.91,2,0,0,0,0.68,1.17,0.81,0.99,0.08,0.07,0.15,0.33,0,3,0,-1,0,-1,-2,9.189999999999998,0.74,-0.4899999999999999,-0.17999999999999994
ESP-La Liga,2021,2020-11-01 Real Betis-Elche,14847,2020-11-01 13:00:00,1,1,Real Betis,Elche,3,1,9,10,11,8,4,4,4,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,19,-2,2,2,0,0,1,0,1,1,1,1,71.82,73.64,Antonio Sanabria | Nabil Fekir | William Carvalho | Emerson | Claudio Bravo | Aissa Mandi | Álex Moreno | Sergio Canales | Joaquín | Guido Rodríguez | Marc Bartra,Josema | Dani Calvo | Tete Morente | Josan | Fidel | Pere Milla | Antonio Barragán | Gonzalo Verdú | Omenuke Mfulu | Edgar Badía | Raúl Guti,10,8,1,2,0,1,1,4,17,18,1,1,1.02,0.17,-1.02,1.83,0.81,1.0,0,0,-1,0,0.96,0.5,0.71,0.3,0.05,0.0,0.02,-0.04,-1,3,-1,0,0,0,2,-1.8200000000000074,0.85,0.45999999999999996,0.41
ESP-La Liga,2021,2020-11-01 Celta Vigo-Real Sociedad,14848,2020-11-01 15:00:00,1,2,Celta Vigo,Real Sociedad,1,4,6,14,17,2,4,1,1,9,0,1,0,0,2,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,3,0,0,-1,-2,3,2,1,0,0,1,2,1,1,0,63.0,67.45,Renato Tapia | Lucas Olaza | Emre Mor | Nolito | Iago Aspas | Joseph Aidoo | Néstor Araújo | Hugo Mallo | Jeison Murillo | Denis Suárez | Iván Villar,Andoni Gorosabel | Aritz Elustondo | Mikel Oyarzabal | Remiro | Robin Le Normand | Alexander Isak | Portu | Aihen Muñoz | David Silva | Mikel Merino | Martín Zubimendi,6,7,4,4,1,0,2,4,16,15,0,1,0.82,1.8,0.18,2.2,0.89,0.6,0,1,-2,2,1.15,0.76,0.63,0.65,0.14,0.01,-0.4,0.5,-8,15,-8,-1,0,1,-1,-4.450000000000003,-0.9800000000000001,0.3899999999999999,-0.020000000000000018
ESP-La Liga,2021,2020-11-01 Granada-Levante,14850,2020-11-01 17:30:00,1,X,Granada,Levante,1,1,13,4,5,19,2,5,8,-1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,3,0,1,16,-2,5,3,0,0,1,2,2,1,2,0,52.55,64.36,Germán Sánchez | Antonio Puertas | Roberto Soldado | Jesús Vallejo | Kenedy | Rui Silva | Carlos Neva | Domingos Duarte | Dimitri Foulquier | Luis Milla | Yangel Herrera,Enis Bardhi | Mickaël Malsa | Jorge Miramón | Morales | José Campaña | Gonzalo Melero | Óscar Duarte | Aitor Fernández | Rúben Vezo | Sergio Postigo | Carlos Clerc,7,9,2,1,2,1,3,4,16,16,1,1,0.95,1.19,0.05,-0.19,1.0,0.8,0,0,3,1,1.01,1.23,0.73,0.45,0.0,-0.14,-0.32,-0.38,9,-14,9,1,0,2,-2,-11.810000000000002,-0.24,-0.21999999999999997,0.27999999999999997
ESP-La Liga,2021,2020-11-01 Valencia-Getafe,14853,2020-11-01 20:00:00,1,X,Valencia,Getafe,2,2,7,10,16,8,4,4,2,5,0,0,0,0,2,4,0,0,0,0,1,0,0,1,5,3,0,0,0,0,2,0,0,1,7,-21,4,1,0,0,2,0,1,0,2,1,59.27,79.82,Hugo Guillamón | Daniel Wass | Yunus Musah | Geoffrey Kondogbia | Gonçalo Guedes | Gabriel | Mouctar Diakhaby | Maxi Gómez | Thierry Correia | José Gayá | Jaume,Marc Cucurella | Etxeita | Djené Dakonam | Nemanja Maksimovic | Juan Camilo Hernández | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Damián Suárez,8,9,1,2,2,0,4,0,16,13,1,1,1.24,1.34,-0.24,-1.34,0.88,0.84,1,0,0,-3,0.55,0.64,0.78,0.58,-0.25,0.11,0.03,0.09,-3,8,-3,0,0,3,-1,-20.54999999999999,-0.10000000000000009,-0.08999999999999997,0.20000000000000007
ESP-La Liga,2021,2020-11-02 Villarreal-Real Valladolid,14854,2020-11-02 20:00:00,1,1,Villarreal,Real Valladolid,2,0,12,3,6,20,3,5,7,-2,1,0,0,0,2,1,0,1,0,1,0,0,0,0,5,5,0,2,0,0,4,2,0,0,1,-43,2,7,0,1,0,3,2,1,1,2,74.45,33.36,Moi Gómez | Raúl Albiol | Mario | Daniel Parejo | Gerard Moreno | Sergio Asenjo | Paco Alcácer | Samuel Chukwueze | Pau Torres | Vicente Iborra | Manu Trigueros,Toni Villa | Luis Pérez | Sergi Guardiola | Roberto Jiménez | Javi Sánchez | Fede San Emeterio | Nacho | Kike Pérez | Fabián Orellana | Bruno | Óscar Plano,10,4,0,5,1,2,1,2,15,18,1,0,0.75,0.31,-0.75,-0.31,0.97,1.0,0,0,1,-1,1.57,0.64,0.93,0.19,-0.68,-0.12,0.01,-0.14,9,-14,9,1,0,-5,6,41.09,0.44,0.93,0.74
ESP-La Liga,2021,2020-11-06 Elche-Celta Vigo,14864,2020-11-06 20:00:00,1,X,Elche,Celta Vigo,1,1,10,6,10,17,4,4,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,4,0,0,0,0,4,0,1,1,5,-16,3,5,0,0,1,3,3,3,0,1,63.45,57.73,Josema | Dani Calvo | Tete Morente | Lucas Boyé | Josan | Fidel | Pere Milla | Antonio Barragán | Gonzalo Verdú | Edgar Badía | Raúl Guti,Renato Tapia | Lucas Olaza | Emre Mor | Nolito | Iago Aspas | Joseph Aidoo | Néstor Araújo | Hugo Mallo | Jeison Murillo | Denis Suárez | Iván Villar,8,8,3,2,0,1,1,2,15,14,1,0,0.48,2.12,0.52,-1.12,1.0,0.83,0,0,0,0,0.54,1.07,0.28,1.06,-0.04,0.08,-0.02,-0.21,4,-7,4,0,0,-2,0,5.720000000000006,-1.6400000000000001,-0.53,-0.78
ESP-La Liga,2021,2020-11-07 SD Huesca-Eibar,14858,2020-11-07 13:00:00,1,X,SD Huesca,Eibar,1,1,5,8,19,14,5,4,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,3,1,1,-9,-15,6,1,0,0,3,0,3,2,1,1,48.73,79.27,Rafa Mir | Pedro Mosquera | Jorge Pulido | Jaime Seoane | Javi Galán | David Ferreiro | Andrés Fernández | Borja | Dimitrios Siovas | Shinji Okazaki | Pablo Maffeo,Kévin Rodrigues | Papakouly Diop | Paulo Oliveira | Esteban Burgos | Anaitz Arbilla | Takashi Inui | Sergio Álvarez | Edu Expósito | Kike García | Rober Correa | Marko Dmitrovic,7,9,3,2,1,0,1,3,15,13,0,1,0.8,0.47,0.2,-0.47,0.85,0.79,1,0,0,0,0.86,0.71,0.49,0.37,-0.27,-0.09,-0.21,-0.03,-3,5,-3,0,0,5,-2,-30.54,0.33000000000000007,0.15000000000000002,0.12
ESP-La Liga,2021,2020-11-07 Barcelona-Real Betis,14856,2020-11-07 15:15:00,1,1,Barcelona,Real Betis,5,2,8,12,13,7,4,4,2,6,1,0,0,0,3,2,0,0,0,1,0,0,0,0,5,3,0,0,0,0,1,2,1,1,-35,5,2,1,1,0,0,0,2,1,0,0,63.36,80.91,Gerard Piqué | Sergio Busquets | Anssumane Fati | Neto | Philippe Coutinho | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Antoine Griezmann | Sergi Roberto,Antonio Sanabria | Nabil Fekir | William Carvalho | Emerson | Claudio Bravo | Aissa Mandi | Álex Moreno | Sergio Canales | Joaquín | Guido Rodríguez | Marc Bartra,8,10,2,0,1,1,3,1,14,16,0,1,2.08,3.07,-1.08,-0.07,0.5,0.68,0,0,1,0,0.62,1.02,1.02,0.9,0.55,-0.06,1.0,0.14,-4,6,-4,1,0,1,-2,-17.549999999999997,-0.9899999999999998,-0.4,0.12
ESP-La Liga,2021,2020-11-07 Sevilla-Osasuna,14861,2020-11-07 17:30:00,1,1,Sevilla,Osasuna,1,0,7,10,16,11,4,4,1,4,1,0,0,0,5,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,1,1,0,17,32,2,3,0,0,0,1,1,1,1,1,71.18,65.82,Luuk de Jong | Diego Carlos | Joan Jordán | Fernando | Marcos Acuña | Jules Koundé | Lucas Ocampos | Munir | Bono | Jesús Navas | Ivan Rakitic,Jon Moncayola | David García | Nacho Vidal | Rubén García | Juan Cruz | Facundo Roncaglia | Adrián | Enric Gallego | Oier | Sergio Herrera | Iñigo Pérez,8,7,3,4,0,0,2,2,20,16,1,1,1.15,1.43,-0.15,-0.43,0.66,0.97,0,1,-3,0,1.09,1.21,1.12,0.54,0.21,-0.5,0.02,-0.5,-3,5,-3,1,0,-1,1,5.360000000000014,-0.28,-0.11999999999999988,0.5800000000000001
ESP-La Liga,2021,2020-11-07 Atletico Madrid-Cadiz,14855,2020-11-07 20:00:00,1,1,Atletico Madrid,Cadiz,4,0,14,14,4,5,1,2,8,8,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,3,0,1,40,-7,2,1,0,0,1,0,1,1,1,0,73.27,76.91,João Félix | Jan Oblak | Luis Suárez | Mario Hermoso | Ángel Correa | Koke | Kieran Trippier | Marcos Llorente | Renan Lodi | Felipe | Stefan Savic,Anthony Lozano | Álvaro Negredo | Isaac Carcelén | Fali | Jens Jonsson | Alfonso Espino | Salvi Sánchez | Jeremías Ledesma | Álex Fernández | José Mari | Cala,8,9,3,0,0,2,4,0,17,11,1,1,3.06,0.93,-0.06,1.07,0.82,0.9,1,0,0,0,1.43,0.73,0.57,0.4,-0.89,-0.01,-0.13,0.03,0,-1,0,1,0,1,-1,-3.6400000000000006,2.13,0.7,0.16999999999999993
ESP-La Liga,2021,2020-11-08 Getafe-Villarreal,14857,2020-11-08 13:00:00,1,2,Getafe,Villarreal,1,3,11,15,9,4,4,1,5,9,0,1,0,0,3,1,1,0,1,0,0,0,0,0,5,4,0,0,0,0,0,2,1,0,5,-1,2,1,0,0,2,0,1,1,0,1,67.55,78.45,Marc Cucurella | Etxeita | Djené Dakonam | Nemanja Maksimovic | Juan Camilo Hernández | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Damián Suárez,Moi Gómez | Raúl Albiol | Mario | Daniel Parejo | Gerard Moreno | Sergio Asenjo | Paco Alcácer | Samuel Chukwueze | Pau Torres | Vicente Iborra | Manu Trigueros,7,10,2,1,2,0,0,3,12,14,1,1,2.59,1.85,-0.59,0.15,0.78,0.74,1,0,1,0,0.62,1.49,0.75,0.95,0.02,0.08,0.22,0.04,-4,5,-4,-1,0,1,-3,-10.900000000000006,0.7399999999999998,-0.87,-0.19999999999999996
ESP-La Liga,2021,2020-11-08 Real Sociedad-Granada,14860,2020-11-08 15:15:00,1,1,Real Sociedad,Granada,2,0,17,14,3,5,1,2,11,8,1,1,0,0,5,2,0,1,0,1,0,0,0,0,5,4,0,1,0,0,1,2,1,0,-16,-44,5,9,0,1,3,4,2,3,0,2,44.27,16.36,Andoni Gorosabel | Aritz Elustondo | Mikel Merino | Remiro | Mikel Oyarzabal | Robin Le Normand | Alexander Isak | Aihen Muñoz | David Silva | Portu | Martín Zubimendi,Germán Sánchez | Antonio Puertas | Jesús Vallejo | Montoro | Darwin Machís | Rui Silva | Carlos Neva | Domingos Duarte | Dimitri Foulquier | Luis Milla | Yangel Herrera,7,1,3,1,1,9,4,2,16,17,0,0,2.39,0.23,1.61,0.77,0.91,0.73,2,0,0,-2,1.4,0.86,0.55,0.36,-0.64,0.15,-0.09,0.03,3,-2,3,0,0,-4,6,27.910000000000004,2.16,0.5399999999999999,0.19000000000000006
ESP-La Liga,2021,2020-11-08 Real Valladolid-Athletic Club,14863,2020-11-08 17:30:00,1,1,Real Valladolid,Athletic Club,2,1,3,9,20,13,5,4,-3,3,0,0,0,0,3,5,0,0,0,0,0,0,0,1,4,5,0,0,0,0,2,1,1,1,26,-27,5,2,0,0,2,0,2,2,2,1,56.0,73.27,Joaquín Fernández | Waldo Rubio | Luis Pérez | Sergi Guardiola | Roberto Jiménez | Fede San Emeterio | Nacho | Kike Pérez | Fabián Orellana | Bruno | Óscar Plano,Iñaki Williams | Jon Morcillo | Ander Capa | Iñigo Martínez | Yuri | Unai Simón | Muniain | Unai López | Raúl García | Yeray Álvarez | Dani García,7,11,4,0,0,0,2,1,19,14,1,1,0.8,1.38,-0.8,0.62,0.64,0.71,0,3,0,3,0.58,0.7,0.34,0.54,0.06,-0.13,0.09,0.0,-6,7,-6,0,0,3,-4,-17.269999999999996,-0.5799999999999998,-0.12,-0.2
ESP-La Liga,2021,2020-11-08 Levante-Alaves,14859,2020-11-08 17:30:00,1,X,Levante,Alaves,1,1,5,8,20,16,5,4,-1,2,0,0,0,0,3,2,0,1,0,1,0,1,0,0,4,5,0,1,0,0,0,0,1,1,-1,-34,3,4,0,0,2,2,0,0,1,2,61.73,59.0,Enis Bardhi | Mickaël Malsa | Jorge Miramón | Morales | José Campaña | Gonzalo Melero | Aitor Fernández | Roger | Rúben Vezo | Sergio Postigo | Carlos Clerc,Rubén Duarte | Lucas Pérez | Ximo Navarro | Deyverson | Víctor Laguardia | Edgar Méndez | Rodrigo Battaglia | Pere Pons | Florian Lejeune | Fernando Pacheco | Joselu,7,7,3,2,1,2,2,2,15,16,1,1,0.82,1.11,0.18,-0.11,0.39,1.0,0,0,-2,-2,0.8,0.96,0.28,0.5,0.43,-0.28,0.35,-0.19,-3,4,-3,0,0,-1,0,2.729999999999997,-0.29000000000000015,-0.15999999999999992,-0.21999999999999997
ESP-La Liga,2021,2020-11-08 Valencia-Real Madrid,14862,2020-11-08 20:00:00,1,1,Valencia,Real Madrid,4,1,8,16,16,4,4,1,2,10,0,1,0,0,6,0,1,0,1,0,0,0,0,0,3,5,0,0,0,0,1,0,1,0,-3,11,1,3,0,0,1,1,1,1,0,1,80.82,62.18,Hugo Guillamón | Daniel Wass | Yunus Musah | Geoffrey Kondogbia | Gonçalo Guedes | Gabriel | Mouctar Diakhaby | Maxi Gómez | Thierry Correia | José Gayá | Jaume,Luka Modric | Sergio Ramos | Marco Asensio | Karim Benzema | Toni Kroos | Ferland Mendy | Raphael Varane | Thibaut Courtois | Vinícius Júnior | Casemiro | Federico Valverde,7,8,1,2,3,1,4,2,16,17,1,1,1.76,2.24,0.24,1.76,0.87,0.5,0,1,-2,0,0.82,1.97,0.71,1.28,-0.27,-0.52,-0.23,0.1,-8,12,-8,-1,0,-2,-1,18.639999999999993,-0.4800000000000002,-1.15,-0.5700000000000001
ESP-La Liga,2021,2020-11-20 Osasuna-SD Huesca,14872,2020-11-20 20:00:00,1,X,Osasuna,SD Huesca,1,1,10,6,13,20,4,5,4,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,5,5,1,0,0,0,2,3,1,0,-45,32,3,0,0,0,0,0,3,0,1,0,70.36,87.36,David García | Nacho Vidal | Rubén García | Juan Cruz | Facundo Roncaglia | Iñigo Pérez | Enric Gallego | Oier | Jony | Sergio Herrera | Jon Moncayola,Rafa Mir | Pedro Mosquera | Jorge Pulido | Jaime Seoane | Javi Galán | David Ferreiro | Andrés Fernández | Borja | Dimitrios Siovas | Shinji Okazaki | Pablo Maffeo,8,7,3,4,0,0,2,1,16,18,1,1,0.5,2.5,-0.5,-1.5,0.64,0.86,0,0,-3,-2,0.73,1.17,0.71,0.69,0.48,-0.31,-0.17,-0.44,4,-7,4,0,0,3,1,-17.0,-2.0,-0.43999999999999995,0.020000000000000018
ESP-La Liga,2021,2020-11-21 Levante-Elche,14871,2020-11-21 13:00:00,1,X,Levante,Elche,1,1,6,11,19,11,5,4,-1,4,0,0,0,0,1,3,0,0,0,0,0,1,0,0,4,5,0,1,0,0,1,0,0,1,2,-13,3,2,0,0,1,1,3,2,1,0,66.45,73.64,Enis Bardhi | Mickaël Malsa | Jorge Miramón | Morales | José Campaña | Gonzalo Melero | Óscar Duarte | Aitor Fernández | Rúben Vezo | Sergio Postigo | Carlos Clerc,Josema | Tete Morente | Lucas Boyé | Josan | Iván Marcone | Fidel | Pere Milla | Antonio Barragán | Gonzalo Verdú | Edgar Badía | Raúl Guti,8,10,2,0,1,1,4,1,16,16,1,1,1.99,1.63,-0.99,-0.63,0.76,0.9,0,0,-2,-2,0.67,0.64,0.66,0.19,0.13,-0.1,0.19,0.12,-5,8,-5,0,0,1,-2,-7.189999999999998,0.3600000000000001,0.030000000000000027,0.47000000000000003
ESP-La Liga,2021,2020-11-21 Villarreal-Real Madrid,14874,2020-11-21 15:15:00,1,X,Villarreal,Real Madrid,1,1,18,16,2,4,1,1,11,9,0,1,0,0,4,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,2,3,1,1,9,16,1,7,0,0,0,3,0,2,1,3,81.18,36.27,Moi Gómez | Raúl Albiol | Mario | Daniel Parejo | Gerard Moreno | Sergio Asenjo | Paco Alcácer | Pau Torres | Vicente Iborra | Alfonso | Manu Trigueros,Luka Modric | Sergio Ramos | Marco Asensio | Karim Benzema | Ferland Mendy | Raphael Varane | Marcelo | Thibaut Courtois | Vinícius Júnior | Casemiro | Federico Valverde,10,4,0,3,1,4,2,1,14,17,1,0,2.32,1.07,0.68,-0.07,0.62,0.57,0,0,0,-3,1.05,0.84,0.99,0.72,0.44,1.13,0.52,0.99,2,-2,2,-1,0,-6,6,44.910000000000004,1.2499999999999998,0.21000000000000008,0.27
ESP-La Liga,2021,2020-11-21 Sevilla-Celta Vigo,14873,2020-11-21 17:30:00,1,1,Sevilla,Celta Vigo,4,2,10,7,13,19,4,5,3,0,1,0,0,0,2,4,0,0,0,1,2,1,1,0,5,3,1,0,0,0,0,2,0,1,-23,21,2,0,1,0,0,0,1,0,1,1,69.18,86.64,Luuk de Jong | Diego Carlos | Joan Jordán | Fernando | Marcos Acuña | Jules Koundé | Lucas Ocampos | Youssef En-Nesyri | Bono | Jesús Navas | Ivan Rakitic,Renato Tapia | Lucas Olaza | Emre Mor | Nolito | Iago Aspas | Joseph Aidoo | Néstor Araújo | Hugo Mallo | Jeison Murillo | Denis Suárez | Iván Villar,9,8,1,2,1,1,1,2,18,17,0,1,1.15,2.17,-0.15,-1.17,0.61,0.67,0,0,3,-2,1.21,1.23,0.88,1.16,-0.12,-0.16,-0.03,-0.35,3,-6,3,1,0,2,1,-17.459999999999994,-1.02,-0.020000000000000018,-0.2799999999999999
ESP-La Liga,2021,2020-11-21 Atletico Madrid-Barcelona,14867,2020-11-21 20:00:00,1,1,Atletico Madrid,Barcelona,1,0,17,11,3,10,1,4,10,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,1,-31,1,2,2,0,0,1,0,1,2,2,2,72.0,74.73,João Félix | Jan Oblak | Luis Suárez | Mario Hermoso | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Marcos Llorente | Felipe | Stefan Savic,Gerard Piqué | Sergio Busquets | Anssumane Fati | Neto | Philippe Coutinho | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Antoine Griezmann | Sergi Roberto,9,7,1,2,1,2,1,1,16,15,1,1,2.63,4.44,1.37,0.56,0.7,0.5,1,2,0,2,1.63,1.49,1.17,1.07,-0.2,-0.87,0.08,0.38,6,-7,6,0,0,0,2,-2.730000000000004,-1.8100000000000005,0.1399999999999999,0.09999999999999987
ESP-La Liga,2021,2020-11-22 Eibar-Getafe,14868,2020-11-22 13:00:00,1,X,Eibar,Getafe,0,0,9,11,15,12,4,4,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,3,0,1,0,0,1,0,0,1,18,-24,5,3,0,0,2,2,3,1,1,1,52.82,65.45,Kévin Rodrigues | Papakouly Diop | Paulo Oliveira | Esteban Burgos | Anaitz Arbilla | Takashi Inui | Sergio Álvarez | Edu Expósito | Kike García | Alejandro Pozo | Marko Dmitrovic,Marc Cucurella | Etxeita | Djené Dakonam | Nemanja Maksimovic | Juan Camilo Hernández | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Damián Suárez,6,9,4,1,1,1,3,0,12,14,1,1,0.84,0.55,0.16,0.45,0.89,0.59,0,0,1,0,0.42,0.77,0.39,0.64,0.29,-0.15,0.29,0.04,-2,3,-2,0,0,2,-3,-12.630000000000003,0.2899999999999999,-0.35000000000000003,-0.25
ESP-La Liga,2021,2020-11-22 Cadiz-Real Sociedad,14869,2020-11-22 15:15:00,1,2,Cadiz,Real Sociedad,0,1,14,20,6,1,3,1,7,13,0,1,0,0,1,2,0,1,0,1,0,0,0,1,5,5,0,0,0,0,0,2,1,0,-16,0,5,3,0,0,2,1,2,1,2,3,49.09,55.73,Anthony Lozano | Isaac Carcelén | Fali | Jens Jonsson | José Mari | Alfonso Espino | Salvi Sánchez | Jeremías Ledesma | Álex Fernández | Álvaro Negredo | Cala,Andoni Gorosabel | Aritz Elustondo | Mikel Oyarzabal | Remiro | Robin Le Normand | Alexander Isak | Portu | Aihen Muñoz | David Silva | Mikel Merino | Martín Zubimendi,7,6,2,3,2,2,0,0,12,17,1,1,0.4,3.79,-0.4,-1.79,0.81,0.56,0,0,0,0,0.31,1.6,0.34,0.79,0.42,-0.2,0.39,-0.26,-6,5,-6,-1,0,2,1,-6.6399999999999935,-3.39,-1.29,-0.45
ESP-La Liga,2021,2020-11-22 Granada-Real Valladolid,14870,2020-11-22 17:30:00,1,2,Granada,Real Valladolid,1,3,14,6,5,20,2,5,7,-1,1,0,0,0,1,4,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,2,0,1,32,12,9,0,1,0,4,0,3,0,2,0,15.18,83.64,Germán Sánchez | Antonio Puertas | Jesús Vallejo | Darwin Machís | Rui Silva | Carlos Neva | Domingos Duarte | Dimitri Foulquier | Jorge Molina | Luis Milla | Yangel Herrera,Joaquín Fernández | Waldo Rubio | Luis Pérez | Sergi Guardiola | Roberto Jiménez | Fede San Emeterio | Nacho | Kike Pérez | Fabián Orellana | Bruno | Óscar Plano,8,7,2,4,1,0,3,2,22,21,0,1,0.78,2.33,-0.78,-0.33,0.0,0.88,0,0,0,0,0.72,0.82,0.61,0.39,0.14,-0.24,0.15,-0.05,8,-15,8,1,0,9,1,-68.46000000000001,-1.55,-0.09999999999999998,0.21999999999999997
