LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2223,2022-10-24 Celta Vigo-Getafe,19062,2022-10-24 19:00:00,1,X,Celta Vigo,Getafe,1,1,10,9,16,18,4,5,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,2,0,0,-6,14,2,2,0,0,1,1,1,1,0,0,73.64,72.18,Fran Beltrán | Javi Galán | Iago Aspas | Joseph Aidoo | Unai Núñez | Renato Tapia | Franco Cervi | Óscar Rodríguez | Jørgen Strand Larsen | Agustín Marchesín | Hugo Mallo,Domingos Duarte | Carles Aleñá | Borja Mayoral | David Soria | Enes Ünal | Damián Suárez | Stefan Mitrovic | Juan Iglesias | Fabrizio Angileri | Mauro Arambarri | Djené Dakonam,10,8,1,0,0,3,1,2,13,13,1,1,2.03,0.75,-1.03,1.25,0.7,0.66,0,1,-1,0,1.06,0.65,0.63,0.46,-0.13,0.07,-0.03,0.08,1,-2,1,0,0,0,2,1.4599999999999937,1.2799999999999998,0.41000000000000003,0.16999999999999998
ESP-La Liga,2223,2022-10-28 Mallorca-Espanyol,19079,2022-10-28 19:00:00,1,X,Mallorca,Espanyol,1,1,12,10,12,14,4,4,3,1,0,0,0,0,5,2,0,0,1,0,0,0,2,2,5,5,0,0,0,0,2,3,0,1,-11,2,2,0,0,0,0,0,2,0,0,0,74.82,82.27,Lee Kang-In | Martin Valjent | Rodrigo Battaglia | Vedat Muriqi | Jaume Costa | Pablo Maffeo | Predrag Rajkovic | Copete | Inigo Ruiz de Galarreta | Dani Rodríguez | Raíllo,Óscar Gil | Sergi Gómez | Edu Expósito | Joselu | Fernando Calero | Javi Puado | Vinicius Souza | Leandro Cabrera | Sergi Darder | Brian Oliván | Benjamin Lecomte,10,10,0,1,1,0,1,2,20,14,1,1,1.25,2.19,0.75,-0.19,0.76,0.63,1,0,2,0,0.98,1.64,0.58,1.03,0.05,-0.09,0.01,-0.45,2,-2,2,0,0,2,0,-7.450000000000003,-0.94,-0.6599999999999999,-0.45000000000000007
ESP-La Liga,2223,2022-10-29 Almeria-Celta Vigo,19075,2022-10-29 12:00:00,1,1,Almeria,Celta Vigo,3,1,10,11,15,14,4,4,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5,5,0,1,0,0,4,2,0,0,-8,-38,5,2,1,0,2,1,3,1,0,0,48.55,78.09,César De la Hoz | Sergio Akieme | Fernando Martínez | Largie Ramazani | Lucas Robertone | Samú Costa | Srdjan Babic | El Bilal Touré | Alejandro Pozo | Rodrigo Ely | Leo Baptistao,Fran Beltrán | Javi Galán | Iago Aspas | Joseph Aidoo | Unai Núñez | Renato Tapia | Franco Cervi | Óscar Rodríguez | Jørgen Strand Larsen | Agustín Marchesín | Hugo Mallo,8,8,3,2,0,1,3,1,17,13,0,1,1.25,0.82,-0.25,0.18,0.73,0.8,0,0,0,0,0.86,0.97,0.7,0.62,-0.16,0.09,0.09,0.04,-1,1,-1,0,0,3,0,-29.540000000000006,0.43000000000000005,-0.10999999999999999,0.07999999999999996
ESP-La Liga,2223,2022-10-29 Cadiz-Atletico Madrid,19076,2022-10-29 14:15:00,1,1,Cadiz,Atletico Madrid,3,2,7,23,19,3,5,1,-2,14,0,1,0,0,2,3,2,0,1,0,0,0,0,1,5,4,1,0,0,0,1,2,1,1,-5,24,4,2,0,0,2,2,2,1,2,1,54.64,71.27,Zaldúa | Alfonso Espino | Fede San Emeterio | Álex Fernández | Victor Chust | Jeremías Ledesma | Anthony Lozano | Rubén Sobrino | Iván Alejo | Luis Hernández | Lucas Pérez,Nahuel Molina | Jan Oblak | Reinildo | Axel Witsel | Yannick Carrasco | Antoine Griezmann | Álvaro Morata | Stefan Savic | Koke | Geoffrey Kondogbia | Giménez,7,8,3,2,1,1,2,3,19,15,1,1,0.64,0.59,0.36,1.41,1.0,0.8,0,1,0,2,0.44,0.84,0.24,0.57,0.02,0.12,0.14,0.01,-16,16,-16,-1,0,2,-1,-16.629999999999995,0.050000000000000044,-0.39999999999999997,-0.32999999999999996
ESP-La Liga,2223,2022-10-29 Sevilla-Rayo Vallecano,19080,2022-10-29 16:30:00,1,2,Sevilla,Rayo Vallecano,0,1,10,15,16,10,4,4,0,5,1,0,0,0,4,1,0,1,1,2,0,0,1,1,4,5,0,0,0,0,2,2,1,0,38,19,2,1,1,0,0,0,1,1,2,2,69.45,78.91,Isco | Óliver Torres | José Ángel Carmona | Joan Jordán | Bono | Alex Telles | Alejandro Gomez | Nianzou Kouassi | Erik Lamela | Nemanja Gudelj | Gonzalo Montiel,Óscar Valentín | Óscar Trejo | Florian Lejeune | Álvaro García | Alejandro Catena | Fran García | Santiago Comesaña | Isi Palazón | Sergio Camello | Iván Balliu | Stole Dimitrievski,7,10,2,0,2,1,3,0,16,15,0,1,0.52,4.21,0.48,0.79,0.83,0.57,0,0,0,0,0.57,0.9,0.46,0.73,0.02,-0.24,0.14,0.1,-5,6,-5,1,0,1,-3,-9.459999999999994,-3.69,-0.33000000000000007,-0.26999999999999996
ESP-La Liga,2223,2022-10-29 Valencia-Barcelona,19077,2022-10-29 19:00:00,1,2,Valencia,Barcelona,0,1,15,28,10,2,4,1,5,18,0,1,0,0,3,2,0,0,1,0,1,1,0,1,4,5,1,1,0,0,2,1,1,1,-62,-38,3,2,0,0,1,1,2,0,0,1,64.91,68.91,Hugo Guillamón | Thierry Correia | Mouctar Diakhaby | Yunus Musah | Eray Cömert | Gabriel | Samuel Lino | José Gayá | Giorgi Mamardashvili | André Almeida | Samu Castillejo,Sergio Busquets | Ousmane Dembélé | Eric Garcia | Raphinha | Marc-André ter Stegen | Jules Koundé | Pedri | Álex Balde | Gavi | Robert Lewandowski | Frenkie de Jong,8,9,1,2,2,0,2,3,15,16,1,1,1.07,2.14,-0.07,1.86,0.58,0.79,0,1,-1,0,1.53,1.96,1.07,1.55,0.34,-0.3,-0.52,-0.18,-13,8,-13,-1,0,1,-1,-4.0,-1.07,-0.42999999999999994,-0.48
ESP-La Liga,2223,2022-10-30 Osasuna-Real Valladolid,19074,2022-10-30 13:00:00,1,1,Osasuna,Real Valladolid,2,0,17,14,9,11,4,4,7,4,0,0,0,0,3,2,0,0,0,0,1,0,0,0,5,5,1,0,0,0,2,2,0,1,-62,1,5,4,1,0,2,2,1,2,2,0,53.36,52.82,Moi Gómez | Unai García | Sergio Herrera | Nacho Vidal | Juan Cruz | David García | Jon Moncayola | Ezequiel Ávila | Aimar Oroz | Lucas Torró | Darko Brasanac,Monchu | Javi Sánchez | Joaquín Fernández | Álvaro Aguado | Kike Pérez | Roque Mesa | Óscar Plano | Shon Weissman | Sergio Escudero | Jordi Masip | Iván Sánchez,6,6,4,5,1,0,5,4,19,17,0,1,0.69,0.79,0.31,0.21,0.97,0.61,1,0,0,3,1.14,0.75,0.63,0.38,-0.24,0.14,-0.21,-0.14,3,-2,3,0,0,1,0,0.5399999999999991,-0.10000000000000009,0.3899999999999999,0.25
ESP-La Liga,2223,2022-10-30 Real Madrid-Girona,19081,2022-10-30 15:15:00,1,X,Real Madrid,Girona,1,1,31,9,2,19,1,5,21,-1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,5,5,0,0,0,0,4,3,0,0,-1,-12,2,3,0,0,1,2,1,2,0,0,73.36,67.82,Ferland Mendy | Federico Valverde | Eder Militão | Rodrygo | Thibaut Courtois | David Alaba | Vinícius Júnior | Aurelien Tchouameni | Toni Kroos | Luka Modric | Daniel Carvajal,Juanpe | Bernardo | Valentín Castellanos | Oriol Romeu | Yangel Herrera | Aleix García | Miguel Gutiérrez | Arnau Martinez | Santiago Bueno | Juan Carlos | Rodrigo Riquelme,9,7,1,3,1,1,0,3,14,17,1,1,2.18,0.67,0.82,0.33,0.8,0.97,2,0,0,0,1.34,0.83,1.49,0.88,-0.04,-0.17,-0.01,0.04,22,-17,22,1,0,-1,2,5.540000000000006,1.5100000000000002,0.5100000000000001,0.61
ESP-La Liga,2223,2022-10-30 Athletic Club-Villarreal,19072,2022-10-30 17:30:00,1,1,Athletic Club,Villarreal,1,0,18,18,7,8,4,4,8,8,0,1,0,0,2,2,0,1,0,1,0,0,0,1,5,5,1,0,0,0,2,2,1,1,-36,23,2,3,0,0,0,2,2,1,0,1,73.64,58.91,Íñigo Lekue | Oihan Sancet | Unai Simón | Iñaki Williams | Mikel Vesga | De Marcos | Muniain | Iñigo Martínez | Nico Williams | Alex Berenguer | Yeray Álvarez,Gerónimo Rulli | Etienne Capoue | Alfonso | Raúl Albiol | Álex Baena | Yeremi Pino | Nicolas Jackson | Daniel Parejo | Kiko Femenía | Pau Torres | Giovani Lo Celso,9,5,1,3,1,3,0,2,15,17,1,1,0.25,0.85,-0.25,1.15,0.79,0.76,0,1,0,0,1.56,1.02,1.0,0.61,-0.13,-0.43,0.16,-0.08,0,-1,0,-1,0,-1,4,14.730000000000004,-0.6,0.54,0.39
ESP-La Liga,2223,2022-10-30 Real Sociedad-Real Betis,19078,2022-10-30 20:00:00,1,2,Real Sociedad,Real Betis,0,2,22,20,4,6,1,3,12,10,1,1,0,0,3,2,0,0,0,0,0,2,1,0,5,5,0,1,0,0,2,2,1,1,-14,-41,3,4,0,0,1,1,1,2,1,1,62.0,54.45,David Silva | Brais Méndez | Aritz Elustondo | Takefusa Kubo | Aihen Muñoz | Remiro | Igor Zubeldia | Mikel Merino | Andoni Gorosabel | Alexander Sørloth | Martín Zubimendi,Edgar González | Luiz Felipe | Borja Iglesias | Rodrigo Sánchez | Luiz Henrique | Guido Rodríguez | William Carvalho | Sergio Canales | Rui Silva | Álex Moreno | Germán Pezzella,6,7,2,2,3,2,0,2,17,19,1,1,0.83,1.33,-0.83,-0.33,0.65,0.71,0,1,-3,-1,1.54,0.97,0.64,0.84,-0.36,0.2,0.17,0.21,2,-2,2,0,0,-1,-1,7.549999999999997,-0.5000000000000001,0.5700000000000001,-0.19999999999999996
ESP-La Liga,2223,2022-10-31 Elche-Getafe,19073,2022-10-31 20:00:00,1,2,Elche,Getafe,0,1,4,10,20,17,5,4,-6,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,5,4,0,1,0,0,1,1,1,0,-17,-43,3,2,0,0,1,1,3,1,0,0,69.55,72.55,Gerard Gumbau | Enzo Roco | Carlos Clerc | Pere Milla | Raúl Guti | Omar Mascarell | Helibelton Palacios | Lucas Boyé | Tete Morente | Pedro Bigas | Edgar Badía,Domingos Duarte | Carles Aleñá | Nemanja Maksimovic | Borja Mayoral | David Soria | Enes Ünal | Damián Suárez | Stefan Mitrovic | Juan Iglesias | Fabrizio Angileri | Djené Dakonam,9,10,1,0,1,1,3,2,14,13,1,1,0.32,0.23,1.68,0.77,0.55,1.0,1,0,0,0,0.46,0.62,0.38,0.57,0.08,0.03,0.03,0.0,-6,3,-6,0,0,1,-1,-3.0,0.09,-0.15999999999999998,-0.18999999999999995
ESP-La Liga,2223,2022-11-04 Girona-Athletic Club,19087,2022-11-04 20:00:00,1,1,Girona,Athletic Club,2,1,10,21,17,6,4,3,0,11,0,0,0,0,3,2,0,0,0,0,3,2,1,0,5,4,0,1,0,0,3,2,1,0,3,8,1,1,0,0,0,1,1,0,0,0,77.36,84.64,Bernardo | Juanpe | Oriol Romeu | Valentín Castellanos | Yangel Herrera | Aleix García | Miguel Gutiérrez | Arnau Martinez | Santiago Bueno | Juan Carlos | Rodrigo Riquelme,Íñigo Lekue | Oihan Sancet | Unai Simón | Iñaki Williams | Mikel Vesga | De Marcos | Muniain | Iñigo Martínez | Nico Williams | Alex Berenguer | Yeray Álvarez,7,9,3,1,1,1,3,0,18,16,1,1,2.0,2.06,-1.0,-1.06,0.85,0.57,1,0,0,0,0.82,1.69,0.83,0.97,0.01,-0.13,0.07,0.05,-11,11,-11,0,0,0,-2,-7.280000000000001,-0.06000000000000005,-0.87,-0.14
ESP-La Liga,2223,2022-11-05 Getafe-Cadiz,19090,2022-11-05 14:00:00,1,X,Getafe,Cadiz,0,0,13,10,15,19,4,5,3,0,0,0,0,0,1,2,1,0,1,0,1,1,1,1,4,5,1,1,0,0,2,2,1,1,-22,-12,1,1,0,0,1,1,0,0,0,0,78.73,81.91,Domingos Duarte | Carles Aleñá | Nemanja Maksimovic | Luis Milla | Borja Mayoral | David Soria | Enes Ünal | Damián Suárez | Stefan Mitrovic | Juan Iglesias | Djené Dakonam,Zaldúa | Alfonso Espino | Fede San Emeterio | Álex Fernández | Brian Ocampo | Victor Chust | Jeremías Ledesma | Rubén Alcaraz | Rubén Sobrino | Iván Alejo | Luis Hernández,10,8,1,2,0,1,1,3,13,18,1,1,0.37,1.59,0.63,1.41,0.65,0.69,0,1,2,0,0.67,0.62,0.39,0.29,-0.05,-0.18,-0.05,-0.13,3,-4,3,0,0,0,2,-3.1799999999999926,-1.2200000000000002,0.050000000000000044,0.10000000000000003
ESP-La Liga,2223,2022-11-05 Real Valladolid-Elche,19088,2022-11-05 15:15:00,1,1,Real Valladolid,Elche,2,1,14,4,11,20,4,5,3,-7,0,0,0,0,3,0,0,0,0,0,0,1,1,1,5,3,0,0,0,0,0,2,1,0,-14,11,5,1,0,0,2,0,2,1,2,2,47.36,78.0,Monchu | Javi Sánchez | Joaquín Fernández | Sergio León | Kike Pérez | Roque Mesa | Lucas Olaza | Óscar Plano | Shon Weissman | Sergio Escudero | Jordi Masip,Gerard Gumbau | Enzo Roco | Carlos Clerc | Pere Milla | Raúl Guti | Omar Mascarell | Helibelton Palacios | Lucas Boyé | Tete Morente | Pedro Bigas | Edgar Badía,7,9,4,1,0,1,3,1,17,15,1,1,0.33,1.23,-0.33,-1.23,0.91,0.84,0,0,0,0,0.71,0.62,0.5,0.42,0.04,-0.16,0.17,-0.06,10,-9,10,0,0,4,-2,-30.64,-0.8999999999999999,0.08999999999999997,0.08000000000000002
ESP-La Liga,2223,2022-11-05 Celta Vigo-Osasuna,19084,2022-11-05 17:30:00,1,2,Celta Vigo,Osasuna,1,2,11,20,17,7,4,4,0,9,0,0,0,0,0,1,1,0,1,0,0,1,0,1,4,5,1,0,0,0,0,3,0,0,2,58,1,0,0,0,0,0,1,0,0,0,78.18,84.0,Fran Beltrán | Javi Galán | Gabriel Veiga | Iago Aspas | Joseph Aidoo | Unai Núñez | Franco Cervi | Óscar Rodríguez | Jørgen Strand Larsen | Agustín Marchesín | Hugo Mallo,Moi Gómez | Unai García | Sergio Herrera | Nacho Vidal | Juan Cruz | David García | Jon Moncayola | Ezequiel Ávila | Aimar Oroz | Lucas Torró | Darko Brasanac,9,6,1,4,1,1,0,5,14,17,1,1,0.2,1.9,0.8,0.1,0.5,0.45,0,0,-3,0,0.89,1.18,0.6,0.65,0.08,-0.04,0.06,-0.22,-9,10,-9,0,0,1,3,-5.819999999999993,-1.7,-0.2899999999999999,-0.050000000000000044
ESP-La Liga,2223,2022-11-05 Barcelona-Almeria,19091,2022-11-05 20:00:00,1,1,Barcelona,Almeria,2,0,31,13,2,15,1,4,20,2,1,0,0,0,5,4,0,0,0,0,2,0,1,1,5,5,1,0,0,0,1,0,0,0,8,-6,3,4,0,0,2,2,0,1,1,2,68.27,53.64,Sergio Busquets | Ousmane Dembélé | Eric Garcia | Raphinha | Marc-André ter Stegen | Jules Koundé | Pedri | Álex Balde | Gavi | Robert Lewandowski | Frenkie de Jong,César De la Hoz | Sergio Akieme | Fernando Martínez | Largie Ramazani | Lucas Robertone | El Bilal Touré | Srdjan Babic | Samú Costa | Alejandro Pozo | Rodrigo Ely | Leo Baptistao,7,7,3,4,1,0,3,1,15,16,1,1,2.33,2.31,-1.33,0.69,0.58,0.59,1,3,2,2,1.67,0.66,1.47,0.49,0.29,0.2,0.12,0.36,18,-13,18,1,0,-1,0,14.629999999999995,0.020000000000000018,1.0099999999999998,0.98
ESP-La Liga,2223,2022-11-06 Atletico Madrid-Espanyol,19082,2022-11-06 13:00:00,1,X,Atletico Madrid,Espanyol,1,1,23,11,4,16,1,4,12,0,1,0,0,0,4,1,0,0,1,0,2,0,1,2,4,3,1,0,0,0,1,1,1,1,-54,2,3,3,0,0,1,1,2,1,1,1,56.82,67.82,Nahuel Molina | Jan Oblak | Reinildo | Axel Witsel | Antoine Griezmann | Álvaro Morata | Stefan Savic | Koke | Rodrigo de Paul | Geoffrey Kondogbia | Giménez,Sergi Gómez | Edu Expósito | Joselu | Fernando Calero | Javi Puado | Martin Braithwaite | Vinicius Souza | Leandro Cabrera | Sergi Darder | Brian Oliván | Benjamin Lecomte,9,8,1,3,1,0,3,2,15,14,1,1,1.8,0.25,0.2,0.75,0.56,0.75,2,1,0,1,0.78,1.27,0.83,0.84,0.06,0.37,-0.1,0.26,12,-12,12,1,0,0,1,-10.999999999999993,1.55,-0.49,-0.010000000000000009
ESP-La Liga,2223,2022-11-06 Real Sociedad-Valencia,19085,2022-11-06 15:15:00,1,X,Real Sociedad,Valencia,1,1,22,15,6,11,3,4,11,4,1,0,0,0,4,4,0,0,0,0,0,1,2,1,4,4,0,1,0,0,1,1,1,1,9,14,3,2,0,0,2,0,1,1,0,1,63.27,76.64,David Silva | Brais Méndez | Takefusa Kubo | Aihen Muñoz | Remiro | Mikel Merino | Andoni Gorosabel | Alexander Sørloth | Martín Zubimendi | Robin Le Normand | Jon Pacheco Dozagarat,Hugo Guillamón | Thierry Correia | Mouctar Diakhaby | Eray Cömert | Yunus Musah | Gabriel | José Gayá | Samuel Lino | Giorgi Mamardashvili | André Almeida | Edinson Cavani,6,9,4,0,1,2,0,2,16,15,1,1,1.28,0.19,-1.28,-0.19,0.9,0.71,0,0,-1,0,1.53,0.94,0.72,1.0,0.01,0.59,0.0,0.47,7,-5,7,1,0,1,-3,-13.369999999999997,1.09,0.5900000000000001,-0.28
ESP-La Liga,2223,2022-11-06 Villarreal-Mallorca,19089,2022-11-06 17:30:00,1,2,Villarreal,Mallorca,0,2,18,13,8,13,4,4,7,2,1,0,0,0,1,4,0,1,0,2,1,0,1,3,5,4,1,1,0,0,2,0,0,0,-23,-31,4,2,0,0,1,2,2,0,1,0,60.73,77.45,Gerónimo Rulli | Etienne Capoue | Alfonso | Raúl Albiol | Álex Baena | Yeremi Pino | Nicolas Jackson | Daniel Parejo | Kiko Femenía | Pau Torres | Giovani Lo Celso,Lee Kang-In | Martin Valjent | Vedat Muriqi | Jaume Costa | Pablo Maffeo | Antonio Sánchez | Predrag Rajkovic | Copete | Inigo Ruiz de Galarreta | Dani Rodríguez | Raíllo,7,8,2,1,2,2,2,1,18,18,1,1,0.22,1.19,-0.22,-0.19,0.64,0.79,0,1,0,-2,0.83,0.98,0.63,0.75,0.19,0.0,0.07,0.06,5,-5,5,1,0,2,-1,-16.720000000000006,-0.97,-0.15000000000000002,-0.12
ESP-La Liga,2223,2022-11-06 Real Betis-Sevilla,19083,2022-11-06 20:00:00,1,X,Real Betis,Sevilla,1,1,23,10,4,19,1,5,12,-1,1,1,0,0,4,5,0,0,0,2,1,0,1,0,3,5,0,0,0,0,1,1,1,1,38,-21,4,5,1,1,0,2,2,1,1,2,57.27,52.27,Edgar González | Borja Iglesias | Luiz Henrique | Rodrigo Sánchez | Youssouf Sabaly | Guido Rodríguez | William Carvalho | Sergio Canales | Rui Silva | Álex Moreno | Germán Pezzella,Isco | Óliver Torres | José Ángel Carmona | Joan Jordán | Bono | Alex Telles | Alejandro Gomez | Nianzou Kouassi | Erik Lamela | Nemanja Gudelj | Gonzalo Montiel,8,7,3,2,0,2,2,3,20,18,0,0,1.35,1.11,0.65,-1.11,0.87,0.95,1,0,2,0,1.05,1.15,0.88,0.52,-0.08,-0.58,0.05,-0.45,13,-15,13,0,0,-1,1,5.0,0.24,-0.09999999999999987,0.36
ESP-La Liga,2223,2022-11-07 Rayo Vallecano-Real Madrid,19086,2022-11-07 20:00:00,1,1,Rayo Vallecano,Real Madrid,3,2,18,32,9,2,4,1,7,21,0,1,0,0,1,1,0,1,1,1,0,0,1,0,5,3,0,0,0,0,1,2,1,1,2,-3,1,3,0,0,0,1,1,2,0,1,79.0,67.73,Óscar Valentín | Óscar Trejo | Florian Lejeune | Álvaro García | Alejandro Catena | Fran García | Santiago Comesaña | Isi Palazón | Sergio Camello | Iván Balliu | Stole Dimitrievski,Ferland Mendy | Federico Valverde | Rodrygo | Eder Militão | David Alaba | Vinícius Júnior | Aurelien Tchouameni | Toni Kroos | Antonio Rüdiger | Luka Modric | Daniel Carvajal,11,9,0,0,0,2,0,2,16,15,1,1,0.77,3.44,0.23,-2.44,0.42,0.77,0,0,2,0,0.96,1.57,0.86,1.43,-0.06,-0.23,0.0,0.02,-14,7,-14,-1,0,-2,2,11.269999999999996,-2.67,-0.6100000000000001,-0.57
ESP-La Liga,2223,2022-11-08 Elche-Girona,19093,2022-11-08 18:00:00,1,2,Elche,Girona,1,2,4,13,20,14,5,4,-7,2,0,0,1,1,0,1,0,0,0,0,0,0,0,2,5,5,0,0,0,0,1,2,0,1,-14,2,3,1,0,0,1,1,1,0,1,0,68.36,74.55,Gerard Gumbau | Enzo Roco | Carlos Clerc | Pere Milla | Raúl Guti | Omar Mascarell | Lucas Boyé | Helibelton Palacios | Tete Morente | Pedro Bigas | Edgar Badía,Bernardo | Valentín Castellanos | Oriol Romeu | Yangel Herrera | Aleix García | Miguel Gutiérrez | Arnau Martinez | Santiago Bueno | David López | Juan Carlos | Rodrigo Riquelme,7,7,3,4,1,0,1,3,14,14,1,1,0.2,1.07,0.8,0.93,0.76,0.57,1,1,0,0,0.52,0.8,0.3,0.75,0.1,0.02,0.03,0.19,-9,6,-9,0,0,2,0,-6.189999999999998,-0.8700000000000001,-0.28,-0.45
ESP-La Liga,2223,2022-11-08 Athletic Club-Real Valladolid,19092,2022-11-08 19:00:00,1,1,Athletic Club,Real Valladolid,3,0,21,17,7,10,4,4,10,6,0,0,0,1,1,2,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,1,0,1,18,0,4,9,0,0,2,4,3,4,1,2,54.09,26.09,Íñigo Lekue | Oihan Sancet | Unai Simón | Iñaki Williams | Mikel Vesga | De Marcos | Muniain | Iñigo Martínez | Nico Williams | Alex Berenguer | Yeray Álvarez,Javi Sánchez | Joaquín Fernández | Sergio León | Álvaro Aguado | Kike Pérez | Roque Mesa | Lucas Olaza | Óscar Plano | Shon Weissman | Sergio Escudero | Jordi Masip,8,4,3,7,0,0,4,3,14,17,1,0,0.81,2.81,0.19,-0.81,0.67,0.45,2,0,0,0,1.22,0.66,0.75,0.56,0.47,0.05,0.26,0.3,4,-3,4,0,-1,-5,4,28.000000000000004,-2.0,0.5599999999999999,0.18999999999999995
ESP-La Liga,2223,2022-11-08 Osasuna-Barcelona,19097,2022-11-08 20:30:00,1,2,Osasuna,Barcelona,1,2,23,34,6,1,3,1,12,23,0,0,1,0,5,2,0,0,0,0,0,0,2,1,5,4,0,0,0,0,2,1,0,0,-1,22,4,1,0,0,2,1,2,0,0,0,59.64,76.0,Moi Gómez | Unai García | Sergio Herrera | Nacho Vidal | Juan Cruz | David García | Ezequiel Ávila | Jon Moncayola | Ante Budimir | Aimar Oroz | Lucas Torró,Sergio Busquets | Ousmane Dembélé | Marc-André ter Stegen | Ferrán Torres | Jules Koundé | Pedri | Álex Balde | Jordi Alba | Gavi | Robert Lewandowski | Frenkie de Jong,9,9,2,1,0,1,4,4,16,16,1,1,0.36,4.68,1.64,-2.68,0.96,0.77,0,0,3,0,0.9,1.83,0.63,1.66,0.28,-0.16,0.1,0.08,-11,5,-11,0,1,3,0,-16.36,-4.319999999999999,-0.93,-1.0299999999999998
ESP-La Liga,2223,2022-11-09 Almeria-Getafe,19095,2022-11-09 18:00:00,1,1,Almeria,Getafe,1,0,13,14,15,14,4,4,2,3,0,0,1,1,1,3,0,2,1,3,1,1,0,1,5,5,0,0,0,0,1,3,0,1,-2,41,5,2,0,0,2,2,3,0,1,0,44.64,73.45,Sergio Akieme | Fernando Martínez | Gonzalo Melero | Largie Ramazani | Lucas Robertone | El Bilal Touré | Srdjan Babic | Houboulang Mendes | Samú Costa | Rodrigo Ely | Leo Baptistao,Domingos Duarte | Carles Aleñá | Luis Milla | Nemanja Maksimovic | Borja Mayoral | David Soria | Enes Ünal | Damián Suárez | Stefan Mitrovic | Juan Iglesias | Djené Dakonam,8,9,3,1,0,1,4,1,18,14,1,1,0.54,0.52,-0.54,-0.52,1.0,0.5,0,0,0,1,0.86,0.64,0.66,0.29,-0.2,0.03,0.08,0.02,-1,1,-1,0,0,3,-1,-28.810000000000002,0.020000000000000018,0.21999999999999997,0.37000000000000005
