LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2223,2022-08-31 Napoli-Lecce,18618,2022-08-31 18:45:00,1,X,Napoli,Lecce,1,1,7,1,5,17,2,4,6,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,5,5,0,0,0,0,2,3,0,0,-10,1,6,6,0,0,2,2,2,4,2,1,47.36,45.82,Mário Rui | Alex Meret | Victor Osimhen | Stanislav Lobotka | Amir Rrahmani | Giovanni Di Lorenzo | Franck Zambo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,Federico Baschirotto | Alexis Blin | Kristijan Bistrovic | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Assan Ceesay | Joan Gonzàlez | Wladimiro Falcone | Antonino Gallo,5,5,6,6,0,0,0,5,11,14,1,1,1.69,0.81,-1.69,0.19,0.67,0.49,0,0,1,-2,1.59,0.22,0.69,0.37,1.34,0.45,0.85,0.38,6,-12,6,0,0,0,0,1.5399999999999991,0.8799999999999999,1.37,0.31999999999999995
ITA-Serie A,2223,2022-08-31 Juventus-Spezia,18619,2022-08-31 18:45:00,1,1,Juventus,Spezia,2,0,5,4,9,13,4,4,4,3,0,0,0,0,2,0,0,1,0,1,1,0,0,0,5,5,0,0,0,0,4,1,1,1,12,-17,2,2,0,0,1,1,0,1,1,1,68.36,70.0,Juan Cuadrado | Mattia Perin | Alex Sandro | Weston McKennie | Mattia De Sciglio | Adrien Rabiot | Filip Kostic | Dusan Vlahovic | Manuel Locatelli | Danilo | Bremer,M'Bala Nzola | Mattia Caldara | Dimitris Nikolaou | Simone Bastoni | Mehdi Bourabia | Bartlomiej Dragowski | Arkadiusz Reca | Jakub Kiwior | David Strelec | Kevin Agudelo | Emmanuel Gyasi,7,8,4,3,0,0,5,2,17,14,1,1,0.63,1.18,0.37,0.82,0.52,1.0,0,0,-2,1,1.13,0.53,0.59,0.37,0.32,0.02,-0.04,0.3,1,-4,1,0,0,0,-1,-1.6400000000000006,-0.5499999999999999,0.5999999999999999,0.21999999999999997
ITA-Serie A,2223,2022-09-01 Atalanta-Torino,18620,2022-09-01 18:45:00,1,1,Atalanta,Torino,3,1,7,7,7,8,4,4,6,6,0,0,0,0,3,3,0,0,0,0,0,1,0,0,5,4,0,0,0,0,1,2,1,1,-28,-16,3,4,0,0,1,2,2,2,0,0,65.36,54.18,Marten de Roon | Mario Pasalic | Teun Koopmeiners | Berat Gjimshiti | Caleb Okoli | Merih Demiral | Hans Hateboer | Juan Musso | Duván Zapata | Rafael Toloi | Joakim Maehle,Antonio Sanabria | Vanja Milinkovic-Savic | Ricardo Rodríguez | Samuele Ricci | Wilfried Stephane Singo | Nikola Vlasic | Alessandro Buongiorno | Nemanja Radonjic | Karol Linetty | Ola Aina | Koffi Djidji,8,8,2,1,1,2,2,2,15,14,1,1,0.85,2.71,0.15,-0.71,0.47,0.65,0,1,2,2,0.71,1.11,0.56,0.74,0.16,0.88,0.12,1.12,0,-1,0,0,0,-1,0,11.18,-1.8599999999999999,-0.40000000000000013,-0.17999999999999994
ITA-Serie A,2223,2022-09-01 Bologna-Salernitana,18621,2022-09-01 18:45:00,1,X,Bologna,Salernitana,1,1,1,4,18,12,5,4,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,5,5,0,0,0,0,2,3,1,0,-6,-3,1,1,0,0,0,1,0,0,1,0,77.55,74.45,Nicolás Domínguez | Andrea Cambiaso | Marko Arnautovic | Denso Kasius | Jerdy Schouten | Lukasz Skorupski | Kevin Bonifazi | Adama Soumaoro | Roberto Soriano | Lorenzo De Silvestri | Gary Medel,Federico Fazio | Pasquale Mazzocchi | Luigi Sepe | Erik Botheim | Federico Bonazzoli | Lassana Coulibaly | Tonny Vilhena | Dylan Bronn | Giulio Maggiore | Antonio Candreva | Norbert Gyömbér,8,9,3,2,0,0,5,3,17,14,1,1,0.51,1.76,-0.51,2.24,0.82,0.79,0,1,0,2,0.87,1.32,0.55,0.6,0.19,-0.24,0.1,-0.26,-3,6,-3,0,0,0,-1,3.0999999999999943,-1.25,-0.45000000000000007,-0.04999999999999993
ITA-Serie A,2223,2022-09-03 Fiorentina-Juventus,18622,2022-09-03 13:00:00,1,X,Fiorentina,Juventus,1,1,5,8,11,5,4,2,3,6,0,1,0,0,2,0,0,0,0,0,0,1,0,0,5,5,0,1,0,0,3,2,1,0,9,-17,6,7,0,1,3,2,1,2,2,3,42.82,40.27,Pierluigi Gollini | Aleksa Terzic | Giacomo Bonaventura | Nikola Milenkovic | Riccardo Sottil | Rolando Mandragora | Youssef Maleh | Christian Kouamé | Dodô | Lucas Martínez Quarta | Luka Jovic,Juan Cuadrado | Mattia Perin | Alex Sandro | Mattia De Sciglio | Adrien Rabiot | Filip Kostic | Dusan Vlahovic | Manuel Locatelli | Danilo | Bremer | Fabio Miretti,6,7,4,3,1,1,5,6,20,16,0,0,0.45,1.77,-0.45,0.23,0.63,0.72,0,1,0,0,0.52,0.49,0.6,0.63,-0.24,0.64,0.18,0.72,-3,6,-3,-1,0,-1,-1,2.549999999999997,-1.32,0.030000000000000027,-0.030000000000000027
ITA-Serie A,2223,2022-09-03 AC Milan-Inter,18623,2022-09-03 16:00:00,1,1,AC Milan,Inter,3,2,8,9,6,4,3,1,6,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,0,0,-3,-15,5,2,0,0,2,1,2,0,1,1,56.91,70.27,Fikayo Tomori | Theo Hernández | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Junior Messias | Mike Maignan | Davide Calabria | Sandro Tonali,Lautaro Martínez | Federico Dimarco | Hakan Calhanoglu | Samir Handanovic | Nicolò Barella | Stefan de Vrij | Denzel Dumfries | Milan Skriniar | Alessandro Bastoni | Romelu Lukaku | Marcelo Brozovic,10,9,1,1,0,1,0,1,17,15,1,1,0.92,2.95,-0.92,0.05,0.7,0.6,0,1,-2,0,1.58,1.68,1.25,1.74,-0.09,-0.64,0.22,0.14,-1,2,-1,0,0,3,1,-13.36,-2.0300000000000002,-0.09999999999999987,-0.49
ITA-Serie A,2223,2022-09-03 Lazio-Napoli,18624,2022-09-03 18:45:00,1,2,Lazio,Napoli,1,2,8,8,7,6,4,3,6,6,0,1,0,0,2,1,0,0,0,0,1,0,0,0,5,5,1,0,0,0,4,1,0,0,-19,-14,0,6,0,0,0,2,0,2,0,2,82.09,52.45,Patric | Alessio Romagnoli | Ciro Immobile | Sergej Milinkovic-Savic | Adam Marusic | Danilo Cataldi | Luis Alberto | Manuel Lazzari | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,Mário Rui | Alex Meret | Victor Osimhen | Stanislav Lobotka | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,11,11,0,0,0,0,1,0,12,17,1,1,1.69,2.05,-0.69,-1.05,0.55,0.82,0,0,-2,0,0.94,2.14,0.72,1.72,-0.21,-0.55,0.0,0.0,0,1,0,-1,0,-6,0,29.64,-0.3599999999999999,-1.2000000000000002,-1.0
ITA-Serie A,2223,2022-09-04 Cremonese-Sassuolo,18625,2022-09-04 10:30:00,1,X,Cremonese,Sassuolo,0,0,0,5,19,12,5,4,-2,3,0,0,0,0,3,5,0,0,0,0,0,1,0,0,5,5,0,0,0,0,1,2,1,1,-15,-19,3,1,0,0,1,0,2,0,0,1,66.64,77.64,David Okereke | Emanuele Valeri | Cyriel Dessers | Matteo Bianchetti | Luca Zanimacchia | Emanuel Aiwu | Ionut Radu | Charles Pickel | Johan Vásquez | Gonzalo Escalante | Paolo Ghiglione,Davide Frattesi | Andrea Pinamonti | Georgios Kyriakopoulos | Jeremy Toljan | Rogerio | Matheus Henrique | Andrea Consigli | Maxime Lopez | Gianmarco Ferrari | Martin Erlic | Domenico Berardi,9,9,2,1,0,1,3,1,16,12,1,1,1.07,1.06,-0.07,-1.06,0.73,0.78,0,0,0,1,0.68,0.55,0.54,0.73,0.14,0.22,0.25,0.44,-5,7,-5,0,0,2,0,-11.0,0.010000000000000009,0.13,-0.18999999999999995
ITA-Serie A,2223,2022-09-04 Spezia-Bologna,18626,2022-09-04 13:00:00,1,X,Spezia,Bologna,2,2,4,2,13,16,4,4,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,5,5,0,0,0,0,3,1,1,1,13,-17,0,5,0,0,0,0,0,4,0,1,83.36,58.55,M'Bala Nzola | Mattia Caldara | Dimitris Nikolaou | Petko Hristov | Mehdi Bourabia | Simone Bastoni | Bartlomiej Dragowski | Arkadiusz Reca | Jakub Kiwior | Kevin Agudelo | Emmanuel Gyasi,Nicolás Domínguez | Andrea Cambiaso | Marko Arnautovic | Jhon Lucumí | Denso Kasius | Jerdy Schouten | Lukasz Skorupski | Adama Soumaoro | Roberto Soriano | Lorenzo De Silvestri | Gary Medel,9,7,2,4,0,0,2,4,15,16,1,1,0.18,1.96,-0.18,-0.96,0.63,0.6,0,0,0,1,0.44,1.02,0.32,0.35,0.09,-0.15,0.12,0.0,2,-3,2,0,0,-5,2,24.810000000000002,-1.78,-0.5800000000000001,-0.02999999999999997
ITA-Serie A,2223,2022-09-04 Verona-Sampdoria,18627,2022-09-04 16:00:00,1,1,Verona,Sampdoria,2,1,2,2,17,18,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,1,0,-4,-12,4,2,0,0,3,1,2,0,0,1,68.82,73.45,Marco Faraoni | Diego Coppola | Darko Lazovic | Adrien Tameze | Koray Günter | Thomas Henry | Lorenzo Montipò | Martin Hongla | Pawel Dawidowicz | Ivan Ilic | Kevin Lasagna,Ronaldo Vieira | Alex Ferrari | Emil Audero | Mehdi Leris | Filip Djuricic | Abdelhamid Sabiri | Bartosz Bereszynski | Tomás Rincón | Francesco Caputo | Tommaso Augello | Omar Colley,7,9,4,2,0,0,2,2,15,16,1,1,0.59,0.74,0.41,0.26,0.73,0.82,2,1,1,1,0.92,0.53,0.67,0.51,0.37,0.32,0.25,0.2,0,-1,0,0,0,2,-2,-4.63000000000001,-0.15000000000000002,0.39,0.16000000000000003
ITA-Serie A,2223,2022-09-04 Udinese-Roma,18628,2022-09-04 18:45:00,1,1,Udinese,Roma,4,0,7,10,8,4,4,1,5,8,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,5,1,1,0,0,2,2,0,0,-27,-20,4,3,0,0,1,3,2,0,1,0,61.55,70.0,Rodrigo Becão | Sandi Lovric | Marco Silvestri | Gerard Deulofeu | Jean-Victor Makengo | Isaac Success | Walace | Bram Nuytinck | Iyenoma Destiny Udogie | Roberto Pereyra | Adam Masina,Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Chris Smalling | Nemanja Matic | Paulo Dybala | Ibañez | Rick Karsdorp | Bryan Cristante,7,11,3,0,1,0,1,1,14,15,1,1,0.88,2.7,0.12,0.3,0.88,0.52,0,0,0,0,0.9,1.84,0.7,1.34,0.53,-0.24,0.09,0.0,-3,4,-3,-1,0,1,-4,-8.450000000000003,-1.8200000000000003,-0.9400000000000001,-0.6400000000000001
ITA-Serie A,2223,2022-09-05 Monza-Atalanta,18629,2022-09-05 16:30:00,1,2,Monza,Atalanta,0,2,0,10,20,3,5,1,-2,8,0,0,0,0,3,1,0,0,0,0,0,1,0,0,5,5,0,1,0,0,1,2,1,1,-12,-10,3,4,0,0,1,1,1,0,1,3,63.09,58.55,Samuele Birindelli | Mattia Valoti | Marlon Santos | Gianluca Caprari | Andrea Petagna | Salvatore Molina | Andrea Barberis | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola,Marten de Roon | Mario Pasalic | Teun Koopmeiners | Berat Gjimshiti | Caleb Okoli | Merih Demiral | Hans Hateboer | Juan Musso | Duván Zapata | Rafael Toloi | Joakim Maehle,7,6,4,3,0,2,4,2,19,16,1,1,0.56,2.87,-0.56,0.13,0.66,0.81,0,0,0,0,0.67,1.27,0.3,1.09,-0.23,-0.56,-0.21,0.17,-10,17,-10,0,0,-1,1,4.540000000000006,-2.31,-0.6,-0.79
ITA-Serie A,2223,2022-09-05 Salernitana-Empoli,18630,2022-09-05 16:30:00,1,X,Salernitana,Empoli,2,2,5,3,12,15,4,4,3,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,5,0,1,0,0,1,2,1,0,6,-22,1,2,0,0,1,0,0,2,0,0,81.36,70.55,Federico Fazio | Pasquale Mazzocchi | Luigi Sepe | Federico Bonazzoli | Lassana Coulibaly | Tonny Vilhena | Dylan Bronn | Giulio Maggiore | Boulaye Dia | Antonio Candreva | Norbert Gyömbér,Petar Stojanovic | Nedim Bajrami | Filippo Bandinelli | Guglielmo Vicario | Liam Henderson | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Sam Lammers | Ardian Ismajli,11,8,0,3,0,0,2,3,14,16,1,1,1.22,0.78,-0.22,0.22,0.5,0.49,0,0,0,-2,1.35,0.44,0.65,0.46,-0.03,-0.03,0.0,0.07,2,-3,2,0,0,-1,3,10.810000000000002,0.43999999999999995,0.9100000000000001,0.19
ITA-Serie A,2223,2022-09-05 Torino-Lecce,18631,2022-09-05 18:45:00,1,1,Torino,Lecce,1,0,7,2,9,17,4,4,5,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,3,5,0,0,0,0,1,1,1,1,-6,0,5,4,0,0,1,1,3,2,2,1,55.36,59.18,Antonio Sanabria | Vanja Milinkovic-Savic | Ricardo Rodríguez | Samuele Ricci | Wilfried Stephane Singo | Nikola Vlasic | Alessandro Buongiorno | Nemanja Radonjic | Karol Linetty | Ola Aina | Koffi Djidji,Federico Baschirotto | Kristijan Bistrovic | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Assan Ceesay | Joan Gonzàlez | Lameck Banda | Wladimiro Falcone | Antonino Gallo,5,10,4,0,2,1,4,6,15,18,1,1,0.4,1.02,0.6,-0.02,0.96,0.75,0,0,0,0,0.78,0.47,0.86,0.42,0.33,-0.25,1.07,0.08,5,-8,5,0,0,1,-5,-3.8200000000000003,-0.62,0.31000000000000005,0.44
ITA-Serie A,2223,2022-09-10 Napoli-Spezia,18639,2022-09-10 13:00:00,1,1,Napoli,Spezia,1,0,11,5,2,14,1,4,9,3,1,0,0,0,0,4,0,0,0,1,1,0,0,0,5,4,0,0,0,0,0,1,0,0,-2,7,5,2,0,0,1,1,2,1,2,0,54.64,74.73,Mário Rui | Alex Meret | Victor Osimhen | Stanislav Lobotka | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,M'Bala Nzola | Mattia Caldara | Dimitris Nikolaou | Petko Hristov | Mehdi Bourabia | Simone Bastoni | Bartlomiej Dragowski | Arkadiusz Reca | Jakub Kiwior | Kevin Agudelo | Emmanuel Gyasi,6,9,4,2,1,0,0,2,17,13,1,1,2.02,1.08,-0.02,0.92,0.76,0.72,0,0,0,1,0.85,0.55,1.1,0.32,1.29,-0.11,1.24,0.1,6,-12,6,1,0,3,-3,-20.090000000000003,0.94,0.29999999999999993,0.78
ITA-Serie A,2223,2022-09-10 Inter-Torino,18635,2022-09-10 16:00:00,1,1,Inter,Torino,1,0,9,10,8,5,4,2,7,8,1,0,0,0,2,2,0,0,0,0,0,1,0,0,5,4,0,0,0,0,2,2,0,1,8,15,2,4,0,0,1,3,0,2,1,1,74.91,61.73,Lautaro Martínez | Hakan Calhanoglu | Federico Dimarco | Samir Handanovic | Nicolò Barella | Stefan de Vrij | Denzel Dumfries | Milan Skriniar | Matteo Darmian | Alessandro Bastoni | Marcelo Brozovic,Antonio Sanabria | Vanja Milinkovic-Savic | Ricardo Rodríguez | Samuele Ricci | Wilfried Stephane Singo | Nikola Vlasic | Alessandro Buongiorno | Nemanja Radonjic | Karol Linetty | Ola Aina | Koffi Djidji,10,7,1,3,0,1,3,2,15,18,1,1,2.08,1.03,-0.08,-0.03,0.56,0.67,1,0,0,0,1.66,1.0,1.73,0.88,0.02,-0.22,-0.35,0.63,-1,3,-1,1,0,-2,3,13.18,1.05,0.6599999999999999,0.85
ITA-Serie A,2223,2022-09-10 Sampdoria-AC Milan,18640,2022-09-10 18:45:00,1,2,Sampdoria,AC Milan,1,2,2,11,18,4,5,1,0,9,0,1,0,0,2,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,1,1,11,5,4,2,0,0,1,1,3,1,0,0,60.36,68.36,Ronaldo Vieira | Alex Ferrari | Emil Audero | Mehdi Leris | Filip Djuricic | Abdelhamid Sabiri | Bartosz Bereszynski | Tomás Rincón | Francesco Caputo | Tommaso Augello | Omar Colley,Fikayo Tomori | Theo Hernández | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Junior Messias | Mike Maignan | Davide Calabria | Sandro Tonali,9,8,1,3,1,0,2,0,16,16,1,1,0.8,1.64,0.2,1.36,0.56,0.63,0,0,-3,0,0.66,1.56,0.47,1.04,-0.13,0.02,0.03,0.16,-9,14,-9,-1,0,2,1,-8.0,-0.8399999999999999,-0.9,-0.5700000000000001
ITA-Serie A,2223,2022-09-11 Atalanta-Cremonese,18632,2022-09-11 10:30:00,1,X,Atalanta,Cremonese,1,1,13,1,3,19,1,5,11,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,3,1,1,11,14,3,2,0,0,2,2,2,1,1,1,67.64,67.82,Marten de Roon | Mario Pasalic | Teun Koopmeiners | Caleb Okoli | Hans Hateboer | Duván Zapata | Ademola Lookman | Juan Musso | Ruslan Malinovskiy | Merih Demiral | Rafael Toloi,David Okereke | Emanuele Valeri | Cyriel Dessers | Luka Lochoshvili | Luca Zanimacchia | Emanuel Aiwu | Matteo Bianchetti | Ionut Radu | Charles Pickel | Gonzalo Escalante | Paolo Ghiglione,9,8,1,1,1,2,5,3,15,16,1,1,1.95,0.42,0.05,-0.42,0.61,0.54,0,0,2,1,1.19,0.53,0.97,0.4,0.08,0.15,0.11,0.34,12,-16,12,0,0,1,1,-0.1799999999999926,1.53,0.6599999999999999,0.57
ITA-Serie A,2223,2022-09-11 Bologna-Fiorentina,18633,2022-09-11 13:00:00,1,1,Bologna,Fiorentina,2,1,3,6,16,11,4,4,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,2,0,0,6,-14,5,2,0,0,3,1,2,1,1,0,49.82,72.73,Nicolás Domínguez | Andrea Cambiaso | Marko Arnautovic | Jhon Lucumí | Denso Kasius | Jerdy Schouten | Lukasz Skorupski | Adama Soumaoro | Roberto Soriano | Lorenzo De Silvestri | Gary Medel,Pierluigi Gollini | Cristiano Biraghi | Nikola Milenkovic | Riccardo Sottil | Antonin Barak | Youssef Maleh | Christian Kouamé | Dodô | Lucas Martínez Quarta | Sofyan Amrabat | Luka Jovic,8,8,1,2,2,1,4,4,16,20,1,1,1.02,1.84,0.98,-0.84,0.85,0.73,1,0,0,-2,0.86,0.85,0.68,0.53,0.16,-0.33,0.12,-0.08,-3,5,-3,-1,0,3,0,-22.910000000000004,-0.8200000000000001,0.010000000000000009,0.15000000000000002
ITA-Serie A,2223,2022-09-11 Lecce-Monza,18638,2022-09-11 13:00:00,1,X,Lecce,Monza,1,1,2,0,17,20,4,5,0,-2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,4,0,1,-2,21,3,1,0,0,2,1,1,0,2,0,55.82,77.82,Federico Baschirotto | Kristijan Bistrovic | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Assan Ceesay | Joan Gonzàlez | Lameck Banda | Wladimiro Falcone | Antonino Gallo,Samuele Birindelli | Marlon Santos | Gianluca Caprari | Andrea Petagna | Matteo Pessina | Andrea Barberis | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí,8,8,2,3,1,0,2,2,17,17,1,1,0.46,0.94,-0.46,-0.94,1.0,0.67,0,0,0,0,0.34,0.63,0.29,0.27,0.13,0.04,0.19,-0.08,2,-3,2,0,0,2,0,-21.999999999999993,-0.4799999999999999,-0.29,0.019999999999999962
ITA-Serie A,2223,2022-09-11 Sassuolo-Udinese,18641,2022-09-11 13:00:00,1,2,Sassuolo,Udinese,1,3,6,10,12,5,4,2,4,8,0,0,0,0,1,3,0,0,0,0,1,1,0,0,4,5,0,1,0,0,3,1,1,1,1,-26,2,2,0,0,1,1,1,1,0,0,73.36,78.0,Davide Frattesi | Andrea Pinamonti | Georgios Kyriakopoulos | Jeremy Toljan | Rogerio | Matheus Henrique | Andrea Consigli | Maxime Lopez | Gianmarco Ferrari | Martin Erlic | Domenico Berardi,Rodrigo Becão | Sandi Lovric | Marco Silvestri | Gerard Deulofeu | Jean-Victor Makengo | Isaac Success | Walace | Bram Nuytinck | Iyenoma Destiny Udogie | Roberto Pereyra | Adam Masina,9,8,0,2,2,1,1,1,13,16,1,1,1.71,1.28,-1.71,2.72,0.62,0.52,0,2,-2,2,1.04,1.03,0.84,0.61,-0.49,-0.13,0.13,0.03,-4,7,-4,0,0,0,1,-4.640000000000001,0.42999999999999994,0.010000000000000009,0.22999999999999998
ITA-Serie A,2223,2022-09-11 Lazio-Verona,18637,2022-09-11 16:00:00,1,1,Lazio,Verona,2,0,8,5,9,14,4,4,6,3,1,0,0,0,4,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,1,18,2,3,1,0,0,1,1,2,2,0,0,63.27,79.36,Patric | Alessio Romagnoli | Ciro Immobile | Sergej Milinkovic-Savic | Adam Marusic | Danilo Cataldi | Luis Alberto | Manuel Lazzari | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,Filippo Terracciano | Diego Coppola | Darko Lazovic | Adrien Tameze | Koray Günter | Thomas Henry | Lorenzo Montipò | Martin Hongla | Pawel Dawidowicz | Ivan Ilic | Kevin Lasagna,8,7,2,4,1,0,1,3,12,16,1,1,0.3,2.34,0.7,-0.34,0.96,0.68,0,0,0,3,0.77,1.22,0.52,0.98,0.17,-0.3,0.01,-0.04,3,-5,3,1,0,2,1,-16.089999999999996,-2.04,-0.44999999999999996,-0.45999999999999996
ITA-Serie A,2223,2022-09-11 Juventus-Salernitana,18636,2022-09-11 18:45:00,1,X,Juventus,Salernitana,2,2,9,6,9,10,4,4,7,4,1,0,0,0,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,0,0,6,3,5,2,0,0,2,1,1,0,2,1,53.36,76.73,Juan Cuadrado | Mattia Perin | Alex Sandro | Weston McKennie | Mattia De Sciglio | Adrien Rabiot | Filip Kostic | Dusan Vlahovic | Manuel Locatelli | Danilo | Bremer,Federico Fazio | Pasquale Mazzocchi | Luigi Sepe | Federico Bonazzoli | Lassana Coulibaly | Tonny Vilhena | Dylan Bronn | Giulio Maggiore | Boulaye Dia | Antonio Candreva | Norbert Gyömbér,7,9,2,2,2,0,5,2,18,12,1,1,1.12,1.81,-0.12,0.19,1.0,0.88,0,0,1,1,1.12,1.19,0.77,0.76,-0.63,0.16,-0.08,0.23,3,-1,3,1,0,3,-2,-23.370000000000005,-0.69,-0.06999999999999984,0.010000000000000009
ITA-Serie A,2223,2022-09-12 Empoli-Roma,18634,2022-09-12 18:45:00,1,2,Empoli,Roma,1,2,4,10,16,8,4,4,2,8,0,1,0,0,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,1,1,21,22,2,1,0,0,0,1,2,0,0,0,70.73,78.36,Petar Stojanovic | Nedim Bajrami | Filippo Bandinelli | Guglielmo Vicario | Liam Henderson | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Sam Lammers | Ardian Ismajli,Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Chris Smalling | Nemanja Matic | Paulo Dybala | Ibañez | Rick Karsdorp | Bryan Cristante,9,10,2,0,0,1,3,1,15,14,1,1,0.98,0.88,1.02,-0.88,0.77,0.8,0,0,-2,0,0.59,1.65,0.47,1.2,-0.15,0.19,-0.01,0.0,-6,8,-6,-1,0,1,-1,-7.6299999999999955,0.09999999999999998,-1.06,-0.73
