LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2122,2021-10-17 Juventus-Roma,16829,2021-10-17 18:45:00,1,1,Juventus,Roma,1,0,11,15,9,4,4,1,5,9,1,1,0,0,1,2,0,0,0,0,2,1,0,1,3,5,0,0,0,0,2,2,1,1,25,0,4,2,0,0,2,1,2,1,0,0,56.27,75.18,Paulo Dybala | Alex Sandro | Matthijs de Ligt | Leonardo Bonucci | Juan Cuadrado | Wojciech Szczesny | Manuel Locatelli | Rodrigo Bentancur | Danilo | Álvaro Morata | Adrien Rabiot,Tammy Abraham | Jordan Veretout | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Bryan Cristante | Lorenzo Pellegrini | Matias Viña | Nicolo Zaniolo,6,11,2,0,3,0,2,2,18,15,1,1,1.9,1.88,-0.9,0.12,0.72,0.66,0,0,3,0,1.08,1.63,0.54,1.12,-0.05,-0.2,0.3,0.0,-4,5,-4,0,0,2,-5,-18.910000000000004,0.020000000000000018,-0.5499999999999998,-0.5800000000000001
ITA-Serie A,2122,2021-10-18 Venezia-Fiorentina,16835,2021-10-18 18:45:00,1,1,Venezia,Fiorentina,1,0,5,12,19,8,5,4,-1,6,0,0,0,0,5,3,0,0,0,0,0,0,0,1,5,5,0,0,0,0,2,3,1,1,10,-5,4,4,1,1,1,1,2,2,1,2,59.27,54.09,Pasquale Mazzocchi | Domen Crnigoj | Mattia Caldara | Antonio Vacca | Pietro Ceccaroni | Thomas Henry | Niki Mäenpää | Dennis Johnsen | Cristian Molinaro | David Okereke | Gianluca Busio,Dusan Vlahovic | Cristiano Biraghi | Erick Pulgar | Nikola Milenkovic | Álvaro Odriozola | Bartlomiej Dragowski | Lucas Martínez Quarta | Giacomo Bonaventura | Nicolás González | José Callejón | Alfred Duncan,5,7,6,3,0,1,5,2,18,16,0,0,0.49,0.38,0.51,0.62,0.82,0.65,1,0,1,0,0.76,0.88,0.67,0.35,-0.02,0.17,0.09,0.07,-7,11,-7,0,0,0,-2,5.18,0.10999999999999999,-0.12,0.32000000000000006
ITA-Serie A,2122,2021-10-22 Torino-Genoa,16845,2021-10-22 16:30:00,1,1,Torino,Genoa,3,2,8,6,12,19,4,5,2,0,0,0,0,0,4,2,0,0,0,0,3,1,0,0,5,5,1,1,0,0,0,2,0,1,-58,-30,3,4,0,0,3,1,2,3,0,0,65.55,64.91,Rolando Mandragora | Karol Linetty | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Josip Brekalo | Antonio Sanabria | Sasa Lukic | Vanja Milinkovic-Savic | Ola Aina,Nicolo Rovella | Goran Pandev | Mattia Destro | Andrea Cambiaso | Mohamed Fares | Domenico Criscito | Yayah Kallon | Nikola Maksimovic | Davide Biraschi | Milan Badelj | Salvatore Sirigu,8,6,2,4,1,1,2,3,14,17,1,1,1.07,1.4,-1.07,0.6,0.64,0.5,0,0,-1,1,1.37,1.58,0.95,0.6,-0.06,-0.49,-0.07,-0.44,2,-7,2,0,0,-1,2,0.6400000000000006,-0.32999999999999985,-0.20999999999999996,0.35
ITA-Serie A,2122,2021-10-22 Sampdoria-Spezia,16843,2021-10-22 18:45:00,1,1,Sampdoria,Spezia,2,1,6,7,17,16,4,4,0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,1,4,3,0,0,0,0,1,1,1,1,-19,22,2,1,0,0,0,1,1,0,2,1,71.36,78.91,Adrien Silva | Emil Audero | Tommaso Augello | Morten Thorsby | Fabio Quagliarella | Mikkel Damsgaard | Maya Yoshida | Francesco Caputo | Bartosz Bereszynski | Antonio Candreva | Omar Colley,Simone Bastoni | Salvador Ferrer | Petko Hristov | Kelvin Adou | Dimitris Nikolaou | Emmanuel Gyasi | Jacopo Sala | Daniele Verde | Jeroen Zoet | Giulio Maggiore | Janis Antiste,8,7,1,2,2,2,1,4,16,19,1,1,1.79,1.75,-0.79,0.25,0.64,0.58,1,1,0,2,0.99,0.99,0.89,0.69,-0.19,-0.48,0.09,-0.2,-1,1,-1,0,0,1,1,-7.549999999999997,0.040000000000000036,0.0,0.20000000000000007
ITA-Serie A,2122,2021-10-23 Salernitana-Empoli,16842,2021-10-23 13:00:00,1,2,Salernitana,Empoli,2,4,4,9,20,13,5,4,-2,3,0,0,0,0,3,3,0,0,0,0,2,1,0,0,5,5,1,1,0,0,2,1,1,1,-17,12,5,5,0,0,2,2,3,3,1,1,55.27,50.91,Norbert Gyömbér | Luca Ranieri | Lassana Coulibaly | Milan Djuric | Mamadou Coulibaly | Wajdi Kechrida | Stefan Strandberg | Vid Belec | Simy | Francesco Di Tacchio | Riccardo Gagliolo,Guglielmo Vicario | Nicolas Haas | Liam Henderson | Mattia Viti | Andrea Pinamonti | Nedim Bajrami | Patrick Cutrone | Petar Stojanovic | Riccardo Marchizza | Simone Romagnoli | Samuele Ricci,6,8,2,2,3,1,3,2,14,14,0,1,1.61,0.58,-0.61,0.42,0.79,0.66,0,0,-1,0,0.66,0.47,0.68,0.42,0.15,0.06,0.11,0.26,-5,7,-5,0,0,0,-2,4.3600000000000065,1.0300000000000002,0.19000000000000006,0.26000000000000006
ITA-Serie A,2122,2021-10-23 Sassuolo-Venezia,16844,2021-10-23 16:00:00,1,1,Sassuolo,Venezia,3,1,8,8,15,16,4,4,2,2,0,0,0,0,4,2,0,0,0,0,0,2,1,0,5,4,0,0,0,0,2,2,0,1,1,3,0,3,0,0,0,0,1,2,1,1,85.55,71.0,Vlad Chiriches | Maxime Lopez | Jeremie Boga | Filip Djuricic | Jeremy Toljan | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Giacomo Raspadori | Domenico Berardi,Pasquale Mazzocchi | Mattia Caldara | Antonio Vacca | Michael Svoboda | Pietro Ceccaroni | Thomas Henry | Niki Mäenpää | Dennis Johnsen | David Okereke | Mattia Aramu | Gianluca Busio,10,5,0,4,1,2,2,3,14,17,1,1,2.82,0.79,-0.82,0.21,0.73,1.0,0,0,-2,0,1.34,0.56,0.91,0.36,-0.19,0.2,-0.08,0.45,0,-1,0,0,0,-3,5,14.549999999999997,2.03,0.78,0.55
ITA-Serie A,2122,2021-10-23 Bologna-AC Milan,16837,2021-10-23 18:45:00,1,2,Bologna,AC Milan,2,4,12,22,8,2,4,1,6,16,0,1,0,0,7,1,0,0,0,0,0,1,0,0,4,5,0,1,0,0,0,2,1,0,-29,-40,1,6,0,0,1,1,0,2,0,3,78.82,54.09,Lorenzo De Silvestri | Musa Barrow | Roberto Soriano | Aaron Hickey | Riccardo Orsolini | Kevin Bonifazi | Gary Medel | Marko Arnautovic | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,Davide Calabria | Sandro Tonali | Alexis Saelemaekers | Theo Hernández | Ante Rebic | Alessio Romagnoli | Fikayo Tomori | Franck Kessié | Mike Maignan | Rafael Leão | Brahim Diaz,9,4,1,2,1,5,4,1,15,18,1,1,1.5,1.52,-0.5,1.48,0.51,0.49,0,1,-2,3,1.44,1.46,0.67,0.38,-0.05,0.18,-0.14,0.19,-10,6,-10,-1,0,-5,5,24.72999999999999,-0.020000000000000018,-0.020000000000000018,0.29000000000000004
ITA-Serie A,2122,2021-10-24 Atalanta-Udinese,16836,2021-10-24 10:30:00,1,X,Atalanta,Udinese,1,1,14,9,6,13,3,4,8,3,1,0,0,0,2,1,0,1,0,1,1,0,1,0,5,3,1,1,0,0,0,1,1,1,15,-15,5,2,0,0,4,0,3,2,1,0,59.73,73.64,Rafael Toloi | Merih Demiral | Davide Zappacosta | Duván Zapata | Robin Gosens | Juan Musso | Ruslan Malinovskiy | Remo Freuler | José Luis Palomino | Joakim Maehle | Berat Gjimshiti,Ignacio Pussetto | Bram Nuytinck | Jens Stryger Larsen | Jean-Victor Makengo | Walace | Roberto Pereyra | Rodrigo Becão | Samir | Nahuel Molina | Gerard Deulofeu | Marco Silvestri,6,9,0,0,5,2,2,1,17,13,0,1,3.84,1.36,0.16,-0.36,0.67,0.77,1,1,0,1,1.56,1.04,1.28,0.61,-0.89,-0.06,0.05,0.1,5,-7,5,1,0,3,-3,-13.910000000000004,2.4799999999999995,0.52,0.67
ITA-Serie A,2122,2021-10-24 Fiorentina-Cagliari,16838,2021-10-24 13:00:00,1,1,Fiorentina,Cagliari,3,0,12,6,8,18,4,5,6,0,0,0,0,0,3,4,1,0,1,0,0,1,1,0,5,3,0,1,0,0,3,1,1,1,-12,-57,6,3,0,0,2,1,2,2,2,0,47.0,75.36,Dusan Vlahovic | Pietro Terracciano | José Callejón | Nikola Milenkovic | Álvaro Odriozola | Bartlomiej Dragowski | Igor Julio | Giacomo Bonaventura | Nicolás González | Cristiano Biraghi | Alfred Duncan,Andrea Carboni | Alessandro Deiola | Diego Godín | Nahitan Nández | Alessio Cragno | Kevin Strootman | Charalampos Lykogiannis | João Pedro | Dalbert | Keita | Razvan Marin,6,8,4,1,1,2,1,1,17,14,1,1,0.43,1.51,-0.43,1.49,0.56,0.82,0,0,0,0,0.9,1.18,0.35,0.82,-0.02,-0.01,-0.07,0.03,6,-10,6,0,0,3,-2,-28.36,-1.08,-0.2799999999999999,-0.47
ITA-Serie A,2122,2021-10-24 Verona-Lazio,16839,2021-10-24 13:00:00,1,1,Verona,Lazio,4,1,8,14,15,7,4,4,2,8,0,1,0,0,4,3,0,1,0,2,0,0,0,0,5,5,0,0,0,0,1,3,1,1,-1,7,2,2,0,0,1,1,0,1,1,0,70.27,69.64,Nicolò Casale | Antonin Barak | Giovanni Simeone | Lorenzo Montipò | Koray Günter | Darko Lazovic | Gianluca Caprari | Ivan Ilic | Adrien Tameze | Pawel Dawidowicz | Marco Faraoni,Sergej Milinkovic-Savic | Adam Marusic | Ciro Immobile | Luis Alberto | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luiz Felipe | Francesco Acerbi | Pedro | José Reina,10,8,1,1,0,2,0,0,16,14,1,1,1.58,2.35,0.42,0.65,0.67,0.78,0,1,-3,0,0.8,1.5,0.79,0.83,0.26,-0.12,0.0,0.06,-6,8,-6,-1,0,0,2,0.6299999999999955,-0.77,-0.7,-0.039999999999999925
ITA-Serie A,2122,2021-10-24 Roma-Napoli,16841,2021-10-24 16:00:00,1,X,Roma,Napoli,0,0,15,24,4,2,1,1,9,18,1,1,0,0,5,2,0,0,0,0,1,0,1,0,2,4,1,0,0,0,1,0,1,0,-40,2,0,0,0,0,0,0,0,0,0,0,83.64,84.0,Tammy Abraham | Jordan Veretout | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Bryan Cristante | Lorenzo Pellegrini | Matias Viña | Nicolo Zaniolo,Amir Rrahmani | Eljif Elmas | David Ospina | Franck Zambo | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,11,10,0,1,0,0,2,1,14,12,1,1,1.52,1.33,-1.52,-0.33,0.79,0.7,0,1,-1,3,1.62,2.05,1.04,1.12,0.01,0.15,0.0,-0.02,-9,2,-9,0,0,0,1,-0.35999999999999943,0.18999999999999995,-0.4299999999999997,-0.08000000000000007
ITA-Serie A,2122,2021-10-24 Inter-Juventus,16840,2021-10-24 18:45:00,1,X,Inter,Juventus,1,1,17,14,3,8,1,4,11,8,1,1,0,0,6,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,3,1,0,10,29,2,4,0,0,1,1,1,1,1,2,69.45,59.18,Lautaro Martínez | Samir Handanovic | Matteo Darmian | Hakan Calhanoglu | Edin Dzeko | Marcelo Brozovic | Milan Skriniar | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,Federico Chiesa | Alex Sandro | Leonardo Bonucci | Matthijs de Ligt | Juan Cuadrado | Wojciech Szczesny | Manuel Locatelli | Rodrigo Bentancur | Danilo | Federico Bernardeschi | Giorgio Chiellini,11,8,0,3,0,0,0,5,15,18,1,1,1.45,1.47,-0.45,-0.47,0.58,0.92,0,0,0,2,2.05,1.28,0.97,0.8,-0.68,-0.2,0.0,-0.3,3,-5,3,0,0,-2,3,10.270000000000003,-0.020000000000000018,0.7699999999999998,0.16999999999999993
ITA-Serie A,2122,2021-10-26 Spezia-Genoa,16853,2021-10-26 16:30:00,1,X,Spezia,Genoa,1,1,7,6,17,18,4,5,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,3,5,0,0,0,0,1,1,0,1,-10,15,1,4,0,0,0,2,0,3,1,0,80.91,59.64,Viktor Kovalenko | Simone Bastoni | Salvador Ferrer | Petko Hristov | Kelvin Adou | Dimitris Nikolaou | Emmanuel Gyasi | Daniele Verde | Jeroen Zoet | Giulio Maggiore | Janis Antiste,Nicolo Rovella | Goran Pandev | Mattia Destro | Andrea Cambiaso | Mohamed Fares | Domenico Criscito | Yayah Kallon | Nikola Maksimovic | Abdoulaye Touré | Milan Badelj | Salvatore Sirigu,7,7,4,2,0,2,5,3,17,19,1,1,1.06,2.35,-0.06,-0.35,0.8,0.6,1,3,-3,0,0.85,1.38,0.67,0.67,0.14,0.2,-0.05,-0.18,1,-1,1,0,0,-3,0,21.269999999999996,-1.29,-0.5299999999999999,0.0
ITA-Serie A,2122,2021-10-26 Venezia-Salernitana,16855,2021-10-26 16:30:00,1,2,Venezia,Salernitana,1,2,8,4,16,20,4,5,1,-3,0,0,0,0,2,1,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,1,0,-2,28,5,5,0,0,3,3,0,1,2,3,47.09,62.82,Gianluca Busio | Tyronne Ebuehi | Pasquale Mazzocchi | Domen Crnigoj | Mattia Caldara | Michael Svoboda | Pietro Ceccaroni | Thomas Henry | Dennis Johnsen | David Okereke | Niki Mäenpää,Norbert Gyömbér | Luca Ranieri | Lassana Coulibaly | Mamadou Coulibaly | Wajdi Kechrida | Stefan Strandberg | Vid Belec | Federico Bonazzoli | Simy | Francesco Di Tacchio | Riccardo Gagliolo,6,6,4,3,1,2,1,3,16,17,0,0,0.51,1.37,0.49,0.63,0.53,0.86,0,0,0,0,0.74,0.71,0.61,0.94,-0.18,-0.05,0.03,0.11,4,-4,4,0,0,0,0,-15.729999999999997,-0.8600000000000001,0.030000000000000027,-0.32999999999999996
ITA-Serie A,2122,2021-10-26 AC Milan-Torino,16850,2021-10-26 18:45:00,1,1,AC Milan,Torino,1,0,25,11,2,12,1,4,18,4,0,0,0,0,3,2,0,0,0,0,1,1,0,0,4,4,0,0,0,0,1,0,1,0,13,52,5,2,0,0,2,1,1,0,2,1,49.36,72.45,Davide Calabria | Sandro Tonali | Alexis Saelemaekers | Theo Hernández | Ante Rebic | Alessio Romagnoli | Fikayo Tomori | Franck Kessié | Mike Maignan | Rafael Leão | Brahim Diaz,Rolando Mandragora | Karol Linetty | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Josip Brekalo | Antonio Sanabria | Sasa Lukic | Vanja Milinkovic-Savic | Ola Aina,7,8,1,2,3,1,1,2,20,15,1,1,0.92,2.25,3.08,0.75,0.77,0.59,0,1,0,0,1.58,1.16,0.84,0.8,-0.12,0.21,0.03,0.2,14,-10,14,0,0,3,-1,-23.090000000000003,-1.33,0.42000000000000015,0.039999999999999925
ITA-Serie A,2122,2021-10-27 Juventus-Sassuolo,16848,2021-10-27 16:30:00,1,2,Juventus,Sassuolo,1,2,15,11,6,13,3,4,8,4,0,0,0,0,2,1,0,0,0,0,1,1,0,1,5,5,1,1,0,0,2,2,0,1,-58,-38,6,4,1,0,2,2,2,1,1,2,44.18,66.0,Alex Sandro | Leonardo Bonucci | Juan Cuadrado | Matthijs de Ligt | Wojciech Szczesny | Manuel Locatelli | Rodrigo Bentancur | Danilo | Federico Bernardeschi | Álvaro Morata | Giorgio Chiellini,Vlad Chiriches | Maxime Lopez | Jeremie Boga | Filip Djuricic | Jeremy Toljan | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Giacomo Raspadori | Domenico Berardi,5,7,5,2,1,2,5,2,17,14,0,1,1.35,2.13,-0.35,0.87,0.49,0.52,1,1,-2,2,1.43,1.15,0.96,0.74,-0.15,0.19,-0.39,0.17,4,-7,4,0,0,2,-2,-21.82,-0.7799999999999998,0.28,0.21999999999999997
ITA-Serie A,2122,2021-10-27 Udinese-Verona,16854,2021-10-27 16:30:00,1,X,Udinese,Verona,1,1,10,11,14,11,4,4,3,4,0,0,0,0,2,2,0,0,0,0,0,1,1,0,5,5,0,1,0,0,3,2,1,1,28,-4,3,7,0,0,1,4,3,2,0,1,67.09,40.18,Ignacio Pussetto | Bram Nuytinck | Jens Stryger Larsen | Jean-Victor Makengo | Walace | Roberto Pereyra | Rodrigo Becão | Samir | Nahuel Molina | Gerard Deulofeu | Marco Silvestri,Nicolò Casale | Antonin Barak | Giovanni Simeone | Lorenzo Montipò | Koray Günter | Darko Lazovic | Gianluca Caprari | Ivan Ilic | Adrien Tameze | Pawel Dawidowicz | Marco Faraoni,7,4,2,6,2,1,1,0,13,14,1,0,0.69,3.54,0.31,0.46,0.66,0.66,1,0,-2,0,0.83,1.12,0.42,0.52,0.21,-0.32,0.25,0.0,-1,3,-1,0,0,-4,3,26.910000000000004,-2.85,-0.29000000000000015,-0.10000000000000003
ITA-Serie A,2122,2021-10-27 Sampdoria-Atalanta,16852,2021-10-27 16:30:00,1,2,Sampdoria,Atalanta,1,3,9,15,15,5,4,2,2,8,0,0,0,0,3,2,0,0,1,0,0,0,0,1,4,4,1,0,0,0,2,2,0,1,-37,27,3,2,0,0,2,1,1,1,1,0,70.09,71.09,Adrien Silva | Tommaso Augello | Antonio Candreva | Morten Thorsby | Fabio Quagliarella | Mikkel Damsgaard | Maya Yoshida | Francesco Caputo | Bartosz Bereszynski | Emil Audero | Omar Colley,Rafael Toloi | Davide Zappacosta | Duván Zapata | Robin Gosens | Ruslan Malinovskiy | Juan Musso | Remo Freuler | José Luis Palomino | Mario Pasalic | Joakim Maehle | Berat Gjimshiti,7,8,1,0,3,3,1,2,14,18,1,1,1.0,0.63,1.0,0.37,0.74,0.74,0,0,3,1,0.89,1.25,0.85,1.14,0.1,0.31,0.19,0.31,-6,10,-6,0,0,1,-1,-1.0,0.37,-0.36,-0.2899999999999999
ITA-Serie A,2122,2021-10-27 Lazio-Fiorentina,16849,2021-10-27 18:45:00,1,1,Lazio,Fiorentina,1,0,14,15,8,7,4,4,7,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,-9,24,5,4,0,0,3,0,2,2,0,2,55.0,58.55,Sergej Milinkovic-Savic | Adam Marusic | Ciro Immobile | Luis Alberto | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luiz Felipe | Francesco Acerbi | Pedro | José Reina,Dusan Vlahovic | Pietro Terracciano | José Callejón | Nikola Milenkovic | Álvaro Odriozola | Bartlomiej Dragowski | Lucas Martínez Quarta | Giacomo Bonaventura | Nicolás González | Cristiano Biraghi | Alfred Duncan,9,7,2,2,0,2,0,1,16,19,0,1,1.42,3.12,-0.42,-0.12,0.99,0.64,0,0,0,0,1.47,0.92,1.04,0.27,0.03,-0.02,0.01,0.2,-1,1,-1,0,0,1,2,-3.549999999999997,-1.7000000000000002,0.5499999999999999,0.77
ITA-Serie A,2122,2021-10-27 Empoli-Inter,16847,2021-10-27 18:45:00,1,2,Empoli,Inter,0,2,12,18,11,3,4,1,5,11,0,0,0,0,3,2,0,0,0,0,0,0,1,0,5,4,0,0,0,0,1,2,0,1,6,-3,3,4,0,0,1,2,2,1,0,1,61.55,59.64,Guglielmo Vicario | Nicolas Haas | Liam Henderson | Andrea Pinamonti | Nedim Bajrami | Patrick Cutrone | Petar Stojanovic | Riccardo Marchizza | Samuele Ricci | Filippo Bandinelli | Ardian Ismajli,Lautaro Martínez | Samir Handanovic | Matteo Darmian | Hakan Calhanoglu | Edin Dzeko | Marcelo Brozovic | Milan Skriniar | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,8,7,3,4,0,0,3,0,16,15,1,1,2.83,0.97,1.17,0.03,0.78,0.79,0,0,0,1,0.99,1.29,0.37,0.97,-0.52,0.76,-0.03,0.62,-6,8,-6,0,0,-1,1,1.9099999999999966,1.86,-0.30000000000000004,-0.6
ITA-Serie A,2122,2021-10-27 Cagliari-Roma,16846,2021-10-27 18:45:00,1,2,Cagliari,Roma,1,2,6,16,20,6,5,3,-1,9,0,0,0,0,2,4,0,0,0,0,2,0,0,1,5,2,1,0,0,0,0,0,1,0,13,45,3,0,0,0,2,0,1,0,1,0,71.55,88.18,Andrea Carboni | Luca Ceppitelli | Alessandro Deiola | Diego Godín | Nahitan Nández | Alessio Cragno | Kevin Strootman | Charalampos Lykogiannis | João Pedro | Keita | Razvan Marin,Tammy Abraham | Jordan Veretout | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Bryan Cristante | Lorenzo Pellegrini | Matias Viña | Nicolo Zaniolo,7,11,2,0,2,0,1,2,14,13,1,1,0.12,1.63,-0.12,-1.63,1.0,0.67,0,0,-1,0,0.81,1.62,0.41,1.11,0.37,0.0,0.26,0.0,-10,14,-10,0,0,3,-4,-16.63000000000001,-1.5099999999999998,-0.81,-0.7000000000000002
ITA-Serie A,2122,2021-10-28 Napoli-Bologna,16851,2021-10-28 18:45:00,1,1,Napoli,Bologna,3,0,25,12,2,11,1,4,18,5,0,0,0,0,1,1,0,2,0,2,1,1,0,0,3,5,0,1,0,0,3,2,0,0,15,-38,2,3,0,0,0,1,1,2,1,1,75.91,58.64,Amir Rrahmani | David Ospina | Franck Zambo | Piotr Zielinski | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,Lorenzo De Silvestri | Musa Barrow | Roberto Soriano | Aaron Hickey | Riccardo Orsolini | Kevin Bonifazi | Gary Medel | Marko Arnautovic | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,9,8,2,0,0,3,0,4,12,12,1,1,0.59,0.63,-0.59,1.37,0.58,0.93,0,0,0,0,1.87,0.66,0.86,0.5,0.18,0.78,0.0,0.56,13,-9,13,0,0,-1,1,17.269999999999996,-0.040000000000000036,1.21,0.36
ITA-Serie A,2122,2021-10-30 Atalanta-Lazio,16856,2021-10-30 13:00:00,1,X,Atalanta,Lazio,2,2,18,17,5,6,2,3,11,10,1,0,0,0,3,3,0,0,1,0,0,1,0,0,5,4,0,0,0,0,3,4,0,1,-19,20,2,1,0,0,1,1,1,0,0,0,72.36,78.55,Rafael Toloi | Davide Zappacosta | Duván Zapata | Ruslan Malinovskiy | Juan Musso | Berat Gjimshiti | Remo Freuler | José Luis Palomino | Mario Pasalic | Marten de Roon | Joakim Maehle,Sergej Milinkovic-Savic | Adam Marusic | Ciro Immobile | Luis Alberto | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luiz Felipe | Francesco Acerbi | Pedro | José Reina,7,10,2,1,2,0,1,0,16,17,1,1,1.99,0.64,1.01,0.36,0.71,0.84,2,0,3,0,1.34,1.4,1.02,0.96,-0.09,0.07,0.07,-0.01,1,-1,1,1,0,1,-3,-6.189999999999998,1.35,-0.05999999999999983,0.06000000000000005
ITA-Serie A,2122,2021-10-30 Verona-Juventus,16860,2021-10-30 16:00:00,1,1,Verona,Juventus,2,1,12,15,10,7,4,4,5,8,0,1,0,0,2,1,0,0,0,0,1,1,0,0,5,5,0,1,0,0,0,2,0,1,3,-5,6,6,0,1,4,2,2,3,1,0,54.73,45.64,Nicolò Casale | Antonin Barak | Giovanni Simeone | Lorenzo Montipò | Koray Günter | Darko Lazovic | Gianluca Caprari | Ivan Ilic | Adrien Tameze | Pawel Dawidowicz | Marco Faraoni,Federico Chiesa | Alex Sandro | Leonardo Bonucci | Matthijs de Ligt | Juan Cuadrado | Wojciech Szczesny | Manuel Locatelli | Rodrigo Bentancur | Danilo | Álvaro Morata | Giorgio Chiellini,10,8,0,3,1,0,0,4,18,19,0,0,0.84,1.16,0.16,-0.16,0.77,0.75,0,0,1,-1,0.98,0.96,0.88,1.09,0.14,0.47,0.1,0.15,-3,3,-3,-1,0,0,2,9.089999999999996,-0.31999999999999995,0.020000000000000018,-0.21000000000000008
