LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2324,2023-10-29 Cagliari-Frosinone,22395,2023-10-29 11:30:00,1,1,Cagliari,Frosinone,4,3,3,12,20,12,5,4,-3,6,0,0,1,1,4,0,0,1,0,1,1,1,0,0,5,5,0,0,0,0,2,3,1,0,9,-23,1,5,0,0,0,2,2,1,1,2,74.45,53.82,Boris Radunovic | Pantelis Hatzidiakos | Tommaso Augello | Mateusz Wieteska | Sulemana | Adam Obert | Gabriele Zappa | Zito | Nahitan Nández | Antoine Makoumbou | Alberto Dossena,Enzo Barrenechea | Stefano Turati | Ilario Monterisi | Walid Cheddira | Simone Romagnoli | Riccardo Marchizza | Jaime Báez | Caleb Okoli | Anthony Oyono | Luca Mazzitelli | Matìas Soulè Malvano,5,7,6,4,0,0,5,2,20,14,1,1,1.5,1.43,0.5,-0.43,0.51,0.63,3,0,-2,0,0.77,1.3,0.6,0.83,0.0,0.19,-0.15,-0.14,-9,8,-9,0,0,-4,-2,20.630000000000003,0.07000000000000006,-0.53,-0.22999999999999998
ITA-Serie A,2324,2023-10-29 Monza-Udinese,22399,2023-10-29 14:00:00,1,X,Monza,Udinese,1,1,12,6,11,18,4,5,6,0,0,0,0,1,2,3,1,0,1,0,0,0,0,1,5,4,1,0,0,0,1,2,1,1,-25,-17,3,3,0,0,2,2,1,1,0,1,67.27,68.27,Lorenzo Colombo | Pablo Marí | Dany Mota | Patrick Ciurria | Armando Izzo | Andrea Colpani | Matteo Pessina | Michele Di Gregorio | Georgios Kyriakopoulos | Luca Caldirola | Roberto Gagliardini,Jaka Bijol | Walace | Sandi Lovric | Christian Kabasele | Florian Thauvin | Marco Silvestri | Festy Ebosele | Hassane Kamara | Lorenzo Lucca | Nehuén Pérez | Lazar Samardzic,9,7,1,4,1,0,1,2,15,15,1,1,0.42,2.58,-0.42,-1.58,0.54,0.97,0,0,0,-2,1.41,0.6,0.85,0.6,-0.29,0.17,0.0,0.72,6,-7,6,0,-1,0,2,-1.0,-2.16,0.8099999999999999,0.25
ITA-Serie A,2324,2023-10-29 Inter-Roma,22397,2023-10-29 17:00:00,1,1,Inter,Roma,1,0,22,14,2,8,1,4,15,7,1,1,0,0,2,2,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1,3,0,1,1,27,2,4,0,0,2,3,0,1,0,1,66.91,59.27,Francesco Acerbi | Federico Dimarco | Nicolò Barella | Lautaro Martínez | Yann Sommer | Denzel Dumfries | Marcus Thuram | Henrikh Mkhitaryan | Hakan Calhanoglu | Matteo Darmian | Alessandro Bastoni,Paulo Dybala | Gianluca Mancini | Rui Patrício | Romelu Lukaku | Leonardo Spinazzola | Evan Ndicka | Andrea Belotti | Leandro Paredes | Diego Llorente | Edoardo Bove | Bryan Cristante,10,8,1,1,0,2,0,3,16,13,1,1,2.44,2.56,0.56,-1.56,0.73,0.57,1,1,2,0,2.02,1.08,1.56,0.79,-0.17,0.41,0.01,0.53,8,-6,8,0,0,-2,2,7.6399999999999935,-0.1200000000000001,0.94,0.77
ITA-Serie A,2324,2023-10-29 Napoli-AC Milan,22404,2023-10-29 19:45:00,1,X,Napoli,AC Milan,2,2,17,21,4,3,1,1,10,14,1,1,0,0,2,1,0,1,0,1,1,0,0,0,5,5,0,2,0,0,3,2,0,1,37,-8,1,4,0,1,0,2,1,1,0,0,76.18,55.82,Piotr Zielinski | Franck Zambo | Khvicha Kvaratskhelia | Mathías Olivera | Giacomo Raspadori | Matteo Politano | Leo Østigard | Stanislav Lobotka | Alex Meret | Giovanni Di Lorenzo | Victor Osimhen,Fikayo Tomori | Davide Calabria | Ruben Loftus-Cheek | Malick Thiaw | Rade Krunic | Rafael Leão | Christian Pulisic | Tijjani Reijnders | Olivier Giroud | Mike Maignan | Theo Hernández,7,9,3,0,1,2,2,0,17,18,1,0,2.67,0.24,0.33,-0.24,0.59,0.69,0,0,0,-3,1.21,1.36,1.17,0.78,-0.04,0.05,0.86,0.05,-4,1,-4,0,0,-3,-2,20.360000000000007,2.4299999999999997,-0.15000000000000013,0.3899999999999999
ITA-Serie A,2324,2023-10-30 Empoli-Atalanta,22400,2023-10-30 17:30:00,1,2,Empoli,Atalanta,0,3,7,16,18,6,5,3,0,9,0,1,0,0,3,4,0,0,0,0,0,1,1,0,5,5,0,0,0,0,3,3,1,1,-7,-3,0,4,0,1,0,1,0,3,2,0,85.27,55.36,Razvan Marin | Sebastiano Luperto | Etrit Berisha | Tommaso Baldanzi | Liberato Cacace | Matteo Cancellieri | Nicolò Cambiaghi | Youssef Maleh | Tyronne Ebuehi | Francesco Caputo | Alberto Grassi,Sead Kolasinac | Berat Gjimshiti | Charles De Ketelaere | Matteo Ruggeri | Ademola Lookman | Juan Musso | Teun Koopmeiners | Éderson | Giorgio Scalvini | Davide Zappacosta | Marten de Roon,10,9,0,1,1,1,3,1,14,15,1,0,1.79,1.97,0.21,0.03,0.58,0.61,2,1,2,0,0.59,1.05,0.56,0.76,-0.08,0.08,0.17,0.12,-9,12,-9,-1,0,-4,1,29.909999999999997,-0.17999999999999994,-0.4600000000000001,-0.19999999999999996
ITA-Serie A,2324,2023-10-30 Lazio-Fiorentina,22402,2023-10-30 19:45:00,1,1,Lazio,Fiorentina,1,0,13,17,10,6,4,3,6,10,1,1,0,0,5,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,3,1,1,-3,-29,1,3,0,0,0,1,0,0,1,2,78.64,65.09,Mattia Zaccagni | Alessio Romagnoli | Adam Marusic | Nicolò Casale | Nicolo Rovella | Luis Alberto | Ciro Immobile | Danilo Cataldi | Ivan Provedel | Elseid Hysaj | Felipe Anderson,M'Bala Nzola | Arthur | Alfred Duncan | Fabiano Parisi | Josip Brekalo | Nicolás González | Michael Kayode | Nikola Milenkovic | Lucas Martínez Quarta | Pietro Terracciano | Giacomo Bonaventura,7,8,3,2,1,1,2,3,14,13,1,1,2.94,0.76,-0.94,-0.76,0.72,0.53,0,0,0,0,0.77,0.92,0.87,0.73,-0.29,0.09,0.22,0.02,-4,4,-4,0,0,-2,-1,13.549999999999997,2.1799999999999997,-0.15000000000000002,0.14
ITA-Serie A,2324,2023-11-03 Bologna-Lazio,22406,2023-11-03 19:45:00,1,1,Bologna,Lazio,1,0,15,16,8,7,4,4,8,9,0,1,1,0,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,1,1,-28,8,2,1,0,0,2,0,0,0,0,1,71.0,75.55,Lukasz Skorupski | Charalampos Lykogiannis | Dan Ndoye | Joshua Zirkzee | Sam Beukema | Remo Freuler | Riccardo Orsolini | Riccardo Calafiori | Lorenzo De Silvestri | Michel Aebischer | Lewis Ferguson,Mattia Zaccagni | Alessio Romagnoli | Adam Marusic | Nicolò Casale | Nicolo Rovella | Manuel Lazzari | Luis Alberto | Ciro Immobile | Danilo Cataldi | Ivan Provedel | Felipe Anderson,9,7,1,3,1,1,3,1,13,14,1,1,0.83,2.38,0.17,-1.38,0.81,0.58,0,1,0,2,1.04,0.74,0.61,0.82,-0.07,0.03,0.09,0.42,-1,1,-1,-1,1,1,2,-4.549999999999997,-1.5499999999999998,0.30000000000000004,-0.20999999999999996
ITA-Serie A,2324,2023-11-04 Salernitana-Napoli,22413,2023-11-04 14:00:00,1,2,Salernitana,Napoli,0,2,4,18,20,5,5,2,-3,11,0,1,1,0,4,2,0,1,1,1,1,0,0,0,5,5,0,0,0,0,1,2,1,1,-7,-17,4,3,0,0,1,2,2,1,3,0,54.91,68.82,Grigoris Kastanos | Giulio Maggiore | Domagoj Bradaric | Matteo Lovato | Antonio Candreva | Pasquale Mazzocchi | Lorenzo Pirola | Norbert Gyömbér | Jovane Cabral | Boulaye Dia | Guillermo Ochoa,Victor Osimhen | Natan | Franck Zambo | Khvicha Kvaratskhelia | Mathías Olivera | Giacomo Raspadori | Matteo Politano | Stanislav Lobotka | Alex Meret | Giovanni Di Lorenzo | Piotr Zielinski,6,9,3,0,2,2,2,2,17,16,1,1,0.78,1.51,-0.78,0.49,0.67,0.64,0,0,0,1,0.76,1.3,0.29,1.25,0.08,-0.09,0.12,0.73,-14,15,-14,-1,1,1,-3,-13.909999999999997,-0.73,-0.54,-0.96
ITA-Serie A,2324,2023-11-04 Atalanta-Inter,22405,2023-11-04 17:00:00,1,2,Atalanta,Inter,1,2,19,25,5,1,2,1,12,18,0,1,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,4,0,0,1,-8,1,1,0,0,0,1,2,0,1,0,72.18,75.55,Sead Kolasinac | Berat Gjimshiti | Charles De Ketelaere | Matteo Ruggeri | Ademola Lookman | Juan Musso | Teun Koopmeiners | Éderson | Giorgio Scalvini | Davide Zappacosta | Marten de Roon,Francesco Acerbi | Federico Dimarco | Nicolò Barella | Lautaro Martínez | Yann Sommer | Denzel Dumfries | Marcus Thuram | Henrikh Mkhitaryan | Hakan Calhanoglu | Matteo Darmian | Alessandro Bastoni,10,9,1,2,0,0,1,0,16,13,1,1,2.19,2.32,0.81,-1.32,0.58,0.59,0,0,0,0,1.35,2.05,0.84,1.26,-0.3,-0.03,-0.21,0.0,-6,4,-6,-1,0,0,1,-3.3699999999999903,-0.1299999999999999,-0.6999999999999997,-0.42000000000000004
ITA-Serie A,2324,2023-11-04 AC Milan-Udinese,22410,2023-11-04 19:45:00,1,2,AC Milan,Udinese,0,1,22,7,3,17,1,4,15,0,1,0,0,1,3,1,0,0,0,0,1,1,0,1,5,4,1,0,0,0,2,0,1,0,-21,8,3,0,0,0,2,0,1,0,1,0,65.18,78.91,Fikayo Tomori | Davide Calabria | Malick Thiaw | Rade Krunic | Rafael Leão | Theo Hernández | Tijjani Reijnders | Yunus Musah | Olivier Giroud | Mike Maignan | Christian Pulisic,Jaka Bijol | Walace | Sandi Lovric | Christian Kabasele | Florian Thauvin | Marco Silvestri | Festy Ebosele | Hassane Kamara | Lorenzo Lucca | Nehuén Pérez | Lazar Samardzic,9,7,0,4,2,0,3,2,18,16,1,1,2.44,1.06,-0.44,-0.06,0.53,0.76,0,1,0,1,1.11,0.59,0.77,0.61,0.25,0.01,0.36,0.69,15,-14,15,1,-1,3,2,-13.72999999999999,1.38,0.5200000000000001,0.16000000000000003
ITA-Serie A,2324,2023-11-05 Verona-Monza,22409,2023-11-05 11:30:00,1,2,Verona,Monza,1,3,8,13,17,10,4,4,1,6,0,0,0,0,2,2,0,0,0,0,0,1,1,1,5,5,0,0,0,0,4,3,0,0,28,21,1,1,0,0,2,1,1,0,0,2,80.27,74.55,Marco Faraoni | Ondrej Duda | Giangiacomo Magnani | Martin Hongla | Michael Folorunsho | Filippo Terracciano | Josh Doig | Darko Lazovic | Lorenzo Montipò | Pawel Dawidowicz | Cyril Ngonge,Lorenzo Colombo | Pablo Marí | Dany Mota | Patrick Ciurria | Armando Izzo | Andrea Colpani | Matteo Pessina | Michele Di Gregorio | Georgios Kyriakopoulos | Luca Caldirola | Roberto Gagliardini,9,9,2,1,0,1,2,3,18,14,1,1,0.32,0.4,-0.32,0.6,0.76,0.62,0,0,0,-2,0.49,1.2,0.33,0.81,0.0,0.21,-0.03,0.08,-5,7,-5,0,0,0,0,5.719999999999999,-0.08000000000000002,-0.71,-0.48000000000000004
ITA-Serie A,2324,2023-11-05 Cagliari-Genoa,22407,2023-11-05 14:00:00,1,1,Cagliari,Genoa,2,1,6,11,19,14,5,4,-1,4,0,0,1,1,1,3,0,0,0,1,1,1,0,1,5,5,1,0,0,0,0,0,1,1,-5,-34,2,2,0,0,1,1,1,1,2,1,69.45,74.09,Boris Radunovic | Tommaso Augello | Mateusz Wieteska | Matteo Prati | Gaetano Oristanio | Alberto Dossena | Sulemana | Gabriele Zappa | Nahitan Nández | Antoine Makoumbou | Zito,Mateo Retegui | Morten Frendrup | Mattia Bani | Ruslan Malinovskiy | Josep Martínez | Milan Badelj | Stefano Sabelli | Johan Vásquez | Radu Dragusin | Morten Thorsby | Albert Gudmundsson,6,8,4,1,1,2,4,1,18,16,1,1,4.07,0.41,-0.07,0.59,0.61,0.74,5,0,3,0,1.33,0.28,0.65,0.65,-0.56,0.27,-0.62,0.34,-5,5,-5,0,0,0,-2,-4.640000000000001,3.66,1.05,0.0
ITA-Serie A,2324,2023-11-05 Roma-Lecce,22412,2023-11-05 17:00:00,1,1,Roma,Lecce,2,1,14,13,10,11,4,4,6,5,1,0,0,1,4,3,0,0,1,0,0,0,0,1,4,5,0,0,0,0,3,1,1,1,12,-10,3,2,0,0,2,1,2,1,0,0,65.18,64.0,Gianluca Mancini | Rui Patrício | Romelu Lukaku | Leonardo Spinazzola | Evan Ndicka | Andrea Belotti | Leandro Paredes | Rasmus Kristensen | Diego Llorente | Edoardo Bove | Bryan Cristante,Nikola Krstovic | Mohamed Kaba | Marin Pongracic | Antonino Gallo | Valentin Gendrey | Hamza Rafia | Ylber Ramadani | Pontus Almqvist | Wladimiro Falcone | Federico Baschirotto | Gabriel Strefezza,7,9,2,2,2,0,3,1,16,14,1,1,0.5,0.46,-0.5,-0.46,1.0,0.6,0,0,0,-1,1.5,0.76,0.79,0.39,-0.42,0.02,-0.32,0.05,1,-1,1,1,-1,1,-2,1.1800000000000068,0.03999999999999998,0.74,0.4
ITA-Serie A,2324,2023-11-05 Fiorentina-Juventus,22408,2023-11-05 19:45:00,1,2,Fiorentina,Juventus,0,1,17,23,8,2,4,1,9,15,1,0,0,0,3,3,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1,1,1,1,-3,-10,4,2,0,0,1,1,2,1,1,1,59.55,75.09,M'Bala Nzola | Arthur | Fabiano Parisi | Alfred Duncan | Josip Brekalo | Nicolás González | Michael Kayode | Nikola Milenkovic | Lucas Martínez Quarta | Pietro Terracciano | Giacomo Bonaventura,Federico Gatti | Wojciech Szczesny | Federico Chiesa | Dusan Vlahovic | Bremer | Manuel Locatelli | Timothy Weah | Weston McKennie | Filip Kostic | Danilo | Adrien Rabiot,5,8,5,1,1,2,3,1,14,14,1,1,0.39,4.18,-0.39,-3.18,0.59,0.52,0,1,-1,0,0.69,1.09,0.5,1.08,0.23,0.36,0.17,0.38,-6,6,-6,1,0,2,-3,-15.540000000000006,-3.7899999999999996,-0.40000000000000013,-0.5800000000000001
ITA-Serie A,2324,2023-11-06 Frosinone-Empoli,22411,2023-11-06 17:30:00,1,1,Frosinone,Empoli,2,1,12,7,12,19,4,5,4,-1,0,0,1,0,4,4,0,0,0,1,2,0,1,0,5,5,0,0,0,0,3,3,0,1,3,-6,3,5,0,0,1,3,1,1,1,1,61.09,53.91,Enzo Barrenechea | Stefano Turati | Ilario Monterisi | Walid Cheddira | Simone Romagnoli | Riccardo Marchizza | Jaime Báez | Caleb Okoli | Anthony Oyono | Luca Mazzitelli | Matìas Soulè Malvano,Razvan Marin | Sebastiano Luperto | Etrit Berisha | Tommaso Baldanzi | Liberato Cacace | Matteo Cancellieri | Nicolò Cambiaghi | Youssef Maleh | Tyronne Ebuehi | Francesco Caputo | Alberto Grassi,7,6,4,4,0,1,2,3,16,13,1,0,1.3,0.27,1.7,-0.27,0.92,0.68,0,0,-3,0,1.23,0.59,0.98,0.59,0.07,0.0,-0.04,0.12,5,-7,5,0,1,-2,1,7.180000000000007,1.03,0.64,0.39
ITA-Serie A,2324,2023-11-06 Torino-Sassuolo,22414,2023-11-06 19:45:00,1,1,Torino,Sassuolo,2,1,12,11,13,15,4,4,4,3,0,0,1,1,5,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,1,0,0,16,11,3,0,0,0,1,0,3,0,1,0,68.0,84.09,Ricardo Rodríguez | Perr Schuurs | Raoul Bellanova | Duván Zapata | Vanja Milinkovic-Savic | Valentino Lazaro | Adrien Tameze | Alessandro Buongiorno | Samuele Ricci | Nikola Vlasic | Ivan Ilic,Jeremy Toljan | Andrea Consigli | Armand Lauriente | Andrea Pinamonti | Matias Viña | Ruan | Matheus Henrique | Domenico Berardi | Nedim Bajrami | Martin Erlic | Daniel Boloca,8,9,2,1,1,1,3,2,17,15,1,1,1.38,0.86,-0.38,0.14,0.78,0.53,0,0,2,-2,0.51,1.13,0.54,0.81,-0.2,0.04,0.15,-0.02,1,-2,1,0,0,3,-1,-16.090000000000003,0.5199999999999999,-0.6199999999999999,-0.27
ITA-Serie A,2324,2023-11-10 Sassuolo-Salernitana,22423,2023-11-10 17:30:00,1,X,Sassuolo,Salernitana,2,2,11,4,15,20,4,5,3,-4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,0,1,-10,20,2,3,0,0,0,1,1,2,1,1,73.09,64.64,Jeremy Toljan | Andrea Consigli | Armand Lauriente | Andrea Pinamonti | Matias Viña | Ruan | Matheus Henrique | Domenico Berardi | Nedim Bajrami | Martin Erlic | Daniel Boloca,Grigoris Kastanos | Lassana Coulibaly | Domagoj Bradaric | Matteo Lovato | Antonio Candreva | Pasquale Mazzocchi | Lorenzo Pirola | Norbert Gyömbér | Jovane Cabral | Boulaye Dia | Guillermo Ochoa,7,5,3,5,1,1,2,2,15,17,1,1,0.51,0.33,0.49,-0.33,0.64,0.66,0,0,0,0,0.86,0.58,0.69,0.24,0.27,0.18,0.22,0.2,7,-5,7,0,0,-1,2,8.450000000000003,0.18,0.28,0.44999999999999996
ITA-Serie A,2324,2023-11-10 Genoa-Verona,22415,2023-11-10 19:45:00,1,1,Genoa,Verona,1,0,11,8,15,18,4,5,3,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,4,5,0,1,0,0,1,2,0,1,11,-47,3,4,0,0,2,2,0,2,1,0,62.64,61.73,Mateo Retegui | Morten Frendrup | Koni de Winter | Mattia Bani | Ruslan Malinovskiy | Josep Martínez | Milan Badelj | Stefano Sabelli | Johan Vásquez | Radu Dragusin | Albert Gudmundsson,Marco Faraoni | Ondrej Duda | Giangiacomo Magnani | Martin Hongla | Michael Folorunsho | Filippo Terracciano | Darko Lazovic | Lorenzo Montipò | Pawel Dawidowicz | Cyril Ngonge | Milan Djuric,8,6,2,3,1,2,0,2,17,15,1,1,0.67,1.13,0.33,-0.13,0.86,0.78,0,1,0,0,0.38,0.42,0.49,0.19,-0.1,0.07,0.16,0.05,3,-3,3,0,0,-1,2,0.9100000000000037,-0.45999999999999985,-0.03999999999999998,0.3
ITA-Serie A,2324,2023-11-11 Lecce-AC Milan,22417,2023-11-11 14:00:00,1,X,Lecce,AC Milan,2,2,13,22,14,3,4,1,5,14,0,1,0,0,5,1,0,0,0,0,0,0,2,0,5,4,0,0,0,0,3,1,1,0,5,29,1,3,0,0,0,1,0,1,1,2,76.36,59.55,Nikola Krstovic | Mohamed Kaba | Marin Pongracic | Antonino Gallo | Valentin Gendrey | Hamza Rafia | Ylber Ramadani | Pontus Almqvist | Wladimiro Falcone | Federico Baschirotto | Gabriel Strefezza,Fikayo Tomori | Davide Calabria | Malick Thiaw | Rade Krunic | Rafael Leão | Christian Pulisic | Tijjani Reijnders | Yunus Musah | Olivier Giroud | Mike Maignan | Theo Hernández,9,9,1,1,1,1,1,1,15,16,1,1,1.21,1.28,-0.21,-1.28,0.77,0.76,0,0,-3,-3,0.76,1.24,0.48,0.71,0.0,-0.13,0.01,0.23,-9,11,-9,-1,0,-2,0,16.810000000000002,-0.07000000000000006,-0.48,-0.22999999999999998
ITA-Serie A,2324,2023-11-11 Juventus-Cagliari,22421,2023-11-11 17:00:00,1,1,Juventus,Cagliari,2,1,26,9,2,17,1,4,18,1,0,0,0,0,3,4,0,0,1,0,0,1,1,0,3,5,0,0,0,0,0,1,1,1,15,5,1,3,0,0,1,1,1,1,0,2,78.36,74.55,Federico Gatti | Wojciech Szczesny | Federico Chiesa | Dusan Vlahovic | Bremer | Manuel Locatelli | Moise Kean | Weston McKennie | Filip Kostic | Danilo | Adrien Rabiot,Boris Radunovic | Tommaso Augello | Mateusz Wieteska | Matteo Prati | Gaetano Oristanio | Gabriele Zappa | Nahitan Nández | Pantelis Hatzidiakos | Alberto Dossena | Antoine Makoumbou | Zito,8,6,1,4,2,1,1,4,14,13,1,1,0.86,1.27,0.14,0.73,0.75,0.61,0,3,2,2,1.03,0.92,0.93,0.74,0.06,0.41,0.5,-0.16,17,-15,17,0,0,-2,2,3.8100000000000023,-0.41000000000000003,0.10999999999999999,0.19000000000000006
ITA-Serie A,2324,2023-11-11 Monza-Torino,22418,2023-11-11 19:45:00,1,X,Monza,Torino,1,1,16,15,9,12,4,4,8,7,0,0,0,0,2,1,0,0,0,0,0,2,0,0,5,4,0,2,0,0,2,2,0,0,2,-59,2,2,0,0,2,2,1,1,0,0,70.91,76.55,Lorenzo Colombo | Pablo Marí | Dany Mota | Patrick Ciurria | Armando Izzo | Andrea Colpani | Matteo Pessina | Michele Di Gregorio | Georgios Kyriakopoulos | Luca Caldirola | Roberto Gagliardini,Ricardo Rodríguez | Perr Schuurs | Raoul Bellanova | Karol Linetty | Duván Zapata | Alessandro Buongiorno | Vanja Milinkovic-Savic | Valentino Lazaro | Adrien Tameze | Nikola Vlasic | Samuele Ricci,8,9,1,0,2,2,1,3,14,17,1,1,1.39,3.44,1.61,-1.44,0.65,0.58,1,1,0,0,1.19,0.93,0.76,0.73,0.01,-0.42,0.14,-0.11,1,-3,1,0,0,0,-1,-5.640000000000001,-2.05,0.2599999999999999,0.030000000000000027
ITA-Serie A,2324,2023-11-12 Napoli-Empoli,22422,2023-11-12 11:30:00,1,2,Napoli,Empoli,0,1,21,7,4,19,1,5,13,-1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,4,5,0,0,0,0,2,2,0,1,17,-1,3,4,1,0,0,1,1,2,2,1,66.18,61.55,Victor Osimhen | Natan | Franck Zambo | Khvicha Kvaratskhelia | Mathías Olivera | Matteo Politano | Leo Østigard | Stanislav Lobotka | Alex Meret | Giovanni Di Lorenzo | Piotr Zielinski,Razvan Marin | Sebastiano Luperto | Etrit Berisha | Tommaso Baldanzi | Sebastian Walukiewicz | Matteo Cancellieri | Nicolò Cambiaghi | Youssef Maleh | Tyronne Ebuehi | Francesco Caputo | Alberto Grassi,6,6,3,3,2,2,2,2,15,16,0,1,1.68,1.87,0.32,-0.87,0.46,0.65,1,1,0,0,0.94,0.53,0.8,0.77,0.36,0.06,0.87,0.17,14,-15,14,1,0,-1,0,4.63000000000001,-0.19000000000000017,0.4099999999999999,0.030000000000000027
ITA-Serie A,2324,2023-11-12 Fiorentina-Bologna,22420,2023-11-12 14:00:00,1,1,Fiorentina,Bologna,2,1,17,18,8,6,4,3,8,9,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,2,0,0,2,26,4,1,0,0,1,1,2,0,1,0,61.91,80.27,M'Bala Nzola | Arthur | Fabiano Parisi | Alfred Duncan | Nicolás González | Rolando Mandragora | Nikola Milenkovic | Lucas Martínez Quarta | Pietro Terracciano | Giacomo Bonaventura | Cristiano Biraghi,Lukasz Skorupski | Charalampos Lykogiannis | Dan Ndoye | Joshua Zirkzee | Sam Beukema | Remo Freuler | Riccardo Orsolini | Riccardo Calafiori | Lorenzo De Silvestri | Michel Aebischer | Lewis Ferguson,10,8,1,3,0,0,3,3,18,13,1,1,0.68,0.7,-0.68,0.3,0.52,0.97,0,0,-1,2,0.91,1.02,0.63,0.73,-0.22,0.02,-0.11,0.09,-1,2,-1,1,0,3,2,-18.36,-0.019999999999999907,-0.10999999999999999,-0.09999999999999998
ITA-Serie A,2324,2023-11-12 Udinese-Atalanta,22419,2023-11-12 14:00:00,1,X,Udinese,Atalanta,1,1,10,19,16,5,4,2,1,10,0,1,0,0,2,2,0,1,1,1,0,0,0,1,5,5,0,0,0,0,4,2,0,1,17,14,1,6,0,1,1,1,1,4,0,2,78.36,43.55,Jaka Bijol | Walace | Sandi Lovric | Christian Kabasele | Florian Thauvin | Marco Silvestri | Festy Ebosele | Hassane Kamara | Lorenzo Lucca | Nehuén Pérez | Lazar Samardzic,Sead Kolasinac | Berat Gjimshiti | Charles De Ketelaere | Matteo Ruggeri | Ademola Lookman | Juan Musso | Teun Koopmeiners | Éderson | Giorgio Scalvini | Davide Zappacosta | Marten de Roon,6,5,4,3,1,3,2,1,14,15,1,0,2.11,1.36,-1.11,-0.36,0.84,0.63,0,0,2,-1,0.75,0.56,0.59,0.89,-0.16,0.79,0.46,0.48,-9,11,-9,-1,0,-5,1,34.81,0.7499999999999998,0.18999999999999995,-0.30000000000000004
