LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2021,2021-01-31 Atalanta-Lazio,15618,2021-01-31 14:00:00,1,2,Atalanta,Lazio,1,3,36,34,5,7,2,4,22,20,0,0,1,1,1,2,0,0,1,0,1,0,2,1,5,5,0,0,0,0,1,3,0,1,6,1,4,1,0,0,3,0,2,1,0,0,58.73,75.09,Remo Freuler | José Luis Palomino | Pierluigi Gollini | Rafael Toloi | Berat Gjimshiti | Cristian Romero | Marten de Roon | Matteo Pessina | Robin Gosens | Duván Zapata | Hans Hateboer,Lucas Leiva | Adam Marusic | Francesco Acerbi | Manuel Lazzari | Sergej Milinkovic-Savic | Luiz Felipe | Felipe Caicedo | Luis Alberto | José Reina | Stefan Radu | Ciro Immobile,7,9,1,0,3,2,2,1,16,14,1,1,2.4,2.06,0.6,-0.06,0.62,0.63,0,0,0,0,1.38,1.1,1.22,0.87,0.31,-0.17,0.15,0.15,2,-2,2,0,0,3,-2,-16.360000000000007,0.33999999999999986,0.2799999999999998,0.35
ITA-Serie A,2021,2021-01-31 Cagliari-Sassuolo,15621,2021-01-31 14:00:00,1,X,Cagliari,Sassuolo,1,1,14,30,18,8,5,4,0,16,0,0,0,0,2,3,0,0,1,0,0,0,0,1,3,4,0,0,0,0,1,2,1,1,13,-1,2,1,0,0,0,0,2,0,0,1,71.36,80.64,Giovanni Simeone | Sebastian Walukiewicz | Luca Ceppitelli | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin,Mert Müldür | Gianmarco Ferrari | Francesco Caputo | Georgios Kyriakopoulos | Hamed Junior Traore | Filip Djuricic | Vlad Chiriches | Domenico Berardi | Jeremie Boga | Manuel Locatelli | Andrea Consigli,8,8,2,1,1,2,5,2,16,17,1,1,1.27,0.66,-1.27,0.34,0.83,0.91,0,0,-3,-1,0.75,0.77,0.53,0.53,-0.01,0.14,0.04,0.33,-16,10,-16,0,0,1,0,-9.280000000000001,0.61,-0.020000000000000018,0.0
ITA-Serie A,2021,2021-01-31 Crotone-Genoa,15616,2021-01-31 14:00:00,1,2,Crotone,Genoa,0,3,12,18,20,15,5,4,-3,3,0,0,0,0,2,1,0,0,0,0,1,0,2,3,4,5,0,0,0,0,3,2,1,0,-12,10,4,0,0,0,2,0,2,0,1,0,58.82,79.55,Alex Cordaz | Salvatore Molina | Eduardo Henrique | Niccolò Zanellato | Pedro Pereira | Sebastiano Luperto | Simy | Vladimir Golemic | Arkadiusz Reca | Junior Messias | Luca Marrone,Ivan Radovanovic | Lennart Czyborra | Mattia Destro | Mattia Bani | Domenico Criscito | Eldor Shomurodov | Milan Badelj | Davide Zappacosta | Mattia Perin | Lukas Lerager | Andrea Masiello,8,9,2,0,1,2,1,1,16,14,1,1,0.61,2.57,0.39,-1.57,0.8,0.66,0,0,0,3,0.91,0.91,0.41,0.59,-0.19,-0.21,-0.11,-0.06,-6,5,-6,0,0,4,-1,-20.729999999999997,-1.96,0.0,-0.18
ITA-Serie A,2021,2021-01-31 Napoli-Parma Calcio 1913,15620,2021-01-31 17:00:00,1,1,Napoli,Parma Calcio 1913,2,0,34,13,7,19,4,5,19,-2,0,0,1,0,3,1,0,0,0,0,0,0,0,1,5,4,0,0,0,0,2,1,1,0,-2,-30,4,2,1,0,2,1,1,1,0,1,50.55,73.27,Giovanni Di Lorenzo | Hirving Lozano | Lorenzo Insigne | Piotr Zielinski | Tiemoué Bakayoko | Mário Rui | Andrea Petagna | David Ospina | Kostas Manolas | Nikola Maksimovic | Kalidou Koulibaly,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Andreas Cornelius | Hernani | Luigi Sepe | Yordan Osorio | Jasmin Kurtic | Riccardo Gagliolo | Maxime Busi,9,7,2,3,0,1,3,1,16,18,0,1,0.9,1.05,0.1,-1.05,0.55,0.76,0,0,0,-1,1.98,0.68,1.45,0.55,0.01,0.0,-0.07,-0.1,21,-12,21,0,1,2,2,-22.72,-0.15000000000000002,1.2999999999999998,0.8999999999999999
ITA-Serie A,2021,2021-01-31 Roma-Verona,15623,2021-01-31 19:45:00,1,1,Roma,Verona,3,1,38,28,4,9,1,4,23,13,0,0,0,0,3,2,0,0,0,1,0,0,3,1,3,4,0,0,0,0,1,2,0,1,20,-11,2,1,0,0,1,1,1,0,0,0,70.91,77.36,Jordan Veretout | Pau López | Lorenzo Pellegrini | Rick Karsdorp | Gonzalo Villar | Chris Smalling | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan | Edin Dzeko,Giangiacomo Magnani | Federico Dimarco | Federico Ceccherini | Pawel Dawidowicz | Marco Faraoni | Antonin Barak | Darko Lazovic | Adrien Tameze | Miguel Veloso | Marco Silvestri | Mattia Zaccagni,10,8,0,1,1,2,0,2,14,14,1,1,2.63,2.35,1.37,0.65,0.55,0.62,1,0,0,0,1.38,1.25,1.28,0.65,-0.4,0.0,0.23,-0.16,10,-5,10,0,0,1,2,-6.450000000000003,0.2799999999999998,0.1299999999999999,0.63
ITA-Serie A,2021,2021-02-05 Fiorentina-Inter,15629,2021-02-05 19:45:00,1,2,Fiorentina,Inter,0,2,22,44,11,2,4,1,7,29,0,0,0,1,2,0,2,0,2,0,0,0,1,3,4,5,0,0,0,0,2,2,1,0,-9,-7,3,4,0,0,1,1,1,2,1,1,64.0,57.91,Giacomo Bonaventura | Germán Pezzella | Gaetano Castrovilli | Sofyan Amrabat | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Dusan Vlahovic | Igor Julio | Lorenzo Venuti | Franck Ribéry,Arturo Vidal | Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Milan Skriniar | Marcelo Brozovic | Alessandro Bastoni | Stefan de Vrij | Achraf Hakimi | Ashley Young | Nicolò Barella,8,9,0,2,3,0,1,1,14,15,1,1,1.49,1.66,-0.49,2.34,0.8,0.56,0,1,0,2,0.95,1.32,0.57,1.19,0.38,0.5,0.35,0.3,-22,9,-22,0,-1,-1,-1,6.090000000000003,-0.16999999999999993,-0.3700000000000001,-0.62
ITA-Serie A,2021,2021-02-06 Sassuolo-Spezia,15633,2021-02-06 14:00:00,1,2,Sassuolo,Spezia,1,2,31,18,8,16,4,4,16,3,0,0,0,0,3,4,0,1,1,2,0,0,1,1,4,5,0,0,0,0,2,0,1,1,24,14,0,5,0,0,0,1,0,2,0,2,85.27,51.55,Mert Müldür | Gianmarco Ferrari | Francesco Caputo | Georgios Kyriakopoulos | Hamed Junior Traore | Filip Djuricic | Vlad Chiriches | Jeremie Boga | Domenico Berardi | Manuel Locatelli | Andrea Consigli,Riccardo Marchizza | Ivan Provedel | Diego Farias | M'Bala Nzola | Claudio Terzi | Luca Vignali | Nahuel Estévez | Lucien Agoume | Julian Chabot | Emmanuel Gyasi | Giulio Maggiore,8,5,3,5,0,1,2,1,18,16,1,1,1.9,0.82,-0.9,-0.82,0.72,0.63,1,0,0,-3,0.91,0.51,0.58,0.39,-0.14,0.27,0.33,0.53,13,-8,13,0,0,-5,3,33.72,1.08,0.4,0.18999999999999995
ITA-Serie A,2021,2021-02-06 Atalanta-Torino,15634,2021-02-06 14:00:00,1,X,Atalanta,Torino,3,3,36,15,7,17,4,4,21,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,3,0,0,0,0,1,2,0,1,-21,16,5,4,0,0,2,3,2,1,1,0,50.27,57.36,Remo Freuler | José Luis Palomino | Pierluigi Gollini | Rafael Toloi | Berat Gjimshiti | Cristian Romero | Marten de Roon | Duván Zapata | Robin Gosens | Matteo Pessina | Hans Hateboer,Armando Izzo | Andrea Belotti | Salvatore Sirigu | Bremer | Tomás Rincón | Simone Verdi | Ricardo Rodríguez | Wilfried Stephane Singo | Lyanco | Sasa Lukic | Karol Linetty,7,7,3,3,1,1,2,1,17,16,1,1,1.4,2.16,-0.4,-1.16,0.84,0.58,1,1,0,0,1.49,1.27,1.13,0.6,-0.11,-0.27,-0.06,-0.42,21,-10,21,0,1,1,0,-7.089999999999996,-0.7600000000000002,0.21999999999999997,0.5299999999999999
ITA-Serie A,2021,2021-02-06 Juventus-Roma,15631,2021-02-06 17:00:00,1,1,Juventus,Roma,2,0,39,41,4,3,1,1,24,26,0,0,1,0,2,2,0,0,1,1,0,1,1,3,4,5,0,1,0,0,4,3,0,0,5,-57,2,2,0,0,1,1,1,1,0,0,73.36,80.27,Federico Chiesa | Danilo | Weston McKennie | Wojciech Szczesny | Matthijs de Ligt | Rodrigo Bentancur | Leonardo Bonucci | Cristiano Ronaldo | Juan Cuadrado | Aaron Ramsey | Álvaro Morata,Jordan Veretout | Pau López | Lorenzo Pellegrini | Rick Karsdorp | Gonzalo Villar | Chris Smalling | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan | Edin Dzeko,7,8,2,1,2,2,1,0,16,14,1,1,1.64,2.2,0.36,0.8,0.73,0.6,1,0,0,2,1.86,1.44,1.27,1.19,0.1,-0.06,0.38,0.29,-2,1,-2,0,1,0,-1,-6.909999999999997,-0.5600000000000003,0.42000000000000015,0.08000000000000007
ITA-Serie A,2021,2021-02-06 Genoa-Napoli,15630,2021-02-06 19:45:00,1,1,Genoa,Napoli,2,1,21,37,14,5,4,2,6,22,0,0,0,1,1,2,0,0,0,0,0,0,2,0,5,4,0,0,0,0,1,2,0,1,7,1,2,2,0,0,1,1,0,0,1,1,68.36,70.64,Ivan Radovanovic | Lennart Czyborra | Marko Pjaca | Mattia Destro | Domenico Criscito | Eldor Shomurodov | Milan Badelj | Davide Zappacosta | Mattia Perin | Lukas Lerager | Andrea Masiello,Giovanni Di Lorenzo | Hirving Lozano | Lorenzo Insigne | Piotr Zielinski | Tiemoué Bakayoko | Mário Rui | Andrea Petagna | David Ospina | Kostas Manolas | Nikola Maksimovic | Kalidou Koulibaly,7,8,0,2,4,1,2,3,12,15,1,1,1.25,1.06,1.75,0.94,0.74,0.9,0,1,0,2,0.79,1.39,0.44,1.14,0.12,0.59,0.05,0.4,-16,9,-16,0,-1,0,-1,-2.280000000000001,0.18999999999999995,-0.5999999999999999,-0.7
ITA-Serie A,2021,2021-02-07 Benevento-Sampdoria,15632,2021-02-07 11:30:00,1,X,Benevento,Sampdoria,1,1,22,26,13,10,4,4,7,11,0,0,0,0,2,4,0,0,0,0,0,0,5,1,5,4,0,0,0,0,1,1,0,0,-12,6,3,3,0,0,1,1,4,1,0,1,64.55,63.09,Pasquale Schiattarella | Roberto Insigne | Riccardo Improta | Gianluca Lapadula | Gianluca Caprari | Artur Ionita | Kamil Glik | Federico Barba | Lorenzo Montipò | Perparim Hetemaj | Alessandro Tuia,Fabio Quagliarella | Emil Audero | Antonio Candreva | Mikkel Damsgaard | Adrien Silva | Maya Yoshida | Albin Ekdal | Jakub Jankto | Morten Thorsby | Omar Colley | Tommaso Augello,10,7,1,4,0,0,1,3,16,14,1,1,0.0,0.24,0.0,-0.24,0.0,0.84,0,0,-1,0,0.97,0.88,0.69,0.56,0.63,0.2,0.01,0.09,-4,3,-4,0,0,0,3,1.4599999999999937,-0.24,0.08999999999999997,0.1299999999999999
ITA-Serie A,2021,2021-02-07 AC Milan-Crotone,15628,2021-02-07 14:00:00,1,1,AC Milan,Crotone,4,0,46,12,2,20,1,5,31,-3,0,0,0,0,1,3,0,0,0,1,0,0,1,1,3,4,0,0,0,0,0,0,0,0,16,-13,1,5,0,0,0,3,1,1,0,1,77.73,46.18,Davide Calabria | Theo Hernández | Sandro Tonali | Gianluigi Donnarumma | Rafael Leão | Alessio Romagnoli | Samu Castillejo | Simon Kjaer | Pierre Kalulu Kyatengwa | Hakan Calhanoglu | Franck Kessié,Alex Cordaz | Salvatore Molina | Eduardo Henrique | Niccolò Zanellato | Pedro Pereira | Sebastiano Luperto | Simy | Vladimir Golemic | Arkadiusz Reca | Junior Messias | Luca Marrone,6,5,3,3,2,3,4,1,18,17,1,1,3.85,0.64,-1.85,-0.64,0.81,0.84,0,0,0,0,2.52,0.62,0.93,0.43,0.07,0.29,-1.22,0.2,34,-18,34,0,0,-4,1,31.550000000000004,3.21,1.9,0.5
ITA-Serie A,2021,2021-02-07 Udinese-Verona,15635,2021-02-07 14:00:00,1,1,Udinese,Verona,2,0,21,28,14,9,4,4,6,13,0,0,0,0,2,1,1,0,1,0,0,0,2,3,4,5,0,0,0,0,3,1,1,0,28,-10,2,2,0,0,1,1,1,1,1,0,70.73,70.82,Rodrigo de Paul | Walace | Kevin Lasagna | Kevin Bonifazi | Samir | Tolgay Arslan | Rodrigo Becão | Marvin Zeegelaar | Jens Stryger Larsen | Juan Musso | Roberto Pereyra,Giangiacomo Magnani | Federico Dimarco | Pawel Dawidowicz | Marco Faraoni | Antonin Barak | Darko Lazovic | Adrien Tameze | Koray Günter | Marco Silvestri | Ivan Ilic | Mattia Zaccagni,8,9,2,2,1,0,0,2,14,13,1,1,1.2,0.73,-0.2,0.27,1.0,0.88,0,2,2,0,0.57,1.47,0.37,0.71,0.14,-0.22,0.67,-0.61,-7,5,-7,0,0,0,-1,-0.0899999999999892,0.47,-0.9,-0.33999999999999997
ITA-Serie A,2021,2021-02-07 Parma Calcio 1913-Bologna,15626,2021-02-07 17:00:00,1,2,Parma Calcio 1913,Bologna,0,3,13,20,19,16,5,4,-2,5,0,0,0,0,4,2,0,0,0,0,1,0,3,3,4,5,0,0,0,0,3,2,1,0,0,19,2,2,0,0,2,0,0,1,0,1,71.91,73.73,Bruno Alves | Gervinho | Simone Iacoponi | Simon Sohm | Juraj Kucka | Andreas Cornelius | Hernani | Luigi Sepe | Yordan Osorio | Jasmin Kurtic | Riccardo Gagliolo,Jerdy Schouten | Danilo | Riccardo Orsolini | Musa Barrow | Roberto Soriano | Nicolás Domínguez | Ângelo Da Costa | Emanuel Vignato | Takehiro Tomiyasu | Mitchell Dijks | Rodrigo Palacio,8,6,3,5,0,0,3,1,15,14,1,1,0.54,1.35,-0.54,-0.35,0.91,0.55,0,2,0,0,0.74,0.98,0.47,0.6,-0.06,0.12,-0.12,0.19,-7,3,-7,0,0,0,2,-1.8200000000000074,-0.81,-0.24,-0.13
ITA-Serie A,2021,2021-02-07 Lazio-Cagliari,15627,2021-02-07 19:45:00,1,1,Lazio,Cagliari,1,0,37,15,7,18,4,5,22,0,0,0,0,0,2,2,0,0,1,0,1,1,0,1,5,4,1,0,0,0,3,1,1,0,-31,-6,1,4,0,0,1,2,0,1,0,1,81.27,58.91,Lucas Leiva | Adam Marusic | Francesco Acerbi | Manuel Lazzari | Sergej Milinkovic-Savic | Luiz Felipe | Felipe Caicedo | Luis Alberto | José Reina | Stefan Radu | Ciro Immobile,Giovanni Simeone | Sebastian Walukiewicz | Luca Ceppitelli | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin,9,8,2,1,0,2,1,3,14,14,1,1,2.39,0.88,0.61,0.12,0.75,0.95,2,0,0,0,1.18,0.84,0.9,0.59,-0.08,-0.09,0.08,-0.03,22,-11,22,0,0,-3,1,22.36,1.5100000000000002,0.33999999999999997,0.31000000000000005
ITA-Serie A,2021,2021-02-12 Bologna-Benevento,15637,2021-02-12 19:45:00,1,X,Bologna,Benevento,1,1,23,23,13,14,4,4,8,8,0,0,0,0,1,4,0,0,1,2,0,0,2,3,5,5,0,0,0,0,2,4,1,1,0,7,1,3,0,0,0,0,1,3,0,0,79.09,64.91,Jerdy Schouten | Danilo | Riccardo Orsolini | Musa Barrow | Roberto Soriano | Nicolás Domínguez | Ângelo Da Costa | Emanuel Vignato | Takehiro Tomiyasu | Mitchell Dijks | Rodrigo Palacio,Pasquale Schiattarella | Roberto Insigne | Riccardo Improta | Gianluca Lapadula | Gianluca Caprari | Artur Ionita | Kamil Glik | Federico Barba | Lorenzo Montipò | Perparim Hetemaj | Alessandro Tuia,7,8,4,1,0,2,1,1,15,15,1,1,1.45,0.95,1.55,0.05,0.83,0.62,1,0,0,1,0.93,0.97,0.72,0.6,0.05,0.0,0.26,-0.05,0,-1,0,0,0,-2,-1,14.180000000000007,0.5,-0.039999999999999925,0.12
ITA-Serie A,2021,2021-02-13 Torino-Genoa,15639,2021-02-13 14:00:00,1,X,Torino,Genoa,0,0,16,24,17,12,4,4,1,9,0,0,0,0,2,2,0,0,0,1,0,0,0,2,5,4,0,0,0,0,3,2,0,0,-9,5,1,2,0,0,1,1,0,1,0,0,79.27,68.64,Armando Izzo | Andrea Belotti | Bremer | Tomás Rincón | Karol Linetty | Simone Verdi | Ricardo Rodríguez | Salvatore Sirigu | Lyanco | Sasa Lukic | Wilfried Stephane Singo,Ivan Radovanovic | Lennart Czyborra | Mattia Destro | Lukas Lerager | Domenico Criscito | Eldor Shomurodov | Milan Badelj | Davide Zappacosta | Mattia Perin | Miha Zajc | Andrea Masiello,7,8,4,1,0,2,1,1,16,13,1,1,3.22,1.09,-0.22,0.91,0.64,1.0,2,0,1,0,1.51,0.87,0.72,0.35,-0.24,-0.08,-0.54,0.01,-8,5,-8,0,0,-1,-1,10.629999999999995,2.13,0.64,0.37
ITA-Serie A,2021,2021-02-13 Napoli-Juventus,15640,2021-02-13 17:00:00,1,1,Napoli,Juventus,1,0,37,42,6,3,3,1,22,27,0,1,1,1,2,2,0,0,0,0,1,2,1,1,4,5,0,0,0,0,1,3,1,1,-9,-10,5,4,1,0,1,2,2,2,1,0,55.27,57.64,Giovanni Di Lorenzo | Hirving Lozano | Lorenzo Insigne | Piotr Zielinski | Tiemoué Bakayoko | Mário Rui | Diego Demme | Andrea Petagna | David Ospina | Kostas Manolas | Nikola Maksimovic,Federico Chiesa | Danilo | Weston McKennie | Wojciech Szczesny | Matthijs de Ligt | Rodrigo Bentancur | Leonardo Bonucci | Cristiano Ronaldo | Aaron Ramsey | Álvaro Morata | Arthur,7,7,2,2,2,2,3,2,16,15,0,1,2.09,0.25,-1.09,1.75,0.63,1.0,0,0,0,2,2.11,1.32,1.29,1.22,-0.72,0.54,-0.28,0.53,-5,3,-5,-1,0,1,0,-2.3699999999999974,1.8399999999999999,0.7899999999999998,0.07000000000000006
ITA-Serie A,2021,2021-02-13 Spezia-AC Milan,15642,2021-02-13 19:45:00,1,1,Spezia,AC Milan,2,0,21,49,16,1,4,1,6,34,0,1,0,0,3,3,0,0,0,1,1,0,3,0,4,5,0,0,0,0,0,3,0,1,9,-16,3,4,0,0,1,2,1,2,1,1,68.64,51.82,Riccardo Marchizza | Ivan Provedel | Martin Erlic | M'Bala Nzola | Claudio Terzi | Luca Vignali | Nahuel Estévez | Lucien Agoume | Julian Chabot | Emmanuel Gyasi | Giulio Maggiore,Davide Calabria | Theo Hernández | Sandro Tonali | Gianluigi Donnarumma | Rafael Leão | Alessio Romagnoli | Samu Castillejo | Simon Kjaer | Pierre Kalulu Kyatengwa | Hakan Calhanoglu | Franck Kessié,6,7,3,3,2,1,3,4,20,15,1,1,1.75,3.27,0.25,0.73,0.78,0.57,1,2,2,3,0.57,2.25,0.64,1.19,-0.06,0.27,0.57,-0.99,-28,15,-28,-1,0,-1,-1,16.82,-1.52,-1.6800000000000002,-0.5499999999999999
ITA-Serie A,2021,2021-02-14 Roma-Udinese,15645,2021-02-14 11:30:00,1,1,Roma,Udinese,3,0,41,24,4,12,1,4,26,9,1,0,0,0,2,2,0,0,0,0,0,0,3,1,4,4,0,0,0,0,1,2,1,0,52,-11,1,1,0,0,1,0,1,1,0,1,73.45,78.36,Jordan Veretout | Pau López | Lorenzo Pellegrini | Rick Karsdorp | Gonzalo Villar | Chris Smalling | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan | Edin Dzeko,Rodrigo de Paul | Walace | Kevin Lasagna | Kevin Bonifazi | Samir | Tolgay Arslan | Rodrigo Becão | Marvin Zeegelaar | Jens Stryger Larsen | Juan Musso | Roberto Pereyra,9,8,1,1,1,2,0,2,14,14,1,1,0.65,2.22,-0.65,-0.22,0.56,0.69,0,1,-1,0,1.56,0.86,1.22,0.78,-0.12,-0.29,0.13,0.47,17,-8,17,1,0,0,1,-4.909999999999997,-1.5700000000000003,0.7000000000000001,0.43999999999999995
ITA-Serie A,2021,2021-02-14 Sampdoria-Fiorentina,15638,2021-02-14 14:00:00,1,1,Sampdoria,Fiorentina,2,1,27,22,10,16,4,4,12,7,0,0,0,0,2,3,0,0,1,1,0,0,2,0,5,5,0,0,0,0,3,1,0,1,0,-15,3,4,0,0,1,1,2,2,0,1,67.82,59.0,Emil Audero | Antonio Candreva | Mikkel Damsgaard | Adrien Silva | Maya Yoshida | Albin Ekdal | Jakub Jankto | Lorenzo Tonelli | Morten Thorsby | Omar Colley | Tommaso Augello,Giacomo Bonaventura | Germán Pezzella | Gaetano Castrovilli | Sofyan Amrabat | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Dusan Vlahovic | Igor Julio | Lorenzo Venuti | Franck Ribéry,8,8,2,1,1,2,1,1,15,15,1,1,1.71,0.55,-0.71,-0.55,0.75,0.63,1,0,-2,0,0.86,1.11,0.57,0.64,0.02,-0.16,-0.05,0.17,5,-6,5,0,0,-1,0,8.819999999999993,1.16,-0.2500000000000001,-0.07000000000000006
ITA-Serie A,2021,2021-02-14 Cagliari-Atalanta,15636,2021-02-14 14:00:00,1,2,Cagliari,Atalanta,0,1,15,37,18,7,5,4,0,22,0,0,0,1,2,3,0,0,0,1,2,1,0,1,4,5,0,0,0,0,3,2,1,1,-12,2,1,6,0,1,0,2,2,2,2,1,77.82,44.82,Giovanni Simeone | Sebastian Walukiewicz | Luca Ceppitelli | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Charalampos Lykogiannis | Razvan Marin | Radja Nainggolan,Josip Ilicic | Remo Freuler | José Luis Palomino | Pierluigi Gollini | Rafael Toloi | Berat Gjimshiti | Cristian Romero | Marten de Roon | Matteo Pessina | Robin Gosens | Hans Hateboer,10,7,0,2,1,2,4,3,16,17,1,0,1.24,2.32,-1.24,0.68,0.82,0.47,0,0,0,-2,0.77,1.46,0.45,1.51,0.07,0.03,0.06,-0.31,-22,11,-22,0,-1,-5,3,32.99999999999999,-1.0799999999999998,-0.69,-1.06
ITA-Serie A,2021,2021-02-14 Crotone-Sassuolo,15644,2021-02-14 17:00:00,1,2,Crotone,Sassuolo,1,2,12,31,20,8,5,4,-3,16,0,0,0,0,1,2,0,0,0,1,1,1,1,1,4,5,0,1,0,0,2,1,1,1,15,-33,3,4,0,0,1,1,2,2,0,2,63.0,57.82,Alex Cordaz | Milos Vulic | Salvatore Molina | Eduardo Henrique | Niccolò Zanellato | Pedro Pereira | Sebastiano Luperto | Simy | Vladimir Golemic | Arkadiusz Reca | Junior Messias,Mert Müldür | Gianmarco Ferrari | Francesco Caputo | Pedro Obiang | Hamed Junior Traore | Filip Djuricic | Vlad Chiriches | Jeremie Boga | Manuel Locatelli | Rogerio | Andrea Consigli,7,6,3,2,1,3,2,2,17,12,1,1,0.48,0.97,-0.48,0.03,0.81,0.72,0,0,-1,-1,0.77,0.8,0.43,0.49,-0.15,0.11,0.09,0.2,-19,12,-19,0,0,-1,1,5.18,-0.49,-0.030000000000000027,-0.06
ITA-Serie A,2021,2021-02-14 Inter-Lazio,15641,2021-02-14 19:45:00,1,1,Inter,Lazio,3,1,47,40,2,7,1,4,32,25,0,0,1,0,1,2,0,0,0,0,1,0,3,1,4,5,0,0,0,0,2,2,1,1,-18,27,2,2,0,0,0,2,1,0,1,0,75.18,66.64,Arturo Vidal | Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Milan Skriniar | Marcelo Brozovic | Alessandro Bastoni | Stefan de Vrij | Achraf Hakimi | Ashley Young | Nicolò Barella,Lucas Leiva | Adam Marusic | Francesco Acerbi | Manuel Lazzari | Sergej Milinkovic-Savic | Luiz Felipe | Felipe Caicedo | Luis Alberto | José Reina | Stefan Radu | Ciro Immobile,9,8,1,2,1,1,1,1,16,13,1,1,2.48,1.02,-0.48,-0.02,0.74,0.71,0,0,0,0,1.58,1.23,1.11,0.89,-0.26,-0.05,0.01,0.07,7,-5,7,0,1,0,1,8.540000000000006,1.46,0.3500000000000001,0.22000000000000008
