LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,1920,2020-01-11 Chelsea-Burnley,11858,2020-01-11 15:00:00,0,1,Chelsea,Burnley,3,0,36,24,4,15,1,4,16,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,36,-14,3,3,0,0,1,1,1,2,1,0,66.09,65.45,Kurt Zouma | Willian | Tammy Abraham | Kepa | Mason Mount | Reece James | Mateo Kovacic | César Azpilicueta | Christian Pulisic | Fikayo Tomori | N'Golo Kanté,Jeff Hendrick | Charlie Taylor | Ashley Westwood | Nick Pope | Jack Cork | Dwight McNeil | James Tarkowski | Chris Wood | Ashley Barnes | Phil Bardsley | Ben Mee,6,9,3,1,2,1,0,2,15,13,1,1,1.67,2.37,-0.67,-1.37,0.49,0.63,0,0,-2,0,1.39,0.93,1.22,0.95,0.26,0.44,0.31,0.23,12,-11,12,0,0,0,-3,0.6400000000000006,-0.7000000000000002,0.45999999999999985,0.27
ENG-Premier League,1920,2020-01-11 Manchester United-Norwich,11862,2020-01-11 15:00:00,0,1,Manchester United,Norwich,4,0,31,14,6,20,3,5,11,-6,0,0,1,0,0,5,0,0,0,0,0,0,3,3,3,3,0,0,0,0,1,2,0,1,-17,7,3,1,0,0,1,0,1,0,1,1,68.27,80.91,Anthony Martial | Victor Lindelöf | David de Gea | Jesse Lingard | Luke Shaw | Aaron Wan-Bissaka | Scott McTominay | Daniel James | Fred | Marcus Rashford | Harry Maguire,Emiliano Buendía | Kenny McLean | Todd Cantwell | Alexander Tettey | Sam Byram | Tom Trybull | Teemu Pukki | Max Aarons | Tim Krul | Onel Hernández | Christoph Zimmermann,7,8,1,2,3,1,1,2,16,15,1,1,0.72,1.73,-0.72,-0.73,0.6,0.77,0,0,-3,-2,1.33,0.64,0.85,0.74,0.38,0.16,0.25,0.27,17,-14,17,0,1,2,-1,-12.64,-1.01,0.6900000000000001,0.10999999999999999
ENG-Premier League,1920,2020-01-11 Wolverhampton Wanderers-Newcastle United,11853,2020-01-11 15:00:00,0,X,Wolverhampton Wanderers,Newcastle United,1,1,30,25,8,12,4,4,10,5,0,0,1,1,1,1,0,0,0,0,0,1,3,2,3,3,0,1,0,0,0,0,0,0,-5,-31,1,5,0,0,1,3,1,3,0,1,80.0,48.64,Romain Saiss | Jonny | Adama Traoré | Matt Doherty | Raúl Jiménez | Conor Coady | Rúben Neves | João Moutinho | Rui Patrício | Diogo Jota | Leander Dendoncker,Allan Saint-Maximin | Federico Fernández | Joelinton | Martin Dubravka | Paul Dummett | Jetro Willems | Javier Manquillo | Fabian Schär | Isaac Hayden | Jonjo Shelvey | Miguel Almirón,10,7,0,1,1,3,2,0,15,16,1,1,1.23,0.78,-0.23,-0.78,0.66,1.0,0,0,0,0,1.12,0.94,1.19,0.58,-0.03,-0.21,0.3,-0.06,5,-4,5,0,0,-4,3,31.36,0.44999999999999996,0.18000000000000016,0.61
ENG-Premier League,1920,2020-01-11 Everton-Brighton,11860,2020-01-11 15:00:00,0,1,Everton,Brighton,1,0,25,24,12,14,4,4,5,4,0,0,1,0,4,2,0,0,0,0,0,1,2,0,2,3,0,1,0,0,0,0,0,1,-1,-64,3,4,0,0,1,2,2,1,0,1,66.09,65.27,Richarlison | Gylfi Sigurdsson | Michael Keane | Jordan Pickford | Mason Holgate | Alex Iwobi | Dominic Calvert-Lewin | Djibril Sidibe | Lucas Digne | Tom Davies | Yerry Mina,Martín Montoya | Neal Maupay | Lewis Dunk | Pascal Groß | Dale Stephens | Mat Ryan | Dan Burn | Aaron Mooy | Davy Pröpper | Adam Webster | Leandro Trossard,9,8,1,1,1,2,2,3,16,18,1,1,0.86,1.63,0.14,-0.63,0.93,0.81,0,1,0,1,1.29,0.98,0.83,0.83,-0.23,0.09,-0.04,-0.06,1,-2,1,0,1,-1,1,0.8200000000000074,-0.7699999999999999,0.31000000000000005,0.0
ENG-Premier League,1920,2020-01-11 Tottenham-Liverpool,11854,2020-01-11 17:30:00,0,2,Tottenham,Liverpool,0,1,30,58,8,1,4,1,10,38,0,0,1,0,4,0,0,0,0,0,2,0,1,1,2,3,1,0,0,0,1,2,1,0,-24,7,5,1,0,0,3,0,3,1,1,0,49.09,80.73,Serge Aurier | Toby Alderweireld | Moussa Sissoko | Eric Dier | Harry Kane | Lucas Moura | Jan Vertonghen | Paulo Gazzaniga | Dele Alli | Davinson Sánchez | Son Heung-Min,Sadio Mané | Mohamed Salah | Dejan Lovren | Virgil van Dijk | Trent Alexander-Arnold | Jordan Henderson | Joseph Gomez | Roberto Firmino | Georginio Wijnaldum | Alisson | Andrew Robertson,7,10,2,0,2,1,3,2,15,13,0,1,1.08,3.47,-1.08,-1.47,0.84,0.55,0,0,0,0,0.88,2.14,0.92,1.54,0.35,-0.11,0.63,-0.1,-28,7,-28,0,1,4,-3,-31.64,-2.39,-1.2600000000000002,-0.62
ENG-Premier League,1920,2020-01-12 Bournemouth-Watford,11857,2020-01-12 14:00:00,0,2,Bournemouth,Watford,0,3,20,19,18,19,5,5,0,-1,0,0,0,0,2,3,0,1,0,1,0,1,1,4,3,3,0,0,0,0,0,2,0,0,-14,15,4,2,1,0,2,2,2,0,0,0,55.55,73.64,Dan Gosling | Philip Billing | Jefferson Lerma | Callum Wilson | Diego Rico | Ryan Fraser | Lewis Cook | Steve Cook | Chris Mepham | Aaron Ramsdale | Dominic Solanke,Ismaila Sarr | Craig Cathcart | Will Hughes | Ben Foster | Troy Deeney | Abdoulaye Doucouré | Christian Kabasele | Kiko Femenía | Gerard Deulofeu | Adrian Mariappa | Etienne Capoue,6,8,3,0,2,3,3,0,17,13,0,1,0.72,1.07,-0.72,0.93,1.0,0.72,0,0,0,0,0.87,1.1,0.54,0.65,-0.16,0.1,-0.24,0.02,1,-1,1,0,0,2,-2,-18.090000000000003,-0.3500000000000001,-0.2300000000000001,-0.10999999999999999
ENG-Premier League,1920,2020-01-12 Aston Villa-Manchester City,11856,2020-01-12 16:30:00,0,2,Aston Villa,Manchester City,1,6,21,44,18,3,5,1,0,23,0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,2,0,0,0,0,2,1,0,0,24,22,5,4,1,1,1,1,2,2,1,2,50.27,57.73,Tyrone Mings | John McGinn | Matt Targett | Tom Heaton | Jack Grealish | Ezri Konsa Ngoyo | Frederic Guilbert | Anwar El Ghazi | Wesley | Douglas Luiz | Marvelous Nakamba,Kyle Walker | Bernardo Silva | Riyad Mahrez | Ederson | Kevin De Bruyne | Fernandinho | Rodri | Benjamin Mendy | Gabriel Jesus | Raheem Sterling | Ilkay Gündogan,5,7,2,4,4,0,2,2,17,18,0,0,1.75,1.8,0.25,0.2,0.75,0.57,0,0,0,0,0.86,1.84,0.75,1.41,0.05,-0.59,0.14,0.14,-23,15,-23,0,0,1,-2,-7.459999999999994,-0.050000000000000044,-0.9800000000000001,-0.6599999999999999
ENG-Premier League,1920,2020-01-18 Watford-Tottenham,11871,2020-01-18 12:30:00,0,X,Watford,Tottenham,0,0,22,30,17,8,4,4,1,9,0,0,0,1,1,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,2,0,0,0,21,48,0,3,0,0,0,2,0,2,0,2,89.45,68.73,Ismaila Sarr | Kiko Femenía | Will Hughes | Ben Foster | Troy Deeney | Abdoulaye Doucouré | Christian Kabasele | Craig Cathcart | Gerard Deulofeu | Adrian Mariappa | Etienne Capoue,Serge Aurier | Toby Alderweireld | Moussa Sissoko | Eric Dier | Harry Kane | Lucas Moura | Jan Vertonghen | Paulo Gazzaniga | Dele Alli | Davinson Sánchez | Son Heung-Min,8,7,1,2,2,2,0,1,14,18,1,1,2.35,1.11,0.65,-1.11,0.63,0.84,1,0,0,0,1.22,1.07,0.75,1.05,-0.12,-0.19,0.02,0.47,-8,9,-8,0,-1,-3,1,20.72,1.24,0.1499999999999999,-0.30000000000000004
ENG-Premier League,1920,2020-01-18 West Ham-Everton,11872,2020-01-18 15:00:00,0,X,West Ham,Everton,1,1,22,28,17,11,4,4,0,6,0,0,0,0,0,2,0,0,0,0,1,0,2,0,3,3,1,0,0,0,1,2,0,1,-57,13,4,4,1,0,1,2,2,1,0,1,59.0,57.27,David Martin | Robert Snodgrass | Pablo Fornals | Angelo Ogbonna | Ryan Fredericks | Felipe Anderson | Fabián Balbuena | Aaron Cresswell | Mark Noble | Declan Rice | Sébastien Haller,Richarlison | Gylfi Sigurdsson | Michael Keane | Jordan Pickford | Mason Holgate | Alex Iwobi | Dominic Calvert-Lewin | Djibril Sidibe | Lucas Digne | Tom Davies | Yerry Mina,7,6,2,1,2,4,1,2,16,16,0,1,0.9,2.03,-0.9,-1.03,0.86,0.73,0,0,-1,0,0.62,0.97,0.48,0.69,0.1,0.32,0.09,0.26,-6,6,-6,0,0,0,1,1.7299999999999969,-1.13,-0.35,-0.20999999999999996
ENG-Premier League,1920,2020-01-18 Norwich-Bournemouth,11869,2020-01-18 15:00:00,0,1,Norwich,Bournemouth,1,0,14,20,20,19,5,5,-8,-2,0,0,0,0,0,1,0,0,0,0,1,0,3,1,3,3,0,0,0,0,1,1,0,0,-13,13,3,3,0,1,1,1,1,1,1,2,65.45,61.82,Emiliano Buendía | Kenny McLean | Todd Cantwell | Alexander Tettey | Sam Byram | Tom Trybull | Teemu Pukki | Max Aarons | Tim Krul | Onel Hernández | Christoph Zimmermann,Dan Gosling | Simon Francis | Jefferson Lerma | Diego Rico | Callum Wilson | Ryan Fraser | Lewis Cook | Steve Cook | Chris Mepham | Aaron Ramsdale | Dominic Solanke,9,7,2,3,0,1,2,3,15,19,1,0,0.28,0.32,-0.28,-0.32,0.87,0.93,0,0,0,0,0.83,0.62,0.77,0.49,-0.19,0.25,0.07,-0.13,-6,1,-6,0,0,0,2,3.6300000000000026,-0.03999999999999998,0.20999999999999996,0.28
ENG-Premier League,1920,2020-01-18 Manchester City-Crystal Palace,11864,2020-01-18 15:00:00,0,X,Manchester City,Crystal Palace,2,2,47,29,2,10,1,4,25,7,0,0,0,0,1,2,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,-22,23,3,1,0,0,0,0,1,1,2,1,62.27,83.64,Kyle Walker | Bernardo Silva | Riyad Mahrez | Ederson | Kevin De Bruyne | Fernandinho | Rodri | Benjamin Mendy | Gabriel Jesus | Raheem Sterling | Ilkay Gündogan,James Tomkins | Jairo Riedewald | Vicente Guaita | James McCarthy | Martin Kelly | Luka Milivojevic | James McArthur | Patrick van Aanholt | Jordan Ayew | Wilfried Zaha | Cheikhou Kouyaté,7,9,4,0,0,2,2,2,19,13,1,1,3.79,0.32,2.21,0.68,0.48,0.89,0,0,0,-2,1.66,0.75,1.43,0.42,0.18,-0.11,0.43,-0.06,18,-8,18,0,0,2,-2,-21.369999999999997,3.47,0.9099999999999999,1.01
ENG-Premier League,1920,2020-01-18 Brighton-Aston Villa,11867,2020-01-18 15:00:00,0,X,Brighton,Aston Villa,1,1,24,21,14,18,4,5,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,43,-8,3,5,0,1,1,2,2,1,1,1,66.36,52.09,Martín Montoya | Neal Maupay | Lewis Dunk | Pascal Groß | Dale Stephens | Mat Ryan | Dan Burn | Aaron Mooy | Davy Pröpper | Adam Webster | Leandro Trossard,Matt Targett | Conor Hourihane | Tom Heaton | Jack Grealish | Ezri Konsa Ngoyo | Frederic Guilbert | Anwar El Ghazi | Wesley | Douglas Luiz | Marvelous Nakamba | Kortney Hause,8,7,2,2,1,2,1,2,15,19,1,0,1.53,1.13,-1.53,-0.13,0.6,0.56,0,0,0,0,1.2,0.93,0.55,0.53,-0.22,-0.07,-0.21,0.16,3,-4,3,0,0,-2,1,14.269999999999996,0.40000000000000013,0.2699999999999999,0.020000000000000018
ENG-Premier League,1920,2020-01-18 Arsenal-Sheffield United,11863,2020-01-18 15:00:00,0,X,Arsenal,Sheffield United,1,1,28,32,10,7,4,4,7,11,0,0,0,0,3,1,1,0,1,0,1,0,2,5,3,3,0,0,0,0,0,1,1,1,-15,-4,3,1,0,0,2,0,0,0,1,1,61.64,82.36,Alexandre Lacazette | Sokratis | Nicolas Pepe | David Luiz | Ainsley Maitland-Niles | Bernd Leno | Calum Chambers | Granit Xhaka | Mesut Özil | Pierre-Emerick Aubameyang | Lucas Torreira,George Baldock | Enda Stevens | John Fleck | Oliver Norwood | Dean Henderson | Lys Mousset | Jack O'Connell | John Egan | John Lundstram | Chris Basham | David McGoldrick,8,10,0,0,3,1,0,1,15,14,1,1,1.69,2.03,-0.69,-1.03,1.0,0.89,0,0,0,0,0.84,1.06,0.54,0.96,0.48,0.21,0.49,0.11,-4,3,-4,0,0,2,-2,-20.72,-0.33999999999999986,-0.22000000000000008,-0.41999999999999993
ENG-Premier League,1920,2020-01-18 Southampton-Wolverhampton Wanderers,11870,2020-01-18 15:00:00,0,2,Southampton,Wolverhampton Wanderers,2,3,28,31,12,8,4,4,7,10,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,2,0,1,0,19,32,0,0,0,0,0,0,0,0,0,0,88.18,90.0,Jan Bednarek | Cédric Soares | Shane Long | Pierre-Emile Højbjerg | Jack Stephens | James Ward-Prowse | Ryan Bertrand | Stuart Armstrong | Nathan Redmond | Danny Ings | Alex McCarthy,Romain Saiss | Jonny | Adama Traoré | Matt Doherty | Raúl Jiménez | Conor Coady | Rúben Neves | João Moutinho | Rui Patrício | Diogo Jota | Leander Dendoncker,11,10,0,0,0,1,0,2,14,15,1,1,2.45,2.08,-0.45,-1.08,0.67,0.97,1,0,2,0,1.74,1.23,1.07,1.11,-0.17,-0.11,0.0,0.28,-3,4,-3,0,-1,0,1,-1.8199999999999932,0.3700000000000001,0.51,-0.040000000000000036
ENG-Premier League,1920,2020-01-18 Newcastle United-Chelsea,11868,2020-01-18 17:30:00,0,1,Newcastle United,Chelsea,1,0,26,39,13,4,4,1,4,17,0,0,1,0,3,0,0,0,0,0,2,0,3,0,3,0,2,0,0,0,1,0,0,0,-32,21,4,1,0,0,2,0,3,1,1,0,56.73,81.82,Federico Fernández | Joelinton | Martin Dubravka | Paul Dummett | Jetro Willems | Javier Manquillo | Florian Lejeune | Fabian Schär | Isaac Hayden | Jonjo Shelvey | Miguel Almirón,Kurt Zouma | Willian | Tammy Abraham | Kepa | Mason Mount | Mateo Kovacic | César Azpilicueta | Antonio Rüdiger | Christian Pulisic | Jorginho | N'Golo Kanté,7,8,2,2,2,1,1,2,18,17,1,1,0.18,2.9,0.82,0.1,0.86,0.62,0,0,-2,0,0.82,1.35,0.63,1.01,0.12,0.04,-0.2,0.36,-13,9,-13,0,1,3,-1,-25.089999999999996,-2.7199999999999998,-0.5300000000000001,-0.38
ENG-Premier League,1920,2020-01-19 Burnley-Leicester,11866,2020-01-19 14:00:00,0,1,Burnley,Leicester,2,1,24,45,15,3,4,1,2,23,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,0,29,-6,2,2,0,0,1,1,0,1,1,0,72.45,68.0,Jeff Hendrick | Charlie Taylor | Ashley Westwood | Nick Pope | Jack Cork | Dwight McNeil | James Tarkowski | Chris Wood | Ashley Barnes | Phil Bardsley | Ben Mee,Jonny Evans | Ben Chilwell | James Maddison | Harvey Barnes | Jamie Vardy | Caglar Söyüncü | Kasper Schmeichel | Ricardo Pereira | Ayoze Pérez | Youri Tielemans | Wilfred Ndidi,10,8,0,1,1,2,0,0,14,20,1,1,0.81,0.78,-0.81,0.22,1.0,0.85,0,0,0,-1,1.06,1.61,0.73,1.04,-0.13,0.33,0.01,0.02,-21,12,-21,0,0,0,2,4.450000000000003,0.030000000000000027,-0.55,-0.31000000000000005
ENG-Premier League,1920,2020-01-19 Liverpool-Manchester United,11865,2020-01-19 16:30:00,0,1,Liverpool,Manchester United,2,0,61,34,1,5,1,2,39,12,0,0,0,1,2,0,0,0,0,0,0,1,1,3,3,3,0,0,0,0,1,1,0,0,-15,1,0,2,0,0,0,1,0,2,0,1,87.09,73.91,Sadio Mané | Mohamed Salah | Virgil van Dijk | Trent Alexander-Arnold | Jordan Henderson | Joseph Gomez | Roberto Firmino | James Milner | Georginio Wijnaldum | Alisson | Andrew Robertson,Anthony Martial | Victor Lindelöf | Andreas Pereira | David de Gea | Jesse Lingard | Luke Shaw | Aaron Wan-Bissaka | Daniel James | Fred | Marcus Rashford | Harry Maguire,10,9,0,1,1,1,1,5,13,15,1,1,1.75,3.13,-0.75,0.87,0.63,0.84,0,1,0,0,2.11,0.86,1.54,0.9,0.03,0.47,0.07,0.69,27,-4,27,0,-1,-2,1,13.180000000000007,-1.38,1.25,0.64
ENG-Premier League,1920,2020-01-21 Bournemouth-Brighton,11878,2020-01-21 19:30:00,0,1,Bournemouth,Brighton,3,1,20,25,19,15,5,4,-2,3,0,0,0,0,2,3,1,0,1,0,0,0,1,0,3,3,2,0,0,0,2,2,1,0,-32,6,2,2,0,0,1,0,3,1,0,1,73.64,73.64,Dan Gosling | Philip Billing | Simon Francis | Jefferson Lerma | Diego Rico | Callum Wilson | Ryan Fraser | Steve Cook | Chris Mepham | Aaron Ramsdale | Dominic Solanke,Neal Maupay | Steven Alzate | Lewis Dunk | Pascal Groß | Dale Stephens | Mat Ryan | Dan Burn | Aaron Mooy | Davy Pröpper | Adam Webster | Leandro Trossard,8,9,2,1,1,1,2,2,16,16,1,1,0.56,1.3,-0.56,-0.3,0.87,0.54,0,0,-1,-2,0.55,1.05,0.47,0.95,0.07,0.15,-0.05,-0.02,-5,4,-5,0,0,0,-1,0.0,-0.74,-0.5,-0.48
ENG-Premier League,1920,2020-01-21 Sheffield United-Manchester City,11875,2020-01-21 19:30:00,0,2,Sheffield United,Manchester City,0,1,33,48,7,2,4,1,11,26,0,0,1,1,2,1,0,0,0,0,0,0,2,3,3,3,0,0,0,0,1,1,1,1,-4,1,2,7,0,0,0,4,1,3,1,1,76.55,36.55,George Baldock | Enda Stevens | John Fleck | Oliver Norwood | Dean Henderson | Lys Mousset | Jack O'Connell | John Egan | John Lundstram | Chris Basham | David McGoldrick,Kyle Walker | Bernardo Silva | Riyad Mahrez | Ederson | Kevin De Bruyne | Fernandinho | Rodri | Benjamin Mendy | Gabriel Jesus | Raheem Sterling | Ilkay Gündogan,8,8,2,2,1,1,1,6,12,17,1,0,1.19,2.48,-0.19,-0.48,0.74,0.59,0,1,1,-2,0.9,1.96,0.8,1.26,0.16,-0.3,0.28,0.05,-15,5,-15,0,0,-5,0,40.0,-1.29,-1.06,-0.45999999999999996
ENG-Premier League,1920,2020-01-21 Aston Villa-Watford,11873,2020-01-21 19:30:00,0,1,Aston Villa,Watford,2,1,22,23,19,18,5,5,-1,0,0,0,0,1,3,2,0,0,0,0,1,0,1,3,3,2,0,0,0,0,1,1,1,0,4,-4,0,1,0,0,0,0,0,0,0,1,86.09,81.82,Tyrone Mings | Matt Targett | Douglas Luiz | Tom Heaton | Ezri Konsa Ngoyo | Frederic Guilbert | Anwar El Ghazi | Wesley | Jack Grealish | Marvelous Nakamba | Kortney Hause,Ismaila Sarr | Kiko Femenía | Will Hughes | Ben Foster | Troy Deeney | Abdoulaye Doucouré | Christian Kabasele | Craig Cathcart | Gerard Deulofeu | Adrian Mariappa | Etienne Capoue,8,7,1,1,2,3,0,0,18,13,1,1,1.02,2.39,-0.02,-2.39,0.77,0.67,1,0,1,1,0.93,1.05,0.5,0.7,0.0,0.17,0.14,0.31,-1,1,-1,0,-1,-1,1,4.27000000000001,-1.37,-0.12,-0.19999999999999996
ENG-Premier League,1920,2020-01-21 Everton-Newcastle United,11877,2020-01-21 19:30:00,0,X,Everton,Newcastle United,2,2,29,29,11,12,4,4,7,7,0,0,0,1,0,1,0,0,0,0,0,1,0,4,3,3,0,1,0,0,1,1,0,0,-27,-1,2,4,0,0,1,2,1,3,0,0,68.36,65.82,Richarlison | Gylfi Sigurdsson | Michael Keane | Jordan Pickford | Mason Holgate | Dominic Calvert-Lewin | Djibril Sidibe | Lucas Digne | Fabian Delph | Tom Davies | Yerry Mina,Federico Fernández | Joelinton | Martin Dubravka | Paul Dummett | Jetro Willems | Javier Manquillo | Florian Lejeune | Fabian Schär | Isaac Hayden | Jonjo Shelvey | Miguel Almirón,7,5,2,3,2,3,2,1,15,19,1,1,1.95,0.89,-0.95,0.11,0.7,0.85,0,0,-2,2,1.06,0.68,0.79,0.47,-0.09,0.14,0.22,-0.05,0,-1,0,0,-1,-2,2,2.5400000000000063,1.06,0.38,0.32000000000000006
ENG-Premier League,1920,2020-01-21 Crystal Palace-Southampton,11882,2020-01-21 19:30:00,0,2,Crystal Palace,Southampton,0,2,30,28,9,13,4,4,8,6,0,0,0,1,2,2,0,0,0,0,0,0,3,0,2,3,0,0,0,0,1,1,0,0,13,-8,0,2,0,0,0,1,0,0,0,1,89.36,69.36,Max Meyer | James Tomkins | Jairo Riedewald | Vicente Guaita | James McCarthy | Martin Kelly | Luka Milivojevic | James McArthur | Jordan Ayew | Wilfried Zaha | Cheikhou Kouyaté,Jan Bednarek | Cédric Soares | Shane Long | Moussa Djenepo | Pierre-Emile Højbjerg | Jack Stephens | James Ward-Prowse | Ryan Bertrand | Nathan Redmond | Danny Ings | Alex McCarthy,9,8,1,2,1,1,3,1,14,12,1,1,0.59,0.79,1.41,1.21,0.78,0.56,0,0,1,-1,0.72,1.01,0.41,1.04,0.03,0.73,-0.16,0.67,2,-4,2,0,-1,-2,1,20.0,-0.20000000000000007,-0.29000000000000004,-0.6300000000000001
ENG-Premier League,1920,2020-01-21 Chelsea-Arsenal,11881,2020-01-21 20:15:00,0,X,Chelsea,Arsenal,2,2,39,29,4,13,1,4,16,6,0,0,1,0,1,1,0,0,0,1,1,0,0,1,3,1,0,0,0,0,2,1,1,0,-17,28,2,1,0,0,1,1,1,0,0,0,74.09,80.55,Kurt Zouma | Tammy Abraham | Willian | Kepa | Mason Mount | Reece James | Mateo Kovacic | César Azpilicueta | Antonio Rüdiger | Jorginho | N'Golo Kanté,Alexandre Lacazette | Sokratis | Nicolas Pepe | David Luiz | Ainsley Maitland-Niles | Bernd Leno | Bukayo Saka | Granit Xhaka | Mesut Özil | Pierre-Emerick Aubameyang | Lucas Torreira,8,8,2,1,1,2,2,1,14,14,1,1,2.05,1.23,-2.05,-0.23,0.71,0.74,0,0,-3,-2,1.28,0.86,0.97,0.44,0.07,-0.02,0.08,0.43,10,-9,10,0,1,1,0,-6.459999999999994,0.8199999999999998,0.42000000000000004,0.53
ENG-Premier League,1920,2020-01-22 Leicester-West Ham,11876,2020-01-22 19:30:00,0,1,Leicester,West Ham,4,1,45,23,3,17,1,4,22,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,2,1,0,0,15,47,2,1,0,0,1,1,1,0,0,1,73.64,84.0,Jonny Evans | Ben Chilwell | James Maddison | Harvey Barnes | Jamie Vardy | Caglar Söyüncü | Kasper Schmeichel | Ricardo Pereira | Ayoze Pérez | Youri Tielemans | Wilfred Ndidi,David Martin | Robert Snodgrass | Pablo Fornals | Angelo Ogbonna | Ryan Fredericks | Felipe Anderson | Fabián Balbuena | Aaron Cresswell | Mark Noble | Declan Rice | Sébastien Haller,10,6,1,3,0,2,0,5,16,16,1,1,2.38,1.68,-1.38,-0.68,0.52,0.67,0,0,-3,1,1.74,0.65,1.19,0.7,-0.13,-0.03,0.04,0.19,22,-14,22,0,0,1,4,-10.36,0.7,1.0899999999999999,0.49
ENG-Premier League,1920,2020-01-22 Tottenham-Norwich,11880,2020-01-22 19:30:00,0,1,Tottenham,Norwich,2,1,31,17,8,20,4,5,8,-6,0,0,1,1,3,2,0,1,0,1,0,0,0,4,2,3,0,0,0,0,2,3,1,1,3,12,2,2,1,0,1,1,0,0,0,1,71.55,73.45,Serge Aurier | Christian Eriksen | Toby Alderweireld | Moussa Sissoko | Harry Kane | Lucas Moura | Jan Vertonghen | Paulo Gazzaniga | Dele Alli | Davinson Sánchez | Son Heung-Min,Emiliano Buendía | Kenny McLean | Todd Cantwell | Alexander Tettey | Ben Godfrey | Sam Byram | Grant Hanley | Teemu Pukki | Max Aarons | Tim Krul | Christoph Zimmermann,6,9,3,0,2,2,1,2,18,14,0,1,1.77,1.76,-1.77,-0.76,0.72,0.66,0,0,-2,0,1.06,0.99,1.13,0.39,0.01,-0.16,0.37,-0.03,14,-12,14,0,0,0,-3,-1.9000000000000057,0.010000000000000009,0.07000000000000006,0.7399999999999999
