LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2122,2022-01-15 Newcastle United-Watford,16591,2022-01-15 15:00:00,0,X,Newcastle United,Watford,1,1,11,13,19,17,5,4,0,2,0,0,0,0,3,0,0,0,1,0,2,0,1,0,3,3,0,0,0,0,2,0,1,0,3,8,3,6,0,1,2,3,0,1,3,1,64.36,40.91,Javier Manquillo | Allan Saint-Maximin | Joe Willock | Joelinton | Martin Dubravka | Callum Wilson | Matt Ritchie | Fabian Schär | Jamaal Lascelles | Ryan Fraser | Jonjo Shelvey,William Troost-Ekong | Adam Masina | João Pedro | Emmanuel Dennis | Moussa Sissoko | Craig Cathcart | Juraj Kucka | Juan Camilo Hernández | Joshua King | Kiko Femenía | Daniel Bachmann,7,6,2,3,2,2,2,4,18,16,1,0,1.27,0.3,-0.27,-0.3,0.83,0.9,0,0,-2,-3,0.69,0.98,0.27,0.59,-0.06,-0.04,-0.01,0.11,-2,2,-2,0,0,-3,1,23.450000000000003,0.97,-0.29000000000000004,-0.31999999999999995
ENG-Premier League,2122,2022-01-15 Norwich-Everton,16592,2022-01-15 15:00:00,0,1,Norwich,Everton,2,1,10,19,20,15,5,4,-2,7,0,0,0,0,0,1,0,0,0,0,1,0,3,1,3,2,0,0,0,0,2,1,0,0,18,16,2,3,0,0,0,1,1,1,1,1,71.18,66.55,Ben Gibson | Pierre Lees-Melou | Grant Hanley | Przemyslaw Placheta | Joshua Sargent | Kenny McLean | Max Aarons | Teemu Pukki | Brandon Williams | Tim Krul | Billy Gilmour,Michael Keane | Demarai Gray | Abdoulaye Doucouré | Richarlison | Lucas Digne | Allan | Ben Godfrey | Anthony Gordon | Seamus Coleman | Andros Townsend | Jordan Pickford,8,7,1,2,2,2,1,2,20,18,1,1,0.34,1.83,-0.34,0.17,0.7,0.47,0,0,0,0,0.69,1.81,0.3,0.49,0.01,-0.23,-0.08,-1.02,-9,5,-9,0,0,-1,1,4.63000000000001,-1.49,-1.12,-0.19
ENG-Premier League,2122,2022-01-15 Wolverhampton Wanderers-Southampton,16595,2022-01-15 15:00:00,0,1,Wolverhampton Wanderers,Southampton,3,1,28,24,9,12,4,4,15,11,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,3,0,0,0,0,2,1,0,0,-16,30,3,0,0,0,2,0,1,0,0,0,62.64,85.64,José Sá | Romain Saiss | Rúben Neves | Raúl Jiménez | Rayan Ait Nouri | Max Kilman | Hee-Chan Hwang | Adama Traoré | João Moutinho | Conor Coady | Nélson Semedo,Valentino Livramento | Oriol Romeu | Kyle Walker-Peters | Alex McCarthy | Mohammed Salisu | James Ward-Prowse | Armando Broja | Nathan Tella | Nathan Redmond | Jan Bednarek | Adam Armstrong,7,7,1,2,3,2,1,2,14,19,1,1,0.84,1.59,0.16,2.41,0.57,0.69,0,1,0,2,0.62,0.72,0.43,0.63,0.07,-0.06,-0.1,0.26,4,-3,4,0,0,3,0,-23.0,-0.7500000000000001,-0.09999999999999998,-0.2
ENG-Premier League,2122,2022-01-15 Aston Villa-Manchester United,16586,2022-01-15 17:30:00,0,X,Aston Villa,Manchester United,2,2,22,31,14,7,4,4,9,18,0,0,1,1,2,3,0,0,1,2,0,0,2,1,2,3,0,0,0,0,1,2,0,1,-3,-7,4,6,0,0,2,3,1,2,1,2,57.27,41.36,Ollie Watkins | Douglas Luiz | Jacob Ramsey | Tyrone Mings | Matt Targett | Marvelous Nakamba | Ezri Konsa Ngoyo | Emiliano Buendía | Matthew Cash | John McGinn | Emiliano Martinez,Harry Maguire | Victor Lindelöf | Alex Telles | Jadon Sancho | Bruno Fernandes | Aaron Wan-Bissaka | Fred | Marcus Rashford | David de Gea | Cristiano Ronaldo | Scott McTominay,8,5,1,2,2,4,1,1,15,18,1,0,1.14,0.77,-0.14,-0.77,0.73,0.65,0,0,-1,0,0.89,0.77,0.55,0.59,-0.41,0.59,-0.16,0.22,-9,7,-9,0,0,-2,3,15.910000000000004,0.3699999999999999,0.12,-0.039999999999999925
ENG-Premier League,2122,2022-01-16 West Ham-Leeds,16594,2022-01-16 14:00:00,0,2,West Ham,Leeds,2,3,37,19,4,16,1,4,24,6,0,0,0,0,0,2,0,0,0,2,0,1,0,1,2,2,0,0,0,0,1,0,0,1,30,30,0,2,0,0,0,1,0,1,0,1,89.18,73.64,Declan Rice | Manuel Lanzini | Said Benrahma | Pablo Fornals | Tomas Soucek | Lukasz Fabianski | Craig Dawson | Vladimir Coufal | Issa Diop | Michail Antonio | Jarrod Bowen,Luke Ayling | Jack Harrison | Tyler Roberts | Liam Cooper | Adam Forshaw | Diego Llorente | Raphinha | Illan Meslier | Daniel James | Stuart Dallas | Kalvin Phillips,9,7,0,0,2,4,3,1,15,15,1,1,2.89,2.05,-0.89,0.95,0.62,0.44,1,2,0,0,1.21,0.96,0.95,0.87,-0.2,-0.08,0.21,0.18,18,-12,18,0,0,-2,2,15.540000000000006,0.8400000000000003,0.25,0.07999999999999996
ENG-Premier League,2122,2022-01-16 Liverpool-Brentford,16589,2022-01-16 14:00:00,0,1,Liverpool,Brentford,3,0,42,23,3,14,1,4,29,10,0,0,0,0,2,1,0,0,0,0,0,1,2,0,3,3,0,0,0,0,0,1,0,0,18,3,6,1,1,0,2,1,1,0,2,0,41.0,77.27,Jordan Henderson | Trent Alexander-Arnold | Virgil van Dijk | Thiago Alcántara | Fabinho | Andrew Robertson | Mohamed Salah | Diogo Jota | Sadio Mané | Alisson | Joel Matip,Mads Roerslev | Ivan Toney | Álvaro Fernández | Bryan Mbeumo | Sergi Canos | Rico Henry | Pontus Jansson | Ethan Pinnock | Vitaly Janelt | Christian Nørgaard | Shandon Baptiste,8,10,0,1,3,0,0,2,17,16,0,1,1.79,0.62,0.21,0.38,0.76,0.89,0,0,0,-1,1.49,1.01,1.23,0.47,0.68,0.18,0.98,0.17,19,-11,19,0,0,5,-2,-36.269999999999996,1.17,0.48,0.76
ENG-Premier League,2122,2022-01-18 Brighton-Chelsea,16607,2022-01-18 09:45:00,0,X,Brighton,Chelsea,1,1,28,43,9,3,4,1,15,30,0,0,0,0,0,2,0,0,0,0,1,0,2,1,3,3,0,0,0,0,2,1,0,0,-5,-5,3,3,0,0,0,0,3,2,1,2,67.0,65.45,Robert Sánchez | Leandro Trossard | Dan Burn | Adam Webster | Marc Cucurella | Jakub Moder | Joël Veltman | Neal Maupay | Yves Bissouma | Tariq Lamptey | Adam Lallana,Christian Pulisic | Edouard Mendy | Thiago Silva | Mason Mount | Jorginho | Hakim Ziyech | Reece James | Ruben Loftus-Cheek | Antonio Rüdiger | César Azpilicueta | Marcos Alonso,7,7,2,2,2,2,3,5,15,19,1,1,2.18,0.63,-1.18,-0.63,0.6,0.97,0,0,-2,0,0.78,1.7,0.68,1.19,0.33,-0.55,0.25,-0.01,-15,6,-15,0,0,0,0,1.5499999999999972,1.5500000000000003,-0.9199999999999999,-0.5099999999999999
ENG-Premier League,2122,2022-01-19 Leicester-Tottenham,16540,2022-01-19 19:30:00,0,2,Leicester,Tottenham,2,3,25,33,10,6,4,3,12,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,1,9,22,6,2,0,0,4,1,1,1,2,0,43.91,73.09,Luke Thomas | Timothy Castagne | Wilfred Ndidi | Ademola Lookman | Caglar Söyüncü | James Maddison | Jonny Evans | Harvey Barnes | Jamie Vardy | Boubakary Soumare | Kasper Schmeichel,Pierre-Emile Højbjerg | Harry Kane | Ben Davies | Hugo Lloris | Sergio Reguilón | Oliver Skipp | Eric Dier | Emerson | Lucas Moura | Davinson Sánchez | Son Heung-Min,5,9,2,0,4,2,2,1,20,14,0,1,0.62,1.95,0.38,-0.95,0.67,0.64,1,0,3,3,1.1,1.37,0.96,1.06,-0.15,0.4,0.05,0.43,-8,4,-8,0,0,4,-4,-29.180000000000007,-1.33,-0.27,-0.10000000000000009
ENG-Premier League,2122,2022-01-19 Brentford-Manchester United,16537,2022-01-19 20:00:00,0,2,Brentford,Manchester United,1,3,23,32,14,7,4,4,10,19,0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,1,0,0,-9,22,4,2,1,0,2,0,1,1,0,1,60.91,73.0,Mads Roerslev | Ivan Toney | Álvaro Fernández | Bryan Mbeumo | Sergi Canos | Rico Henry | Pontus Jansson | Ethan Pinnock | Vitaly Janelt | Christian Nørgaard | Shandon Baptiste,Harry Maguire | Victor Lindelöf | Alex Telles | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Fred | Marcus Rashford | David de Gea | Cristiano Ronaldo | Scott McTominay,8,8,3,2,0,1,2,1,16,19,0,1,0.38,1.35,-0.38,0.65,0.56,0.81,0,0,0,0,0.99,1.15,0.59,0.68,0.02,-0.38,0.13,-0.12,-9,7,-9,0,0,2,0,-12.090000000000003,-0.9700000000000001,-0.15999999999999992,-0.09000000000000008
ENG-Premier League,2122,2022-01-21 Watford-Norwich,16605,2022-01-21 20:00:00,0,2,Watford,Norwich,0,3,14,13,17,18,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,2,0,2,3,3,0,0,0,0,2,3,0,1,21,9,4,1,1,1,2,0,1,2,0,1,59.91,79.73,William Troost-Ekong | Adam Masina | João Pedro | Emmanuel Dennis | Imran Louza | Moussa Sissoko | Craig Cathcart | Juraj Kucka | Joshua King | Kiko Femenía | Daniel Bachmann,Ben Gibson | Pierre Lees-Melou | Grant Hanley | Adam Idah | Joshua Sargent | Kenny McLean | Max Aarons | Teemu Pukki | Brandon Williams | Tim Krul | Billy Gilmour,6,8,1,1,4,2,3,1,20,18,0,0,1.5,1.0,-0.5,1.0,0.66,0.94,1,0,-2,3,1.08,0.75,0.93,0.36,-0.1,-0.06,-0.13,-0.04,1,-1,1,0,0,3,-2,-19.820000000000007,0.5,0.33000000000000007,0.5700000000000001
ENG-Premier League,2122,2022-01-22 Everton-Aston Villa,16600,2022-01-22 12:30:00,0,2,Everton,Aston Villa,0,1,19,23,16,13,4,4,5,9,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,1,1,0,-24,-20,5,2,0,0,3,0,1,1,1,1,55.45,71.64,Michael Keane | Demarai Gray | Abdoulaye Doucouré | Richarlison | Mason Holgate | Allan | Ben Godfrey | Anthony Gordon | Seamus Coleman | Andros Townsend | Jordan Pickford,Ollie Watkins | Douglas Luiz | Jacob Ramsey | Tyrone Mings | Matt Targett | Marvelous Nakamba | Ezri Konsa Ngoyo | Emiliano Buendía | Matthew Cash | John McGinn | Emiliano Martinez,7,9,4,1,0,1,2,1,17,15,0,1,0.54,1.83,0.46,0.17,0.69,0.72,1,1,-3,1,1.6,1.47,0.56,0.79,0.21,-0.58,-0.82,-0.73,-4,3,-4,0,0,3,-2,-16.189999999999998,-1.29,0.13000000000000012,-0.22999999999999998
ENG-Premier League,2122,2022-01-22 Brentford-Wolverhampton Wanderers,16597,2022-01-22 15:00:00,0,2,Brentford,Wolverhampton Wanderers,1,2,23,31,14,8,4,4,9,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,16,15,2,2,0,0,2,0,0,1,0,1,69.55,74.18,Mads Roerslev | Ivan Toney | Álvaro Fernández | Bryan Mbeumo | Sergi Canos | Rico Henry | Pontus Jansson | Ethan Pinnock | Vitaly Janelt | Christian Nørgaard | Shandon Baptiste,José Sá | Romain Saiss | Rúben Neves | Raúl Jiménez | Rayan Ait Nouri | Leander Dendoncker | Max Kilman | Hee-Chan Hwang | João Moutinho | Conor Coady | Nélson Semedo,8,8,3,0,0,3,2,0,15,15,1,1,2.08,2.38,-1.08,0.62,0.62,0.92,0,1,0,0,1.03,0.37,0.63,0.52,-0.04,0.25,-0.07,0.29,-8,6,-8,0,0,0,0,-4.63000000000001,-0.2999999999999998,0.66,0.10999999999999999
ENG-Premier League,2122,2022-01-22 Leeds-Newcastle United,16601,2022-01-22 15:00:00,0,2,Leeds,Newcastle United,0,1,22,12,15,19,4,5,8,-2,0,0,0,0,2,3,0,0,0,0,1,0,2,1,3,2,2,0,0,0,0,2,0,1,-39,26,2,1,0,0,1,0,1,1,0,0,75.55,80.36,Jack Harrison | Tyler Roberts | Adam Forshaw | Mateusz Klich | Raphinha | Diego Llorente | Illan Meslier | Daniel James | Júnior Firpo | Stuart Dallas | Luke Ayling,Javier Manquillo | Allan Saint-Maximin | Joe Willock | Jacob Murphy | Joelinton | Martin Dubravka | Callum Wilson | Fabian Schär | Jamaal Lascelles | Ryan Fraser | Jonjo Shelvey,8,8,1,2,2,1,1,2,15,20,1,1,2.34,1.04,0.66,-0.04,0.85,0.77,0,0,0,1,1.33,0.73,1.01,0.42,-0.37,-0.04,-0.01,0.02,10,-4,10,0,0,1,0,-4.810000000000002,1.2999999999999998,0.6000000000000001,0.5900000000000001
ENG-Premier League,2122,2022-01-22 Manchester United-West Ham,16603,2022-01-22 15:00:00,0,1,Manchester United,West Ham,1,0,35,37,7,4,4,1,20,22,0,0,0,0,0,3,0,0,0,0,1,0,3,1,3,3,0,0,0,0,1,0,0,1,-10,-16,1,3,0,1,1,1,0,1,0,1,79.91,63.91,Harry Maguire | Victor Lindelöf | Alex Telles | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Fred | Marcus Rashford | David de Gea | Cristiano Ronaldo | Scott McTominay,Declan Rice | Arthur Masuaku | Manuel Lanzini | Pablo Fornals | Tomas Soucek | Lukasz Fabianski | Craig Dawson | Vladimir Coufal | Issa Diop | Michail Antonio | Jarrod Bowen,8,8,1,2,2,1,1,2,17,14,1,0,2.06,2.35,0.94,-0.35,0.92,0.86,1,0,0,0,1.41,1.45,0.78,1.11,-0.26,-0.24,-0.34,-0.07,-2,3,-2,0,0,-2,0,16.0,-0.29000000000000004,-0.040000000000000036,-0.33000000000000007
ENG-Premier League,2122,2022-01-22 Southampton-Manchester City,16604,2022-01-22 17:30:00,0,X,Southampton,Manchester City,1,1,24,56,13,1,4,1,9,41,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,2,2,0,0,-18,21,3,1,0,0,1,1,2,0,1,0,69.73,81.36,Valentino Livramento | Ibrahima Diallo | Oriol Romeu | Kyle Walker-Peters | Mohammed Salisu | James Ward-Prowse | Armando Broja | Nathan Tella | Lyanco | Nathan Redmond | Jan Bednarek,Oleksandr Zinchenko | João Cancelo | Rodri | Kevin De Bruyne | Raheem Sterling | Bernardo Silva | Riyad Mahrez | Rúben Dias | Aymeric Laporte | Ederson | Gabriel Jesus,7,8,2,1,2,2,3,2,16,16,1,1,0.93,0.9,0.07,0.1,0.67,0.62,0,0,-3,0,0.94,2.03,0.67,1.73,-0.22,0.06,-0.21,-0.05,-32,12,-32,0,0,2,-1,-11.629999999999995,0.030000000000000027,-1.0899999999999999,-1.06
ENG-Premier League,2122,2022-01-23 Leicester-Brighton,16602,2022-01-23 14:00:00,0,X,Leicester,Brighton,1,1,25,29,11,9,4,4,10,14,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,0,-2,4,3,2,0,0,2,0,0,1,1,2,65.45,76.09,Luke Thomas | Kiernan Dewsbury-Hall | Timothy Castagne | Wilfred Ndidi | Ademola Lookman | Caglar Söyüncü | James Maddison | Jonny Evans | Jamie Vardy | Boubakary Soumare | Kasper Schmeichel,Robert Sánchez | Leandro Trossard | Adam Webster | Jakub Moder | Marc Cucurella | Joël Veltman | Neal Maupay | Tariq Lamptey | Yves Bissouma | Dan Burn | Adam Lallana,6,8,1,2,4,1,2,1,18,16,1,1,1.95,0.75,0.05,0.25,0.88,0.6,1,0,-1,0,1.35,1.14,1.13,0.8,-0.25,-0.36,-0.35,-0.16,-4,2,-4,0,0,1,-2,-10.64,1.2,0.2100000000000002,0.32999999999999985
ENG-Premier League,2122,2022-01-23 Crystal Palace-Liverpool,16599,2022-01-23 14:00:00,0,2,Crystal Palace,Liverpool,1,3,24,45,13,2,4,1,9,30,0,0,0,0,2,0,0,0,0,0,0,1,2,2,3,3,0,0,0,0,1,3,1,0,4,1,2,0,1,0,0,0,0,0,1,0,73.09,87.0,Will Hughes | Cheikhou Kouyaté | Marc Guehi | Jordan Ayew | Vicente Guaita | Wilfried Zaha | Odsonne Edouard | Tyrick Mitchell | Conor Gallagher | James Tomkins | Joel Ward,Jordan Henderson | Trent Alexander-Arnold | Virgil van Dijk | Thiago Alcántara | Fabinho | Andrew Robertson | Mohamed Salah | Diogo Jota | Sadio Mané | Alisson | Joel Matip,7,8,1,0,3,3,2,0,17,17,0,1,0.51,3.5,0.49,-0.5,1.0,0.49,0,1,1,0,1.06,1.67,0.78,1.28,-0.13,-0.18,0.13,0.95,-21,11,-21,0,0,2,-1,-13.909999999999997,-2.99,-0.6099999999999999,-0.5
ENG-Premier League,2122,2022-01-23 Arsenal-Burnley,16596,2022-01-23 14:00:00,0,X,Arsenal,Burnley,0,0,35,11,7,20,4,5,20,-4,0,0,0,0,3,1,1,0,0,0,0,0,1,1,3,3,0,0,0,0,1,2,1,0,-16,-12,3,6,0,1,1,2,4,2,0,2,62.45,41.27,Thomas Partey | Ben White | Takehiro Tomiyasu | Aaron Ramsdale | Granit Xhaka | Alexandre Lacazette | Gabriel | Gabriel Martinelli | Bukayo Saka | Martin Odegaard | Kieran Tierney,Chris Wood | Nick Pope | Charlie Taylor | Josh Brownhill | Ben Mee | Dwight McNeil | Johann Berg Gudmundsson | Maxwel Cornet | James Tarkowski | Matthew Lowton | Ashley Westwood,8,6,0,2,3,3,4,0,12,13,1,0,0.84,0.96,0.16,0.04,0.83,0.92,0,1,-3,0,1.62,0.51,1.11,0.44,-0.12,0.25,-0.23,0.41,24,-13,24,0,0,-3,2,21.18,-0.12,1.11,0.6700000000000002
ENG-Premier League,2122,2022-01-23 Chelsea-Tottenham,16598,2022-01-23 16:30:00,0,1,Chelsea,Tottenham,2,0,44,36,3,7,1,4,29,21,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,2,1,0,11,-23,2,4,0,0,1,1,3,2,0,1,72.09,60.64,N'Golo Kanté | Christian Pulisic | Edouard Mendy | Mason Mount | Thiago Silva | Jorginho | Hakim Ziyech | Reece James | Antonio Rüdiger | César Azpilicueta | Marcos Alonso,Pierre-Emile Højbjerg | Ben Davies | Harry Kane | Hugo Lloris | Sergio Reguilón | Oliver Skipp | Eric Dier | Emerson | Lucas Moura | Davinson Sánchez | Son Heung-Min,6,6,3,4,2,1,4,3,17,14,1,1,0.57,4.3,0.43,-1.3,0.49,0.47,0,3,0,2,1.52,1.69,1.17,0.81,0.18,-0.32,0.12,0.34,8,-4,8,0,0,-2,0,11.450000000000003,-3.73,-0.16999999999999993,0.3599999999999999
ENG-Premier League,2122,2022-02-05 Burnley-Watford,16539,2022-02-05 18:00:00,0,X,Burnley,Watford,0,0,12,14,20,19,5,5,-3,-1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,3,0,0,0,0,1,2,0,1,37,-7,3,4,0,1,0,1,1,2,2,0,65.45,57.36,Chris Wood | Nick Pope | Charlie Taylor | Josh Brownhill | Ben Mee | Dwight McNeil | Johann Berg Gudmundsson | Maxwel Cornet | James Tarkowski | Matthew Lowton | Ashley Westwood,William Troost-Ekong | João Pedro | Emmanuel Dennis | Imran Louza | Moussa Sissoko | Craig Cathcart | Juraj Kucka | Joshua King | Kiko Femenía | Daniel Bachmann | Tom Cleverley,6,6,1,4,4,1,0,2,17,20,1,0,0.39,1.33,-0.39,-1.33,0.55,0.65,0,0,0,-1,0.4,0.83,0.36,0.56,0.11,0.25,0.43,0.14,-2,1,-2,0,0,-1,0,8.090000000000003,-0.9400000000000001,-0.42999999999999994,-0.20000000000000007
ENG-Premier League,2122,2022-02-08 Newcastle United-Everton,16612,2022-02-08 19:45:00,0,1,Newcastle United,Everton,3,1,15,19,19,16,5,4,0,4,0,0,0,1,2,5,0,0,0,0,3,1,1,0,3,3,1,0,0,0,0,0,1,1,-35,0,1,4,0,0,1,3,0,2,0,0,75.91,57.27,Javier Manquillo | Allan Saint-Maximin | Joe Willock | Jacob Murphy | Joelinton | Martin Dubravka | Callum Wilson | Fabian Schär | Jamaal Lascelles | Ryan Fraser | Jonjo Shelvey,Michael Keane | Abdoulaye Doucouré | Demarai Gray | Richarlison | Mason Holgate | Allan | Ben Godfrey | Anthony Gordon | Seamus Coleman | Andros Townsend | Jordan Pickford,8,9,2,0,1,2,2,2,15,17,1,1,1.17,1.24,-0.17,-1.24,0.78,0.75,0,0,2,0,0.84,0.69,0.59,0.49,-0.11,0.91,0.0,-0.01,-4,3,-4,0,-1,-3,-1,18.639999999999993,-0.07000000000000006,0.15000000000000002,0.09999999999999998
ENG-Premier League,2122,2022-02-08 West Ham-Watford,16610,2022-02-08 19:45:00,0,1,West Ham,Watford,1,0,37,15,5,19,2,5,21,-1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0,5,10,2,2,1,0,0,0,1,1,1,1,71.82,73.64,Declan Rice | Manuel Lanzini | Said Benrahma | Pablo Fornals | Tomas Soucek | Lukasz Fabianski | Craig Dawson | Vladimir Coufal | Issa Diop | Michail Antonio | Jarrod Bowen,William Troost-Ekong | João Pedro | Emmanuel Dennis | Imran Louza | Moussa Sissoko | Craig Cathcart | Juraj Kucka | Joshua King | Kiko Femenía | Daniel Bachmann | Tom Cleverley,9,7,2,3,0,1,3,2,14,16,0,1,0.24,0.93,-0.24,-0.93,0.79,0.65,0,0,-1,-2,1.39,0.81,1.11,0.69,0.06,0.02,0.12,0.19,22,-14,22,0,1,0,2,-1.8200000000000074,-0.6900000000000001,0.5799999999999998,0.42000000000000015
ENG-Premier League,2122,2022-02-08 Burnley-Manchester United,16608,2022-02-08 20:00:00,0,X,Burnley,Manchester United,1,1,13,38,20,5,5,2,-3,22,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,0,1,-18,-11,2,5,0,0,0,1,2,1,1,3,75.73,52.36,Chris Wood | Nick Pope | Charlie Taylor | Josh Brownhill | Ben Mee | Dwight McNeil | Johann Berg Gudmundsson | Maxwel Cornet | James Tarkowski | Matthew Lowton | Ashley Westwood,Harry Maguire | Mason Greenwood | Victor Lindelöf | Alex Telles | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Fred | David de Gea | Cristiano Ronaldo | Scott McTominay,7,6,1,2,3,3,0,0,20,14,1,1,0.77,1.76,-0.77,-0.76,0.76,0.77,0,2,1,2,0.84,0.99,0.51,0.97,-0.44,0.42,-0.04,0.26,-25,15,-25,0,-1,-3,1,23.370000000000005,-0.99,-0.15000000000000002,-0.45999999999999996
ENG-Premier League,2122,2022-02-09 Manchester City-Brentford,16615,2022-02-09 19:45:00,0,1,Manchester City,Brentford,2,0,57,23,1,14,1,4,41,7,0,0,1,1,0,2,0,0,0,0,0,2,1,2,1,5,0,2,0,0,0,0,0,0,-24,-41,2,4,0,1,1,1,0,1,1,2,71.09,51.0,João Cancelo | Rodri | Kevin De Bruyne | Raheem Sterling | Phil Foden | Bernardo Silva | Jack Grealish | Rúben Dias | Aymeric Laporte | Ederson | Gabriel Jesus,Mads Roerslev | Ivan Toney | Mathias Jensen | Álvaro Fernández | Bryan Mbeumo | Sergi Canos | Pontus Jansson | Ethan Pinnock | Vitaly Janelt | Christian Nørgaard | Shandon Baptiste,9,6,1,3,1,2,2,2,15,15,1,0,1.63,0.74,-0.63,0.26,0.62,0.59,0,0,-2,-1,2.16,0.69,1.67,0.43,-0.13,0.34,0.06,0.29,34,-13,34,0,0,-2,3,20.090000000000003,0.8899999999999999,1.4700000000000002,1.24
ENG-Premier League,2122,2022-02-09 Norwich-Crystal Palace,16609,2022-02-09 19:45:00,0,X,Norwich,Crystal Palace,1,1,16,24,18,13,5,4,0,8,0,0,1,1,1,4,0,0,0,0,1,0,2,1,3,3,1,0,0,0,1,2,0,1,-58,0,2,1,0,0,0,0,2,0,0,1,80.0,79.64,Ben Gibson | Pierre Lees-Melou | Grant Hanley | Adam Idah | Joshua Sargent | Kenny McLean | Max Aarons | Teemu Pukki | Brandon Williams | Tim Krul | Billy Gilmour,Will Hughes | Cheikhou Kouyaté | Jeffrey Schlupp | Marc Guehi | Jordan Ayew | Vicente Guaita | Odsonne Edouard | Tyrick Mitchell | Conor Gallagher | James Tomkins | Joel Ward,8,7,1,3,2,1,1,2,14,16,1,1,0.93,1.63,2.07,-0.63,0.94,0.92,0,0,2,-3,0.68,0.92,0.44,0.87,0.07,0.14,0.0,0.26,-8,5,-8,0,0,1,1,0.35999999999999943,-0.6999999999999998,-0.24,-0.43
