LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2425,2025-04-16 Newcastle United-Crystal Palace,26890,2025-04-16 18:30:00,1,1,Newcastle United,Crystal Palace,5,0,56,43,4,12,1,4,35,22,0,0,0,0,0,3,0,0,0,0,0,0,2,0,5,5,0,0,0,0,5,2,0,0,13,-15,0,2,0,0,0,1,0,2,0,0,86.73,68.64,Sandro Tonali | Anthony Gordon | Joelinton | Bruno Guimarães | Alexander Isak | Fabian Schär | Nick Pope | Dan Burn | Valentino Livramento | Lewis Hall | Jacob Murphy,Jefferson Lerma | Daniel Muñoz | Jean-Philippe Mateta | Ismaila Sarr | Dean Henderson | Will Hughes | Maxence Lacroix | Eberechi Eze | Tyrick Mitchell | Chris Richards | Marc Guehi,9,11,2,0,0,0,0,0,11,13,1,1,2.64,1.34,1.36,0.66,0.71,0.84,0,0,0,0,1.83,1.69,0.98,1.14,-0.03,-0.06,-0.07,0.0,13,-8,13,0,0,-2,-2,18.090000000000003,1.3,0.14000000000000012,-0.15999999999999992
ENG-Premier League,2425,2025-04-19 West Ham-Southampton,26931,2025-04-19 14:00:00,1,X,West Ham,Southampton,1,1,35,10,17,20,4,5,14,-11,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,1,0,1,10,-24,3,1,0,0,2,0,1,2,2,0,67.36,74.73,Tomas Soucek | Aaron Cresswell | Oliver Scarles | Max Kilman | Jarrod Bowen | James Ward-Prowse | Aaron Wan-Bissaka | Mohammed Kudus | Alphonse Areola | Lucas Paquetá | Edson Álvarez,Chimuanya Ugochukwu | Tyler Dibling | Joe Ayodele-Aribo | Kamaldeen Sulemana | Aaron Ramsdale | Paul Onuachu | Jan Bednarek | Ryan Manning | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis,6,9,4,1,1,1,4,2,16,14,1,1,1.5,0.41,-0.5,-0.41,0.68,0.88,0,0,0,-1,0.97,0.58,0.76,0.49,-0.19,0.14,-0.13,0.1,25,-3,25,0,0,2,-3,-7.3700000000000045,1.09,0.39,0.27
ENG-Premier League,2425,2025-04-19 Everton-Manchester City,26925,2025-04-19 14:00:00,1,2,Everton,Manchester City,0,2,38,55,13,5,4,2,17,34,0,0,0,0,3,2,0,0,0,0,0,2,2,1,3,5,0,0,0,0,0,2,0,1,-6,14,0,4,0,1,0,1,0,1,0,2,85.73,58.73,Jarrad Branthwaite | Idrissa Gueye | Vitalii Mykolenko | Jack Harrison | Jordan Pickford | Jesper Lindstrom | Jake O'Brien | Beto | Abdoulaye Doucouré | James Tarkowski | James Garner,Mateo Kovacic | Josko Gvardiol | Abduqodir Khusanov | Erling Haaland | Matheus Nunes | Ederson | Rúben Dias | Omar Marmoush | Ilkay Gündogan | Sávio | Nico González,9,7,1,2,1,2,2,1,15,17,1,0,1.26,5.34,-0.26,-0.34,0.55,0.49,1,0,2,0,0.95,1.29,0.86,1.23,-0.07,-0.52,0.18,0.52,-17,8,-17,0,0,-4,2,27.000000000000007,-4.08,-0.3400000000000001,-0.37
ENG-Premier League,2425,2025-04-19 Crystal Palace-Bournemouth,26924,2025-04-19 14:00:00,1,X,Crystal Palace,Bournemouth,0,0,43,48,12,8,4,4,22,27,0,0,0,0,3,3,0,0,0,0,0,0,0,2,5,3,0,0,0,0,1,0,1,1,15,-21,1,2,0,0,0,1,1,1,0,0,76.64,75.36,Jefferson Lerma | Daniel Muñoz | Jean-Philippe Mateta | Ismaila Sarr | Dean Henderson | Will Hughes | Maxence Lacroix | Eberechi Eze | Tyrick Mitchell | Chris Richards | Marc Guehi,Dean Huijsen | Lewis Cook | Evanilson | Tyler Adams | Kepa | Justin Kluivert | Ryan Christie | Dango Ouattara | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,10,9,1,1,0,1,0,2,13,13,1,1,2.38,1.86,-2.38,-0.86,0.67,0.93,0,0,0,3,1.7,1.91,1.35,1.02,-0.01,-0.38,0.02,0.05,-5,4,-5,0,0,-1,1,1.2800000000000011,0.5199999999999998,-0.20999999999999996,0.33000000000000007
ENG-Premier League,2425,2025-04-19 Brentford-Brighton,26923,2025-04-19 14:00:00,1,1,Brentford,Brighton,4,2,43,48,12,10,4,4,22,27,0,0,0,0,3,2,0,0,0,0,0,0,2,4,4,3,0,0,0,0,1,3,1,1,3,11,2,2,0,0,1,2,1,2,1,2,76.36,70.91,Sepp van den Berg | Kristoffer Ajer | Vitaly Janelt | Kevin Schade | Mikkel Damsgaard | Christian Nørgaard | Yoane Wissa | Keane Lewis-Potter | Bryan Mbeumo | Mark Flekken | Nathan Collins,Carlos Baleba | Bart Verbruggen | Georginio Rutter | Jan Paul van Hecke | Adam Webster | João Pedro | Yankuba Minteh | Danny Welbeck | Jack Hinshelwood | Estupiñán | Kaoru Mitoma,9,8,2,1,0,2,0,2,13,15,1,1,0.59,3.7,0.41,-1.7,1.0,0.59,0,0,1,-2,1.42,1.54,0.9,1.05,0.14,-0.07,0.1,0.41,-5,2,-5,0,0,0,1,5.450000000000003,-3.1100000000000003,-0.1200000000000001,-0.15000000000000002
ENG-Premier League,2425,2025-04-19 Aston Villa-Newcastle United,26922,2025-04-19 16:30:00,1,1,Aston Villa,Newcastle United,4,1,54,59,7,3,4,1,33,38,1,0,0,0,1,2,0,0,0,0,0,0,2,2,5,5,0,0,0,0,2,3,0,1,20,-10,3,0,0,0,0,0,1,0,2,0,67.27,84.27,Ollie Watkins | Ian Maatsen | Emiliano Martinez | Axel Disasi | John McGinn | Jacob Ramsey | Youri Tielemans | Lucas Digne | Tyrone Mings | Ezri Konsa Ngoyo | Morgan Rogers,Sandro Tonali | Joelinton | Bruno Guimarães | Alexander Isak | Fabian Schär | Nick Pope | Kieran Trippier | Harvey Barnes | Dan Burn | Valentino Livramento | Jacob Murphy,8,11,3,0,0,0,5,2,19,11,1,1,3.35,2.38,-0.35,2.62,0.55,0.56,3,0,2,0,1.43,1.95,0.93,1.12,-0.28,-0.12,-0.48,0.0,-5,4,-5,1,0,3,-3,-17.0,0.9700000000000002,-0.52,-0.19000000000000006
ENG-Premier League,2425,2025-04-20 Fulham-Chelsea,26926,2025-04-20 13:00:00,1,2,Fulham,Chelsea,1,2,48,54,9,7,4,4,27,33,0,1,0,0,2,2,0,0,0,0,0,0,3,1,5,3,0,0,0,0,1,0,1,1,-20,2,2,1,0,0,1,1,0,0,1,0,69.0,80.18,Alex Iwobi | Sasa Lukic | Bernd Leno | Raúl Jiménez | Emile Smith-Rowe | Sander Berge | Adama Traoré | Calvin Bassey | Joachim Andersen | Antonee Robinson | Timothy Castagne,Jadon Sancho | Enzo Fernández | Tosin Adarabioyo | Cole Palmer | Malo Gusto | Christopher Nkunku | Levi Colwill | Marc Cucurella | Moisés Caicedo | Robert Sánchez | Pedro Neto,8,7,2,3,1,1,1,2,16,16,1,1,1.09,2.91,-1.09,-0.91,0.88,0.51,0,1,-3,1,0.8,1.87,1.01,1.34,0.15,0.02,0.01,-0.43,-6,2,-6,-1,0,1,1,-11.180000000000007,-1.82,-1.07,-0.33000000000000007
ENG-Premier League,2425,2025-04-20 Ipswich-Arsenal,26927,2025-04-20 13:00:00,1,2,Ipswich,Arsenal,0,4,21,63,18,2,5,1,0,42,0,1,0,0,2,1,0,0,0,0,0,1,1,2,5,5,0,0,0,0,3,1,0,0,-2,12,1,4,0,0,1,2,2,2,0,1,76.0,59.55,Jaden Philogene-Bidace | Axel Tuanzebe | Liam Delap | Omari Hutchinson | Jacob Greaves | Julio Enciso | Alex Palmer | Sam Morsy | Leif Davis | Dara O'Shea | Jens Cajuste,David Raya | William Saliba | Declan Rice | Thomas Partey | Myles Lewis-Skelly | Jurriën Timber | Martin Odegaard | Ethan Nwaneri | Mikel Merino | Gabriel | Leandro Trossard,8,6,1,4,2,1,2,4,14,18,1,1,1.6,0.77,0.4,0.23,0.94,0.72,0,0,-2,-2,0.48,1.29,0.65,1.26,-0.05,-0.49,0.39,-0.37,-42,16,-42,-1,0,-3,2,16.450000000000003,0.8300000000000001,-0.81,-0.61
ENG-Premier League,2425,2025-04-20 Manchester United-Wolverhampton Wanderers,26929,2025-04-20 13:00:00,1,2,Manchester United,Wolverhampton Wanderers,0,1,38,35,14,17,4,4,17,14,1,0,0,0,2,1,0,0,0,0,1,1,1,1,5,5,0,1,0,0,2,1,0,1,-3,-27,5,3,1,1,2,1,1,1,1,0,48.73,67.27,André Onana | Joshua Zirkzee | Harry Maguire | Alejandro Garnacho | Diogo Dalot | Noussair Mazraoui | Manuel Ugarte | Matthijs de Ligt | Bruno Fernandes | Rasmus Højlund | Leny Yoro,Matt Doherty | João Gomes | Rayan Ait Nouri | André | Emmanuel Agbadou | Nélson Semedo | Marshall Munetsi | Jørgen Strand Larsen | José Sá | Jean-Ricner Bellegarde | Toti,5,8,4,1,2,2,1,0,17,11,0,0,0.79,2.23,0.21,1.77,0.8,0.9,0,1,-1,3,0.55,1.31,0.46,0.68,0.18,-0.11,0.56,-0.21,3,-3,3,1,0,2,-3,-18.54,-1.44,-0.76,-0.22000000000000003
ENG-Premier League,2425,2025-04-20 Leicester-Liverpool,26928,2025-04-20 15:30:00,1,2,Leicester,Liverpool,0,1,18,76,19,1,5,1,-3,55,0,0,0,0,5,0,0,0,0,0,1,0,1,1,5,5,0,0,0,0,0,1,1,0,18,3,3,2,0,0,2,0,0,1,1,1,61.18,73.27,Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Bobby Reid | Conor Coady | Victor Kristiansen | Bilal El Khannouss | Jamie Vardy | Luke Thomas | Boubakary Soumare,Mohamed Salah | Andrew Robertson | Virgil van Dijk | Curtis Jones | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Alexis Mac Allister | Ibrahima Konaté | Alisson,9,8,2,3,0,0,3,2,14,15,1,1,2.04,1.43,-0.04,0.57,0.72,0.72,0,0,1,0,0.51,1.5,0.48,1.18,0.1,0.03,-0.06,-0.02,-58,18,-58,0,0,1,1,-12.089999999999996,0.6100000000000001,-0.99,-0.7
ENG-Premier League,2425,2025-04-21 Tottenham-Nottingham Forest,26930,2025-04-21 19:00:00,1,2,Tottenham,Nottingham Forest,1,2,37,57,16,6,4,3,16,36,1,0,0,0,2,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,2,1,1,0,-6,13,6,3,0,0,2,1,2,1,2,1,43.09,66.91,Pedro Porro | Rodrigo Bentancur | Son Heung-Min | Djed Spence | James Maddison | Brennan Johnson | Dominic Solanke | Ben Davies | Lucas Bergvall | Guglielmo Vicario | Archie Gray,Callum Hudson-Odoi | Ola Aina | Neco Williams | Murillo | Nikola Milenkovic | Nicolás Domínguez | Morgan Gibbs-White | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,4,9,6,1,1,1,2,2,18,17,1,1,1.67,0.42,0.33,-0.42,0.72,0.84,1,0,-3,-1,1.08,1.08,0.87,0.77,0.03,0.21,0.04,0.1,-20,10,-20,1,0,3,-5,-23.819999999999993,1.25,0.0,0.09999999999999998
ENG-Premier League,2425,2025-04-22 Manchester City-Aston Villa,26937,2025-04-22 19:00:00,1,1,Manchester City,Aston Villa,2,1,58,57,5,7,2,4,37,36,0,0,1,1,0,1,0,0,0,0,0,0,1,3,3,5,0,0,0,0,3,5,0,0,4,8,2,5,0,0,0,2,4,1,1,2,74.55,51.27,Josko Gvardiol | Abduqodir Khusanov | Erling Haaland | Jéremy Doku | Matheus Nunes | Rúben Dias | Ederson | Omar Marmoush | Ilkay Gündogan | Sávio | Nico González,Ollie Watkins | Ian Maatsen | Emiliano Martinez | Axel Disasi | John McGinn | Jacob Ramsey | Youri Tielemans | Marco Asensio | Tyrone Mings | Ezri Konsa Ngoyo | Morgan Rogers,5,5,3,5,3,1,6,5,16,17,1,1,1.88,3.12,0.12,0.88,0.72,0.46,1,1,2,0,1.33,0.77,1.16,1.12,-0.04,0.66,0.48,0.92,1,-2,1,0,0,-3,0,23.279999999999994,-1.2400000000000002,0.56,0.039999999999999813
ENG-Premier League,2425,2025-04-23 Arsenal-Crystal Palace,26933,2025-04-23 19:00:00,1,X,Arsenal,Crystal Palace,2,2,66,44,2,12,1,4,45,23,0,0,0,1,0,3,0,1,0,1,0,0,3,1,5,4,0,0,0,1,3,2,0,1,-2,-19,4,4,0,0,2,1,1,2,1,1,58.64,58.55,David Raya | William Saliba | Declan Rice | Thomas Partey | Myles Lewis-Skelly | Jurriën Timber | Martin Odegaard | Ethan Nwaneri | Mikel Merino | Gabriel | Leandro Trossard,Jefferson Lerma | Daniel Muñoz | Jean-Philippe Mateta | Ismaila Sarr | Adam Wharton | Dean Henderson | Maxence Lacroix | Eberechi Eze | Tyrick Mitchell | Chris Richards | Marc Guehi,8,8,1,2,2,1,4,0,17,13,1,1,2.88,0.34,1.12,-0.34,0.58,1.0,1,0,0,1,0.98,0.94,0.95,0.9,0.31,0.76,0.01,0.65,22,-10,22,0,-1,0,0,0.09000000000000341,2.54,0.040000000000000036,0.04999999999999993
ENG-Premier League,2425,2025-04-26 Chelsea-Everton,26935,2025-04-26 11:30:00,1,1,Chelsea,Everton,1,0,57,38,6,13,3,4,36,17,0,0,0,0,3,4,0,0,0,0,1,2,1,2,4,5,0,0,0,0,1,3,1,1,-3,-13,1,2,0,0,2,1,1,0,0,1,76.91,73.09,Jadon Sancho | Enzo Fernández | Tosin Adarabioyo | Cole Palmer | Malo Gusto | Christopher Nkunku | Levi Colwill | Marc Cucurella | Moisés Caicedo | Robert Sánchez | Pedro Neto,Jarrad Branthwaite | Idrissa Gueye | Vitalii Mykolenko | Carlos Alcaraz | Jack Harrison | Jordan Pickford | Jake O'Brien | Beto | Abdoulaye Doucouré | James Tarkowski | James Garner,7,9,3,1,1,1,4,3,16,14,1,1,0.76,0.82,1.24,-0.82,0.6,0.82,1,0,2,-3,1.78,1.34,1.25,0.81,0.09,-0.39,-0.33,-0.21,19,-7,19,0,0,-1,-2,3.819999999999993,-0.05999999999999994,0.43999999999999995,0.43999999999999995
ENG-Premier League,2425,2025-04-26 Newcastle United-Ipswich,26938,2025-04-26 14:00:00,1,1,Newcastle United,Ipswich,3,0,59,21,6,18,3,5,38,0,0,0,0,0,3,0,0,1,1,1,0,0,1,1,5,5,0,2,0,0,4,2,1,0,-2,-35,1,4,0,0,0,2,1,1,0,1,77.36,57.55,Sandro Tonali | Joelinton | Bruno Guimarães | Alexander Isak | Fabian Schär | Nick Pope | Kieran Trippier | Harvey Barnes | Dan Burn | Valentino Livramento | Jacob Murphy,Axel Tuanzebe | Liam Delap | Omari Hutchinson | Ben Johnson | Jacob Greaves | Julio Enciso | Alex Palmer | Sam Morsy | Leif Davis | Dara O'Shea | Jens Cajuste,10,7,0,2,1,2,2,2,11,15,1,1,1.27,0.19,-0.27,-0.19,0.84,0.71,0,0,0,0,1.85,0.72,1.0,0.61,0.1,-0.24,0.04,0.07,38,-12,38,0,0,-3,3,19.810000000000002,1.08,1.1300000000000001,0.39
ENG-Premier League,2425,2025-04-26 Southampton-Fulham,26940,2025-04-26 14:00:00,1,2,Southampton,Fulham,1,2,11,48,20,9,5,4,-10,27,0,0,0,0,1,1,0,0,0,0,0,1,0,2,4,5,0,0,0,0,3,4,0,0,23,14,1,2,0,0,0,1,0,1,1,2,80.09,71.73,Chimuanya Ugochukwu | Tyler Dibling | Joe Ayodele-Aribo | Kamaldeen Sulemana | Aaron Ramsdale | Paul Onuachu | Jan Bednarek | Ryan Manning | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Raúl Jiménez | Adama Traoré | Sander Berge | Calvin Bassey | Joachim Andersen | Antonee Robinson | Timothy Castagne,8,7,1,3,2,1,2,1,14,13,1,1,0.93,0.31,0.07,0.69,0.71,0.67,0,0,-2,0,0.39,0.87,0.46,0.84,0.19,-0.07,0.35,-0.34,-37,11,-37,0,0,-1,1,8.36,0.6200000000000001,-0.48,-0.37999999999999995
ENG-Premier League,2425,2025-04-26 Wolverhampton Wanderers-Leicester,26941,2025-04-26 14:00:00,1,1,Wolverhampton Wanderers,Leicester,3,0,38,18,15,19,4,5,17,-3,0,0,0,0,3,1,0,0,0,0,0,1,1,1,4,5,0,0,0,0,3,3,1,0,34,-4,2,1,1,0,1,0,0,0,0,1,70.91,78.27,Matt Doherty | João Gomes | Rayan Ait Nouri | André | Emmanuel Agbadou | Nélson Semedo | Marshall Munetsi | Jørgen Strand Larsen | José Sá | Jean-Ricner Bellegarde | Toti,Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Conor Coady | Victor Kristiansen | Bilal El Khannouss | Jamie Vardy | Patson Daka | Luke Thomas | Boubakary Soumare,10,8,1,3,0,0,0,3,14,16,0,1,0.19,0.23,0.81,-0.23,0.8,0.82,1,0,3,0,1.26,0.34,0.57,0.4,0.05,0.17,-0.23,0.08,20,-4,20,0,0,1,2,-7.359999999999999,-0.04000000000000001,0.9199999999999999,0.16999999999999993
ENG-Premier League,2425,2025-04-26 Brighton-West Ham,26934,2025-04-26 14:00:00,1,1,Brighton,West Ham,3,2,48,36,10,17,4,4,27,15,0,0,0,0,3,2,1,0,1,0,0,0,2,1,6,5,0,0,0,0,2,5,0,0,-10,18,3,3,0,0,1,2,1,2,2,1,64.73,63.91,Carlos Baleba | Bart Verbruggen | Georginio Rutter | Jan Paul van Hecke | Adam Webster | João Pedro | Yankuba Minteh | Danny Welbeck | Jack Hinshelwood | Estupiñán | Kaoru Mitoma,Tomas Soucek | Oliver Scarles | Max Kilman | Jarrod Bowen | James Ward-Prowse | Aaron Wan-Bissaka | Mohammed Kudus | Alphonse Areola | Lucas Paquetá | Konstantinos Mavropanos | Jean-Clair Todibo,5,10,2,0,4,1,2,1,15,16,1,1,1.24,0.98,0.76,0.02,0.7,0.81,1,0,0,1,0.8,1.05,0.71,0.69,0.74,-0.08,1.06,-0.09,12,-7,12,0,0,0,-5,0.8200000000000074,0.26,-0.25,0.020000000000000018
ENG-Premier League,2425,2025-04-27 Bournemouth-Manchester United,26932,2025-04-27 13:00:00,1,X,Bournemouth,Manchester United,1,1,49,38,10,15,4,4,28,17,0,1,0,0,4,2,0,0,0,0,0,0,2,0,4,5,0,0,0,0,1,1,1,1,0,3,0,5,0,0,0,3,0,2,0,0,81.64,45.55,Dean Huijsen | Lewis Cook | Evanilson | Tyler Adams | Kepa | Justin Kluivert | Ryan Christie | Dango Ouattara | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,André Onana | Patrick Dorgu | Joshua Zirkzee | Alejandro Garnacho | Diogo Dalot | Noussair Mazraoui | Manuel Ugarte | Matthijs de Ligt | Bruno Fernandes | Rasmus Højlund | Leny Yoro,9,7,1,1,1,3,2,1,13,18,1,1,0.66,1.14,-0.66,-1.14,0.47,0.9,0,0,-2,-3,1.7,0.87,1.0,0.86,0.21,-0.32,0.04,0.15,11,-5,11,-1,0,-5,2,36.09,-0.47999999999999987,0.83,0.14
ENG-Premier League,2425,2025-04-27 Liverpool-Tottenham,26936,2025-04-27 15:30:00,1,1,Liverpool,Tottenham,5,1,79,37,1,16,1,4,58,16,0,1,0,0,2,1,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,1,1,1,0,-9,2,8,0,0,2,3,0,3,0,2,71.0,36.18,Mohamed Salah | Andrew Robertson | Diogo Jota | Virgil van Dijk | Curtis Jones | Dominik Szoboszlai | Ryan Gravenberch | Luis Díaz | Ibrahima Konaté | Alisson | Alexis Mac Allister,Pedro Porro | Rodrigo Bentancur | Mathys Tel | Son Heung-Min | Djed Spence | James Maddison | Brennan Johnson | Ben Davies | Lucas Bergvall | Guglielmo Vicario | Archie Gray,9,8,2,1,0,2,3,2,15,19,1,0,4.89,2.4,-3.89,-1.4,0.34,0.69,1,0,0,0,1.7,0.97,1.44,0.67,-0.2,0.11,0.2,0.01,42,-15,42,-1,0,-6,1,34.82,2.4899999999999998,0.73,0.7699999999999999
ENG-Premier League,2425,2025-05-01 Nottingham Forest-Brentford,26939,2025-05-01 18:30:00,1,2,Nottingham Forest,Brentford,0,2,60,46,6,11,3,4,39,25,0,0,1,0,4,3,0,0,0,0,0,0,2,1,5,6,0,0,0,0,1,2,0,0,-11,-1,3,0,0,0,1,0,1,0,1,0,66.0,86.36,Callum Hudson-Odoi | Ola Aina | Neco Williams | Murillo | Nikola Milenkovic | Nicolás Domínguez | Morgan Gibbs-White | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,Sepp van den Berg | Kristoffer Ajer | Vitaly Janelt | Kevin Schade | Mikkel Damsgaard | Christian Nørgaard | Yoane Wissa | Keane Lewis-Potter | Bryan Mbeumo | Mark Flekken | Nathan Collins,10,9,1,1,0,1,0,0,16,13,1,1,0.56,2.96,1.44,1.04,0.92,0.64,0,1,0,0,1.13,1.53,0.77,0.97,-0.05,-0.11,-0.06,0.05,14,-5,14,0,1,3,1,-20.36,-2.4,-0.40000000000000013,-0.19999999999999996
ENG-Premier League,2425,2025-05-02 Manchester City-Wolverhampton Wanderers,26942,2025-05-02 19:00:00,1,1,Manchester City,Wolverhampton Wanderers,1,0,61,41,4,13,1,4,40,20,0,0,1,0,3,1,0,0,0,0,0,0,2,0,2,6,0,0,0,0,1,2,1,0,0,8,2,1,1,0,0,0,0,1,2,1,74.73,81.27,Josko Gvardiol | Abduqodir Khusanov | Kevin De Bruyne | Jéremy Doku | Matheus Nunes | Rúben Dias | Ederson | Omar Marmoush | Ilkay Gündogan | Sávio | Nico González,Matt Doherty | João Gomes | Rayan Ait Nouri | André | Emmanuel Agbadou | Nélson Semedo | Marshall Munetsi | Jørgen Strand Larsen | José Sá | Jean-Ricner Bellegarde | Toti,8,10,1,0,2,1,2,0,15,14,0,1,1.36,2.58,0.64,0.42,0.75,0.62,1,1,0,0,1.17,1.06,1.14,1.0,0.16,0.2,0.09,0.09,20,-9,20,0,1,1,-2,-6.539999999999992,-1.22,0.10999999999999988,0.1399999999999999
ENG-Premier League,2425,2025-05-03 Aston Villa-Fulham,26946,2025-05-03 11:30:00,1,1,Aston Villa,Fulham,1,0,57,51,7,8,4,4,36,30,0,0,0,0,3,1,0,0,0,0,0,0,3,4,5,5,0,0,0,0,2,2,0,0,-10,-25,4,2,0,0,1,1,1,2,2,2,59.09,73.27,Ollie Watkins | Emiliano Martinez | Axel Disasi | John McGinn | Jacob Ramsey | Youri Tielemans | Lucas Digne | Marco Asensio | Tyrone Mings | Ezri Konsa Ngoyo | Morgan Rogers,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Raúl Jiménez | Adama Traoré | Sander Berge | Calvin Bassey | Joachim Andersen | Antonee Robinson | Timothy Castagne,7,8,3,2,1,1,4,1,16,15,1,1,1.86,2.0,-0.86,0.0,0.56,0.56,0,2,0,3,1.53,0.92,1.09,0.74,-0.76,-0.05,-0.03,-0.36,6,-1,6,0,0,2,-1,-14.179999999999993,-0.1399999999999999,0.61,0.3500000000000001
ENG-Premier League,2425,2025-05-03 Leicester-Southampton,26951,2025-05-03 14:00:00,1,1,Leicester,Southampton,2,0,18,11,19,20,5,5,-4,-11,0,0,0,0,4,1,0,0,0,0,1,0,2,0,5,3,0,0,1,0,1,2,1,0,-17,-2,5,0,1,0,1,0,2,0,2,0,63.45,86.91,Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Conor Coady | Victor Kristiansen | Bilal El Khannouss | Jamie Vardy | Patson Daka | Luke Thomas | Boubakary Soumare,Chimuanya Ugochukwu | Tyler Dibling | Joe Ayodele-Aribo | Kamaldeen Sulemana | Aaron Ramsdale | Paul Onuachu | Ryan Manning | Jan Bednarek | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis,7,8,3,2,1,1,3,2,15,13,0,1,1.05,0.94,-1.05,0.06,0.82,0.93,0,0,0,-3,0.53,0.41,0.48,0.52,-0.19,-0.02,-0.05,0.28,7,-1,7,0,0,5,-1,-23.459999999999994,0.1100000000000001,0.12000000000000005,-0.040000000000000036
ENG-Premier League,2425,2025-05-03 Everton-Ipswich,26950,2025-05-03 14:00:00,1,X,Everton,Ipswich,2,2,38,21,15,18,4,5,17,0,0,0,0,0,0,2,0,1,0,2,0,0,2,1,4,4,0,2,0,0,0,2,0,1,-2,5,2,2,0,0,0,0,1,1,2,2,71.73,72.36,Jarrad Branthwaite | Idrissa Gueye | Vitalii Mykolenko | Carlos Alcaraz | Jack Harrison | Jordan Pickford | Jake O'Brien | Beto | Abdoulaye Doucouré | James Tarkowski | James Garner,Axel Tuanzebe | Liam Delap | Ben Johnson | Cameron Burgess | Jacob Greaves | Julio Enciso | Alex Palmer | Sam Morsy | Leif Davis | Dara O'Shea | Jens Cajuste,8,7,1,2,2,2,3,4,13,15,1,1,0.92,0.13,-0.92,-0.13,0.97,1.0,0,0,0,-1,1.11,0.68,0.72,0.41,0.23,0.04,0.0,-0.07,17,-3,17,0,0,0,1,-0.6299999999999955,0.79,0.43000000000000005,0.31
