LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2021,2020-11-21 Aston Villa-Brighton,14515,2020-11-21 15:00:00,0,2,Aston Villa,Brighton,1,2,15,6,6,16,3,4,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,62,15,0,2,0,0,0,1,0,2,0,0,90.0,73.36,Tyrone Mings | Trézéguet | Emiliano Martinez | Douglas Luiz | Ezri Konsa Ngoyo | John McGinn | Ollie Watkins | Matt Targett | Matthew Cash | Ross Barkley | Jack Grealish,Lewis Dunk | Leandro Trossard | Adam Webster | Mat Ryan | Dan Burn | Tariq Lamptey | Neal Maupay | Solly March | Yves Bissouma | Adam Lallana | Ben White,11,9,0,1,0,1,0,6,12,14,1,1,1.99,1.59,1.01,-1.59,0.76,0.73,0,0,0,-2,1.75,1.4,1.45,0.72,-0.04,-0.49,0.0,-0.03,9,-10,9,0,0,-2,2,16.64,0.3999999999999999,0.3500000000000001,0.73
ENG-Premier League,2021,2020-11-21 Tottenham-Manchester City,14523,2020-11-21 17:30:00,0,1,Tottenham,Manchester City,2,0,17,12,3,10,1,4,14,9,0,1,0,0,0,3,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,1,-3,-17,2,2,0,0,1,0,0,1,1,1,70.45,73.64,Tanguy NDombele Alvaro | Hugo Lloris | Son Heung-Min | Davinson Sánchez | Moussa Sissoko | Harry Kane | Toby Alderweireld | Ben Davies | Matt Doherty | Pierre-Emile Højbjerg | Eric Dier,Phil Foden | Nathan Aké | Raheem Sterling | Rúben Dias | Kevin De Bruyne | Riyad Mahrez | João Cancelo | Kyle Walker | Rodri | Bernardo Silva | Ederson,8,8,1,2,2,1,3,1,14,15,1,1,1.89,1.58,-0.89,-0.58,0.73,0.95,0,0,2,0,1.72,1.52,1.63,1.01,0.2,-0.15,-0.18,-0.22,5,-7,5,-1,0,0,0,-3.1899999999999977,0.30999999999999983,0.19999999999999996,0.6199999999999999
ENG-Premier League,2021,2020-11-21 Manchester United-West Bromwich Albion,14520,2020-11-21 20:00:00,0,1,Manchester United,West Bromwich Albion,1,0,10,3,14,18,4,5,7,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,2,1,1,0,9,10,2,4,0,0,1,1,1,3,0,0,72.91,58.82,Bruno Fernandes | Paul Pogba | Aaron Wan-Bissaka | Marcus Rashford | Anthony Martial | David de Gea | Luke Shaw | Fred | Harry Maguire | Scott McTominay | Victor Lindelöf,Kyle Bartley | Matheus Pereira | Sam Johnstone | Grady Diangana | Jake Livermore | Conor Townsend | Darnell Furlong | Conor Gallagher | Dara O'Shea | Callum Robinson | Semi Ajayi,8,8,1,2,2,1,2,2,14,14,1,1,1.6,0.8,1.4,-0.8,0.72,0.75,1,0,0,-1,0.98,0.62,0.58,0.39,-0.04,-0.25,-0.01,-0.21,7,-4,7,1,0,-2,0,14.089999999999996,0.8,0.36,0.18999999999999995
ENG-Premier League,2021,2020-11-22 Fulham-Everton,14517,2020-11-22 12:00:00,0,2,Fulham,Everton,2,3,4,13,17,7,4,4,1,10,0,0,0,0,2,4,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,35,9,2,4,0,0,0,3,1,0,1,1,73.09,58.55,Tim Ream | Tom Cairney | Ivan Cavaleiro | Ademola Lookman | Antonee Robinson | Ola Aina | Tosin Adarabioyo | Alphonse Areola | Aleksandar Mitrovic | Franck Zambo | Bobby Reid,Michael Keane | Abdoulaye Doucouré | Yerry Mina | Seamus Coleman | Richarlison | Gylfi Sigurdsson | Lucas Digne | James Rodríguez | Allan | Jordan Pickford | Dominic Calvert-Lewin,8,9,3,1,0,1,2,2,14,19,1,1,1.85,0.38,-1.85,0.62,0.89,0.61,0,0,0,0,0.63,1.85,0.41,1.08,0.37,-0.43,0.5,0.04,-9,10,-9,0,0,-2,-1,14.540000000000006,1.4700000000000002,-1.2200000000000002,-0.6700000000000002
ENG-Premier League,2021,2020-11-22 Sheffield United-West Ham,14522,2020-11-22 14:00:00,0,2,Sheffield United,West Ham,0,1,1,11,20,13,5,4,-2,8,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,9,-13,3,0,0,0,1,0,1,0,1,0,65.36,84.27,Chris Basham | John Lundstram | John Egan | David McGoldrick | Ethan Ampadu | Sander Berge | Aaron Ramsdale | Oliver McBurnie | George Baldock | Ben Osborn | Enda Stevens,Fabián Balbuena | Tomas Soucek | Lukasz Fabianski | Pablo Fornals | Michail Antonio | Arthur Masuaku | Declan Rice | Angelo Ogbonna | Aaron Cresswell | Vladimir Coufal | Jarrod Bowen,8,10,2,0,1,1,1,0,14,12,1,1,0.77,1.44,0.23,-0.44,0.89,0.65,0,1,0,0,0.44,1.08,0.49,0.77,0.21,-0.03,0.21,0.43,-10,7,-10,0,0,3,-2,-18.909999999999997,-0.6699999999999999,-0.6400000000000001,-0.28
ENG-Premier League,2021,2020-11-22 Leeds-Arsenal,14518,2020-11-22 16:30:00,0,X,Leeds,Arsenal,0,0,10,12,15,12,4,4,7,9,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,-27,2,4,0,0,1,0,3,3,0,1,77.45,61.0,Mateusz Klich | Illan Meslier | Luke Ayling | Kalvin Phillips | Rodrigo | Patrick Bamford | Liam Cooper | Jack Harrison | Robin Koch | Hélder Costa | Stuart Dallas,Héctor Bellerín | Bukayo Saka | Gabriel | Willian | Pierre-Emerick Aubameyang | Rob Holding | Bernd Leno | Alexandre Lacazette | Mohamed Elneny | Dani Ceballos | Kieran Tierney,9,8,2,2,0,1,2,3,14,14,1,1,0.85,1.39,0.15,-1.39,0.96,0.72,0,0,-3,-3,1.17,0.59,1.0,0.68,0.06,0.6,0.13,0.53,-2,3,-2,-1,0,-2,1,16.450000000000003,-0.5399999999999999,0.58,0.31999999999999995
ENG-Premier League,2021,2020-11-22 Liverpool-Leicester,14519,2020-11-22 19:15:00,0,1,Liverpool,Leicester,3,0,17,18,4,3,1,1,14,15,1,1,0,0,1,2,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,1,0,1,-10,-16,4,2,0,0,2,1,2,1,1,0,56.91,77.45,Roberto Firmino | Mohamed Salah | Virgil van Dijk | Fabinho | Joseph Gomez | Sadio Mané | Jordan Henderson | Trent Alexander-Arnold | Georginio Wijnaldum | Andrew Robertson | Alisson,Youri Tielemans | Harvey Barnes | Wesley Fofana | Jamie Vardy | Caglar Söyüncü | Timothy Castagne | James Justin | Nampalys Mendy | Dennis Praet | Kasper Schmeichel | Jonny Evans,6,8,0,1,5,2,2,4,14,14,1,1,1.19,2.05,-0.19,-1.05,0.86,0.68,0,0,0,0,1.46,1.68,0.66,0.31,1.0,-0.24,0.64,0.11,-1,1,-1,0,0,2,-2,-20.540000000000006,-0.8599999999999999,-0.21999999999999997,0.35000000000000003
ENG-Premier League,2021,2020-11-23 Burnley-Crystal Palace,14516,2020-11-23 17:30:00,0,1,Burnley,Crystal Palace,1,0,2,13,19,9,5,4,-1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,2,0,0,24,6,2,1,0,0,0,0,1,0,1,1,74.91,79.0,Ashley Westwood | Matthew Lowton | Kevin Long | Dwight McNeil | Chris Wood | Josh Brownhill | James Tarkowski | Ashley Barnes | Phil Bardsley | Charlie Taylor | Nick Pope,Scott Dann | Joel Ward | Vicente Guaita | Cheikhou Kouyaté | Jeffrey Schlupp | Jordan Ayew | Wilfried Zaha | Tyrick Mitchell | Andros Townsend | Jairo Riedewald | James McArthur,8,7,3,3,0,1,2,0,14,15,1,1,0.33,1.3,-0.33,2.7,0.83,0.74,0,0,1,3,0.63,0.9,0.59,0.61,0.13,0.33,0.04,0.15,-11,10,-11,0,0,1,1,-4.090000000000003,-0.97,-0.27,-0.020000000000000018
ENG-Premier League,2021,2020-11-23 Wolverhampton Wanderers-Southampton,14524,2020-11-23 20:00:00,0,X,Wolverhampton Wanderers,Southampton,1,1,13,16,12,5,4,2,9,12,0,0,0,0,3,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,2,2,0,0,-16,28,2,1,0,0,0,1,1,0,2,0,72.55,80.36,Rui Patrício | Conor Coady | Daniel Podence | Max Kilman | Pedro Neto | Raúl Jiménez | Leander Dendoncker | Willy Boly | Rúben Neves | Romain Saiss | Nélson Semedo,Jan Bednarek | Jannik Vestergaard | Oriol Romeu | Jack Stephens | Ryan Bertrand | Kyle Walker-Peters | Alex McCarthy | James Ward-Prowse | Danny Ings | Stuart Armstrong | Che Adams,8,9,1,1,2,1,1,1,12,14,1,1,0.58,0.99,-0.58,1.01,0.81,0.4,0,0,0,0,0.8,0.89,0.43,0.7,0.11,-0.02,0.07,0.25,-3,7,-3,0,0,1,-1,-7.810000000000002,-0.41000000000000003,-0.08999999999999997,-0.26999999999999996
ENG-Premier League,2021,2020-11-27 Crystal Palace-Newcastle United,14530,2020-11-27 20:00:00,0,2,Crystal Palace,Newcastle United,0,2,13,11,10,15,4,4,9,7,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,1,1,0,1,-6,-15,2,4,0,0,1,0,2,3,2,1,74.55,57.27,Scott Dann | Joel Ward | Vicente Guaita | Cheikhou Kouyaté | Jeffrey Schlupp | Jordan Ayew | Wilfried Zaha | Tyrick Mitchell | Andros Townsend | Jairo Riedewald | James McArthur,Jeff Hendrick | Allan Saint-Maximin | Karl Darlow | Fabian Schär | Miguel Almirón | Jonjo Shelvey | Jamal Lewis | Isaac Hayden | Jamaal Lascelles | Federico Fernández | Callum Wilson,7,7,2,1,2,3,2,1,14,15,1,1,1.28,0.37,-1.28,-0.37,0.77,0.61,0,0,-3,-1,0.72,1.01,0.61,0.52,0.18,-0.79,0.29,0.07,2,-5,2,0,0,-2,0,17.279999999999994,0.91,-0.29000000000000004,0.08999999999999997
ENG-Premier League,2021,2020-11-28 Brighton-Liverpool,14528,2020-11-28 12:30:00,0,X,Brighton,Liverpool,1,1,9,20,16,2,4,1,5,16,0,1,1,0,1,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,1,0,0,0,-37,-8,2,4,0,0,0,2,2,2,1,1,76.73,60.64,Lewis Dunk | Leandro Trossard | Adam Webster | Mat Ryan | Dan Burn | Tariq Lamptey | Neal Maupay | Solly March | Yves Bissouma | Adam Lallana | Ben White,Roberto Firmino | Mohamed Salah | Fabinho | Joseph Gomez | Sadio Mané | Jordan Henderson | Trent Alexander-Arnold | Georginio Wijnaldum | Andrew Robertson | Alisson | Diogo Jota,7,7,3,2,1,2,6,2,15,16,1,1,1.52,4.22,0.48,-1.22,0.7,0.6,0,0,2,0,1.44,1.86,0.63,1.1,-0.04,-0.4,-0.09,0.7,-11,14,-11,-1,1,-2,0,16.090000000000003,-2.6999999999999997,-0.42000000000000015,-0.4700000000000001
ENG-Premier League,2021,2020-11-28 Manchester City-Burnley,14533,2020-11-28 15:00:00,0,1,Manchester City,Burnley,5,0,12,5,14,17,4,4,8,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,-4,3,3,0,1,2,0,1,3,0,0,64.0,65.45,Phil Foden | Raheem Sterling | Rúben Dias | Kevin De Bruyne | Riyad Mahrez | João Cancelo | Kyle Walker | Aymeric Laporte | Rodri | Bernardo Silva | Ederson,Ashley Westwood | Matthew Lowton | Kevin Long | Dwight McNeil | Chris Wood | Josh Brownhill | James Tarkowski | Ashley Barnes | Phil Bardsley | Charlie Taylor | Nick Pope,6,7,4,1,1,3,1,4,13,15,1,0,1.68,1.75,-1.68,-0.75,0.59,0.73,0,0,-3,3,1.45,0.77,0.8,0.57,0.07,-0.14,-0.23,0.0,7,-3,7,1,0,0,-1,-1.4500000000000028,-0.07000000000000006,0.6799999999999999,0.2300000000000001
ENG-Premier League,2021,2020-11-28 Everton-Leeds,14531,2020-11-28 17:30:00,0,2,Everton,Leeds,0,1,16,11,6,15,3,4,12,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,6,22,2,0,0,0,2,1,0,1,0,0,72.55,87.27,Michael Keane | Abdoulaye Doucouré | Yerry Mina | Seamus Coleman | Richarlison | Gylfi Sigurdsson | Lucas Digne | James Rodríguez | Allan | Jordan Pickford | Dominic Calvert-Lewin,Mateusz Klich | Illan Meslier | Luke Ayling | Kalvin Phillips | Patrick Bamford | Ezgjan Alioski | Liam Cooper | Jack Harrison | Robin Koch | Hélder Costa | Stuart Dallas,7,10,2,1,2,0,2,0,20,15,1,1,2.25,1.98,0.75,-1.98,0.82,0.48,0,0,2,-2,1.79,1.26,0.86,1.04,0.06,-0.09,0.12,-0.04,5,-9,5,0,0,2,-3,-14.719999999999999,0.27,0.53,-0.18000000000000005
ENG-Premier League,2021,2020-11-28 West Bromwich Albion-Sheffield United,14527,2020-11-28 20:00:00,0,1,West Bromwich Albion,Sheffield United,1,0,3,1,19,20,5,5,-1,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,1,1,0,-5,-2,1,2,0,0,0,1,2,0,1,1,80.91,70.09,Kyle Bartley | Matheus Pereira | Sam Johnstone | Jake Livermore | Grady Diangana | Conor Townsend | Darnell Furlong | Conor Gallagher | Dara O'Shea | Callum Robinson | Semi Ajayi,Chris Basham | John Lundstram | John Egan | David McGoldrick | Ethan Ampadu | Sander Berge | Aaron Ramsdale | Oliver McBurnie | George Baldock | Ben Osborn | Enda Stevens,8,6,2,3,1,2,6,1,15,15,1,1,0.44,0.7,-0.44,-0.7,1.0,0.56,0,0,0,0,0.57,0.42,0.41,0.45,0.05,0.02,-0.17,0.24,2,-1,2,0,0,-1,2,10.819999999999993,-0.25999999999999995,0.14999999999999997,-0.040000000000000036
ENG-Premier League,2021,2020-11-29 Southampton-Manchester United,14534,2020-11-29 14:00:00,0,2,Southampton,Manchester United,2,3,17,13,5,13,2,4,12,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,2,0,0,6,-7,0,2,0,0,0,0,0,1,0,1,89.18,73.18,Jan Bednarek | Jannik Vestergaard | Oriol Romeu | Moussa Djenepo | Ryan Bertrand | Kyle Walker-Peters | Alex McCarthy | James Ward-Prowse | Danny Ings | Stuart Armstrong | Che Adams,Bruno Fernandes | Paul Pogba | Aaron Wan-Bissaka | Marcus Rashford | Anthony Martial | David de Gea | Luke Shaw | Fred | Harry Maguire | Scott McTominay | Victor Lindelöf,10,7,0,0,1,4,1,0,13,15,1,1,1.08,2.43,-0.08,-1.43,0.89,0.84,0,0,1,0,0.98,1.14,0.73,0.67,-0.09,-0.16,0.12,0.03,4,-8,4,-1,0,-2,3,16.0,-1.35,-0.15999999999999992,0.05999999999999994
ENG-Premier League,2021,2020-11-29 Chelsea-Tottenham,14529,2020-11-29 16:30:00,0,X,Chelsea,Tottenham,0,0,18,20,3,2,1,1,13,15,1,1,0,0,0,2,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,2,0,0,4,2,1,1,0,0,1,1,0,0,0,0,79.82,79.0,Kai Havertz | N'Golo Kanté | Ben Chilwell | Jorginho | Reece James | Edouard Mendy | Thiago Silva | Mason Mount | Timo Werner | Tammy Abraham | Kurt Zouma,Tanguy NDombele Alvaro | Hugo Lloris | Son Heung-Min | Sergio Reguilón | Moussa Sissoko | Harry Kane | Toby Alderweireld | Ben Davies | Matt Doherty | Pierre-Emile Højbjerg | Eric Dier,9,8,2,1,0,2,2,3,13,14,1,1,1.82,0.76,0.18,1.24,0.55,1.0,0,1,0,3,1.39,1.51,1.22,1.37,-0.18,0.21,0.49,-0.11,-2,1,-2,0,0,0,1,0.8199999999999932,1.06,-0.1200000000000001,-0.15000000000000013
ENG-Premier League,2021,2020-11-29 Arsenal-Wolverhampton Wanderers,14525,2020-11-29 19:15:00,0,2,Arsenal,Wolverhampton Wanderers,1,2,13,14,14,11,4,4,8,9,1,0,0,0,0,2,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,-3,10,2,3,0,0,1,2,0,1,1,1,69.64,66.82,Héctor Bellerín | Bukayo Saka | Gabriel | Willian | Pierre-Emerick Aubameyang | Rob Holding | Bernd Leno | Granit Xhaka | Alexandre Lacazette | Dani Ceballos | Kieran Tierney,Rui Patrício | Conor Coady | Daniel Podence | Max Kilman | Pedro Neto | Raúl Jiménez | Rúben Neves | Willy Boly | Leander Dendoncker | Romain Saiss | Nélson Semedo,9,8,2,2,0,1,2,1,15,13,1,1,0.71,1.63,-0.71,-0.63,0.88,0.43,0,1,1,0,0.73,0.85,0.68,0.54,-0.14,-0.05,0.39,0.11,-1,3,-1,1,0,-1,1,2.8200000000000074,-0.9199999999999999,-0.12,0.14
ENG-Premier League,2021,2020-11-30 Leicester-Fulham,14532,2020-11-30 17:30:00,0,2,Leicester,Fulham,1,2,18,4,4,19,1,5,13,-1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,15,-23,2,2,0,0,1,1,1,3,0,0,73.64,75.36,Youri Tielemans | Harvey Barnes | Wesley Fofana | Jamie Vardy | Caglar Söyüncü | Timothy Castagne | James Justin | Nampalys Mendy | Dennis Praet | Kasper Schmeichel | Jonny Evans,Tom Cairney | Tim Ream | Ivan Cavaleiro | Ademola Lookman | Antonee Robinson | Ola Aina | Tosin Adarabioyo | Alphonse Areola | Aleksandar Mitrovic | Franck Zambo | Bobby Reid,8,8,1,3,2,0,4,6,13,13,1,1,1.98,1.87,-1.98,0.13,0.72,0.68,0,1,-3,0,1.44,0.8,0.35,0.45,0.24,-0.17,0.37,0.38,14,-15,14,1,0,0,0,-1.7199999999999989,0.10999999999999988,0.6399999999999999,-0.10000000000000003
ENG-Premier League,2021,2020-11-30 West Ham-Aston Villa,14526,2020-11-30 20:00:00,0,1,West Ham,Aston Villa,2,1,14,15,11,9,4,4,8,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,1,0,0,13,-86,1,1,0,0,0,0,2,1,1,0,80.55,81.82,Fabián Balbuena | Tomas Soucek | Lukasz Fabianski | Pablo Fornals | Michail Antonio | Arthur Masuaku | Declan Rice | Angelo Ogbonna | Aaron Cresswell | Vladimir Coufal | Jarrod Bowen,Tyrone Mings | Trézéguet | Emiliano Martinez | Douglas Luiz | Ezri Konsa Ngoyo | John McGinn | Ollie Watkins | Matt Targett | Matthew Cash | Ross Barkley | Jack Grealish,11,10,0,0,0,1,4,0,11,12,1,1,2.12,1.94,-1.12,-0.94,0.63,0.82,0,1,0,-1,1.53,1.72,0.89,1.41,-0.45,0.03,0.0,0.05,-1,2,-1,0,0,0,1,-1.269999999999996,0.18000000000000016,-0.18999999999999995,-0.5199999999999999
ENG-Premier League,2021,2020-12-05 Burnley-Everton,14537,2020-12-05 12:30:00,0,X,Burnley,Everton,1,1,5,16,19,8,5,4,-1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,1,0,0,2,-13,3,2,1,0,0,2,2,0,1,0,63.55,74.18,Ashley Westwood | Matthew Lowton | Kevin Long | Dwight McNeil | Chris Wood | Josh Brownhill | James Tarkowski | Ashley Barnes | Charlie Taylor | Jay Rodriguez | Nick Pope,Michael Keane | Abdoulaye Doucouré | Yerry Mina | Seamus Coleman | Richarlison | Lucas Digne | James Rodríguez | André Gomes | Allan | Jordan Pickford | Dominic Calvert-Lewin,9,8,2,1,0,2,2,2,15,16,0,1,0.42,1.29,-0.42,-1.29,0.84,0.69,0,0,0,-3,0.65,1.77,0.53,0.87,0.12,0.02,0.08,0.03,-11,11,-11,0,0,1,1,-10.63000000000001,-0.8700000000000001,-1.12,-0.33999999999999997
ENG-Premier League,2021,2020-12-05 Manchester City-Fulham,14540,2020-12-05 15:00:00,0,1,Manchester City,Fulham,2,0,15,7,11,17,4,4,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,1,-26,19,2,0,0,0,1,0,0,2,1,1,68.18,88.91,Phil Foden | Ferrán Torres | Raheem Sterling | Rúben Dias | Kevin De Bruyne | Riyad Mahrez | João Cancelo | Kyle Walker | Rodri | Bernardo Silva | Ederson,Tom Cairney | Harrison Reed | Ivan Cavaleiro | Ademola Lookman | Antonee Robinson | Ola Aina | Tosin Adarabioyo | Alphonse Areola | Aleksandar Mitrovic | Franck Zambo | Bobby Reid,7,9,3,2,1,0,1,3,15,14,1,1,2.26,2.04,2.74,-0.04,0.46,0.66,1,0,0,0,1.49,0.97,1.33,0.52,-0.04,-0.17,0.07,0.33,8,-6,8,1,0,2,-2,-20.72999999999999,0.21999999999999975,0.52,0.81
ENG-Premier League,2021,2020-12-05 West Ham-Manchester United,14544,2020-12-05 17:30:00,0,2,West Ham,Manchester United,1,3,17,16,6,10,3,4,11,10,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,1,1,0,0,-29,-16,1,5,0,1,0,0,0,2,1,2,80.91,52.55,Fabián Balbuena | Tomas Soucek | Lukasz Fabianski | Pablo Fornals | Michail Antonio | Arthur Masuaku | Declan Rice | Angelo Ogbonna | Aaron Cresswell | Vladimir Coufal | Jarrod Bowen,Bruno Fernandes | Paul Pogba | Aaron Wan-Bissaka | Marcus Rashford | Anthony Martial | David de Gea | Luke Shaw | Fred | Harry Maguire | Scott McTominay | Victor Lindelöf,10,6,0,2,1,3,4,2,12,15,1,0,0.57,2.51,1.43,0.49,0.87,0.52,1,3,0,3,1.13,0.86,0.87,0.41,0.4,0.28,0.27,0.36,1,-4,1,-1,0,-4,4,28.36,-1.94,0.2699999999999999,0.46
ENG-Premier League,2021,2020-12-05 Chelsea-Leeds,14538,2020-12-05 20:00:00,0,1,Chelsea,Leeds,3,1,19,14,3,12,1,4,13,8,1,0,0,0,4,2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,3,1,1,0,-2,17,2,0,0,0,0,1,1,1,1,0,73.18,89.73,Kai Havertz | N'Golo Kanté | Ben Chilwell | Jorginho | Reece James | Edouard Mendy | Thiago Silva | Mason Mount | Timo Werner | Tammy Abraham | Kurt Zouma,Mateusz Klich | Illan Meslier | Luke Ayling | Kalvin Phillips | Patrick Bamford | Ezgjan Alioski | Liam Cooper | Jack Harrison | Robin Koch | Hélder Costa | Stuart Dallas,9,10,2,1,0,0,2,0,12,13,1,1,0.97,3.45,-0.97,-2.45,0.54,0.4,0,0,-2,3,1.04,1.4,1.08,1.2,0.35,-0.14,0.77,-0.01,5,-9,5,1,0,2,-1,-16.549999999999997,-2.4800000000000004,-0.3599999999999999,-0.11999999999999988
ENG-Premier League,2021,2020-12-06 West Bromwich Albion-Crystal Palace,14543,2020-12-06 12:00:00,0,2,West Bromwich Albion,Crystal Palace,1,5,6,13,18,15,5,4,0,7,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,2,1,0,1,4,0,2,3,0,0,0,1,1,2,1,2,73.64,66.91,Kyle Bartley | Matheus Pereira | Romaine Sawyers | Sam Johnstone | Conor Townsend | Jake Livermore | Grady Diangana | Darnell Furlong | Conor Gallagher | Callum Robinson | Semi Ajayi,Scott Dann | Vicente Guaita | Jairo Riedewald | Cheikhou Kouyaté | Jeffrey Schlupp | Jordan Ayew | Wilfried Zaha | Tyrick Mitchell | Andros Townsend | Eberechi Eze | James McArthur,8,6,1,3,2,2,4,2,15,14,1,1,1.72,0.53,-0.72,-0.53,0.9,0.54,0,0,0,0,0.72,1.08,0.43,0.67,-0.15,-0.36,-0.16,0.02,-7,3,-7,0,0,-1,2,6.730000000000004,1.19,-0.3600000000000001,-0.24000000000000005
ENG-Premier League,2021,2020-12-06 Sheffield United-Leicester,14541,2020-12-06 14:15:00,0,2,Sheffield United,Leicester,1,2,1,18,20,6,5,3,-5,12,0,1,0,0,3,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,0,1,0,-6,-15,1,2,0,0,0,1,1,1,0,0,80.55,72.0,Chris Basham | Oliver Norwood | John Lundstram | John Egan | David McGoldrick | Sander Berge | Aaron Ramsdale | Oliver McBurnie | George Baldock | Enda Stevens | Max Lowe,Youri Tielemans | Harvey Barnes | Wesley Fofana | James Maddison | Jamie Vardy | Timothy Castagne | James Justin | Nampalys Mendy | Dennis Praet | Kasper Schmeichel | Jonny Evans,8,8,2,2,1,1,1,4,16,13,1,1,3.66,1.33,-3.66,-0.33,0.5,0.54,0,1,0,0,0.8,1.46,0.91,0.37,-0.38,-0.02,0.0,0.34,-17,14,-17,-1,0,-1,0,8.549999999999997,2.33,-0.6599999999999999,0.54
