LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2324,2023-10-21 Sheffield United-Manchester United,21983,2023-10-21 19:00:00,1,2,Sheffield United,Manchester United,1,2,1,12,20,10,5,4,-3,8,0,1,0,0,2,0,0,0,0,0,1,0,0,0,4,5,1,0,0,0,2,1,1,0,-25,-16,2,2,0,0,1,0,1,2,0,1,77.91,72.09,Vinicius Souza | Jack Robinson | Oliver Norwood | Luke Thomas | Wes Foderingham | Cameron Archer | Anel Ahmedhodzic | Gustavo Hamer | Oliver McBurnie | John Egan | Jayden Bogle,Antony | André Onana | Marcus Rashford | Diogo Dalot | Rasmus Højlund | Victor Lindelöf | Christian Eriksen | Casemiro | Lisandro Martínez | Aaron Wan-Bissaka | Bruno Fernandes,9,7,1,1,1,3,3,2,14,16,1,1,0.25,1.3,0.75,0.7,0.91,0.55,0,2,0,3,0.6,1.26,0.49,1.13,0.18,0.11,0.12,0.16,-11,10,-11,-1,0,0,2,5.819999999999993,-1.05,-0.66,-0.6399999999999999
ENG-Premier League,2324,2023-10-22 Aston Villa-West Ham,21976,2023-10-22 15:30:00,1,1,Aston Villa,West Ham,4,1,16,14,6,9,3,4,12,10,1,1,0,0,2,3,0,0,0,0,0,0,2,3,3,2,0,0,0,0,2,2,0,1,4,2,1,0,0,0,1,0,1,0,0,0,81.09,87.73,Emiliano Martinez | Lucas Digne | Douglas Luiz | Moussa Diaby | Nicolo Zaniolo | Pau Torres | Ollie Watkins | Matthew Cash | John McGinn | Ezri Konsa Ngoyo | Boubacar Kamara,Vladimir Coufal | Michail Antonio | James Ward-Prowse | Edson Álvarez | Jarrod Bowen | Naif Aguerd | Alphonse Areola | Emerson | Lucas Paquetá | Tomas Soucek | Kurt Zouma,11,11,0,0,0,0,1,0,12,11,1,1,1.82,0.93,-0.82,1.07,0.55,0.87,0,1,0,1,1.69,1.77,1.29,1.2,-0.08,0.12,0.0,0.0,2,-3,2,0,0,1,0,-6.640000000000001,0.89,-0.08000000000000007,0.09000000000000008
ENG-Premier League,2324,2023-10-23 Tottenham-Fulham,21984,2023-10-23 19:00:00,1,1,Tottenham,Fulham,2,0,20,11,4,13,1,4,16,7,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,5,0,0,0,0,3,2,1,0,-28,31,1,2,0,0,0,1,1,1,0,0,79.64,73.64,Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Yves Bissouma | Micky van de Ven | Cristian Romero | Richarlison | Dejan Kulusevski | Son Heung-Min | James Maddison,Andreas Pereira | Harrison Reed | Issa Diop | Bobby Reid | Harry Wilson | João Palhinha | Kenny Tete | Antonee Robinson | Tim Ream | Bernd Leno | Raúl Jiménez,10,6,0,3,1,2,0,3,12,14,1,1,2.38,2.27,-1.38,0.73,0.71,0.66,0,0,0,0,1.85,1.18,1.56,0.53,0.02,-0.13,0.09,-0.29,9,-9,9,0,0,-1,4,6.0,0.10999999999999988,0.6700000000000002,1.03
ENG-Premier League,2324,2023-10-27 Crystal Palace-Tottenham,21990,2023-10-27 19:00:00,1,2,Crystal Palace,Tottenham,1,2,12,23,11,1,4,1,8,19,0,0,0,0,3,2,0,0,0,0,0,1,0,1,3,5,0,0,0,0,1,3,1,0,41,10,1,2,0,0,0,1,0,1,1,0,80.45,69.55,Jordan Ayew | Eberechi Eze | Odsonne Edouard | Joachim Andersen | Sam Johnstone | Jeffrey Schlupp | Joel Ward | Tyrick Mitchell | Cheick Oumar Doucoure | Marc Guehi | Jefferson Lerma,Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Yves Bissouma | Micky van de Ven | Cristian Romero | Richarlison | Dejan Kulusevski | Son Heung-Min | James Maddison,10,10,0,0,1,1,1,0,15,12,1,1,1.1,1.66,-1.1,0.34,0.52,0.65,0,0,0,0,1.02,2.01,0.81,1.41,0.03,-0.16,0.3,-0.1,-11,10,-11,0,0,-1,0,10.900000000000006,-0.5599999999999998,-0.9899999999999998,-0.5999999999999999
ENG-Premier League,2324,2023-10-28 Chelsea-Brentford,21989,2023-10-28 11:30:00,1,2,Chelsea,Brentford,0,2,12,10,10,14,4,4,8,6,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,3,0,1,19,8,3,2,0,0,1,2,1,1,2,0,67.09,72.73,Robert Sánchez | Moisés Caicedo | Malo Gusto | Enzo Fernández | Thiago Silva | Axel Disasi | Raheem Sterling | Nicolas Jackson | Conor Gallagher | Levi Colwill | Ben Chilwell,Aaron Hickey | Kristoffer Ajer | Rico Henry | Nathan Collins | Ethan Pinnock | Yoane Wissa | Mathias Jensen | Mark Flekken | Vitaly Janelt | Bryan Mbeumo | Christian Nørgaard,8,10,1,0,2,1,2,0,13,15,1,1,1.72,3.18,0.28,-0.18,0.6,0.56,0,1,-2,0,1.51,1.52,0.76,1.1,-0.47,0.27,0.09,0.0,2,-4,2,0,0,1,-2,-5.640000000000001,-1.4600000000000002,-0.010000000000000009,-0.3400000000000001
ENG-Premier League,2324,2023-10-28 Bournemouth-Burnley,21985,2023-10-28 14:00:00,1,1,Bournemouth,Burnley,2,1,3,4,19,18,5,5,-1,0,0,0,0,0,2,2,1,1,1,1,0,0,0,1,5,5,0,0,0,0,3,2,1,1,10,1,4,5,1,0,1,1,1,2,1,3,56.18,53.64,Illia Zabarnyi | Dominic Solanke | Marcos Senesi | Max Aarons | Ryan Christie | Lloyd Kelly | Marcus Tavernier | Philip Billing | Neto | Lewis Cook | Milos Kerkez,Luca Koleosho | Zeki Amdouni | Josh Cullen | Josh Brownhill | Connor Roberts | Charlie Taylor | Sander Berge | James Trafford | Louis Beyer | Ameen Al Dakhil | Lyle Foster,7,7,1,1,3,3,3,3,16,16,0,1,1.02,0.69,-0.02,-0.69,0.91,0.97,0,0,-3,0,0.87,0.45,0.67,0.44,0.06,0.46,-0.09,0.23,-1,1,-1,0,0,-1,0,2.539999999999999,0.33000000000000007,0.42,0.23000000000000004
ENG-Premier League,2324,2023-10-28 Arsenal-Sheffield United,21986,2023-10-28 14:00:00,1,1,Arsenal,Sheffield United,5,0,21,1,3,20,1,5,17,-3,1,0,0,0,3,3,0,0,0,0,0,1,0,0,5,3,0,0,0,0,2,1,0,0,1,24,4,2,0,0,1,0,2,1,1,2,57.09,76.0,Martin Odegaard | Declan Rice | Eddie Nketiah | Bukayo Saka | Oleksandr Zinchenko | Ben White | William Saliba | David Raya | Kai Havertz | Gabriel | Gabriel Martinelli,Vinicius Souza | Jack Robinson | Oliver Norwood | Luke Thomas | Wes Foderingham | Cameron Archer | Anel Ahmedhodzic | Gustavo Hamer | Oliver McBurnie | John Egan | Jayden Bogle,9,7,2,2,0,2,1,3,14,14,1,1,1.06,1.41,0.94,-0.41,0.66,0.77,1,0,1,-3,1.74,0.33,0.67,0.3,-0.24,0.27,-0.16,0.53,20,-17,20,1,0,2,2,-18.909999999999997,-0.34999999999999987,1.41,0.37000000000000005
ENG-Premier League,2324,2023-10-28 Wolverhampton Wanderers-Newcastle United,21994,2023-10-28 16:30:00,1,X,Wolverhampton Wanderers,Newcastle United,2,2,11,16,13,6,4,3,6,11,0,1,0,0,6,2,0,0,0,0,0,0,2,1,3,5,0,0,0,0,2,3,1,0,0,-10,2,1,0,0,1,0,3,0,0,1,72.27,77.18,Craig Dawson | Matheus Cunha | Max Kilman | Nélson Semedo | Toti | Mario Lemina | João Gomes | Rayan Ait Nouri | Hee-Chan Hwang | José Sá | Pedro Neto,Fabian Schär | Sandro Tonali | Sean Longstaff | Sven Botman | Bruno Guimarães | Kieran Trippier | Miguel Almirón | Anthony Gordon | Alexander Isak | Dan Burn | Nick Pope,10,8,1,0,0,3,4,0,13,15,1,1,2.36,3.73,-0.36,0.27,0.53,0.82,1,0,3,0,1.13,1.7,0.8,1.24,-0.23,-0.4,0.02,0.19,-5,7,-5,-1,0,1,2,-4.910000000000011,-1.37,-0.5700000000000001,-0.43999999999999995
ENG-Premier League,2324,2023-10-29 West Ham-Everton,21993,2023-10-29 13:00:00,1,2,West Ham,Everton,0,1,14,7,9,16,4,4,9,2,1,0,0,0,1,1,0,1,1,1,0,0,2,0,3,5,0,1,0,0,1,1,0,1,-8,-44,2,1,0,0,1,1,1,0,0,0,75.36,74.82,Vladimir Coufal | Michail Antonio | James Ward-Prowse | Edson Álvarez | Jarrod Bowen | Naif Aguerd | Alphonse Areola | Emerson | Lucas Paquetá | Tomas Soucek | Kurt Zouma,Nathan Patterson | Abdoulaye Doucouré | Dwight McNeil | James Tarkowski | Idrissa Gueye | Ashley Young | Jarrad Branthwaite | Amadou Onana | Vitalii Mykolenko | James Garner | Jordan Pickford,9,9,1,1,1,1,0,1,11,12,1,1,0.66,0.09,0.34,-0.09,0.75,0.83,0,0,0,-1,1.26,1.76,0.95,1.68,0.51,0.28,0.37,-0.59,7,-7,7,1,0,1,0,0.5400000000000063,0.5700000000000001,-0.5,-0.73
ENG-Premier League,2324,2023-10-29 Liverpool-Nottingham Forest,21991,2023-10-29 14:00:00,1,1,Liverpool,Nottingham Forest,3,0,20,10,4,15,1,4,15,5,1,0,0,0,1,3,0,0,1,0,0,0,0,0,4,5,0,0,0,0,1,3,0,0,15,32,1,2,0,0,0,2,0,1,1,0,77.55,71.27,Luis Díaz | Joel Matip | Dominik Szoboszlai | Alexis Mac Allister | Mohamed Salah | Trent Alexander-Arnold | Joseph Gomez | Alisson | Virgil van Dijk | Andrew Robertson | Diogo Jota,Joe Worrall | Ibrahim Sangare | Taiwo Awoniyi | Anthony Elanga | Willy Boly | Serge Aurier | Matt Turner | Orel Mangala | Scott McKenna | Ola Aina | Morgan Gibbs-White,7,8,2,2,2,1,2,4,18,14,1,1,2.29,3.28,-0.29,-1.28,0.56,0.7,1,0,2,-2,1.92,0.77,1.49,0.69,-0.21,0.01,-0.18,0.21,10,-11,10,1,0,-1,-1,6.280000000000001,-0.9899999999999998,1.15,0.8
ENG-Premier League,2324,2023-10-29 Aston Villa-Luton,21987,2023-10-29 14:00:00,1,1,Aston Villa,Luton,3,1,19,5,5,18,2,5,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,5,0,0,0,0,2,4,0,0,12,-5,0,3,0,0,0,2,0,1,0,0,88.64,67.91,Emiliano Martinez | Lucas Digne | Douglas Luiz | Moussa Diaby | Nicolo Zaniolo | Pau Torres | Ollie Watkins | Matthew Cash | John McGinn | Ezri Konsa Ngoyo | Boubacar Kamara,Tom Lockyer | Reece Burke | Marvelous Nakamba | Issa Kabore | Jacob Brown | Chiedozie Ogbene | Pelly Ruddock Mpanzu | Thomas Kaminski | Amari'i Bell | Carlton Morris | Alfie Doughty,11,8,0,1,0,2,1,2,12,15,1,1,2.34,1.5,1.66,0.5,0.76,0.86,2,1,0,1,1.71,1.03,1.27,0.9,-0.02,0.25,0.0,0.21,14,-13,14,1,0,-3,3,20.730000000000004,0.8399999999999999,0.6799999999999999,0.37
ENG-Premier League,2324,2023-10-29 Brighton-Fulham,21988,2023-10-29 14:00:00,1,X,Brighton,Fulham,1,1,16,11,7,14,4,4,11,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,5,1,0,0,0,0,1,1,0,-48,-38,4,3,0,0,3,0,2,2,1,1,62.27,71.64,Kaoru Mitoma | Joël Veltman | João Pedro | Evan Ferguson | Jason Steele | Pascal Groß | Solly March | Billy Gilmour | Estupiñán | Lewis Dunk | Danny Welbeck,Willian | Andreas Pereira | Harrison Reed | Issa Diop | Bobby Reid | João Palhinha | Harry Wilson | Tim Ream | Antonee Robinson | Bernd Leno | Raúl Jiménez,5,8,3,2,3,1,9,2,18,16,1,1,0.96,0.75,0.04,-0.75,0.77,0.58,1,0,0,0,1.09,0.86,0.85,0.45,0.62,0.32,0.79,0.01,5,-7,5,0,0,1,-3,-9.369999999999997,0.20999999999999996,0.2300000000000001,0.39999999999999997
ENG-Premier League,2324,2023-10-29 Manchester United-Manchester City,21992,2023-10-29 15:30:00,1,2,Manchester United,Manchester City,0,3,15,21,8,5,4,2,10,16,1,1,0,0,1,2,0,1,0,1,0,0,0,0,5,3,0,0,0,0,0,2,0,0,21,10,1,3,0,1,0,2,1,0,1,1,79.91,66.45,Antony | André Onana | Marcus Rashford | Diogo Dalot | Rasmus Højlund | Victor Lindelöf | Christian Eriksen | Casemiro | Lisandro Martínez | Aaron Wan-Bissaka | Bruno Fernandes,Josko Gvardiol | Nathan Aké | Rúben Dias | Mateo Kovacic | Rodri | Kyle Walker | Phil Foden | Ederson | Manuel Akanji | Erling Haaland | Julián Álvarez,7,8,1,2,3,1,2,3,15,17,1,0,1.47,0.96,0.53,1.04,0.94,0.86,0,0,3,0,1.17,1.92,0.87,1.3,0.09,0.09,0.26,0.0,-6,3,-6,0,0,-2,-1,13.459999999999994,0.51,-0.75,-0.43000000000000005
ENG-Premier League,2324,2023-11-04 Fulham-Manchester United,21998,2023-11-04 12:30:00,1,2,Fulham,Manchester United,0,1,12,15,14,8,4,4,7,10,0,1,0,0,3,4,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1,2,1,1,12,-19,3,3,0,0,0,1,1,1,2,2,73.45,65.55,Willian | Andreas Pereira | Harrison Reed | Issa Diop | Bobby Reid | João Palhinha | Tim Ream | Antonee Robinson | Timothy Castagne | Bernd Leno | Raúl Jiménez,Antony | Marcus Rashford | Diogo Dalot | Lisandro Martínez | Rasmus Højlund | Victor Lindelöf | Casemiro | André Onana | Christian Eriksen | Jonny Evans | Bruno Fernandes,7,7,3,0,1,4,1,2,15,14,1,1,0.56,0.71,0.44,-0.71,0.58,0.79,1,0,1,0,0.58,0.95,0.52,1.11,0.28,0.22,0.23,0.4,-3,6,-3,-1,0,0,0,7.900000000000006,-0.1499999999999999,-0.37,-0.5900000000000001
ENG-Premier League,2324,2023-11-04 Brentford-West Ham,21995,2023-11-04 15:00:00,1,1,Brentford,West Ham,3,2,13,14,10,9,4,4,8,9,0,0,0,0,4,4,0,0,0,2,1,0,0,0,4,3,0,0,0,0,3,1,1,1,-13,-7,2,4,0,0,1,2,1,2,1,0,72.64,57.27,Aaron Hickey | Kristoffer Ajer | Rico Henry | Nathan Collins | Ethan Pinnock | Yoane Wissa | Mathias Jensen | Mark Flekken | Vitaly Janelt | Bryan Mbeumo | Christian Nørgaard,Vladimir Coufal | Michail Antonio | James Ward-Prowse | Edson Álvarez | Jarrod Bowen | Naif Aguerd | Alphonse Areola | Emerson | Lucas Paquetá | Tomas Soucek | Kurt Zouma,9,8,0,0,2,3,2,2,14,13,1,1,2.48,0.62,-0.48,-0.62,0.75,0.61,1,0,0,0,1.93,1.36,1.3,0.95,-0.41,-0.1,-0.37,0.16,-1,1,-1,0,0,-2,1,15.369999999999997,1.8599999999999999,0.5699999999999998,0.3500000000000001
ENG-Premier League,2324,2023-11-04 Burnley-Crystal Palace,21996,2023-11-04 15:00:00,1,2,Burnley,Crystal Palace,0,2,4,12,19,13,5,4,-1,7,0,0,0,0,3,2,0,0,1,0,0,1,0,0,5,5,0,0,0,0,2,2,1,0,-1,-4,3,0,0,0,1,0,2,0,1,0,66.82,82.55,Luca Koleosho | Zeki Amdouni | Josh Cullen | Josh Brownhill | Connor Roberts | Charlie Taylor | Sander Berge | James Trafford | Louis Beyer | Ameen Al Dakhil | Lyle Foster,Jordan Ayew | Eberechi Eze | Odsonne Edouard | Joachim Andersen | Sam Johnstone | Jeffrey Schlupp | Joel Ward | Tyrick Mitchell | Cheick Oumar Doucoure | Marc Guehi | Jefferson Lerma,7,10,1,1,3,0,1,1,17,14,1,1,0.9,0.56,0.1,0.44,0.8,0.64,0,0,-1,-3,0.55,0.96,0.39,0.76,-0.1,0.06,0.18,0.3,-8,6,-8,0,0,3,-3,-15.730000000000004,0.33999999999999997,-0.4099999999999999,-0.37
ENG-Premier League,2324,2023-11-04 Everton-Brighton,21997,2023-11-04 15:00:00,1,X,Everton,Brighton,1,1,10,17,15,8,4,4,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,54,46,2,5,0,1,1,3,1,2,0,2,73.64,47.09,Nathan Patterson | Abdoulaye Doucouré | Dwight McNeil | James Tarkowski | Idrissa Gueye | Ashley Young | Jarrad Branthwaite | Amadou Onana | Vitalii Mykolenko | James Garner | Jordan Pickford,Kaoru Mitoma | Joël Veltman | Evan Ferguson | Simon Adingra | João Pedro | Jason Steele | Pascal Groß | Solly March | Billy Gilmour | Estupiñán | Lewis Dunk,9,7,1,2,1,2,1,5,12,17,1,0,0.73,1.33,0.27,-0.33,0.69,0.62,0,0,0,-2,1.51,1.04,1.52,0.88,0.25,0.05,-0.41,0.82,-7,7,-7,0,0,-3,2,26.549999999999997,-0.6000000000000001,0.47,0.64
ENG-Premier League,2324,2023-11-04 Manchester City-Bournemouth,22000,2023-11-04 15:00:00,1,1,Manchester City,Bournemouth,6,1,24,6,3,17,1,4,19,1,1,0,0,0,1,2,0,0,0,1,0,1,0,0,2,4,0,0,0,0,0,3,0,1,11,14,4,1,0,0,3,1,1,1,0,0,57.45,81.18,Bernardo Silva | Josko Gvardiol | Rúben Dias | Mateo Kovacic | Rodri | Kyle Walker | Phil Foden | Ederson | Manuel Akanji | Erling Haaland | Julián Álvarez,Illia Zabarnyi | Dominic Solanke | Marcos Senesi | Max Aarons | Ryan Christie | Lloyd Kelly | Marcus Tavernier | Philip Billing | Neto | Lewis Cook | Milos Kerkez,8,8,3,1,0,2,3,3,17,18,1,1,4.55,1.1,-1.55,0.9,0.64,0.77,0,0,0,0,1.93,0.85,1.49,0.62,-0.01,0.02,0.2,-0.03,18,-14,18,1,0,3,0,-23.730000000000004,3.4499999999999997,1.08,0.87
ENG-Premier League,2324,2023-11-04 Sheffield United-Wolverhampton Wanderers,22003,2023-11-04 15:00:00,1,1,Sheffield United,Wolverhampton Wanderers,2,1,1,12,20,13,5,4,-4,7,0,0,0,0,3,1,0,0,0,0,0,0,0,2,5,3,0,0,0,0,1,1,1,0,4,11,2,2,0,0,1,0,3,3,1,1,73.27,76.82,Vinicius Souza | Jack Robinson | Oliver Norwood | Luke Thomas | Wes Foderingham | Cameron Archer | Anel Ahmedhodzic | Gustavo Hamer | Jayden Bogle | John Egan | Oliver McBurnie,Craig Dawson | Matheus Cunha | Max Kilman | Nélson Semedo | Toti | Mario Lemina | João Gomes | Rayan Ait Nouri | Hee-Chan Hwang | José Sá | Pedro Neto,8,9,1,1,2,1,5,6,15,13,1,1,0.03,0.86,-0.03,1.14,1.0,0.62,0,0,0,-2,0.3,1.1,0.34,0.57,0.03,0.03,0.52,0.01,-11,7,-11,0,0,0,-1,-3.549999999999997,-0.83,-0.8,-0.22999999999999993
ENG-Premier League,2324,2023-11-04 Newcastle United-Arsenal,22001,2023-11-04 17:30:00,1,1,Newcastle United,Arsenal,1,0,17,24,8,3,4,1,12,19,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,2,1,0,5,21,0,3,0,0,0,2,0,1,0,0,89.0,62.27,Fabian Schär | Sean Longstaff | Sven Botman | Bruno Guimarães | Kieran Trippier | Miguel Almirón | Anthony Gordon | Alexander Isak | Dan Burn | Joelinton | Nick Pope,Martin Odegaard | Declan Rice | Eddie Nketiah | Bukayo Saka | Oleksandr Zinchenko | Ben White | William Saliba | David Raya | Kai Havertz | Gabriel | Gabriel Martinelli,9,9,0,1,2,1,0,1,15,16,1,1,2.66,3.03,-0.66,1.97,0.82,0.71,0,2,1,0,1.81,1.38,1.16,0.67,-0.11,0.36,0.0,0.26,-7,5,-7,0,0,-3,0,26.729999999999997,-0.36999999999999966,0.43000000000000016,0.4899999999999999
ENG-Premier League,2324,2023-11-05 Nottingham Forest-Aston Villa,22002,2023-11-05 14:00:00,1,1,Nottingham Forest,Aston Villa,2,0,10,22,16,5,4,2,5,17,0,1,0,0,3,3,0,0,0,0,0,0,2,2,5,5,0,0,0,0,2,2,0,1,-8,-31,3,0,1,0,1,0,0,0,2,0,64.91,84.27,Ibrahim Sangare | Joe Worrall | Taiwo Awoniyi | Anthony Elanga | Willy Boly | Serge Aurier | Matt Turner | Orel Mangala | Scott McKenna | Ola Aina | Morgan Gibbs-White,Emiliano Martinez | Lucas Digne | Douglas Luiz | Moussa Diaby | Nicolo Zaniolo | Pau Torres | Ollie Watkins | Matthew Cash | John McGinn | Ezri Konsa Ngoyo | Boubacar Kamara,6,11,3,0,2,0,2,1,14,12,0,1,0.64,3.42,-0.64,-0.42,0.71,0.49,0,1,0,0,0.97,1.87,0.62,1.35,-0.2,-0.16,-0.05,0.0,-12,11,-12,-1,0,3,-5,-19.36,-2.78,-0.9000000000000001,-0.7300000000000001
ENG-Premier League,2324,2023-11-05 Luton-Liverpool,21999,2023-11-05 16:30:00,1,X,Luton,Liverpool,1,1,5,23,18,4,5,1,0,18,0,1,0,0,2,2,0,0,0,0,1,0,0,1,5,4,0,0,0,0,3,1,1,1,0,-2,1,1,0,0,0,1,1,0,0,0,78.55,76.36,Tom Lockyer | Marvelous Nakamba | Issa Kabore | Reece Burke | Chiedozie Ogbene | Jacob Brown | Pelly Ruddock Mpanzu | Thomas Kaminski | Amari'i Bell | Carlton Morris | Alfie Doughty,Luis Díaz | Joel Matip | Dominik Szoboszlai | Alexis Mac Allister | Mohamed Salah | Trent Alexander-Arnold | Joseph Gomez | Alisson | Virgil van Dijk | Andrew Robertson | Diogo Jota,7,8,2,2,2,1,2,2,16,15,1,1,0.46,2.77,0.54,0.23,1.0,0.77,0,0,0,0,0.8,2.0,0.82,1.46,0.23,-0.08,0.33,-0.28,-18,14,-18,-1,0,0,-1,2.1899999999999977,-2.31,-1.2,-0.64
ENG-Premier League,2324,2023-11-06 Tottenham-Chelsea,22004,2023-11-06 20:00:00,1,2,Tottenham,Chelsea,1,4,26,12,2,13,1,4,20,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,2,0,1,-10,2,2,2,0,0,1,1,0,1,1,1,73.64,73.09,Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Yves Bissouma | Micky van de Ven | Cristian Romero | Richarlison | Dejan Kulusevski | Son Heung-Min | James Maddison,Robert Sánchez | Moisés Caicedo | Malo Gusto | Enzo Fernández | Thiago Silva | Axel Disasi | Raheem Sterling | Nicolas Jackson | Conor Gallagher | Levi Colwill | Cole Palmer,10,10,1,1,0,0,0,0,13,15,1,1,0.99,1.73,1.01,-1.73,0.92,0.69,1,0,2,0,1.7,1.71,1.45,1.16,0.31,-0.2,0.12,-0.01,14,-11,14,0,0,0,0,0.5499999999999972,-0.74,-0.010000000000000009,0.29000000000000004
ENG-Premier League,2324,2023-11-11 Wolverhampton Wanderers-Tottenham,22014,2023-11-11 12:30:00,1,1,Wolverhampton Wanderers,Tottenham,2,1,12,26,14,2,4,1,6,20,0,0,0,0,3,1,0,2,0,2,0,2,3,1,3,5,0,2,0,2,1,0,1,0,2,-16,2,4,0,0,1,3,2,1,2,0,75.45,62.36,Craig Dawson | Max Kilman | Matheus Cunha | Nélson Semedo | Toti | Mario Lemina | João Gomes | Rayan Ait Nouri | Hee-Chan Hwang | José Sá | Pedro Neto,Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Yves Bissouma | Micky van de Ven | Cristian Romero | Richarlison | Dejan Kulusevski | Son Heung-Min | James Maddison,10,6,0,0,1,5,2,0,15,14,1,0,1.31,0.96,-0.31,0.04,0.78,0.83,1,0,-3,-3,0.98,1.32,0.56,1.07,0.12,0.38,0.13,0.41,-14,12,-14,0,0,-2,4,13.090000000000003,0.3500000000000001,-0.3400000000000001,-0.51
ENG-Premier League,2324,2023-11-11 Arsenal-Burnley,22006,2023-11-11 15:00:00,1,1,Arsenal,Burnley,3,1,24,4,3,19,1,5,18,-2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,3,3,0,0,8,31,2,0,0,0,1,0,0,0,1,0,74.82,88.0,Martin Odegaard | Declan Rice | Eddie Nketiah | Bukayo Saka | Oleksandr Zinchenko | Ben White | William Saliba | David Raya | Kai Havertz | Gabriel | Gabriel Martinelli,Luca Koleosho | Zeki Amdouni | Josh Cullen | Josh Brownhill | Connor Roberts | Charlie Taylor | Sander Berge | James Trafford | Louis Beyer | Ameen Al Dakhil | Lyle Foster,8,7,1,2,2,2,1,1,16,18,1,1,0.54,1.5,-0.54,-1.5,0.76,0.6,0,0,0,-1,0.96,0.7,0.76,0.48,0.42,-0.15,0.61,0.08,20,-16,20,1,0,2,1,-13.180000000000007,-0.96,0.26,0.28
